series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2005,M01,5201.0,
JTS000000000000000HIL         ,2005,M02,5276.0,
JTS000000000000000HIL         ,2005,M03,5273.0,
JTS000000000000000HIL         ,2005,M04,5362.0,
JTS000000000000000HIL         ,2005,M05,5271.0,
JTS000000000000000HIL         ,2005,M06,5376.0,
JTS000000000000000HIL         ,2005,M07,5328.0,
JTS000000000000000HIL         ,2005,M08,5409.0,
JTS000000000000000HIL         ,2005,M09,5493.0,
JTS000000000000000HIL         ,2005,M10,5124.0,
JTS000000000000000HIL         ,2005,M11,5344.0,
JTS000000000000000HIL         ,2005,M12,5294.0,
JTS000000000000000HIR         ,2005,M01,3.9,
JTS000000000000000HIR         ,2005,M02,4.0,
JTS000000000000000HIR         ,2005,M03,4.0,
JTS000000000000000HIR         ,2005,M04,4.0,
JTS000000000000000HIR         ,2005,M05,3.9,
JTS000000000000000HIR         ,2005,M06,4.0,
JTS000000000000000HIR         ,2005,M07,4.0,
JTS000000000000000HIR         ,2005,M08,4.0,
JTS000000000000000HIR         ,2005,M09,4.1,
JTS000000000000000HIR         ,2005,M10,3.8,
JTS000000000000000HIR         ,2005,M11,4.0,
JTS000000000000000HIR         ,2005,M12,3.9,
JTS000000000000000JOL         ,2005,M01,3804.0,
JTS000000000000000JOL         ,2005,M02,3965.0,
JTS000000000000000JOL         ,2005,M03,4044.0,
JTS000000000000000JOL         ,2005,M04,4159.0,
JTS000000000000000JOL         ,2005,M05,3797.0,
JTS000000000000000JOL         ,2005,M06,4062.0,
JTS000000000000000JOL         ,2005,M07,4256.0,
JTS000000000000000JOL         ,2005,M08,4142.0,
JTS000000000000000JOL         ,2005,M09,4352.0,
JTS000000000000000JOL         ,2005,M10,4184.0,
JTS000000000000000JOL         ,2005,M11,4248.0,
JTS000000000000000JOL         ,2005,M12,4282.0,
JTS000000000000000JOR         ,2005,M01,2.8,
JTS000000000000000JOR         ,2005,M02,2.9,
JTS000000000000000JOR         ,2005,M03,2.9,
JTS000000000000000JOR         ,2005,M04,3.0,
JTS000000000000000JOR         ,2005,M05,2.8,
JTS000000000000000JOR         ,2005,M06,2.9,
JTS000000000000000JOR         ,2005,M07,3.1,
JTS000000000000000JOR         ,2005,M08,3.0,
JTS000000000000000JOR         ,2005,M09,3.1,
JTS000000000000000JOR         ,2005,M10,3.0,
JTS000000000000000JOR         ,2005,M11,3.1,
JTS000000000000000JOR         ,2005,M12,3.1,
JTS000000000000000LDL         ,2005,M01,2008.0,
JTS000000000000000LDL         ,2005,M02,2068.0,
JTS000000000000000LDL         ,2005,M03,2188.0,
JTS000000000000000LDL         ,2005,M04,1957.0,
JTS000000000000000LDL         ,2005,M05,2021.0,
JTS000000000000000LDL         ,2005,M06,2015.0,
JTS000000000000000LDL         ,2005,M07,1898.0,
JTS000000000000000LDL         ,2005,M08,1905.0,
JTS000000000000000LDL         ,2005,M09,2032.0,
JTS000000000000000LDL         ,2005,M10,1873.0,
JTS000000000000000LDL         ,2005,M11,1769.0,
JTS000000000000000LDL         ,2005,M12,1923.0,
JTS000000000000000LDR         ,2005,M01,1.5,
JTS000000000000000LDR         ,2005,M02,1.6,
JTS000000000000000LDR         ,2005,M03,1.6,
JTS000000000000000LDR         ,2005,M04,1.5,
JTS000000000000000LDR         ,2005,M05,1.5,
JTS000000000000000LDR         ,2005,M06,1.5,
JTS000000000000000LDR         ,2005,M07,1.4,
JTS000000000000000LDR         ,2005,M08,1.4,
JTS000000000000000LDR         ,2005,M09,1.5,
JTS000000000000000LDR         ,2005,M10,1.4,
JTS000000000000000LDR         ,2005,M11,1.3,
