series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2016,M01,5220.0,
JTS000000000000000HIL         ,2016,M02,5470.0,
JTS000000000000000HIL         ,2016,M03,5359.0,
JTS000000000000000HIL         ,2016,M04,5294.0,
JTS000000000000000HIL         ,2016,M05,5197.0,
JTS000000000000000HIL         ,2016,M06,5281.0,
JTS000000000000000HIL         ,2016,M07,5426.0,
JTS000000000000000HIL         ,2016,M08,5327.0,
JTS000000000000000HIL         ,2016,M09,5306.0,
JTS000000000000000HIL         ,2016,M10,5210.0,
JTS000000000000000HIL         ,2016,M11,5308.0,
JTS000000000000000HIL         ,2016,M12,5343.0,
JTS000000000000000HIR         ,2016,M01,3.6,
JTS000000000000000HIR         ,2016,M02,3.8,
JTS000000000000000HIR         ,2016,M03,3.7,
JTS000000000000000HIR         ,2016,M04,3.7,
JTS000000000000000HIR         ,2016,M05,3.6,
JTS000000000000000HIR         ,2016,M06,3.7,
JTS000000000000000HIR         ,2016,M07,3.8,
JTS000000000000000HIR         ,2016,M08,3.7,
JTS000000000000000HIR         ,2016,M09,3.7,
JTS000000000000000HIR         ,2016,M10,3.6,
JTS000000000000000HIR         ,2016,M11,3.7,
JTS000000000000000HIR         ,2016,M12,3.7,
JTS000000000000000JOL         ,2016,M01,6012.0,
JTS000000000000000JOL         ,2016,M02,5770.0,
JTS000000000000000JOL         ,2016,M03,6129.0,
JTS000000000000000JOL         ,2016,M04,5803.0,
JTS000000000000000JOL         ,2016,M05,5777.0,
JTS000000000000000JOL         ,2016,M06,5742.0,
JTS000000000000000JOL         ,2016,M07,5962.0,
JTS000000000000000JOL         ,2016,M08,5677.0,
JTS000000000000000JOL         ,2016,M09,5868.0,
JTS000000000000000JOL         ,2016,M10,5591.0,
JTS000000000000000JOL         ,2016,M11,5971.0,
JTS000000000000000JOL         ,2016,M12,5964.0,
JTS000000000000000JOR         ,2016,M01,4.0,
JTS000000000000000JOR         ,2016,M02,3.9,
JTS000000000000000JOR         ,2016,M03,4.1,
JTS000000000000000JOR         ,2016,M04,3.9,
JTS000000000000000JOR         ,2016,M05,3.9,
JTS000000000000000JOR         ,2016,M06,3.8,
JTS000000000000000JOR         ,2016,M07,4.0,
JTS000000000000000JOR         ,2016,M08,3.8,
JTS000000000000000JOR         ,2016,M09,3.9,
JTS000000000000000JOR         ,2016,M10,3.7,
