series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2013,M01,4487.0,
JTS000000000000000HIL         ,2013,M02,4571.0,
JTS000000000000000HIL         ,2013,M03,4369.0,
JTS000000000000000HIL         ,2013,M04,4572.0,
JTS000000000000000HIL         ,2013,M05,4663.0,
JTS000000000000000HIL         ,2013,M06,4440.0,
JTS000000000000000HIL         ,2013,M07,4561.0,
JTS000000000000000HIL         ,2013,M08,4730.0,
JTS000000000000000HIL         ,2013,M09,4726.0,
JTS000000000000000HIL         ,2013,M10,4518.0,
JTS000000000000000HIL         ,2013,M11,4622.0,
JTS000000000000000HIL         ,2013,M12,4614.0,
JTS000000000000000HIR         ,2013,M01,3.3,
JTS000000000000000HIR         ,2013,M02,3.4,
JTS000000000000000HIR         ,2013,M03,3.2,
JTS000000000000000HIR         ,2013,M04,3.4,
JTS000000000000000HIR         ,2013,M05,3.4,
JTS000000000000000HIR         ,2013,M06,3.3,
JTS000000000000000HIR         ,2013,M07,3.3,
JTS000000000000000HIR         ,2013,M08,3.5,
JTS000000000000000HIR         ,2013,M09,3.5,
JTS000000000000000HIR         ,2013,M10,3.3,
JTS000000000000000HIR         ,2013,M11,3.4,
JTS000000000000000HIR         ,2013,M12,3.4,
JTS000000000000000JOL         ,2013,M01,3923.0,
JTS000000000000000JOL         ,2013,M02,4004.0,
JTS000000000000000JOL         ,2013,M03,4076.0,
JTS000000000000000JOL         ,2013,M04,3988.0,
JTS000000000000000JOL         ,2013,M05,4145.0,
JTS000000000000000JOL         ,2013,M06,4150.0,
JTS000000000000000JOL         ,2013,M07,3885.0,
JTS000000000000000JOL         ,2013,M08,4085.0,
JTS000000000000000JOL         ,2013,M09,4128.0,
JTS000000000000000JOL         ,2013,M10,4222.0,
JTS000000000000000JOL         ,2013,M11,4119.0,
JTS000000000000000JOL         ,2013,M12,4121.0,
JTS000000000000000JOR         ,2013,M01,2.8,
JTS000000000000000JOR         ,2013,M02,2.9,
JTS000000000000000JOR         ,2013,M03,2.9,
JTS000000000000000JOR         ,2013,M04,2.9,
JTS000000000000000JOR         ,2013,M05,3.0,
JTS000000000000000JOR         ,2013,M06,3.0,
JTS000000000000000JOR         ,2013,M07,2.8,
JTS000000000000000JOR         ,2013,M08,2.9,
JTS000000000000000JOR         ,2013,M09,2.9,
JTS000000000000000JOR         ,2013,M10,3.0,
JTS000000000000000JOR         ,2013,M11,2.9,
JTS000000000000000JOR         ,2013,M12,2.9,
JTS000000000000000LDL         ,2013,M01,1678.0,
JTS000000000000000LDL         ,2013,M02,1664.0,
JTS000000000000000LDL         ,2013,M03,1787.0,
JTS000000000000000LDL         ,2013,M04,1793.0,
JTS000000000000000LDL         ,2013,M05,1836.0,
JTS000000000000000LDL         ,2013,M06,1761.0,
JTS000000000000000LDL         ,2013,M07,1713.0,
JTS000000000000000LDL         ,2013,M08,1816.0,
JTS000000000000000LDL         ,2013,M09,1892.0,
JTS000000000000000LDL         ,2013,M10,1675.0,
JTS000000000000000LDL         ,2013,M11,1630.0,
JTS000000000000000LDL         ,2013,M12,1770.0,
JTS000000000000000LDR         ,2013,M01,1.2,
JTS000000000000000LDR         ,2013,M02,1.2,
JTS000000000000000LDR         ,2013,M03,1.3,
JTS000000000000000LDR         ,2013,M04,1.3,
JTS000000000000000LDR         ,2013,M05,1.3,
JTS000000000000000LDR         ,2013,M06,1.3,
JTS000000000000000LDR         ,2013,M07,1.3,
JTS000000000000000LDR         ,2013,M08,1.3,
JTS000000000000000LDR         ,2013,M09,1.4,
JTS000000000000000LDR         ,2013,M10,1.2,
JTS000000000000000LDR         ,2013,M11,1.2,
JTS000000000000000LDR         ,2013,M12,1.3,
JTS000000000000000OSL         ,2013,M01,388.0,
JTS000000000000000OSL         ,2013,M02,331.0,
JTS000000000000000OSL         ,2013,M03,331.0,
JTS000000000000000OSL         ,2013,M04,334.0,
JTS000000000000000OSL         ,2013,M05,371.0,
JTS000000000000000OSL         ,2013,M06,342.0,
JTS000000000000000OSL         ,2013,M07,345.0,
JTS000000000000000OSL         ,2013,M08,362.0,
JTS000000000000000OSL         ,2013,M09,325.0,
JTS000000000000000OSL         ,2013,M10,303.0,
JTS000000000000000OSL         ,2013,M11,346.0,
JTS000000000000000OSL         ,2013,M12,334.0,
JTS000000000000000OSR         ,2013,M01,0.3,
JTS000000000000000OSR         ,2013,M02,0.2,
JTS000000000000000OSR         ,2013,M03,0.2,
JTS000000000000000OSR         ,2013,M04,0.2,
JTS000000000000000OSR         ,2013,M05,0.3,
JTS000000000000000OSR         ,2013,M06,0.3,
