series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2009,M01,4095.0,
JTS000000000000000HIL         ,2009,M02,4061.0,
JTS000000000000000HIL         ,2009,M03,3858.0,
JTS000000000000000HIL         ,2009,M04,3888.0,
JTS000000000000000HIL         ,2009,M05,3758.0,
JTS000000000000000HIL         ,2009,M06,3639.0,
JTS000000000000000HIL         ,2009,M07,3857.0,
JTS000000000000000HIL         ,2009,M08,3810.0,
JTS000000000000000HIL         ,2009,M09,3944.0,
JTS000000000000000HIL         ,2009,M10,3838.0,
JTS000000000000000HIL         ,2009,M11,4024.0,
JTS000000000000000HIL         ,2009,M12,4004.0,
JTS000000000000000HIR         ,2009,M01,3.1,
JTS000000000000000HIR         ,2009,M02,3.0,
JTS000000000000000HIR         ,2009,M03,2.9,
JTS000000000000000HIR         ,2009,M04,2.9,
JTS000000000000000HIR         ,2009,M05,2.9,
JTS000000000000000HIR         ,2009,M06,2.8,
JTS000000000000000HIR         ,2009,M07,3.0,
JTS000000000000000HIR         ,2009,M08,2.9,
JTS000000000000000HIR         ,2009,M09,3.0,
JTS000000000000000HIR         ,2009,M10,3.0,
JTS000000000000000HIR         ,2009,M11,3.1,
JTS000000000000000HIR         ,2009,M12,3.1,
JTS000000000000000JOL         ,2009,M01,2738.0,
JTS000000000000000JOL         ,2009,M02,2864.0,
JTS000000000000000JOL         ,2009,M03,2534.0,
JTS000000000000000JOL         ,2009,M04,2295.0,
JTS000000000000000JOL         ,2009,M05,2549.0,
JTS000000000000000JOL         ,2009,M06,2503.0,
JTS000000000000000JOL         ,2009,M07,2232.0,
JTS000000000000000JOL         ,2009,M08,2338.0,
JTS000000000000000JOL         ,2009,M09,2487.0,
JTS000000000000000JOL         ,2009,M10,2406.0,
JTS000000000000000JOL         ,2009,M11,2503.0,
JTS000000000000000JOL         ,2009,M12,2568.0,
JTS000000000000000JOR         ,2009,M01,2.0,
JTS000000000000000JOR         ,2009,M02,2.1,
JTS000000000000000JOR         ,2009,M03,1.9,
JTS000000000000000JOR         ,2009,M04,1.7,
JTS000000000000000JOR         ,2009,M05,1.9,
JTS000000000000000JOR         ,2009,M06,1.9,
JTS000000000000000JOR         ,2009,M07,1.7,
JTS000000000000000JOR         ,2009,M08,1.8,
JTS000000000000000JOR         ,2009,M09,1.9,
JTS000000000000000JOR         ,2009,M10,1.8,
JTS000000000000000JOR         ,2009,M11,1.9,
JTS000000000000000JOR         ,2009,M12,1.9,
JTS000000000000000LDL         ,2009,M01,2581.0,
JTS000000000000000LDL         ,2009,M02,2599.0,
JTS000000000000000LDL         ,2009,M03,2575.0,
JTS000000000000000LDL         ,2009,M04,2654.0,
JTS000000000000000LDL         ,2009,M05,2231.0,
JTS000000000000000LDL         ,2009,M06,2261.0,
JTS000000000000000LDL         ,2009,M07,2267.0,
JTS000000000000000LDL         ,2009,M08,2119.0,
JTS000000000000000LDL         ,2009,M09,2195.0,
JTS000000000000000LDL         ,2009,M10,2028.0,
JTS000000000000000LDL         ,2009,M11,1913.0,
JTS000000000000000LDL         ,2009,M12,2033.0,
JTS000000000000000LDR         ,2009,M01,1.9,
JTS000000000000000LDR         ,2009,M02,1.9,
JTS000000000000000LDR         ,2009,M03,1.9,
JTS000000000000000LDR         ,2009,M04,2.0,
JTS000000000000000LDR         ,2009,M05,1.7,
JTS000000000000000LDR         ,2009,M06,1.7,
JTS000000000000000LDR         ,2009,M07,1.7,
JTS000000000000000LDR         ,2009,M08,1.6,
JTS000000000000000LDR         ,2009,M09,1.7,
JTS000000000000000LDR         ,2009,M10,1.6,
JTS000000000000000LDR         ,2009,M11,1.5,
JTS000000000000000LDR         ,2009,M12,1.6,
JTS000000000000000OSL         ,2009,M01,308.0,
JTS000000000000000OSL         ,2009,M02,301.0,
JTS000000000000000OSL         ,2009,M03,311.0,
JTS000000000000000OSL         ,2009,M04,324.0,
JTS000000000000000OSL         ,2009,M05,278.0,
JTS000000000000000OSL         ,2009,M06,288.0,
JTS000000000000000OSL         ,2009,M07,283.0,
JTS000000000000000OSL         ,2009,M08,311.0,
JTS000000000000000OSL         ,2009,M09,304.0,
JTS000000000000000OSL         ,2009,M10,308.0,
JTS000000000000000OSL         ,2009,M11,279.0,
JTS000000000000000OSL         ,2009,M12,300.0,
JTS000000000000000OSR         ,2009,M01,0.2,
JTS000000000000000OSR         ,2009,M02,0.2,
JTS000000000000000OSR         ,2009,M03,0.2,
JTS000000000000000OSR         ,2009,M04,0.2,
JTS000000000000000OSR         ,2009,M05,0.2,
JTS000000000000000OSR         ,2009,M06,0.2,
JTS000000000000000OSR         ,2009,M07,0.2,
JTS000000000000000OSR         ,2009,M08,0.2,
JTS000000000000000OSR         ,2009,M09,0.2,
JTS000000000000000OSR         ,2009,M10,0.2,
JTS000000000000000OSR         ,2009,M11,0.2,
JTS000000000000000OSR         ,2009,M12,0.2,
JTS000000000000000QUL         ,2009,M01,1976.0,
JTS000000000000000QUL         ,2009,M02,1952.0,
JTS000000000000000QUL         ,2009,M03,1834.0,
JTS000000000000000QUL         ,2009,M04,1712.0,
JTS000000000000000QUL         ,2009,M05,1683.0,
JTS000000000000000QUL         ,2009,M06,1685.0,
JTS000000000000000QUL         ,2009,M07,1685.0,
JTS000000000000000QUL         ,2009,M08,1555.0,
JTS000000000000000QUL         ,2009,M09,1627.0,
JTS000000000000000QUL         ,2009,M10,1660.0,
JTS000000000000000QUL         ,2009,M11,1810.0,
JTS000000000000000QUL         ,2009,M12,1766.0,
JTS000000000000000QUR         ,2009,M01,1.5,
JTS000000000000000QUR         ,2009,M02,1.5,
JTS000000000000000QUR         ,2009,M03,1.4,
JTS000000000000000QUR         ,2009,M04,1.3,
JTS000000000000000QUR         ,2009,M05,1.3,
JTS000000000000000QUR         ,2009,M06,1.3,
JTS000000000000000QUR         ,2009,M07,1.3,
JTS000000000000000QUR         ,2009,M08,1.2,
JTS000000000000000QUR         ,2009,M09,1.2,
JTS000000000000000QUR         ,2009,M10,1.3,
JTS000000000000000QUR         ,2009,M11,1.4,
JTS000000000000000QUR         ,2009,M12,1.4,
JTS000000000000000TSL         ,2009,M01,4865.0,
JTS000000000000000TSL         ,2009,M02,4852.0,
JTS000000000000000TSL         ,2009,M03,4720.0,
JTS000000000000000TSL         ,2009,M04,4690.0,
JTS000000000000000TSL         ,2009,M05,4192.0,
JTS000000000000000TSL         ,2009,M06,4234.0,
JTS000000000000000TSL         ,2009,M07,4235.0,
JTS000000000000000TSL         ,2009,M08,3985.0,
JTS000000000000000TSL         ,2009,M09,4126.0,
JTS000000000000000TSL         ,2009,M10,3996.0,
JTS000000000000000TSL         ,2009,M11,4002.0,
JTS000000000000000TSL         ,2009,M12,4099.0,
JTS000000000000000TSR         ,2009,M01,3.6,
JTS000000000000000TSR         ,2009,M02,3.6,
JTS000000000000000TSR         ,2009,M03,3.6,
JTS000000000000000TSR         ,2009,M04,3.6,
JTS000000000000000TSR         ,2009,M05,3.2,
JTS000000000000000TSR         ,2009,M06,3.2,
JTS000000000000000TSR         ,2009,M07,3.2,
JTS000000000000000TSR         ,2009,M08,3.1,
JTS000000000000000TSR         ,2009,M09,3.2,
JTS000000000000000TSR         ,2009,M10,3.1,
JTS000000000000000TSR         ,2009,M11,3.1,
JTS000000000000000TSR         ,2009,M12,3.2,
JTS000000000000000UOR         ,2009,M01,4.4,
JTS000000000000000UOR         ,2009,M02,4.5,
JTS000000000000000UOR         ,2009,M03,5.3,
JTS000000000000000UOR         ,2009,M04,6.0,
JTS000000000000000UOR         ,2009,M05,5.7,
JTS000000000000000UOR         ,2009,M06,5.9,
JTS000000000000000UOR         ,2009,M07,6.5,
JTS000000000000000UOR         ,2009,M08,6.3,
JTS000000000000000UOR         ,2009,M09,6.0,
JTS000000000000000UOR         ,2009,M10,6.4,
JTS000000000000000UOR         ,2009,M11,6.1,
JTS000000000000000UOR         ,2009,M12,5.9,
JTS000000010000000HIL         ,2009,M01,62.0,
JTS000000010000000HIL         ,2009,M02,55.0,
JTS000000010000000HIL         ,2009,M03,56.0,
JTS000000010000000HIL         ,2009,M04,49.0,
JTS000000010000000HIL         ,2009,M05,49.0,
JTS000000010000000HIL         ,2009,M06,51.0,
JTS000000010000000HIL         ,2009,M07,55.0,
JTS000000010000000HIL         ,2009,M08,53.0,
JTS000000010000000HIL         ,2009,M09,53.0,
JTS000000010000000HIL         ,2009,M10,52.0,
JTS000000010000000HIL         ,2009,M11,65.0,
JTS000000010000000HIL         ,2009,M12,54.0,
JTS000000010000000HIR         ,2009,M01,3.2,
JTS000000010000000HIR         ,2009,M02,2.8,
JTS000000010000000HIR         ,2009,M03,2.9,
JTS000000010000000HIR         ,2009,M04,2.6,
JTS000000010000000HIR         ,2009,M05,2.6,
JTS000000010000000HIR         ,2009,M06,2.7,
JTS000000010000000HIR         ,2009,M07,2.9,
JTS000000010000000HIR         ,2009,M08,2.8,
JTS000000010000000HIR         ,2009,M09,2.8,
JTS000000010000000HIR         ,2009,M10,2.8,
JTS000000010000000HIR         ,2009,M11,3.4,
JTS000000010000000HIR         ,2009,M12,2.9,
JTS000000010000000JOL         ,2009,M01,37.0,
JTS000000010000000JOL         ,2009,M02,45.0,
JTS000000010000000JOL         ,2009,M03,37.0,
JTS000000010000000JOL         ,2009,M04,32.0,
JTS000000010000000JOL         ,2009,M05,36.0,
JTS000000010000000JOL         ,2009,M06,34.0,
JTS000000010000000JOL         ,2009,M07,33.0,
JTS000000010000000JOL         ,2009,M08,35.0,
JTS000000010000000JOL         ,2009,M09,33.0,
JTS000000010000000JOL         ,2009,M10,33.0,
JTS000000010000000JOL         ,2009,M11,40.0,
JTS000000010000000JOL         ,2009,M12,37.0,
JTS000000010000000JOR         ,2009,M01,1.9,
JTS000000010000000JOR         ,2009,M02,2.3,
JTS000000010000000JOR         ,2009,M03,1.9,
JTS000000010000000JOR         ,2009,M04,1.6,
JTS000000010000000JOR         ,2009,M05,1.9,
JTS000000010000000JOR         ,2009,M06,1.8,
JTS000000010000000JOR         ,2009,M07,1.7,
JTS000000010000000JOR         ,2009,M08,1.8,
JTS000000010000000JOR         ,2009,M09,1.7,
JTS000000010000000JOR         ,2009,M10,1.7,
JTS000000010000000JOR         ,2009,M11,2.1,
JTS000000010000000JOR         ,2009,M12,1.9,
JTS000000010000000LDL         ,2009,M01,43.0,
JTS000000010000000LDL         ,2009,M02,38.0,
JTS000000010000000LDL         ,2009,M03,30.0,
JTS000000010000000LDL         ,2009,M04,28.0,
JTS000000010000000LDL         ,2009,M05,30.0,
JTS000000010000000LDL         ,2009,M06,39.0,
JTS000000010000000LDL         ,2009,M07,28.0,
JTS000000010000000LDL         ,2009,M08,26.0,
JTS000000010000000LDL         ,2009,M09,34.0,
JTS000000010000000LDL         ,2009,M10,28.0,
JTS000000010000000LDL         ,2009,M11,31.0,
JTS000000010000000LDL         ,2009,M12,21.0,
JTS000000010000000LDR         ,2009,M01,2.2,
JTS000000010000000LDR         ,2009,M02,2.0,
JTS000000010000000LDR         ,2009,M03,1.6,
JTS000000010000000LDR         ,2009,M04,1.5,
JTS000000010000000LDR         ,2009,M05,1.6,
JTS000000010000000LDR         ,2009,M06,2.1,
JTS000000010000000LDR         ,2009,M07,1.5,
JTS000000010000000LDR         ,2009,M08,1.4,
JTS000000010000000LDR         ,2009,M09,1.8,
JTS000000010000000LDR         ,2009,M10,1.5,
JTS000000010000000LDR         ,2009,M11,1.6,
JTS000000010000000LDR         ,2009,M12,1.1,
JTS000000010000000QUL         ,2009,M01,26.0,
JTS000000010000000QUL         ,2009,M02,25.0,
JTS000000010000000QUL         ,2009,M03,25.0,
JTS000000010000000QUL         ,2009,M04,23.0,
JTS000000010000000QUL         ,2009,M05,23.0,
JTS000000010000000QUL         ,2009,M06,25.0,
JTS000000010000000QUL         ,2009,M07,28.0,
JTS000000010000000QUL         ,2009,M08,24.0,
JTS000000010000000QUL         ,2009,M09,23.0,
JTS000000010000000QUL         ,2009,M10,25.0,
JTS000000010000000QUL         ,2009,M11,24.0,
JTS000000010000000QUL         ,2009,M12,24.0,
