series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2007,M01,5426.0,
JTS000000000000000HIL         ,2007,M02,5160.0,
JTS000000000000000HIL         ,2007,M03,5479.0,
JTS000000000000000HIL         ,2007,M04,5353.0,
JTS000000000000000HIL         ,2007,M05,5469.0,
JTS000000000000000HIL         ,2007,M06,5267.0,
JTS000000000000000HIL         ,2007,M07,5217.0,
JTS000000000000000HIL         ,2007,M08,5358.0,
JTS000000000000000HIL         ,2007,M09,5344.0,
JTS000000000000000HIL         ,2007,M10,5398.0,
JTS000000000000000HIL         ,2007,M11,5176.0,
JTS000000000000000HIL         ,2007,M12,5119.0,
JTS000000000000000HIR         ,2007,M01,3.9,
JTS000000000000000HIR         ,2007,M02,3.8,
JTS000000000000000HIR         ,2007,M03,4.0,
JTS000000000000000HIR         ,2007,M04,3.9,
JTS000000000000000HIR         ,2007,M05,4.0,
JTS000000000000000HIR         ,2007,M06,3.8,
JTS000000000000000HIR         ,2007,M07,3.8,
JTS000000000000000HIR         ,2007,M08,3.9,
JTS000000000000000HIR         ,2007,M09,3.9,
JTS000000000000000HIR         ,2007,M10,3.9,
JTS000000000000000HIR         ,2007,M11,3.7,
JTS000000000000000HIR         ,2007,M12,3.7,
JTS000000000000000JOL         ,2007,M01,4763.0,
JTS000000000000000JOL         ,2007,M02,4699.0,
JTS000000000000000JOL         ,2007,M03,4962.0,
JTS000000000000000JOL         ,2007,M04,4689.0,
JTS000000000000000JOL         ,2007,M05,4657.0,
JTS000000000000000JOL         ,2007,M06,4859.0,
JTS000000000000000JOL         ,2007,M07,4598.0,
JTS000000000000000JOL         ,2007,M08,4546.0,
JTS000000000000000JOL         ,2007,M09,4652.0,
JTS000000000000000JOL         ,2007,M10,4636.0,
JTS000000000000000JOL         ,2007,M11,4646.0,
JTS000000000000000JOL         ,2007,M12,4545.0,
JTS000000000000000JOR         ,2007,M01,3.3,
JTS000000000000000JOR         ,2007,M02,3.3,
JTS000000000000000JOR         ,2007,M03,3.5,
JTS000000000000000JOR         ,2007,M04,3.3,
JTS000000000000000JOR         ,2007,M05,3.3,
JTS000000000000000JOR         ,2007,M06,3.4,
JTS000000000000000JOR         ,2007,M07,3.2,
JTS000000000000000JOR         ,2007,M08,3.2,
JTS000000000000000JOR         ,2007,M09,3.3,
JTS000000000000000JOR         ,2007,M10,3.2,
JTS000000000000000JOR         ,2007,M11,3.3,
JTS000000000000000JOR         ,2007,M12,3.2,
JTS000000000000000LDL         ,2007,M01,1922.0,
JTS000000000000000LDL         ,2007,M02,1850.0,
JTS000000000000000LDL         ,2007,M03,1882.0,
JTS000000000000000LDL         ,2007,M04,2000.0,
JTS000000000000000LDL         ,2007,M05,1967.0,
JTS000000000000000LDL         ,2007,M06,1845.0,
JTS000000000000000LDL         ,2007,M07,1896.0,
JTS000000000000000LDL         ,2007,M08,2033.0,
JTS000000000000000LDL         ,2007,M09,2188.0,
JTS000000000000000LDL         ,2007,M10,1998.0,
JTS000000000000000LDL         ,2007,M11,1966.0,
JTS000000000000000LDL         ,2007,M12,1915.0,
JTS000000000000000LDR         ,2007,M01,1.4,
JTS000000000000000LDR         ,2007,M02,1.3,
JTS000000000000000LDR         ,2007,M03,1.4,
JTS000000000000000LDR         ,2007,M04,1.5,
JTS000000000000000LDR         ,2007,M05,1.4,
JTS000000000000000LDR         ,2007,M06,1.3,
JTS000000000000000LDR         ,2007,M07,1.4,
JTS000000000000000LDR         ,2007,M08,1.5,
JTS000000000000000LDR         ,2007,M09,1.6,
JTS000000000000000LDR         ,2007,M10,1.4,
JTS000000000000000LDR         ,2007,M11,1.4,
JTS000000000000000LDR         ,2007,M12,1.4,
JTS000000000000000OSL         ,2007,M01,386.0,
JTS000000000000000OSL         ,2007,M02,369.0,
JTS000000000000000OSL         ,2007,M03,357.0,
JTS000000000000000OSL         ,2007,M04,367.0,
JTS000000000000000OSL         ,2007,M05,325.0,
JTS000000000000000OSL         ,2007,M06,353.0,
JTS000000000000000OSL         ,2007,M07,378.0,
JTS000000000000000OSL         ,2007,M08,335.0,
JTS000000000000000OSL         ,2007,M09,317.0,
