series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2001,M01,5722.0,
JTS000000000000000HIL         ,2001,M02,5303.0,
JTS000000000000000HIL         ,2001,M03,5528.0,
JTS000000000000000HIL         ,2001,M04,5204.0,
JTS000000000000000HIL         ,2001,M05,5410.0,
JTS000000000000000HIL         ,2001,M06,5109.0,
JTS000000000000000HIL         ,2001,M07,5244.0,
JTS000000000000000HIL         ,2001,M08,5223.0,
JTS000000000000000HIL         ,2001,M09,4954.0,
JTS000000000000000HIL         ,2001,M10,5078.0,
JTS000000000000000HIL         ,2001,M11,4914.0,
JTS000000000000000HIL         ,2001,M12,4829.0,
JTS000000000000000HIR         ,2001,M01,4.3,
JTS000000000000000HIR         ,2001,M02,4.0,
JTS000000000000000HIR         ,2001,M03,4.2,
JTS000000000000000HIR         ,2001,M04,3.9,
JTS000000000000000HIR         ,2001,M05,4.1,
JTS000000000000000HIR         ,2001,M06,3.9,
JTS000000000000000HIR         ,2001,M07,4.0,
JTS000000000000000HIR         ,2001,M08,4.0,
JTS000000000000000HIR         ,2001,M09,3.8,
JTS000000000000000HIR         ,2001,M10,3.9,
JTS000000000000000HIR         ,2001,M11,3.7,
JTS000000000000000HIR         ,2001,M12,3.7,
JTS000000000000000JOL         ,2001,M01,5234.0,
JTS000000000000000JOL         ,2001,M02,5097.0,
JTS000000000000000JOL         ,2001,M03,4762.0,
JTS000000000000000JOL         ,2001,M04,4615.0,
JTS000000000000000JOL         ,2001,M05,4425.0,
JTS000000000000000JOL         ,2001,M06,4361.0,
JTS000000000000000JOL         ,2001,M07,4447.0,
JTS000000000000000JOL         ,2001,M08,4024.0,
JTS000000000000000JOL         ,2001,M09,4071.0,
JTS000000000000000JOL         ,2001,M10,3707.0,
JTS000000000000000JOL         ,2001,M11,3775.0,
JTS000000000000000JOL         ,2001,M12,3677.0,
JTS000000000000000JOR         ,2001,M01,3.8,
JTS000000000000000JOR         ,2001,M02,3.7,
JTS000000000000000JOR         ,2001,M03,3.5,
JTS000000000000000JOR         ,2001,M04,3.4,
JTS000000000000000JOR         ,2001,M05,3.2,
JTS000000000000000JOR         ,2001,M06,3.2,
JTS000000000000000JOR         ,2001,M07,3.3,
JTS000000000000000JOR         ,2001,M08,3.0,
JTS000000000000000JOR         ,2001,M09,3.0,
JTS000000000000000JOR         ,2001,M10,2.7,
JTS000000000000000JOR         ,2001,M11,2.8,
JTS000000000000000JOR         ,2001,M12,2.7,
JTS000000000000000LDL         ,2001,M01,2220.0,
JTS000000000000000LDL         ,2001,M02,1855.0,
JTS000000000000000LDL         ,2001,M03,2133.0,
JTS000000000000000LDL         ,2001,M04,1883.0,
JTS000000000000000LDL         ,2001,M05,2029.0,
JTS000000000000000LDL         ,2001,M06,2015.0,
JTS000000000000000LDL         ,2001,M07,2038.0,
JTS000000000000000LDL         ,2001,M08,2011.0,
JTS000000000000000LDL         ,2001,M09,2107.0,
JTS000000000000000LDL         ,2001,M10,2319.0,
JTS000000000000000LDL         ,2001,M11,2255.0,
JTS000000000000000LDL         ,2001,M12,1922.0,
