series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2011,M01,4000.0,
JTS000000000000000HIL         ,2011,M02,4231.0,
JTS000000000000000HIL         ,2011,M03,4430.0,
JTS000000000000000HIL         ,2011,M04,4296.0,
JTS000000000000000HIL         ,2011,M05,4261.0,
JTS000000000000000HIL         ,2011,M06,4366.0,
JTS000000000000000HIL         ,2011,M07,4261.0,
JTS000000000000000HIL         ,2011,M08,4298.0,
JTS000000000000000HIL         ,2011,M09,4429.0,
JTS000000000000000HIL         ,2011,M10,4370.0,
JTS000000000000000HIL         ,2011,M11,4365.0,
JTS000000000000000HIL         ,2011,M12,4356.0,
JTS000000000000000HIR         ,2011,M01,3.1,
JTS000000000000000HIR         ,2011,M02,3.2,
JTS000000000000000HIR         ,2011,M03,3.4,
JTS000000000000000HIR         ,2011,M04,3.3,
JTS000000000000000HIR         ,2011,M05,3.2,
JTS000000000000000HIR         ,2011,M06,3.3,
JTS000000000000000HIR         ,2011,M07,3.2,
JTS000000000000000HIR         ,2011,M08,3.3,
JTS000000000000000HIR         ,2011,M09,3.3,
JTS000000000000000HIR         ,2011,M10,3.3,
JTS000000000000000HIR         ,2011,M11,3.3,
JTS000000000000000HIR         ,2011,M12,3.3,
JTS000000000000000JOL         ,2011,M01,3104.0,
JTS000000000000000JOL         ,2011,M02,3226.0,
JTS000000000000000JOL         ,2011,M03,3261.0,
JTS000000000000000JOL         ,2011,M04,3259.0,
JTS000000000000000JOL         ,2011,M05,3179.0,
JTS000000000000000JOL         ,2011,M06,3455.0,
JTS000000000000000JOL         ,2011,M07,3623.0,
JTS000000000000000JOL         ,2011,M08,3329.0,
JTS000000000000000JOL         ,2011,M09,3774.0,
JTS000000000000000JOL         ,2011,M10,3619.0,
JTS000000000000000JOL         ,2011,M11,3565.0,
JTS000000000000000JOL         ,2011,M12,3768.0,
JTS000000000000000JOR         ,2011,M01,2.3,
JTS000000000000000JOR         ,2011,M02,2.4,
JTS000000000000000JOR         ,2011,M03,2.4,
JTS000000000000000JOR         ,2011,M04,2.4,
JTS000000000000000JOR         ,2011,M05,2.4,
JTS000000000000000JOR         ,2011,M06,2.6,
JTS000000000000000JOR         ,2011,M07,2.7,
JTS000000000000000JOR         ,2011,M08,2.5,
JTS000000000000000JOR         ,2011,M09,2.8,
JTS000000000000000JOR         ,2011,M10,2.7,
JTS000000000000000JOR         ,2011,M11,2.6,
JTS000000000000000JOR         ,2011,M12,2.8,
JTS000000000000000LDL         ,2011,M01,1827.0,
JTS000000000000000LDL         ,2011,M02,1755.0,
JTS000000000000000LDL         ,2011,M03,1794.0,
JTS000000000000000LDL         ,2011,M04,1792.0,
JTS000000000000000LDL         ,2011,M05,1904.0,
JTS000000000000000LDL         ,2011,M06,1942.0,
JTS000000000000000LDL         ,2011,M07,1845.0,
JTS000000000000000LDL         ,2011,M08,1845.0,
JTS000000000000000LDL         ,2011,M09,1872.0,
JTS000000000000000LDL         ,2011,M10,1794.0,
JTS000000000000000LDL         ,2011,M11,1912.0,
JTS000000000000000LDL         ,2011,M12,1801.0,
JTS000000000000000LDR         ,2011,M01,1.4,
JTS000000000000000LDR         ,2011,M02,1.3,
JTS000000000000000LDR         ,2011,M03,1.4,
JTS000000000000000LDR         ,2011,M04,1.4,
JTS000000000000000LDR         ,2011,M05,1.4,
JTS000000000000000LDR         ,2011,M06,1.5,
JTS000000000000000LDR         ,2011,M07,1.4,
JTS000000000000000LDR         ,2011,M08,1.4,
JTS000000000000000LDR         ,2011,M09,1.4,
JTS000000000000000LDR         ,2011,M10,1.4,
JTS000000000000000LDR         ,2011,M11,1.4,
JTS000000000000000LDR         ,2011,M12,1.4,
JTS000000000000000OSL         ,2011,M01,342.0,
JTS000000000000000OSL         ,2011,M02,325.0,
JTS000000000000000OSL         ,2011,M03,315.0,
JTS000000000000000OSL         ,2011,M04,317.0,
JTS000000000000000OSL         ,2011,M05,320.0,
JTS000000000000000OSL         ,2011,M06,308.0,
JTS000000000000000OSL         ,2011,M07,322.0,
JTS000000000000000OSL         ,2011,M08,297.0,
JTS000000000000000OSL         ,2011,M09,296.0,
JTS000000000000000OSL         ,2011,M10,359.0,
JTS000000000000000OSL         ,2011,M11,316.0,
JTS000000000000000OSL         ,2011,M12,303.0,
JTS000000000000000OSR         ,2011,M01,0.3,
JTS000000000000000OSR         ,2011,M02,0.2,
JTS000000000000000OSR         ,2011,M03,0.2,
JTS000000000000000OSR         ,2011,M04,0.2,
JTS000000000000000OSR         ,2011,M05,0.2,
JTS000000000000000OSR         ,2011,M06,0.2,
JTS000000000000000OSR         ,2011,M07,0.2,
JTS000000000000000OSR         ,2011,M08,0.2,
