series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2018,M01,5512.0,
JTS000000000000000HIL         ,2018,M02,5624.0,
JTS000000000000000HIL         ,2018,M03,5623.0,
JTS000000000000000HIL         ,2018,M04,5590.0,
JTS000000000000000HIL         ,2018,M05,5859.0,
JTS000000000000000HIL         ,2018,M06,5760.0,
JTS000000000000000HIL         ,2018,M07,5649.0,
JTS000000000000000HIL         ,2018,M08,5815.0,
JTS000000000000000HIL         ,2018,M09,5625.0,
JTS000000000000000HIL         ,2018,M10,5907.0,
JTS000000000000000HIL         ,2018,M11,5826.0,
JTS000000000000000HIL         ,2018,M12,5768.0,
JTS000000000000000HIR         ,2018,M01,3.7,
JTS000000000000000HIR         ,2018,M02,3.8,
JTS000000000000000HIR         ,2018,M03,3.8,
JTS000000000000000HIR         ,2018,M04,3.8,
JTS000000000000000HIR         ,2018,M05,3.9,
JTS000000000000000HIR         ,2018,M06,3.9,
JTS000000000000000HIR         ,2018,M07,3.8,
JTS000000000000000HIR         ,2018,M08,3.9,
JTS000000000000000HIR         ,2018,M09,3.8,
JTS000000000000000HIR         ,2018,M10,4.0,
JTS000000000000000HIR         ,2018,M11,3.9,
JTS000000000000000HIR         ,2018,M12,3.9,
JTS000000000000000JOL         ,2018,M01,6621.0,
JTS000000000000000JOL         ,2018,M02,6552.0,
JTS000000000000000JOL         ,2018,M03,6818.0,
JTS000000000000000JOL         ,2018,M04,6877.0,
JTS000000000000000JOL         ,2018,M05,7016.0,
JTS000000000000000JOL         ,2018,M06,7230.0,
JTS000000000000000JOL         ,2018,M07,7190.0,
JTS000000000000000JOL         ,2018,M08,7208.0,
JTS000000000000000JOL         ,2018,M09,7411.0,
JTS000000000000000JOL         ,2018,M10,7304.0,
JTS000000000000000JOL         ,2018,M11,7594.0,
JTS000000000000000JOL         ,2018,M12,7489.0,
JTS000000000000000JOR         ,2018,M01,4.3,
JTS000000000000000JOR         ,2018,M02,4.2,
JTS000000000000000JOR         ,2018,M03,4.4,
JTS000000000000000JOR         ,2018,M04,4.4,
JTS000000000000000JOR         ,2018,M05,4.5,
JTS000000000000000JOR         ,2018,M06,4.6,
JTS000000000000000JOR         ,2018,M07,4.6,
JTS000000000000000JOR         ,2018,M08,4.6,
JTS000000000000000JOR         ,2018,M09,4.7,
JTS000000000000000JOR         ,2018,M10,4.7,
JTS000000000000000JOR         ,2018,M11,4.8,
JTS000000000000000JOR         ,2018,M12,4.8,
JTS000000000000000LDL         ,2018,M01,1932.0,
JTS000000000000000LDL         ,2018,M02,1771.0,
JTS000000000000000LDL         ,2018,M03,1795.0,
JTS000000000000000LDL         ,2018,M04,1727.0,
JTS000000000000000LDL         ,2018,M05,1775.0,
JTS000000000000000LDL         ,2018,M06,1822.0,
JTS000000000000000LDL         ,2018,M07,1806.0,
JTS000000000000000LDL         ,2018,M08,1803.0,
JTS000000000000000LDL         ,2018,M09,1764.0,
JTS000000000000000LDL         ,2018,M10,1813.0,
JTS000000000000000LDL         ,2018,M11,1938.0,
JTS000000000000000LDL         ,2018,M12,1839.0,
JTS000000000000000LDR         ,2018,M01,1.3,
JTS000000000000000LDR         ,2018,M02,1.2,
JTS000000000000000LDR         ,2018,M03,1.2,
JTS000000000000000LDR         ,2018,M04,1.2,
JTS000000000000000LDR         ,2018,M05,1.2,
JTS000000000000000LDR         ,2018,M06,1.2,
JTS000000000000000LDR         ,2018,M07,1.2,
JTS000000000000000LDR         ,2018,M08,1.2,
JTS000000000000000LDR         ,2018,M09,1.2,
JTS000000000000000LDR         ,2018,M10,1.2,
JTS000000000000000LDR         ,2018,M11,1.3,
JTS000000000000000LDR         ,2018,M12,1.2,
JTS000000000000000OSL         ,2018,M01,337.0,
JTS000000000000000OSL         ,2018,M02,326.0,
JTS000000000000000OSL         ,2018,M03,382.0,
JTS000000000000000OSL         ,2018,M04,344.0,
JTS000000000000000OSL         ,2018,M05,335.0,
JTS000000000000000OSL         ,2018,M06,362.0,
JTS000000000000000OSL         ,2018,M07,345.0,
JTS000000000000000OSL         ,2018,M08,317.0,
JTS000000000000000OSL         ,2018,M09,339.0,
JTS000000000000000OSL         ,2018,M10,331.0,
JTS000000000000000OSL         ,2018,M11,344.0,
JTS000000000000000OSL         ,2018,M12,308.0,
JTS000000000000000OSR         ,2018,M01,0.2,
JTS000000000000000OSR         ,2018,M02,0.2,
JTS000000000000000OSR         ,2018,M03,0.3,
JTS000000000000000OSR         ,2018,M04,0.2,
JTS000000000000000OSR         ,2018,M05,0.2,
JTS000000000000000OSR         ,2018,M06,0.2,
JTS000000000000000OSR         ,2018,M07,0.2,
JTS000000000000000OSR         ,2018,M08,0.2,
JTS000000000000000OSR         ,2018,M09,0.2,
JTS000000000000000OSR         ,2018,M10,0.2,
JTS000000000000000OSR         ,2018,M11,0.2,
JTS000000000000000OSR         ,2018,M12,0.2,
JTS000000000000000QUL         ,2018,M01,3019.0,
JTS000000000000000QUL         ,2018,M02,3222.0,
JTS000000000000000QUL         ,2018,M03,3323.0,
JTS000000000000000QUL         ,2018,M04,3370.0,
JTS000000000000000QUL         ,2018,M05,3382.0,
JTS000000000000000QUL         ,2018,M06,3382.0,
JTS000000000000000QUL         ,2018,M07,3426.0,
JTS000000000000000QUL         ,2018,M08,3423.0,
JTS000000000000000QUL         ,2018,M09,3391.0,
JTS000000000000000QUL         ,2018,M10,3458.0,
JTS000000000000000QUL         ,2018,M11,3511.0,
JTS000000000000000QUL         ,2018,M12,3407.0,
JTS000000000000000QUR         ,2018,M01,2.0,
JTS000000000000000QUR         ,2018,M02,2.2,
JTS000000000000000QUR         ,2018,M03,2.2,
JTS000000000000000QUR         ,2018,M04,2.3,
JTS000000000000000QUR         ,2018,M05,2.3,
JTS000000000000000QUR         ,2018,M06,2.3,
JTS000000000000000QUR         ,2018,M07,2.3,
JTS000000000000000QUR         ,2018,M08,2.3,
JTS000000000000000QUR         ,2018,M09,2.3,
JTS000000000000000QUR         ,2018,M10,2.3,
JTS000000000000000QUR         ,2018,M11,2.3,
JTS000000000000000QUR         ,2018,M12,2.3,
JTS000000000000000TSL         ,2018,M01,5288.0,
JTS000000000000000TSL         ,2018,M02,5319.0,
JTS000000000000000TSL         ,2018,M03,5500.0,
JTS000000000000000TSL         ,2018,M04,5441.0,
JTS000000000000000TSL         ,2018,M05,5492.0,
JTS000000000000000TSL         ,2018,M06,5566.0,
JTS000000000000000TSL         ,2018,M07,5577.0,
JTS000000000000000TSL         ,2018,M08,5543.0,
JTS000000000000000TSL         ,2018,M09,5494.0,
JTS000000000000000TSL         ,2018,M10,5602.0,
JTS000000000000000TSL         ,2018,M11,5793.0,
JTS000000000000000TSL         ,2018,M12,5554.0,
JTS000000000000000TSR         ,2018,M01,3.6,
JTS000000000000000TSR         ,2018,M02,3.6,
JTS000000000000000TSR         ,2018,M03,3.7,
JTS000000000000000TSR         ,2018,M04,3.7,
JTS000000000000000TSR         ,2018,M05,3.7,
JTS000000000000000TSR         ,2018,M06,3.7,
JTS000000000000000TSR         ,2018,M07,3.7,
JTS000000000000000TSR         ,2018,M08,3.7,
JTS000000000000000TSR         ,2018,M09,3.7,
JTS000000000000000TSR         ,2018,M10,3.7,
JTS000000000000000TSR         ,2018,M11,3.9,
JTS000000000000000TSR         ,2018,M12,3.7,
JTS000000000000000UOR         ,2018,M01,1.0,
JTS000000000000000UOR         ,2018,M02,1.0,
JTS000000000000000UOR         ,2018,M03,0.9,
JTS000000000000000UOR         ,2018,M04,0.9,
JTS000000000000000UOR         ,2018,M05,0.9,
JTS000000000000000UOR         ,2018,M06,0.9,
JTS000000000000000UOR         ,2018,M07,0.9,
JTS000000000000000UOR         ,2018,M08,0.9,
JTS000000000000000UOR         ,2018,M09,0.8,
JTS000000000000000UOR         ,2018,M10,0.9,
JTS000000000000000UOR         ,2018,M11,0.8,
JTS000000000000000UOR         ,2018,M12,0.9,
JTS000000010000000HIL         ,2018,M01,95.0,
JTS000000010000000HIL         ,2018,M02,88.0,
JTS000000010000000HIL         ,2018,M03,86.0,
