series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2003,M01,5058.0,
JTS000000000000000HIL         ,2003,M02,4714.0,
JTS000000000000000HIL         ,2003,M03,4470.0,
JTS000000000000000HIL         ,2003,M04,4600.0,
JTS000000000000000HIL         ,2003,M05,4678.0,
JTS000000000000000HIL         ,2003,M06,4682.0,
JTS000000000000000HIL         ,2003,M07,4639.0,
JTS000000000000000HIL         ,2003,M08,4666.0,
JTS000000000000000HIL         ,2003,M09,4799.0,
JTS000000000000000HIL         ,2003,M10,4902.0,
JTS000000000000000HIL         ,2003,M11,4767.0,
JTS000000000000000HIL         ,2003,M12,4984.0,
JTS000000000000000HIR         ,2003,M01,3.9,
JTS000000000000000HIR         ,2003,M02,3.6,
JTS000000000000000HIR         ,2003,M03,3.4,
JTS000000000000000HIR         ,2003,M04,3.5,
JTS000000000000000HIR         ,2003,M05,3.6,
JTS000000000000000HIR         ,2003,M06,3.6,
JTS000000000000000HIR         ,2003,M07,3.6,
JTS000000000000000HIR         ,2003,M08,3.6,
JTS000000000000000HIR         ,2003,M09,3.7,
JTS000000000000000HIR         ,2003,M10,3.8,
JTS000000000000000HIR         ,2003,M11,3.7,
JTS000000000000000HIR         ,2003,M12,3.8,
JTS000000000000000JOL         ,2003,M01,3441.0,
JTS000000000000000JOL         ,2003,M02,3229.0,
JTS000000000000000JOL         ,2003,M03,3099.0,
JTS000000000000000JOL         ,2003,M04,3108.0,
JTS000000000000000JOL         ,2003,M05,3289.0,
JTS000000000000000JOL         ,2003,M06,3390.0,
JTS000000000000000JOL         ,2003,M07,2981.0,
JTS000000000000000JOL         ,2003,M08,3190.0,
JTS000000000000000JOL         ,2003,M09,3091.0,
JTS000000000000000JOL         ,2003,M10,3305.0,
JTS000000000000000JOL         ,2003,M11,3324.0,
JTS000000000000000JOL         ,2003,M12,3414.0,
JTS000000000000000JOR         ,2003,M01,2.6,
JTS000000000000000JOR         ,2003,M02,2.4,
JTS000000000000000JOR         ,2003,M03,2.3,
JTS000000000000000JOR         ,2003,M04,2.3,
JTS000000000000000JOR         ,2003,M05,2.5,
JTS000000000000000JOR         ,2003,M06,2.5,
JTS000000000000000JOR         ,2003,M07,2.2,
JTS000000000000000JOR         ,2003,M08,2.4,
JTS000000000000000JOR         ,2003,M09,2.3,
JTS000000000000000JOR         ,2003,M10,2.5,
JTS000000000000000JOR         ,2003,M11,2.5,
JTS000000000000000JOR         ,2003,M12,2.5,
JTS000000000000000LDL         ,2003,M01,2109.0,
JTS000000000000000LDL         ,2003,M02,2015.0,
JTS000000000000000LDL         ,2003,M03,1949.0,
JTS000000000000000LDL         ,2003,M04,1998.0,
JTS000000000000000LDL         ,2003,M05,2072.0,
JTS000000000000000LDL         ,2003,M06,2076.0,
JTS000000000000000LDL         ,2003,M07,2062.0,
JTS000000000000000LDL         ,2003,M08,2162.0,
JTS000000000000000LDL         ,2003,M09,1932.0,
JTS000000000000000LDL         ,2003,M10,1969.0,
JTS000000000000000LDL         ,2003,M11,1951.0,
JTS000000000000000LDL         ,2003,M12,2007.0,
JTS000000000000000LDR         ,2003,M01,1.6,
JTS000000000000000LDR         ,2003,M02,1.5,
JTS000000000000000LDR         ,2003,M03,1.5,
JTS000000000000000LDR         ,2003,M04,1.5,
JTS000000000000000LDR         ,2003,M05,1.6,
JTS000000000000000LDR         ,2003,M06,1.6,
JTS000000000000000LDR         ,2003,M07,1.6,
JTS000000000000000LDR         ,2003,M08,1.7,
JTS000000000000000LDR         ,2003,M09,1.5,
JTS000000000000000LDR         ,2003,M10,1.5,
JTS000000000000000LDR         ,2003,M11,1.5,
JTS000000000000000LDR         ,2003,M12,1.5,
JTS000000000000000OSL         ,2003,M01,415.0,
JTS000000000000000OSL         ,2003,M02,366.0,
JTS000000000000000OSL         ,2003,M03,406.0,
JTS000000000000000OSL         ,2003,M04,376.0,
JTS000000000000000OSL         ,2003,M05,353.0,
JTS000000000000000OSL         ,2003,M06,327.0,
JTS000000000000000OSL         ,2003,M07,328.0,
JTS000000000000000OSL         ,2003,M08,322.0,
JTS000000000000000OSL         ,2003,M09,359.0,
JTS000000000000000OSL         ,2003,M10,365.0,
JTS000000000000000OSL         ,2003,M11,338.0,
JTS000000000000000OSL         ,2003,M12,334.0,
JTS000000000000000OSR         ,2003,M01,0.3,
JTS000000000000000OSR         ,2003,M02,0.3,
JTS000000000000000OSR         ,2003,M03,0.3,
JTS000000000000000OSR         ,2003,M04,0.3,
JTS000000000000000OSR         ,2003,M05,0.3,
JTS000000000000000OSR         ,2003,M06,0.3,
JTS000000000000000OSR         ,2003,M07,0.3,
JTS000000000000000OSR         ,2003,M08,0.2,
JTS000000000000000OSR         ,2003,M09,0.3,
JTS000000000000000OSR         ,2003,M10,0.3,
JTS000000000000000OSR         ,2003,M11,0.3,
JTS000000000000000OSR         ,2003,M12,0.3,
JTS000000000000000QUL         ,2003,M01,2429.0,
JTS000000000000000QUL         ,2003,M02,2490.0,
JTS000000000000000QUL         ,2003,M03,2394.0,
JTS000000000000000QUL         ,2003,M04,2279.0,
JTS000000000000000QUL         ,2003,M05,2291.0,
JTS000000000000000QUL         ,2003,M06,2315.0,
JTS000000000000000QUL         ,2003,M07,2271.0,
JTS000000000000000QUL         ,2003,M08,2195.0,
JTS000000000000000QUL         ,2003,M09,2354.0,
JTS000000000000000QUL         ,2003,M10,2415.0,
JTS000000000000000QUL         ,2003,M11,2411.0,
JTS000000000000000QUL         ,2003,M12,2444.0,
JTS000000000000000QUR         ,2003,M01,1.9,
JTS000000000000000QUR         ,2003,M02,1.9,
JTS000000000000000QUR         ,2003,M03,1.8,
JTS000000000000000QUR         ,2003,M04,1.8,
JTS000000000000000QUR         ,2003,M05,1.8,
JTS000000000000000QUR         ,2003,M06,1.8,
JTS000000000000000QUR         ,2003,M07,1.7,
JTS000000000000000QUR         ,2003,M08,1.7,
JTS000000000000000QUR         ,2003,M09,1.8,
JTS000000000000000QUR         ,2003,M10,1.9,
JTS000000000000000QUR         ,2003,M11,1.8,
JTS000000000000000QUR         ,2003,M12,1.9,
JTS000000000000000TSL         ,2003,M01,4953.0,
JTS000000000000000TSL         ,2003,M02,4871.0,
JTS000000000000000TSL         ,2003,M03,4749.0,
JTS000000000000000TSL         ,2003,M04,4653.0,
JTS000000000000000TSL         ,2003,M05,4716.0,
JTS000000000000000TSL         ,2003,M06,4718.0,
JTS000000000000000TSL         ,2003,M07,4661.0,
JTS000000000000000TSL         ,2003,M08,4679.0,
JTS000000000000000TSL         ,2003,M09,4645.0,
JTS000000000000000TSL         ,2003,M10,4749.0,
JTS000000000000000TSL         ,2003,M11,4700.0,
JTS000000000000000TSL         ,2003,M12,4785.0,
JTS000000000000000TSR         ,2003,M01,3.8,
JTS000000000000000TSR         ,2003,M02,3.7,
JTS000000000000000TSR         ,2003,M03,3.6,
JTS000000000000000TSR         ,2003,M04,3.6,
JTS000000000000000TSR         ,2003,M05,3.6,
JTS000000000000000TSR         ,2003,M06,3.6,
JTS000000000000000TSR         ,2003,M07,3.6,
JTS000000000000000TSR         ,2003,M08,3.6,
JTS000000000000000TSR         ,2003,M09,3.6,
JTS000000000000000TSR         ,2003,M10,3.6,
JTS000000000000000TSR         ,2003,M11,3.6,
JTS000000000000000TSR         ,2003,M12,3.7,
JTS000000000000000UOR         ,2003,M01,2.5,
JTS000000000000000UOR         ,2003,M02,2.7,
JTS000000000000000UOR         ,2003,M03,2.8,
JTS000000000000000UOR         ,2003,M04,2.8,
JTS000000000000000UOR         ,2003,M05,2.7,
JTS000000000000000UOR         ,2003,M06,2.7,
JTS000000000000000UOR         ,2003,M07,3.0,
JTS000000000000000UOR         ,2003,M08,2.8,
JTS000000000000000UOR         ,2003,M09,2.9,
JTS000000000000000UOR         ,2003,M10,2.6,
JTS000000000000000UOR         ,2003,M11,2.6,
JTS000000000000000UOR         ,2003,M12,2.4,
JTS000000010000000HIL         ,2003,M01,90.0,
JTS000000010000000HIL         ,2003,M02,73.0,
JTS000000010000000HIL         ,2003,M03,70.0,
JTS000000010000000HIL         ,2003,M04,69.0,
JTS000000010000000HIL         ,2003,M05,80.0,
JTS000000010000000HIL         ,2003,M06,73.0,
JTS000000010000000HIL         ,2003,M07,76.0,
JTS000000010000000HIL         ,2003,M08,62.0,
JTS000000010000000HIL         ,2003,M09,78.0,
JTS000000010000000HIL         ,2003,M10,71.0,
JTS000000010000000HIL         ,2003,M11,74.0,
JTS000000010000000HIL         ,2003,M12,79.0,
JTS000000010000000HIR         ,2003,M01,4.7,
JTS000000010000000HIR         ,2003,M02,3.9,
JTS000000010000000HIR         ,2003,M03,3.7,
JTS000000010000000HIR         ,2003,M04,3.6,
JTS000000010000000HIR         ,2003,M05,4.2,
JTS000000010000000HIR         ,2003,M06,3.9,
JTS000000010000000HIR         ,2003,M07,4.0,
JTS000000010000000HIR         ,2003,M08,3.3,
JTS000000010000000HIR         ,2003,M09,4.1,
JTS000000010000000HIR         ,2003,M10,3.8,
JTS000000010000000HIR         ,2003,M11,3.9,
JTS000000010000000HIR         ,2003,M12,4.2,
JTS000000010000000JOL         ,2003,M01,53.0,
JTS000000010000000JOL         ,2003,M02,45.0,
JTS000000010000000JOL         ,2003,M03,38.0,
JTS000000010000000JOL         ,2003,M04,42.0,
JTS000000010000000JOL         ,2003,M05,44.0,
JTS000000010000000JOL         ,2003,M06,46.0,
JTS000000010000000JOL         ,2003,M07,46.0,
JTS000000010000000JOL         ,2003,M08,46.0,
JTS000000010000000JOL         ,2003,M09,42.0,
JTS000000010000000JOL         ,2003,M10,50.0,
JTS000000010000000JOL         ,2003,M11,51.0,
JTS000000010000000JOL         ,2003,M12,48.0,
JTS000000010000000JOR         ,2003,M01,2.7,
JTS000000010000000JOR         ,2003,M02,2.3,
JTS000000010000000JOR         ,2003,M03,2.0,
JTS000000010000000JOR         ,2003,M04,2.2,
JTS000000010000000JOR         ,2003,M05,2.3,
JTS000000010000000JOR         ,2003,M06,2.4,
JTS000000010000000JOR         ,2003,M07,2.4,
JTS000000010000000JOR         ,2003,M08,2.4,
JTS000000010000000JOR         ,2003,M09,2.2,
JTS000000010000000JOR         ,2003,M10,2.6,
JTS000000010000000JOR         ,2003,M11,2.6,
JTS000000010000000JOR         ,2003,M12,2.5,
JTS000000010000000LDL         ,2003,M01,40.0,
JTS000000010000000LDL         ,2003,M02,31.0,
JTS000000010000000LDL         ,2003,M03,29.0,
JTS000000010000000LDL         ,2003,M04,31.0,
JTS000000010000000LDL         ,2003,M05,29.0,
JTS000000010000000LDL         ,2003,M06,30.0,
JTS000000010000000LDL         ,2003,M07,32.0,
JTS000000010000000LDL         ,2003,M08,47.0,
JTS000000010000000LDL         ,2003,M09,33.0,
JTS000000010000000LDL         ,2003,M10,29.0,
JTS000000010000000LDL         ,2003,M11,28.0,
JTS000000010000000LDL         ,2003,M12,31.0,
JTS000000010000000LDR         ,2003,M01,2.1,
JTS000000010000000LDR         ,2003,M02,1.6,
JTS000000010000000LDR         ,2003,M03,1.5,
JTS000000010000000LDR         ,2003,M04,1.6,
JTS000000010000000LDR         ,2003,M05,1.5,
JTS000000010000000LDR         ,2003,M06,1.6,
JTS000000010000000LDR         ,2003,M07,1.7,
JTS000000010000000LDR         ,2003,M08,2.5,
JTS000000010000000LDR         ,2003,M09,1.7,
JTS000000010000000LDR         ,2003,M10,1.5,
JTS000000010000000LDR         ,2003,M11,1.5,
JTS000000010000000LDR         ,2003,M12,1.6,
JTS000000010000000QUL         ,2003,M01,38.0,
JTS000000010000000QUL         ,2003,M02,42.0,
JTS000000010000000QUL         ,2003,M03,43.0,
JTS000000010000000QUL         ,2003,M04,35.0,
JTS000000010000000QUL         ,2003,M05,37.0,
JTS000000010000000QUL         ,2003,M06,36.0,
JTS000000010000000QUL         ,2003,M07,34.0,
JTS000000010000000QUL         ,2003,M08,33.0,
JTS000000010000000QUL         ,2003,M09,42.0,
JTS000000010000000QUL         ,2003,M10,34.0,
JTS000000010000000QUL         ,2003,M11,39.0,
JTS000000010000000QUL         ,2003,M12,42.0,
JTS000000010000000QUR         ,2003,M01,2.0,
JTS000000010000000QUR         ,2003,M02,2.2,
JTS000000010000000QUR         ,2003,M03,2.3,
JTS000000010000000QUR         ,2003,M04,1.8,
JTS000000010000000QUR         ,2003,M05,2.0,
JTS000000010000000QUR         ,2003,M06,1.9,
JTS000000010000000QUR         ,2003,M07,1.8,
JTS000000010000000QUR         ,2003,M08,1.7,
JTS000000010000000QUR         ,2003,M09,2.2,
JTS000000010000000QUR         ,2003,M10,1.8,
JTS000000010000000QUR         ,2003,M11,2.1,
JTS000000010000000QUR         ,2003,M12,2.2,
JTS000000010000000TSL         ,2003,M01,83.0,
JTS000000010000000TSL         ,2003,M02,78.0,
JTS000000010000000TSL         ,2003,M03,78.0,
JTS000000010000000TSL         ,2003,M04,75.0,
JTS000000010000000TSL         ,2003,M05,71.0,
JTS000000010000000TSL         ,2003,M06,69.0,
JTS000000010000000TSL         ,2003,M07,70.0,
JTS000000010000000TSL         ,2003,M08,83.0,
JTS000000010000000TSL         ,2003,M09,82.0,
JTS000000010000000TSL         ,2003,M10,71.0,
JTS000000010000000TSL         ,2003,M11,76.0,
JTS000000010000000TSL         ,2003,M12,79.0,
JTS000000010000000TSR         ,2003,M01,4.4,
JTS000000010000000TSR         ,2003,M02,4.1,
JTS000000010000000TSR         ,2003,M03,4.1,
