series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2010,M01,3904.0,
JTS000000000000000HIL         ,2010,M02,3864.0,
JTS000000000000000HIL         ,2010,M03,4302.0,
JTS000000000000000HIL         ,2010,M04,4159.0,
JTS000000000000000HIL         ,2010,M05,4420.0,
JTS000000000000000HIL         ,2010,M06,4111.0,
JTS000000000000000HIL         ,2010,M07,4163.0,
JTS000000000000000HIL         ,2010,M08,4046.0,
JTS000000000000000HIL         ,2010,M09,4034.0,
JTS000000000000000HIL         ,2010,M10,4173.0,
JTS000000000000000HIL         ,2010,M11,4182.0,
JTS000000000000000HIL         ,2010,M12,4299.0,
JTS000000000000000HIR         ,2010,M01,3.0,
JTS000000000000000HIR         ,2010,M02,3.0,
JTS000000000000000HIR         ,2010,M03,3.3,
JTS000000000000000HIR         ,2010,M04,3.2,
JTS000000000000000HIR         ,2010,M05,3.4,
JTS000000000000000HIR         ,2010,M06,3.1,
JTS000000000000000HIR         ,2010,M07,3.2,
JTS000000000000000HIR         ,2010,M08,3.1,
JTS000000000000000HIR         ,2010,M09,3.1,
JTS000000000000000HIR         ,2010,M10,3.2,
JTS000000000000000HIR         ,2010,M11,3.2,
JTS000000000000000HIR         ,2010,M12,3.3,
JTS000000000000000JOL         ,2010,M01,2837.0,
JTS000000000000000JOL         ,2010,M02,2666.0,
JTS000000000000000JOL         ,2010,M03,2679.0,
JTS000000000000000JOL         ,2010,M04,3153.0,
JTS000000000000000JOL         ,2010,M05,2988.0,
JTS000000000000000JOL         ,2010,M06,2801.0,
JTS000000000000000JOL         ,2010,M07,3082.0,
JTS000000000000000JOL         ,2010,M08,2999.0,
JTS000000000000000JOL         ,2010,M09,2918.0,
JTS000000000000000JOL         ,2010,M10,3235.0,
JTS000000000000000JOL         ,2010,M11,3211.0,
JTS000000000000000JOL         ,2010,M12,3058.0,
JTS000000000000000JOR         ,2010,M01,2.1,
JTS000000000000000JOR         ,2010,M02,2.0,
JTS000000000000000JOR         ,2010,M03,2.0,
JTS000000000000000JOR         ,2010,M04,2.4,
JTS000000000000000JOR         ,2010,M05,2.2,
JTS000000000000000JOR         ,2010,M06,2.1,
JTS000000000000000JOR         ,2010,M07,2.3,
JTS000000000000000JOR         ,2010,M08,2.2,
JTS000000000000000JOR         ,2010,M09,2.2,
JTS000000000000000JOR         ,2010,M10,2.4,
JTS000000000000000JOR         ,2010,M11,2.4,
JTS000000000000000JOR         ,2010,M12,2.3,
JTS000000000000000LDL         ,2010,M01,1880.0,
JTS000000000000000LDL         ,2010,M02,1825.0,
JTS000000000000000LDL         ,2010,M03,1924.0,
JTS000000000000000LDL         ,2010,M04,1749.0,
JTS000000000000000LDL         ,2010,M05,1762.0,
JTS000000000000000LDL         ,2010,M06,2075.0,
JTS000000000000000LDL         ,2010,M07,2166.0,
JTS000000000000000LDL         ,2010,M08,1890.0,
JTS000000000000000LDL         ,2010,M09,1832.0,
JTS000000000000000LDL         ,2010,M10,1745.0,
JTS000000000000000LDL         ,2010,M11,1849.0,
JTS000000000000000LDL         ,2010,M12,1854.0,
JTS000000000000000LDR         ,2010,M01,1.4,
JTS000000000000000LDR         ,2010,M02,1.4,
JTS000000000000000LDR         ,2010,M03,1.5,
JTS000000000000000LDR         ,2010,M04,1.3,
JTS000000000000000LDR         ,2010,M05,1.3,
JTS000000000000000LDR         ,2010,M06,1.6,
JTS000000000000000LDR         ,2010,M07,1.7,
JTS000000000000000LDR         ,2010,M08,1.4,
JTS000000000000000LDR         ,2010,M09,1.4,
JTS000000000000000LDR         ,2010,M10,1.3,
JTS000000000000000LDR         ,2010,M11,1.4,
JTS000000000000000LDR         ,2010,M12,1.4,
JTS000000000000000OSL         ,2010,M01,317.0,
JTS000000000000000OSL         ,2010,M02,343.0,
JTS000000000000000OSL         ,2010,M03,310.0,
JTS000000000000000OSL         ,2010,M04,299.0,
JTS000000000000000OSL         ,2010,M05,349.0,
JTS000000000000000OSL         ,2010,M06,325.0,
