series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2012,M01,4457.0,
JTS000000000000000HIL         ,2012,M02,4560.0,
JTS000000000000000HIL         ,2012,M03,4575.0,
JTS000000000000000HIL         ,2012,M04,4389.0,
JTS000000000000000HIL         ,2012,M05,4533.0,
JTS000000000000000HIL         ,2012,M06,4440.0,
JTS000000000000000HIL         ,2012,M07,4327.0,
JTS000000000000000HIL         ,2012,M08,4450.0,
JTS000000000000000HIL         ,2012,M09,4302.0,
JTS000000000000000HIL         ,2012,M10,4389.0,
JTS000000000000000HIL         ,2012,M11,4489.0,
JTS000000000000000HIL         ,2012,M12,4452.0,
JTS000000000000000HIR         ,2012,M01,3.3,
JTS000000000000000HIR         ,2012,M02,3.4,
JTS000000000000000HIR         ,2012,M03,3.4,
JTS000000000000000HIR         ,2012,M04,3.3,
JTS000000000000000HIR         ,2012,M05,3.4,
JTS000000000000000HIR         ,2012,M06,3.3,
JTS000000000000000HIR         ,2012,M07,3.2,
JTS000000000000000HIR         ,2012,M08,3.3,
JTS000000000000000HIR         ,2012,M09,3.2,
JTS000000000000000HIR         ,2012,M10,3.3,
JTS000000000000000HIR         ,2012,M11,3.3,
JTS000000000000000HIR         ,2012,M12,3.3,
JTS000000000000000JOL         ,2012,M01,3909.0,
JTS000000000000000JOL         ,2012,M02,3616.0,
JTS000000000000000JOL         ,2012,M03,3979.0,
JTS000000000000000JOL         ,2012,M04,3793.0,
JTS000000000000000JOL         ,2012,M05,3835.0,
JTS000000000000000JOL         ,2012,M06,3911.0,
JTS000000000000000JOL         ,2012,M07,3735.0,
JTS000000000000000JOL         ,2012,M08,3809.0,
JTS000000000000000JOL         ,2012,M09,3882.0,
JTS000000000000000JOL         ,2012,M10,3775.0,
JTS000000000000000JOL         ,2012,M11,3878.0,
JTS000000000000000JOL         ,2012,M12,3970.0,
JTS000000000000000JOR         ,2012,M01,2.8,
JTS000000000000000JOR         ,2012,M02,2.6,
JTS000000000000000JOR         ,2012,M03,2.9,
JTS000000000000000JOR         ,2012,M04,2.8,
JTS000000000000000JOR         ,2012,M05,2.8,
JTS000000000000000JOR         ,2012,M06,2.8,
JTS000000000000000JOR         ,2012,M07,2.7,
JTS000000000000000JOR         ,2012,M08,2.8,
JTS000000000000000JOR         ,2012,M09,2.8,
JTS000000000000000JOR         ,2012,M10,2.7,
JTS000000000000000JOR         ,2012,M11,2.8,
JTS000000000000000JOR         ,2012,M12,2.9,
JTS000000000000000LDL         ,2012,M01,1797.0,
JTS000000000000000LDL         ,2012,M02,1903.0,
JTS000000000000000LDL         ,2012,M03,1784.0,
JTS000000000000000LDL         ,2012,M04,1880.0,
JTS000000000000000LDL         ,2012,M05,1969.0,
JTS000000000000000LDL         ,2012,M06,1892.0,
JTS000000000000000LDL         ,2012,M07,1722.0,
JTS000000000000000LDL         ,2012,M08,1894.0,
JTS000000000000000LDL         ,2012,M09,1805.0,
JTS000000000000000LDL         ,2012,M10,1891.0,
JTS000000000000000LDL         ,2012,M11,1921.0,
JTS000000000000000LDL         ,2012,M12,1700.0,
JTS000000000000000LDR         ,2012,M01,1.3,
JTS000000000000000LDR         ,2012,M02,1.4,
JTS000000000000000LDR         ,2012,M03,1.3,
JTS000000000000000LDR         ,2012,M04,1.4,
JTS000000000000000LDR         ,2012,M05,1.5,
JTS000000000000000LDR         ,2012,M06,1.4,
JTS000000000000000LDR         ,2012,M07,1.3,
JTS000000000000000LDR         ,2012,M08,1.4,
JTS000000000000000LDR         ,2012,M09,1.3,
JTS000000000000000LDR         ,2012,M10,1.4,
JTS000000000000000LDR         ,2012,M11,1.4,
JTS000000000000000LDR         ,2012,M12,1.3,
JTS000000000000000OSL         ,2012,M01,332.0,
JTS000000000000000OSL         ,2012,M02,315.0,
JTS000000000000000OSL         ,2012,M03,326.0,
JTS000000000000000OSL         ,2012,M04,319.0,
JTS000000000000000OSL         ,2012,M05,331.0,
JTS000000000000000OSL         ,2012,M06,339.0,
JTS000000000000000OSL         ,2012,M07,357.0,
JTS000000000000000OSL         ,2012,M08,356.0,
JTS000000000000000OSL         ,2012,M09,337.0,
JTS000000000000000OSL         ,2012,M10,336.0,
JTS000000000000000OSL         ,2012,M11,347.0,
JTS000000000000000OSL         ,2012,M12,367.0,
JTS000000000000000OSR         ,2012,M01,0.2,
