series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2002,M01,4855.0,
JTS000000000000000HIL         ,2002,M02,4801.0,
JTS000000000000000HIL         ,2002,M03,4706.0,
JTS000000000000000HIL         ,2002,M04,4928.0,
JTS000000000000000HIL         ,2002,M05,4857.0,
JTS000000000000000HIL         ,2002,M06,4869.0,
JTS000000000000000HIL         ,2002,M07,4946.0,
JTS000000000000000HIL         ,2002,M08,4871.0,
JTS000000000000000HIL         ,2002,M09,4879.0,
JTS000000000000000HIL         ,2002,M10,4798.0,
JTS000000000000000HIL         ,2002,M11,4792.0,
JTS000000000000000HIL         ,2002,M12,4893.0,
JTS000000000000000HIR         ,2002,M01,3.7,
JTS000000000000000HIR         ,2002,M02,3.7,
JTS000000000000000HIR         ,2002,M03,3.6,
JTS000000000000000HIR         ,2002,M04,3.8,
JTS000000000000000HIR         ,2002,M05,3.7,
JTS000000000000000HIR         ,2002,M06,3.7,
JTS000000000000000HIR         ,2002,M07,3.8,
JTS000000000000000HIR         ,2002,M08,3.7,
JTS000000000000000HIR         ,2002,M09,3.7,
JTS000000000000000HIR         ,2002,M10,3.7,
JTS000000000000000HIR         ,2002,M11,3.7,
JTS000000000000000HIR         ,2002,M12,3.7,
JTS000000000000000JOL         ,2002,M01,3699.0,
JTS000000000000000JOL         ,2002,M02,3436.0,
JTS000000000000000JOL         ,2002,M03,3612.0,
JTS000000000000000JOL         ,2002,M04,3471.0,
JTS000000000000000JOL         ,2002,M05,3457.0,
JTS000000000000000JOL         ,2002,M06,3412.0,
JTS000000000000000JOL         ,2002,M07,3367.0,
JTS000000000000000JOL         ,2002,M08,3517.0,
JTS000000000000000JOL         ,2002,M09,3301.0,
JTS000000000000000JOL         ,2002,M10,3479.0,
JTS000000000000000JOL         ,2002,M11,3514.0,
JTS000000000000000JOL         ,2002,M12,3169.0,
JTS000000000000000JOR         ,2002,M01,2.7,
JTS000000000000000JOR         ,2002,M02,2.6,
JTS000000000000000JOR         ,2002,M03,2.7,
JTS000000000000000JOR         ,2002,M04,2.6,
JTS000000000000000JOR         ,2002,M05,2.6,
JTS000000000000000JOR         ,2002,M06,2.5,
JTS000000000000000JOR         ,2002,M07,2.5,
JTS000000000000000JOR         ,2002,M08,2.6,
JTS000000000000000JOR         ,2002,M09,2.5,
JTS000000000000000JOR         ,2002,M10,2.6,
JTS000000000000000JOR         ,2002,M11,2.6,
JTS000000000000000JOR         ,2002,M12,2.4,
JTS000000000000000LDL         ,2002,M01,1907.0,
JTS000000000000000LDL         ,2002,M02,1978.0,
JTS000000000000000LDL         ,2002,M03,1883.0,
JTS000000000000000LDL         ,2002,M04,1956.0,
JTS000000000000000LDL         ,2002,M05,1967.0,
JTS000000000000000LDL         ,2002,M06,2015.0,
JTS000000000000000LDL         ,2002,M07,2102.0,
JTS000000000000000LDL         ,2002,M08,1923.0,
JTS000000000000000LDL         ,2002,M09,2022.0,
JTS000000000000000LDL         ,2002,M10,1935.0,
JTS000000000000000LDL         ,2002,M11,1944.0,
JTS000000000000000LDL         ,2002,M12,2007.0,
JTS000000000000000LDR         ,2002,M01,1.5,
JTS000000000000000LDR         ,2002,M02,1.5,
JTS000000000000000LDR         ,2002,M03,1.4,
JTS000000000000000LDR         ,2002,M04,1.5,
JTS000000000000000LDR         ,2002,M05,1.5,
