series_id                     ,year,period,       value,footnote_codes
JTS000000000000000HIL         ,2024,M01,5698.0,
JTS000000000000000HIL         ,2024,M02,5781.0,
JTS000000000000000HIL         ,2024,M03,5617.0,
JTS000000000000000HIL         ,2024,M04,5615.0,
JTS000000000000000HIL         ,2024,M05,5756.0,P
JTS000000000000000HIR         ,2024,M01,3.6,
JTS000000000000000HIR         ,2024,M02,3.7,
JTS000000000000000HIR         ,2024,M03,3.6,
JTS000000000000000HIR         ,2024,M04,3.5,
JTS000000000000000HIR         ,2024,M05,3.6,P
JTS000000000000000JOL         ,2024,M01,8748.0,
JTS000000000000000JOL         ,2024,M02,8813.0,
JTS000000000000000JOL         ,2024,M03,8355.0,
JTS000000000000000JOL         ,2024,M04,7919.0,
JTS000000000000000JOL         ,2024,M05,8140.0,P
JTS000000000000000JOR         ,2024,M01,5.3,
JTS000000000000000JOR         ,2024,M02,5.3,
JTS000000000000000JOR         ,2024,M03,5.0,
JTS000000000000000JOR         ,2024,M04,4.8,
JTS000000000000000JOR         ,2024,M05,4.9,P
JTS000000000000000LDL         ,2024,M01,1596.0,
JTS000000000000000LDL         ,2024,M02,1681.0,
JTS000000000000000LDL         ,2024,M03,1601.0,
JTS000000000000000LDL         ,2024,M04,1542.0,
JTS000000000000000LDL         ,2024,M05,1654.0,P
JTS000000000000000LDR         ,2024,M01,1.0,
JTS000000000000000LDR         ,2024,M02,1.1,
JTS000000000000000LDR         ,2024,M03,1.0,
JTS000000000000000LDR         ,2024,M04,1.0,
JTS000000000000000LDR         ,2024,M05,1.0,P
JTS000000000000000OSL         ,2024,M01,407.0,
JTS000000000000000OSL         ,2024,M02,332.0,
JTS000000000000000OSL         ,2024,M03,320.0,
JTS000000000000000OSL         ,2024,M04,343.0,
JTS000000000000000OSL         ,2024,M05,309.0,P
JTS000000000000000OSR         ,2024,M01,0.3,
JTS000000000000000OSR         ,2024,M02,0.2,
JTS000000000000000OSR         ,2024,M03,0.2,
JTS000000000000000OSR         ,2024,M04,0.2,
JTS000000000000000OSR         ,2024,M05,0.2,P
JTS000000000000000QUL         ,2024,M01,3446.0,
JTS000000000000000QUL         ,2024,M02,3527.0,
JTS000000000000000QUL         ,2024,M03,3409.0,
JTS000000000000000QUL         ,2024,M04,3452.0,
JTS000000000000000QUL         ,2024,M05,3459.0,P
JTS000000000000000QUR         ,2024,M01,2.2,
JTS000000000000000QUR         ,2024,M02,2.2,
JTS000000000000000QUR         ,2024,M03,2.2,
JTS000000000000000QUR         ,2024,M04,2.2,
JTS000000000000000QUR         ,2024,M05,2.2,P
JTS000000000000000TSL         ,2024,M01,5449.0,
