area,state,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
1,Alabama,00-0000,1857530,14.83,8.3,9.72,23.95,36.04
1,Alabama,11-0000,67500,44.98,24.54,33.09,62.09,88.43
1,Alabama,11-1011,1080,#,52.05,67.58,#,#
1,Alabama,11-1021,26480,49,27.65,35.76,71.44,#
1,Alabama,11-1031,1470,*,*,*,*,*
1,Alabama,11-2011,80,38.92,21.59,30.28,52.22,74.07
1,Alabama,11-2021,610,53.39,31.96,37.63,73.17,#
1,Alabama,11-2022,2330,48.92,27.28,35.42,67.62,89.42
1,Alabama,11-2031,450,40.26,25.66,31.46,53.14,69.33
1,Alabama,11-3011,780,43.21,24.85,32.57,57.39,80.17
1,Alabama,11-3021,3310,55.28,32.63,42.46,69.59,85.18
1,Alabama,11-3031,4080,52.06,31.41,39.86,68.47,#
1,Alabama,11-3051,2700,43.58,28.62,34.76,55.21,67.51
1,Alabama,11-3061,870,51.43,31.28,39.28,61.19,72.89
1,Alabama,11-3071,690,40.87,25.69,32.13,51.71,62.56
1,Alabama,11-3111,110,46.06,23.57,38.2,58.67,71.31
1,Alabama,11-3121,1210,43.5,26.64,34.6,54.74,69.76
1,Alabama,11-3131,180,43.9,25.59,34.26,55.39,68.28
1,Alabama,11-9021,2450,38.54,25.99,31.72,49.51,65.81
1,Alabama,11-9031,170,18.82,9.22,15.73,32.41,44.22
1,Alabama,11-9032,3390,*,*,*,*,*
1,Alabama,11-9033,2110,40.47,24.35,30.51,56.05,83.47
1,Alabama,11-9039,540,41.16,23.81,30.83,47.96,57.9
1,Alabama,11-9041,2440,59.81,41.12,50.54,72.94,89.22
1,Alabama,11-9051,2020,26.51,18.96,21.59,33.62,43.75
1,Alabama,11-9061,340,25.96,17.8,21.17,30.98,40.4
1,Alabama,11-9081,480,21.27,15.28,17.97,25.12,29.75
1,Alabama,11-9111,2660,41.3,24.95,32.7,53.63,67.85
1,Alabama,11-9121,170,50.32,36.76,42.47,58.85,74.11
1,Alabama,11-9131,340,33.83,25.65,28.96,37.32,41.22
1,Alabama,11-9141,530,31.2,20.31,24.97,41.91,53.68
1,Alabama,11-9151,850,29.03,16.88,22.03,37.29,47.21
1,Alabama,11-9161,170,28.34,15.82,21.4,38.93,53.81
1,Alabama,11-9199,2440,46.12,24.9,34.34,57.35,72.02
1,Alabama,13-0000,67730,29.89,16.96,22.18,39.72,51.15
1,Alabama,13-1011,30,21.36,10.52,11.61,32.7,58.25
1,Alabama,13-1021,150,31.94,19.84,25.57,37.89,49.55
1,Alabama,13-1022,570,24.43,13.63,17.22,34.65,54.36
1,Alabama,13-1023,5720,29.18,17.07,21.59,38.48,47.67
1,Alabama,13-1031,3250,28.14,15.04,19.49,34.9,40.1
1,Alabama,13-1032,250,31.07,20.67,25.56,36.45,42.34
1,Alabama,13-1041,1530,28.73,17.33,22.98,37.97,46.12
1,Alabama,13-1051,2070,26.43,16.4,20.42,34.81,43.21
1,Alabama,13-1071,4670,26.54,16.04,20.52,34.51,43.01
1,Alabama,13-1075,1100,13.78,7.93,8.63,32.5,45.24
1,Alabama,13-1081,3600,39.62,25.28,30.9,47.11,54.07
