area,state,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
1,Alabama,13-2011,14840,29.38,19.28,23.28,37.68,48.19
1,Alabama,13-2021,740,23.23,13.29,16.9,31.26,40.84
1,Alabama,13-2031,810,36.06,22.46,28.03,44.72,52.59
1,Alabama,13-2041,420,26.82,16.29,19.21,36.36,46.05
1,Alabama,13-2051,1390,35.71,19.49,25.4,50.77,77.78
1,Alabama,13-2052,1810,42.46,20.05,28.14,74.96,#
1,Alabama,13-2053,690,23.87,16.1,19.06,33.22,41.01
1,Alabama,13-2061,830,28.06,18.2,22.23,37.36,50.25
1,Alabama,13-2071,100,18.14,14.58,15.96,32.69,50.96
1,Alabama,13-2072,3480,27.74,16.37,20.75,38.89,55.33
1,Alabama,13-2081,1130,25.68,13.58,19.71,34.52,42.75
1,Alabama,13-2082,510,12.86,8.38,9.71,16.03,22.12
1,Alabama,13-2099,700,34.88,14.35,24.04,43.27,51.73
1,Alabama,15-0000,38260,36,19.63,26.65,46.78,59.03
1,Alabama,15-1111,240,49.43,31.19,39.31,60.61,73.46
1,Alabama,15-1121,4170,36.14,24.05,29.5,44.06,51.89
1,Alabama,15-1122,1170,41.27,26.42,32.35,49.37,57.05
1,Alabama,15-1131,5850,38.61,23.94,30.12,47.5,60.98
1,Alabama,15-1132,4750,44.26,26.33,33.93,56.71,68.3
1,Alabama,15-1133,4340,45.99,28.99,35.79,59.34,72.58
1,Alabama,15-1134,580,25.3,14.21,18.87,33.37,43
1,Alabama,15-1141,1730,35.55,21.52,27.54,45.35,54.2
1,Alabama,15-1142,4580,32.43,21.13,26.06,41.21,49.63
1,Alabama,15-1143,870,44.5,29.35,35.67,54.84,62.62
1,Alabama,15-1151,5870,21.45,12.67,16.47,27.67,35.03
1,Alabama,15-1152,1210,27.94,16.95,22.09,34.76,42.05
1,Alabama,15-1199,1660,41.62,30.07,35.14,48.16,54.61
1,Alabama,15-2011,50,43.27,28.67,34.17,55.09,70.6
1,Alabama,15-2031,950,44.84,26.82,33.87,56.78,68.38
1,Alabama,15-2041,220,28.86,17.39,22.3,36.59,46.91
1,Alabama,17-0000,41830,39.18,20.32,28.42,53.01,66.43
1,Alabama,17-1011,940,35.14,23.79,28.07,48.18,60.81
1,Alabama,17-1012,50,30.59,22.32,26.1,40.39,44.76
1,Alabama,17-1021,150,28.76,19.53,23.58,35.04,40.92
1,Alabama,17-1022,680,24.44,13.57,17.96,30.19,39.04
1,Alabama,17-2011,4200,53.01,32.27,41.94,62.65,73.46
1,Alabama,17-2031,**,42.79,30.79,36.79,49.61,54.79
1,Alabama,17-2041,510,47.88,31.64,39.54,57.15,66.46
1,Alabama,17-2051,3310,35.07,22.41,27.31,45.96,55.96
1,Alabama,17-2061,1360,52.56,33.51,42.22,61,73.69
1,Alabama,17-2071,5030,44.52,27.85,34.67,56.03,68.6
1,Alabama,17-2072,2110,49.17,30,36.59,60.13,73.7
1,Alabama,17-2081,740,37.12,21.25,26.17,47.98,58.76
1,Alabama,17-2111,470,45.12,28.37,35.53,54.39,62.03
1,Alabama,17-2112,4400,39.9,26.63,32.68,49.4,61.74
1,Alabama,17-2131,550,49.52,29.03,36.89,59.2,69.59
1,Alabama,17-2141,3520,40.67,26.99,33.03,49.37,59.87
1,Alabama,17-2151,180,40.2,23.85,30.95,53.19,63.77
1,Alabama,17-2161,**,53.18,39.11,44.46,60.05,89.62
1,Alabama,17-2171,140,58.96,35.04,46.75,87.18,#
1,Alabama,17-2199,3530,54.42,30.74,44.86,69.91,73.7
1,Alabama,17-3011,1010,23.59,15.55,18.58,28.18,32.13
1,Alabama,17-3012,420,29.18,17.31,22.27,37.68,46
1,Alabama,17-3013,740,25.05,16.31,19.72,36.5,46.19
1,Alabama,17-3019,220,19.38,12.47,15.55,23.83,30.43
1,Alabama,17-3021,220,29.71,16.09,22.09,38.57,45.85
1,Alabama,17-3022,1150,17.69,12.76,14.84,22.28,28.26
1,Alabama,17-3023,2060,28.49,16.92,21.4,35.2,41.67
1,Alabama,17-3024,70,22.82,18.56,20.48,28.71,35.75
1,Alabama,17-3025,240,25.05,15.16,19.36,33.79,41.29
1,Alabama,17-3026,1040,28.04,16.93,21.81,34.33,38.7
1,Alabama,17-3027,770,25.66,16.07,19.21,31.13,36.86
1,Alabama,17-3029,860,29.56,16.05,22.29,38.26,44.59
1,Alabama,17-3031,740,17.6,10.61,13.49,23.39,30.24
1,Alabama,19-0000,9100,25.86,14.88,19.43,36.25,49.67
1,Alabama,19-1013,50,24.46,19.57,21.61,36.61,46.79
1,Alabama,19-1021,**,40.64,25.08,27.43,55.95,76.39
1,Alabama,19-1022,120,32.73,16.74,20.87,44.14,59.58
1,Alabama,19-1023,100,29.32,19.9,22.96,35.64,43.59
1,Alabama,19-1029,220,31.9,16.09,23.03,37.12,39.38
1,Alabama,19-1031,110,35.66,22.75,28.62,40.49,43.88
1,Alabama,19-1032,300,26.52,17.19,20.48,33.52,37.67
1,Alabama,19-1041,40,31.86,22.4,26.59,35.39,37.51
1,Alabama,19-1042,550,23.35,18.09,20.47,28.42,36.1
1,Alabama,19-1099,40,48.08,33.39,40.38,68.25,75.85
1,Alabama,19-2012,240,59.01,28.62,45.48,73.02,87.58
1,Alabama,19-2021,200,39.58,25.33,29.99,48.15,56.23
1,Alabama,19-2031,710,35.27,21.67,26.48,47.11,59.24
1,Alabama,19-2032,90,40.79,22.51,26.86,57.85,73.14
1,Alabama,19-2041,870,27.56,17.7,21.45,35.52,43.81
1,Alabama,19-2042,240,34.82,20.55,27.16,45,60.13
1,Alabama,19-2099,170,31.38,13.72,20.28,49.5,60.06
1,Alabama,19-3031,640,27.49,19.74,21.9,40.97,82.29
1,Alabama,19-3039,120,45.48,28.15,40.12,52.16,52.17
1,Alabama,19-3051,330,28.84,17.38,22.1,35.73,42.45
1,Alabama,19-3091,90,21.15,13.3,17.17,25.99,29.93
1,Alabama,19-3093,50,28.05,16.38,20.77,38.75,50.55
1,Alabama,19-3099,230,36.61,27.14,30.25,45.48,53.02
1,Alabama,19-4011,130,21.76,12.71,17.11,27.74,34.95
1,Alabama,19-4021,830,17.4,11.57,13.75,21.73,25.56
1,Alabama,19-4031,750,22.76,12.42,16.79,30.23,36
1,Alabama,19-4041,100,22.63,15.36,17.12,32.24,44.6
1,Alabama,19-4051,100,34.01,18.6,27.88,36.99,40.7
1,Alabama,19-4091,430,21.56,11.81,16.02,28.23,34.82
1,Alabama,19-4092,170,23.07,16.98,19.94,29.99,45.41
1,Alabama,19-4093,250,21.05,15.46,17.8,24.09,27.53
1,Alabama,19-4099,600,17.09,10.49,13.02,22.26,28.7
1,Alabama,21-0000,17510,19.66,11.14,15.09,26.02,31.51
1,Alabama,21-1011,680,18.69,12.24,14.89,23.02,29.95
1,Alabama,21-1012,3200,25.63,15.83,19.82,29.39,34.32
1,Alabama,21-1013,220,19.46,12.39,16.12,22.39,24.65
1,Alabama,21-1014,930,21.47,15.1,17.2,27.25,33.06
1,Alabama,21-1015,940,15.5,8.56,11.14,22.93,28.96
1,Alabama,21-1019,120,17.51,9.23,13.54,23.28,30.03
1,Alabama,21-1021,3840,18.49,12.43,15.45,23.67,29.61
1,Alabama,21-1022,2140,22.06,14.03,18.01,26.9,32
1,Alabama,21-1023,1370,16.14,11.5,13.21,21.11,26.71
1,Alabama,21-1029,320,31.91,14.29,24.04,34.88,38.24
1,Alabama,21-1091,290,18.38,12.21,15.7,25.13,33.32
1,Alabama,21-1092,970,21.56,14.24,17.39,26.67,32.23
1,Alabama,21-1093,1360,11.52,8.08,8.97,15.62,18.61
1,Alabama,21-1094,520,16.68,9.67,11.33,24.32,37.81
1,Alabama,21-1099,100,16.51,8.97,11.18,22.01,34.25
1,Alabama,21-2011,400,19.92,9.67,15.92,24.88,32.27
1,Alabama,21-2021,50,16.43,10.02,11.07,27.08,36
1,Alabama,21-2099,50,9.23,7.84,8.36,13.43,22.01
1,Alabama,23-0000,9690,30.21,14.7,20.08,52.76,78.34
1,Alabama,23-1011,5240,48.01,25.14,32.88,70.43,#
1,Alabama,23-1021,100,71.56,32.1,45.47,80.46,80.47
1,Alabama,23-1022,40,31.14,16.22,23.88,36.88,42.91
1,Alabama,23-1023,540,23.02,14.01,17.56,41.57,55.65
1,Alabama,23-2011,2860,20.16,12.96,15.92,26.38,30.46
1,Alabama,23-2091,350,17.12,8.06,9.11,27.19,29.3
1,Alabama,23-2093,300,16.03,9.33,12.35,19.1,22.71
1,Alabama,23-2099,250,23.18,16.11,19.66,26.68,30.25
1,Alabama,25-0000,108240,21.73,8.4,10.77,27.46,33.35
1,Alabama,25-1011,1330,*,*,*,*,*
1,Alabama,25-1021,340,*,*,*,*,*
1,Alabama,25-1022,780,*,*,*,*,*
1,Alabama,25-1031,100,*,*,*,*,*
1,Alabama,25-1032,620,*,*,*,*,*
1,Alabama,25-1041,230,*,*,*,*,*
1,Alabama,25-1042,800,*,*,*,*,*
1,Alabama,25-1051,50,*,*,*,*,*
1,Alabama,25-1052,290,*,*,*,*,*
1,Alabama,25-1053,60,*,*,*,*,*
1,Alabama,25-1054,180,*,*,*,*,*
1,Alabama,25-1063,140,*,*,*,*,*
1,Alabama,25-1064,60,*,*,*,*,*
1,Alabama,25-1065,180,*,*,*,*,*
1,Alabama,25-1066,440,*,*,*,*,*
1,Alabama,25-1067,140,*,*,*,*,*
1,Alabama,25-1072,1430,*,*,*,*,*
1,Alabama,25-1081,810,*,*,*,*,*
1,Alabama,25-1082,190,*,*,*,*,*
1,Alabama,25-1111,150,*,*,*,*,*
1,Alabama,25-1112,180,*,*,*,*,*
1,Alabama,25-1113,100,*,*,*,*,*
1,Alabama,25-1121,730,*,*,*,*,*
1,Alabama,25-1122,340,*,*,*,*,*
1,Alabama,25-1123,990,*,*,*,*,*
1,Alabama,25-1124,200,*,*,*,*,*
1,Alabama,25-1125,350,*,*,*,*,*
1,Alabama,25-1126,250,*,*,*,*,*
1,Alabama,25-1191,60,*,*,*,*,*
1,Alabama,25-1192,180,*,*,*,*,*
1,Alabama,25-1193,220,*,*,*,*,*
1,Alabama,25-1194,2300,18.22,8.12,9.05,25.71,32.14
1,Alabama,25-1199,3150,*,*,*,*,*
1,Alabama,25-2011,1960,12.78,8.55,10.24,16.08,20.7
1,Alabama,25-2012,1670,*,*,*,*,*
1,Alabama,25-2021,23800,*,*,*,*,*
1,Alabama,25-2022,9850,*,*,*,*,*
1,Alabama,25-2023,100,*,*,*,*,*
1,Alabama,25-2031,12720,*,*,*,*,*
1,Alabama,25-2032,730,*,*,*,*,*
1,Alabama,25-2051,80,*,*,*,*,*
1,Alabama,25-2052,1430,*,*,*,*,*
1,Alabama,25-2053,570,*,*,*,*,*
1,Alabama,25-2054,880,*,*,*,*,*
1,Alabama,25-2059,40,*,*,*,*,*
1,Alabama,25-3011,640,18.38,8.46,13.12,22.89,27.72
1,Alabama,25-3021,2280,17.58,8.13,9.17,24.19,28.82
1,Alabama,25-3097,3030,*,*,*,*,*
1,Alabama,25-3098,14790,8.6,7.71,8.05,9.16,9.53
1,Alabama,25-4011,50,29.63,15.61,20.71,34.73,39.21
1,Alabama,25-4012,130,25.32,11.48,19.96,29.66,36.02
1,Alabama,25-4013,50,18.44,12.54,13.88,21.55,25.59
1,Alabama,25-4021,2030,25.86,17.11,21.64,28.82,31.45
1,Alabama,25-4031,1160,13.05,9.15,10.75,15.58,20.15
1,Alabama,25-9011,**,11.06,9.25,9.99,13.1,18.61
1,Alabama,25-9021,380,25.92,13.4,18.68,30.74,35.98
1,Alabama,25-9031,1140,31.88,20.4,25.52,40.78,45.9
1,Alabama,25-9041,7850,*,*,*,*,*
1,Alabama,25-9099,420,16.88,9.23,12.12,22.43,27.15
1,Alabama,27-0000,16260,16.88,8.4,10.62,25.51,36.31
1,Alabama,27-1011,250,33.54,21.58,26.32,41.84,47.78
1,Alabama,27-1012,110,13.55,9.61,10.98,16.3,18.25
1,Alabama,27-1014,140,29.96,19.7,22.47,37.03,46.23
1,Alabama,27-1019,50,21.55,9.51,11.21,34.29,41.16
1,Alabama,27-1021,220,33.58,18.73,26.85,39.66,46.5
1,Alabama,27-1023,720,10.52,7.96,8.73,13.38,15.94
1,Alabama,27-1024,1540,18.22,11.6,14.5,23.2,29.12
1,Alabama,27-1025,340,22.58,8.52,13.83,36.61,82.98
1,Alabama,27-1026,2040,11.35,7.97,8.84,14.51,21.05
1,Alabama,27-2012,540,19.89,12.16,15.56,26.09,37.01
1,Alabama,27-2022,3010,*,*,*,*,*
1,Alabama,27-2023,80,*,*,*,*,*
1,Alabama,27-2041,100,20.14,8.26,9.34,23.83,34.39
1,Alabama,27-2042,150,*,*,*,*,*
1,Alabama,27-3011,330,12.75,8.03,8.94,18.23,29.6
1,Alabama,27-3012,50,*,*,*,*,*
1,Alabama,27-3021,160,39.69,18.03,26,61.87,86.83
1,Alabama,27-3022,510,16.05,11.05,13.08,22.74,33.32
1,Alabama,27-3031,1980,22.41,12.78,17.08,29.64,38.72
1,Alabama,27-3041,560,21.03,12.55,14.46,27.89,34.63
1,Alabama,27-3042,660,28.73,19.48,23.7,36.67,43.59
1,Alabama,27-3043,190,24.34,14.29,16.82,36.75,45.05
1,Alabama,27-3091,170,22.23,15.19,18.11,27.05,30.47
1,Alabama,27-4011,670,16.28,8.92,12.3,20.01,31.76
1,Alabama,27-4012,370,14.92,8.88,10.98,22.49,29.55
1,Alabama,27-4014,60,17.87,8.98,12.15,28.65,38.84
1,Alabama,27-4021,550,15.03,8.45,10.31,21.22,30.13
1,Alabama,27-4031,260,18.44,9.37,13.81,24.41,29.13
1,Alabama,27-4032,140,21.99,12.56,16.18,30.46,35.23
1,Alabama,27-4099,110,32.65,14.56,21.52,43.44,53.16
1,Alabama,29-0000,122780,24.41,13.06,17.96,34.09,61.52
1,Alabama,29-1011,230,36.99,20.86,24.15,47.39,#
1,Alabama,29-1021,980,78.75,24.68,46.23,#,#
1,Alabama,29-1022,**,70.28,24.87,63.63,76.93,#
1,Alabama,29-1023,120,70.73,52.36,60.73,#,#
1,Alabama,29-1031,890,24.27,13.76,18.97,29.33,34.73
1,Alabama,29-1041,410,38.91,23.13,29.6,55.95,76.97
1,Alabama,29-1051,5330,58.53,41.74,52.07,66.66,74.28
1,Alabama,29-1061,710,#,#,#,#,#
1,Alabama,29-1062,600,87.26,57.93,73.75,#,#
1,Alabama,29-1063,470,#,64.45,#,#,#
1,Alabama,29-1064,180,#,22.05,63.69,#,#
1,Alabama,29-1065,460,79.03,60.44,67.47,#,#
1,Alabama,29-1066,440,77.84,63.88,69.19,#,#
1,Alabama,29-1067,220,#,66.91,87.15,#,#
1,Alabama,29-1069,5300,#,56.31,#,#,#
1,Alabama,29-1071,520,45.38,26.86,37.92,54.36,62.05
1,Alabama,29-1081,90,52.16,20.85,35.05,66.58,#
1,Alabama,29-1122,1170,37.14,24.85,30.77,46.95,56.21
1,Alabama,29-1123,2050,41.74,27.18,33.75,49.86,58.49
1,Alabama,29-1124,350,35.72,26.64,30.62,43.2,50.49
1,Alabama,29-1125,150,19.28,13.28,15.61,23.71,33.11
1,Alabama,29-1126,2170,22.25,16.44,19.37,26.03,29.43
1,Alabama,29-1127,1460,31.09,21.78,25.9,37.48,47
1,Alabama,29-1128,60,20.29,13.94,16.46,23.38,31.36
1,Alabama,29-1131,860,35.84,25.26,29.48,44.19,53.86
1,Alabama,29-1141,44000,26.7,19.98,22.55,31.1,36.53
1,Alabama,29-1151,1610,74.37,54.3,63.08,86.73,#
1,Alabama,29-1171,2020,43.11,30.81,35.94,50.8,61.49
1,Alabama,29-1181,150,31.12,16.29,18.56,37.39,43.51
1,Alabama,29-2011,2380,25.71,17.75,21.4,29.6,34.69
1,Alabama,29-2012,2050,16.6,10.58,13.05,20.89,24.73
1,Alabama,29-2021,3040,21.63,15.17,19.18,24.04,27.67
1,Alabama,29-2031,650,21.64,11.44,15.19,27.91,33.07
1,Alabama,29-2032,1010,26.28,18.29,21.85,30.27,35.24
1,Alabama,29-2033,330,28.97,21,25.5,34.27,38.65
1,Alabama,29-2034,3290,22.29,15.44,18.19,26.94,30.26
1,Alabama,29-2035,510,28.57,22.54,25.53,32.89,36.59
1,Alabama,29-2041,3610,12.9,8.73,10.42,15.98,21.39
1,Alabama,29-2051,100,17.13,8.75,11.43,23.93,28.08
1,Alabama,29-2052,7350,12.78,9.55,10.75,14.89,18.03
1,Alabama,29-2053,1040,12.31,8.4,9.64,15.53,18.2
1,Alabama,29-2054,330,20.5,13.93,16.91,23.32,26.7
1,Alabama,29-2055,1680,16.66,12.09,13.99,19.25,23.63
1,Alabama,29-2056,910,13.52,9.79,10.9,17.07,19.03
1,Alabama,29-2057,380,14.46,10.7,12.37,17.02,18.6
1,Alabama,29-2061,14200,17.31,12.58,15.23,19.78,22.59
1,Alabama,29-2071,2650,14.37,9.87,11.5,18.82,25.13
1,Alabama,29-2081,1080,14.37,9.18,11.03,17.41,19.96
1,Alabama,29-2091,120,33.85,15.73,18.8,48.8,60.49
1,Alabama,29-2092,30,24.8,9.91,10.91,28.33,31.04
1,Alabama,29-2099,640,17.61,11.14,13.32,25.29,29.21
1,Alabama,29-9011,950,33.79,18.74,25.78,40.72,46.88
1,Alabama,29-9012,110,22.83,8.79,16.25,29.77,34.22
1,Alabama,29-9091,450,*,*,*,*,*
1,Alabama,29-9099,700,13.45,9.79,10.99,18.1,23.36
1,Alabama,31-0000,50410,11.11,8.18,9.33,13.87,18
1,Alabama,31-1011,4860,9.07,7.73,8.23,10.69,12.28
1,Alabama,31-1013,1700,11.41,8.59,9.97,13.52,15.07
1,Alabama,31-1014,22740,10.37,8.03,8.95,11.74,14.16
1,Alabama,31-1015,670,9.62,7.89,8.53,11.31,13.28
1,Alabama,31-2011,500,27.43,18.4,22.82,32.06,36.09
1,Alabama,31-2012,120,11.55,9.15,10.18,14.33,17.42
1,Alabama,31-2021,1860,25.47,18.83,21.46,29.09,33.48
1,Alabama,31-2022,610,10.26,8.01,8.78,12.64,14.9
1,Alabama,31-9011,340,12.56,7.99,8.86,17.39,34.56
1,Alabama,31-9091,3410,14.57,10.48,12.44,17.48,20.51
1,Alabama,31-9092,6660,12.42,9.41,10.55,14.57,17.63
1,Alabama,31-9093,1180,12.22,9.07,10.37,14.18,16.36
1,Alabama,31-9094,850,16.33,9.25,12.78,19.89,23.9
1,Alabama,31-9095,540,9.66,7.88,8.51,13,15.8
1,Alabama,31-9096,1150,10.87,8.12,9.12,13.17,15.14
1,Alabama,31-9097,2140,12.99,9.66,10.88,15.41,17.74
1,Alabama,31-9099,1080,13.07,9.46,10.8,17.12,21.46
1,Alabama,33-0000,42380,16.02,8.43,10.62,22.15,28.4
1,Alabama,33-1011,400,26.42,17.27,21.69,30.26,37.78
1,Alabama,33-1012,1200,28.37,19.04,23.13,35.55,44.97
1,Alabama,33-1021,1070,28.26,19.68,22.97,34.73,41.74
1,Alabama,33-1099,850,20.52,10.74,15.65,25.26,29.82
1,Alabama,33-2011,4950,19.19,11.61,14.64,23.03,27.38
1,Alabama,33-2021,130,25.76,16.94,21.1,30.89,36.27
1,Alabama,33-2022,40,14.35,12.34,13.1,19.46,25.21
1,Alabama,33-3011,90,16.53,10.43,14.8,18.21,20.95
1,Alabama,33-3012,5400,16.89,11.95,14.15,20.09,23.43
1,Alabama,33-3021,1200,25.36,15.64,18.73,35.23,55.17
1,Alabama,33-3031,200,23.08,19.23,20.68,30.37,36.38
1,Alabama,33-3041,80,12.83,10.02,10.99,15.16,17.69
1,Alabama,33-3051,10440,19.61,12.91,15.48,24.43,29.41
1,Alabama,33-9011,220,13.79,9.94,11.54,17.12,20.83
1,Alabama,33-9021,190,31.24,11.65,18.56,37.72,49.41
1,Alabama,33-9032,12730,9.72,7.81,8.46,12.75,17.91
1,Alabama,33-9091,520,9.05,7.71,8.22,11.26,13.4
1,Alabama,33-9092,1160,8.64,7.66,8.03,9.26,10.75
1,Alabama,33-9093,250,17.85,15.98,17.23,19.79,21.84
1,Alabama,33-9099,1210,10.72,7.86,8.58,16.81,25.53
1,Alabama,35-0000,162060,8.85,7.7,8.13,10.12,13.45
1,Alabama,35-1011,660,21.64,13.25,16.67,27.57,34.83
1,Alabama,35-1012,15410,13.56,9.34,10.91,17.71,22.93
1,Alabama,35-2011,8550,8.56,7.66,8,9.12,9.52
1,Alabama,35-2012,9680,8.82,7.68,8.11,9.91,12.29
1,Alabama,35-2014,15320,9.33,7.78,8.36,11.41,13.89
1,Alabama,35-2015,2860,9.52,7.86,8.5,10.79,11.55
1,Alabama,35-2019,390,11.48,8.05,8.85,20.71,24.37
1,Alabama,35-2021,9990,8.97,7.74,8.2,10.44,12.77
1,Alabama,35-3011,3270,8.89,7.7,8.15,10.69,15.27
1,Alabama,35-3021,47280,8.56,7.63,7.98,9.13,9.81
1,Alabama,35-3022,4260,8.74,7.66,8.06,9.48,11.53
1,Alabama,35-3031,30150,8.75,7.68,8.08,9.47,11.93
1,Alabama,35-3041,1650,8.98,7.71,8.19,10.58,13.33
1,Alabama,35-9011,2630,8.73,7.7,8.09,9.39,11.38
1,Alabama,35-9021,4950,8.64,7.64,8.02,9.27,10.8
1,Alabama,35-9031,4250,8.57,7.63,7.98,9.15,10.01
1,Alabama,35-9099,730,8.64,7.61,8,9.3,11.43
1,Alabama,37-0000,56800,10.01,7.88,8.58,12.6,16.95
1,Alabama,37-1011,2240,15.98,10.48,12.46,21.36,27.39
1,Alabama,37-1012,1900,17.98,11.03,13.71,23.4,30.43
1,Alabama,37-2011,28830,9.7,7.85,8.51,11.58,14.11
1,Alabama,37-2012,8990,8.77,7.67,8.09,9.55,11.43
1,Alabama,37-2021,1920,14.02,8.22,9.38,17.66,21.48
1,Alabama,37-3011,12280,10.8,8.04,8.99,13.87,18.09
1,Alabama,37-3012,230,14.75,11.33,12.81,18.05,22.37
1,Alabama,37-3013,330,16.02,11.23,12.92,21.93,27.25
1,Alabama,37-3019,70,11.25,9.41,10.1,17.29,24.14
1,Alabama,39-0000,45150,9.06,7.75,8.24,11.36,16.63
1,Alabama,39-1011,100,18.88,15.17,16.56,23.87,28.32
1,Alabama,39-1012,50,11.35,9.43,10.15,18.14,33.44
1,Alabama,39-1021,2610,15.24,8.5,10.91,19.78,25.18
1,Alabama,39-2011,70,11.37,8.2,9.34,18.35,24.04
1,Alabama,39-2021,2460,9.09,7.75,8.25,10.96,13.46
1,Alabama,39-3012,360,12.81,9.43,11.08,14.22,16.44
1,Alabama,39-3021,40,8.84,7.7,8.13,10.59,15.82
1,Alabama,39-3091,2310,8.6,7.65,8.01,9.2,10.54
1,Alabama,39-3093,70,9.29,7.72,8.3,12.47,20.45
1,Alabama,39-3099,300,10.05,7.92,8.67,11.81,13.97
1,Alabama,39-4011,80,18.63,12.77,14.99,25.02,32.31
1,Alabama,39-4021,860,9.4,7.72,8.32,12.45,16.28
1,Alabama,39-4031,430,20.94,14.18,18.51,23.19,27.18
1,Alabama,39-5012,3350,10.22,7.87,8.57,13.62,17.65
1,Alabama,39-5092,490,9.48,7.8,8.4,12.82,15.9
1,Alabama,39-5093,110,8.71,7.69,8.07,9.35,10.67
1,Alabama,39-5094,300,16.53,10.58,14.2,18.59,25.57
1,Alabama,39-6011,340,9.29,7.78,8.35,10.62,11.44
1,Alabama,39-6012,50,11.59,8.53,9.9,13.46,14.7
1,Alabama,39-7011,290,10.52,7.9,8.7,13.17,16.27
1,Alabama,39-9011,8460,8.75,7.68,8.08,9.48,11.33
1,Alabama,39-9021,11700,8.64,7.66,8.03,9.26,10.72
1,Alabama,39-9031,2090,17.58,8.72,12.61,21.75,25.65
1,Alabama,39-9032,3930,9.92,7.85,8.52,13.22,17.85
1,Alabama,39-9041,1710,10.27,7.99,8.81,11.89,14.51
1,Alabama,39-9099,200,10.79,7.94,8.64,14.47,20.65
1,Alabama,41-0000,217860,10.85,7.94,8.69,18.08,29.37
1,Alabama,41-1011,24730,17.44,10.79,13.41,23,29.02
1,Alabama,41-1012,3400,34.02,18.26,25.14,45.98,61.12
1,Alabama,41-2011,72170,8.77,7.71,8.1,9.5,11.41
1,Alabama,41-2021,9060,10.83,8.05,8.9,14.35,19.67
