area,state,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
1,Alabama,13-1071,1900,18.77,12.43,14.79,25.13,33.89
1,Alabama,13-1072,970,22.47,15.78,18.56,27.94,34.32
1,Alabama,13-1073,2230,21.77,12.59,16.18,29.11,35.72
1,Alabama,13-1079,3020,24.57,8.51,18.58,32.83,40.91
1,Alabama,13-1081,2870,37.36,22.74,29.37,44.80,50.96
1,Alabama,13-1111,4580,34.17,19.06,25.60,46.08,64.77
1,Alabama,13-1121,270,17.32,11.27,13.68,22.60,33.98
1,Alabama,13-1199,6260,32.55,18.47,25.27,42.12,50.96
1,Alabama,13-2011,13260,25.67,16.83,20.26,33.87,43.40
1,Alabama,13-2021,780,21.45,12.73,15.98,28.63,37.59
1,Alabama,13-2031,830,31.51,20.83,25.41,39.94,46.55
1,Alabama,13-2041,550,23.20,13.82,17.01,32.65,40.53
1,Alabama,13-2051,580,25.97,17.42,20.47,37.02,49.45
1,Alabama,13-2052,1420,38.22,16.65,20.28,75.83,#
1,Alabama,13-2053,680,21.91,14.32,17.59,29.00,40.22
1,Alabama,13-2061,370,23.61,16.49,18.91,34.01,47.91
1,Alabama,13-2071,240,15.23,12.64,13.65,18.08,20.57
1,Alabama,13-2072,4060,25.44,16.12,19.56,34.65,47.09
1,Alabama,13-2081,980,24.66,14.03,19.06,32.24,38.27
1,Alabama,13-2082,710,11.55,7.35,9.37,15.95,22.29
1,Alabama,13-2099,670,29.38,14.46,20.76,38.95,48.88
1,Alabama,15-0000,34180,32.20,17.15,23.15,41.82,50.96
1,Alabama,15-1011,560,48.08,35.85,41.09,55.15,63.49
1,Alabama,15-1021,4350,32.32,19.82,24.64,41.15,50.24
1,Alabama,15-1031,3480,38.59,22.98,30.02,47.61,56.67
1,Alabama,15-1032,4810,41.40,24.75,32.34,50.02,59.14
1,Alabama,15-1041,5570,18.75,11.29,14.66,24.65,31.33
1,Alabama,15-1051,5630,34.06,21.01,27.08,40.95,49.62
1,Alabama,15-1061,1080,27.87,17.30,21.17,37.34,45.60
1,Alabama,15-1071,3780,29.83,18.87,23.34,36.74,44.48
1,Alabama,15-1081,1840,28.86,17.31,22.07,37.74,45.41
1,Alabama,15-1099,2090,38.18,22.68,30.57,45.16,51.72
1,Alabama,15-2011,70,28.68,21.92,24.58,39.56,49.11
1,Alabama,15-2021,150,32.10,23.86,27.08,38.11,50.44
1,Alabama,15-2031,610,33.93,18.48,22.74,48.90,56.98
1,Alabama,15-2041,160,26.31,18.96,21.97,31.43,41.06
1,Alabama,17-0000,39830,32.95,15.43,22.56,45.84,56.50
1,Alabama,17-1011,1330,33.04,18.86,23.72,43.40,57.86
1,Alabama,17-1012,60,40.93,28.52,34.91,47.90,58.03
1,Alabama,17-1021,340,23.52,11.70,18.82,28.32,34.36
1,Alabama,17-1022,1040,21.72,13.45,16.48,29.15,38.77
1,Alabama,17-2011,2450,50.91,30.71,40.83,57.93,65.39
1,Alabama,17-2021,**,35.92,25.44,29.59,42.26,52.89
1,Alabama,17-2031,40,30.47,21.99,24.92,40.77,46.00
1,Alabama,17-2041,680,40.42,26.82,32.56,50.24,59.95
1,Alabama,17-2051,4330,33.94,20.35,25.20,45.04,54.72
1,Alabama,17-2061,1120,46.06,29.41,37.90,50.96,58.63
1,Alabama,17-2071,3470,40.16,26.87,32.35,48.23,54.82
1,Alabama,17-2072,1830,42.21,25.60,32.05,50.96,63.80
1,Alabama,17-2081,1000,*,*,*,*,*
1,Alabama,17-2111,430,32.93,17.79,24.39,43.55,52.06
1,Alabama,17-2112,3120,33.71,23.45,27.12,41.93,50.21
1,Alabama,17-2121,70,21.76,18.80,19.86,25.83,37.22
1,Alabama,17-2131,460,38.82,22.12,27.73,49.66,57.12
1,Alabama,17-2141,3090,36.26,24.27,29.13,44.71,53.74
1,Alabama,17-2151,130,45.62,30.52,41.30,49.64,54.51
1,Alabama,17-2171,**,40.05,24.97,36.71,43.39,45.38
1,Alabama,17-2199,3430,50.96,27.03,41.45,60.91,69.02
1,Alabama,17-3011,1360,18.49,10.79,14.61,23.89,28.82
1,Alabama,17-3012,620,24.83,13.39,17.60,30.41,36.84
1,Alabama,17-3013,980,23.10,13.72,17.18,30.45,38.87
1,Alabama,17-3019,300,18.40,12.02,14.88,24.32,33.82
1,Alabama,17-3021,110,29.18,15.21,21.74,33.02,36.23
1,Alabama,17-3022,1960,18.82,12.04,13.58,24.56,31.66
1,Alabama,17-3023,1540,21.86,14.58,17.37,29.56,35.26
1,Alabama,17-3024,100,19.54,13.45,15.85,26.29,35.25
1,Alabama,17-3025,410,17.21,12.12,14.16,21.67,27.61
1,Alabama,17-3026,960,21.74,14.10,17.96,26.70,32.51
1,Alabama,17-3027,320,18.20,13.19,15.15,29.40,35.94
1,Alabama,17-3029,1160,20.74,11.29,13.40,31.92,39.56
1,Alabama,17-3031,1380,14.33,9.01,11.05,18.33,22.37
1,Alabama,19-0000,10370,23.45,14.19,17.72,32.49,44.49
1,Alabama,19-1013,100,34.69,22.87,28.92,41.51,45.51
1,Alabama,19-1021,40,29.55,16.95,20.62,40.20,52.15
1,Alabama,19-1022,160,26.27,16.64,20.26,32.51,41.37
1,Alabama,19-1023,90,29.03,18.58,22.73,33.78,38.16
1,Alabama,19-1029,180,30.26,18.33,25.41,35.76,42.25
1,Alabama,19-1031,130,29.83,18.33,23.10,36.25,42.25
1,Alabama,19-1032,330,28.01,17.58,22.09,32.55,36.17
1,Alabama,19-1042,700,21.77,16.74,18.31,28.03,45.17
1,Alabama,19-1099,**,12.36,10.64,11.28,23.42,41.96
1,Alabama,19-2012,200,50.96,31.73,41.21,61.86,74.95
1,Alabama,19-2021,290,*,*,*,*,*
1,Alabama,19-2031,600,29.94,18.42,22.82,39.91,51.27
1,Alabama,19-2041,1050,25.37,16.42,19.65,32.51,41.12
1,Alabama,19-2042,170,30.59,19.20,24.12,36.10,48.66
1,Alabama,19-2099,130,43.08,20.02,33.21,55.16,70.06
1,Alabama,19-3011,30,38.95,23.16,30.10,46.29,57.34
1,Alabama,19-3021,610,27.81,14.90,18.70,39.39,47.59
1,Alabama,19-3022,150,8.70,6.95,7.47,10.24,11.34
1,Alabama,19-3031,500,26.62,17.10,22.11,35.70,#
1,Alabama,19-3039,100,43.81,29.68,33.59,49.65,55.50
1,Alabama,19-3051,340,25.46,16.42,20.39,30.90,37.96
1,Alabama,19-3091,50,16.54,12.25,13.37,23.93,40.08
1,Alabama,19-3093,50,30.43,18.60,22.17,40.90,49.60
1,Alabama,19-4011,130,19.58,13.79,15.84,24.48,30.91
1,Alabama,19-4021,880,17.80,12.55,14.58,21.08,24.97
1,Alabama,19-4031,1530,19.16,12.56,15.47,23.93,28.21
1,Alabama,19-4041,90,24.41,13.47,17.03,32.17,36.77
1,Alabama,19-4091,340,19.34,11.57,15.11,26.19,34.82
1,Alabama,19-4092,180,23.29,15.35,19.39,30.24,40.94
1,Alabama,19-4093,300,19.55,11.43,15.64,22.60,25.82
1,Alabama,19-4099,480,19.14,11.65,14.76,24.60,33.37
1,Alabama,21-0000,17170,18.28,9.87,13.76,24.28,29.51
1,Alabama,21-1011,800,16.80,12.18,14.03,21.00,24.94
1,Alabama,21-1012,2790,25.08,16.04,21.04,29.43,33.63
1,Alabama,21-1013,150,17.18,13.24,15.00,20.45,35.69
1,Alabama,21-1014,650,17.37,11.67,14.32,20.05,25.84
1,Alabama,21-1015,1190,14.49,8.36,10.95,21.07,27.68
1,Alabama,21-1019,80,20.10,12.46,15.25,27.33,31.20
1,Alabama,21-1021,4030,18.50,12.04,15.27,24.21,28.47
1,Alabama,21-1022,2200,19.59,13.26,16.08,23.65,28.06
1,Alabama,21-1023,840,14.48,10.20,12.28,18.79,22.72
1,Alabama,21-1029,650,17.68,10.17,13.58,28.02,33.44
1,Alabama,21-1091,420,15.72,8.52,10.09,23.86,30.31
1,Alabama,21-1092,900,20.43,13.89,16.34,25.23,30.88
1,Alabama,21-1093,1790,10.05,7.38,8.38,12.65,16.04
1,Alabama,21-1099,180,18.50,8.65,12.54,24.35,31.88
1,Alabama,21-2011,470,19.54,11.81,15.10,23.83,28.90
1,Alabama,21-2021,40,25.68,18.66,22.49,38.14,42.60
1,Alabama,23-0000,9340,30.72,15.18,20.66,52.43,#
1,Alabama,23-1011,5240,47.49,25.44,33.89,69.89,#
1,Alabama,23-1021,110,60.27,29.28,38.65,77.51,77.52
1,Alabama,23-1022,110,18.97,10.85,13.97,24.15,31.97
1,Alabama,23-1023,540,20.68,14.00,16.56,28.77,64.55
1,Alabama,23-2011,2320,20.98,13.29,16.31,24.90,28.45
1,Alabama,23-2091,220,12.25,7.02,7.67,21.86,29.60
1,Alabama,23-2092,260,15.77,11.94,13.41,19.74,23.46
1,Alabama,23-2093,330,17.02,12.58,14.41,20.65,25.62
1,Alabama,23-2099,210,22.61,16.50,18.33,25.43,26.89
1,Alabama,25-0000,107510,21.02,9.04,14.60,25.60,31.49
1,Alabama,25-1011,870,*,*,*,*,*
1,Alabama,25-1021,410,*,*,*,*,*
1,Alabama,25-1022,730,*,*,*,*,*
1,Alabama,25-1031,60,*,*,*,*,*
1,Alabama,25-1032,740,*,*,*,*,*
1,Alabama,25-1041,220,*,*,*,*,*
1,Alabama,25-1042,2480,*,*,*,*,*
1,Alabama,25-1043,120,*,*,*,*,*
1,Alabama,25-1052,230,*,*,*,*,*
1,Alabama,25-1054,200,*,*,*,*,*
1,Alabama,25-1063,160,*,*,*,*,*
1,Alabama,25-1064,60,*,*,*,*,*
1,Alabama,25-1065,160,*,*,*,*,*
1,Alabama,25-1066,490,*,*,*,*,*
1,Alabama,25-1067,120,*,*,*,*,*
1,Alabama,25-1069,50,*,*,*,*,*
1,Alabama,25-1071,1020,*,*,*,*,*
1,Alabama,25-1072,720,*,*,*,*,*
1,Alabama,25-1081,850,*,*,*,*,*
1,Alabama,25-1082,150,*,*,*,*,*
1,Alabama,25-1111,130,*,*,*,*,*
1,Alabama,25-1112,160,*,*,*,*,*
1,Alabama,25-1113,100,*,*,*,*,*
1,Alabama,25-1121,720,*,*,*,*,*
1,Alabama,25-1122,290,*,*,*,*,*
1,Alabama,25-1123,970,*,*,*,*,*
1,Alabama,25-1124,210,*,*,*,*,*
1,Alabama,25-1125,370,*,*,*,*,*
1,Alabama,25-1126,250,*,*,*,*,*
1,Alabama,25-1192,120,*,*,*,*,*
1,Alabama,25-1193,160,*,*,*,*,*
1,Alabama,25-1194,1800,22.41,14.61,16.74,26.36,30.33
1,Alabama,25-1199,840,*,*,*,*,*
1,Alabama,25-2011,1830,11.36,7.75,9.65,13.74,16.22
1,Alabama,25-2012,2990,*,*,*,*,*
1,Alabama,25-2021,21320,*,*,*,*,*
1,Alabama,25-2022,10920,*,*,*,*,*
1,Alabama,25-2023,150,*,*,*,*,*
1,Alabama,25-2031,14150,*,*,*,*,*
1,Alabama,25-2032,2440,*,*,*,*,*
1,Alabama,25-2041,2380,*,*,*,*,*
1,Alabama,25-2042,1320,*,*,*,*,*
1,Alabama,25-2043,1450,*,*,*,*,*
1,Alabama,25-3011,840,19.64,9.77,13.94,23.62,27.75
1,Alabama,25-3021,1250,17.32,8.35,10.96,25.75,31.08
1,Alabama,25-3099,12770,*,*,*,*,*
1,Alabama,25-4011,80,27.02,17.71,22.24,33.00,36.94
1,Alabama,25-4012,150,20.12,13.73,17.21,26.47,33.23
1,Alabama,25-4013,100,14.48,8.77,11.19,17.18,21.44
1,Alabama,25-4021,2160,24.24,16.08,20.90,27.68,31.84
1,Alabama,25-4031,1260,12.14,7.99,9.52,15.98,20.88
1,Alabama,25-9011,40,18.72,14.35,16.18,25.71,30.72
1,Alabama,25-9021,680,23.64,11.10,16.08,29.17,34.33
1,Alabama,25-9031,1230,30.12,16.24,23.08,37.29,43.27
1,Alabama,25-9041,10600,*,*,*,*,*
1,Alabama,25-9099,590,15.43,8.77,9.82,21.63,25.78
1,Alabama,27-0000,19000,16.49,7.63,10.36,24.03,32.97
1,Alabama,27-1011,240,27.19,17.57,20.38,36.75,50.26
1,Alabama,27-1012,80,8.97,7.03,7.71,12.34,18.45
1,Alabama,27-1014,80,20.15,13.13,16.23,24.34,27.85
1,Alabama,27-1019,40,26.97,17.05,18.33,34.67,41.13
1,Alabama,27-1021,190,26.35,13.65,16.64,32.66,39.75
1,Alabama,27-1023,780,9.54,7.19,8.09,11.89,14.29
1,Alabama,27-1024,1880,18.86,11.71,14.67,26.28,35.55
1,Alabama,27-1025,420,21.82,13.13,16.90,30.90,41.25
1,Alabama,27-1026,900,10.78,7.33,8.57,14.19,16.32
1,Alabama,27-1027,30,20.60,12.65,16.20,26.28,32.47
1,Alabama,27-1029,70,18.40,8.04,12.77,22.18,29.80
1,Alabama,27-2011,240,13.06,7.82,9.12,22.61,47.33
1,Alabama,27-2012,610,25.46,13.58,17.14,31.12,43.46
1,Alabama,27-2021,**,*,*,*,*,*
1,Alabama,27-2022,2540,*,*,*,*,*
1,Alabama,27-2023,30,*,*,*,*,*
1,Alabama,27-2031,**,7.39,6.76,7.00,7.79,8.98
1,Alabama,27-2032,810,9.43,7.00,7.62,17.67,26.85
1,Alabama,27-2041,140,20.92,11.50,16.56,25.61,29.96
1,Alabama,27-2042,240,22.40,7.45,9.05,33.09,46.90
1,Alabama,27-2099,40,8.73,6.93,7.47,11.58,15.19
1,Alabama,27-3011,630,10.95,7.32,8.55,17.82,27.36
1,Alabama,27-3012,100,8.39,6.88,7.30,14.85,34.81
1,Alabama,27-3021,120,24.47,12.78,15.69,30.90,60.76
1,Alabama,27-3022,500,13.58,8.31,10.61,18.66,25.85
1,Alabama,27-3031,3780,20.05,13.01,16.06,25.44,32.80
1,Alabama,27-3041,770,19.09,11.17,14.58,24.69,33.12
1,Alabama,27-3042,620,24.89,16.22,20.19,29.92,35.53
1,Alabama,27-3043,320,18.79,7.26,12.30,32.96,42.85
1,Alabama,27-3091,240,15.78,8.98,12.76,20.21,26.12
1,Alabama,27-3099,**,18.59,7.34,13.29,23.55,29.91
1,Alabama,27-4011,470,11.37,7.96,8.99,17.84,26.07
1,Alabama,27-4012,430,15.52,7.88,10.95,20.98,24.64
1,Alabama,27-4014,30,11.50,7.05,7.84,17.89,23.69
1,Alabama,27-4021,820,10.82,7.29,8.42,14.37,19.46
1,Alabama,27-4031,150,19.37,9.93,13.77,24.95,29.79
1,Alabama,27-4032,110,16.98,8.87,12.35,25.10,32.80
1,Alabama,27-4099,90,28.40,10.13,16.18,33.45,40.35
1,Alabama,29-0000,113520,22.85,12.07,16.42,31.01,50.57
1,Alabama,29-1011,200,37.93,20.42,30.26,55.73,79.53
1,Alabama,29-1021,890,#,32.51,52.41,#,#
1,Alabama,29-1023,110,#,63.11,#,#,#
1,Alabama,29-1031,610,22.65,15.39,18.85,27.43,32.11
1,Alabama,29-1041,270,38.07,17.61,25.99,56.09,#
1,Alabama,29-1051,4550,53.95,40.07,47.24,61.13,68.19
1,Alabama,29-1061,770,#,44.36,59.64,#,#
1,Alabama,29-1062,1000,62.57,24.78,51.45,#,#
1,Alabama,29-1063,480,#,47.89,72.44,#,#
1,Alabama,29-1064,260,#,#,#,#,#
1,Alabama,29-1065,470,77.56,46.20,57.96,#,#
1,Alabama,29-1066,260,#,34.77,41.59,#,#
1,Alabama,29-1067,360,#,#,#,#,#
1,Alabama,29-1069,2880,#,44.41,77.55,#,#
1,Alabama,29-1071,470,35.66,23.74,29.29,42.51,51.95
1,Alabama,29-1081,120,45.29,26.00,30.85,69.86,#
1,Alabama,29-1111,42880,26.48,19.22,22.25,31.23,37.62
1,Alabama,29-1121,320,25.71,13.88,22.31,29.47,35.55
1,Alabama,29-1122,1060,31.98,21.39,26.82,37.55,43.33
1,Alabama,29-1123,1750,36.92,23.93,30.25,42.92,49.53
1,Alabama,29-1124,210,32.25,21.54,26.93,38.60,48.60
1,Alabama,29-1125,230,16.52,11.00,13.41,20.41,25.82
1,Alabama,29-1126,1640,21.75,16.41,18.76,24.87,28.33
1,Alabama,29-1127,890,26.11,18.58,21.94,34.68,46.12
1,Alabama,29-1129,70,20.89,14.34,17.37,29.14,32.80
1,Alabama,29-1131,800,34.93,17.32,25.48,41.89,57.81
1,Alabama,29-1199,**,21.52,18.64,19.72,24.35,28.72
1,Alabama,29-2011,2380,23.94,16.69,20.23,28.19,31.97
1,Alabama,29-2012,2140,14.94,10.52,12.24,18.31,21.83
1,Alabama,29-2021,3050,20.42,15.12,17.71,23.01,25.99
1,Alabama,29-2031,1220,18.96,10.37,12.64,25.39,30.63
1,Alabama,29-2032,1090,24.31,16.56,20.16,28.67,31.90
1,Alabama,29-2033,450,28.25,20.33,23.37,32.92,37.63
1,Alabama,29-2034,3360,20.98,14.66,17.37,25.36,29.95
1,Alabama,29-2041,3290,13.75,8.77,10.67,17.76,27.14
1,Alabama,29-2051,190,11.27,8.16,9.00,16.56,22.24
1,Alabama,29-2052,6290,11.34,8.09,9.37,13.95,16.00
1,Alabama,29-2053,610,10.86,7.96,9.25,13.27,17.63
1,Alabama,29-2054,540,17.70,11.28,14.61,21.26,24.46
1,Alabama,29-2055,1830,15.40,11.00,13.15,18.18,21.52
1,Alabama,29-2056,850,11.69,8.80,10.07,14.04,17.77
1,Alabama,29-2061,15210,15.92,11.79,13.68,18.28,20.43
1,Alabama,29-2071,2710,12.53,8.76,10.41,16.23,21.29
1,Alabama,29-2081,840,13.75,10.04,11.44,17.22,21.07
1,Alabama,29-2091,150,28.49,21.28,24.19,35.36,44.69
1,Alabama,29-2099,580,15.28,10.22,12.08,19.13,26.38
1,Alabama,29-9011,710,32.13,18.78,24.42,38.76,44.93
1,Alabama,29-9012,60,22.86,16.81,20.08,26.87,30.56
1,Alabama,29-9091,320,*,*,*,*,*
1,Alabama,29-9099,810,11.16,8.05,9.49,14.88,40.93
1,Alabama,31-0000,50790,10.00,7.38,8.42,12.21,15.29
1,Alabama,31-1011,9740,8.55,6.95,7.47,10.00,12.09
1,Alabama,31-1012,21290,9.60,7.50,8.41,11.17,12.66
1,Alabama,31-1013,1490,11.25,7.51,9.35,12.53,14.34
1,Alabama,31-2011,330,23.65,16.59,20.79,27.09,30.26
1,Alabama,31-2012,70,11.26,8.01,8.99,15.70,26.15
1,Alabama,31-2021,1240,22.35,10.17,18.29,26.36,29.95
1,Alabama,31-2022,730,10.32,7.71,8.73,12.27,14.18
1,Alabama,31-9011,140,10.40,7.06,7.71,20.92,24.08
1,Alabama,31-9091,2910,13.88,8.82,11.19,16.28,18.40
1,Alabama,31-9092,6680,11.46,8.29,9.77,13.59,15.52
1,Alabama,31-9093,900,10.74,8.06,9.10,12.71,15.42
1,Alabama,31-9094,1300,13.42,9.18,11.09,15.65,18.72
1,Alabama,31-9095,720,8.35,6.88,7.29,10.56,12.77
1,Alabama,31-9096,1310,8.99,7.10,7.83,10.98,13.05
1,Alabama,31-9099,1930,11.76,8.58,9.88,15.24,19.79
1,Alabama,33-0000,43610,14.75,7.70,9.88,20.42,26.63
1,Alabama,33-1011,440,25.44,15.60,21.63,28.58,35.25
1,Alabama,33-1012,950,27.99,16.99,21.37,36.28,45.10
1,Alabama,33-1021,810,28.03,18.93,22.61,33.57,41.48
1,Alabama,33-1099,500,14.97,9.77,11.52,21.04,30.51
1,Alabama,33-2011,5200,18.17,11.25,14.01,23.12,27.44
1,Alabama,33-2021,170,23.84,17.18,19.92,29.62,35.71
1,Alabama,33-2022,50,13.60,12.02,12.61,14.59,17.30
1,Alabama,33-3011,50,15.90,7.60,12.30,22.09,26.13
1,Alabama,33-3012,5820,15.74,10.58,12.68,19.12,22.20
1,Alabama,33-3021,1140,23.97,15.52,18.24,32.37,42.52
1,Alabama,33-3031,240,22.49,16.00,18.17,26.73,31.11
1,Alabama,33-3041,50,14.31,8.96,12.56,16.41,19.09
1,Alabama,33-3051,10810,18.22,12.34,14.59,23.32,27.92
1,Alabama,33-9011,230,13.07,9.12,10.86,15.26,18.29
1,Alabama,33-9021,290,18.52,12.99,14.58,24.59,30.58
1,Alabama,33-9031,50,13.45,9.51,10.64,20.40,24.46
1,Alabama,33-9032,14350,9.30,7.06,7.75,12.04,17.16
1,Alabama,33-9091,580,8.22,6.90,7.33,9.15,10.12
1,Alabama,33-9092,960,8.30,6.90,7.35,9.62,11.03
1,Alabama,33-9099,910,10.86,7.14,8.06,16.14,22.68
1,Alabama,35-0000,147300,7.82,6.85,7.20,9.21,11.97
1,Alabama,35-1011,480,17.83,9.38,12.53,23.92,28.20
1,Alabama,35-1012,13870,12.62,8.47,10.18,15.71,19.49
1,Alabama,35-2011,12740,7.58,6.81,7.10,8.44,9.41
1,Alabama,35-2012,8000,8.44,6.94,7.44,9.85,11.94
1,Alabama,35-2014,13000,9.33,7.06,7.74,11.23,13.09
1,Alabama,35-2015,2010,8.23,6.92,7.39,9.11,9.86
1,Alabama,35-2019,150,9.27,7.67,8.35,10.29,12.28
1,Alabama,35-2021,9810,7.88,6.86,7.24,9.11,10.71
1,Alabama,35-3011,2490,7.73,6.84,7.17,9.15,11.28
1,Alabama,35-3021,38430,7.55,6.80,7.08,8.29,9.14
1,Alabama,35-3022,2980,7.69,6.83,7.15,8.85,10.33
1,Alabama,35-3031,28540,7.49,6.79,7.05,8.22,9.38
1,Alabama,35-3041,2360,8.42,6.93,7.41,9.72,11.28
1,Alabama,35-9011,2360,7.74,6.84,7.17,8.96,11.89
1,Alabama,35-9021,5830,7.89,6.85,7.23,8.90,9.80
1,Alabama,35-9031,4070,7.68,6.82,7.14,8.79,9.95
1,Alabama,35-9099,190,8.32,6.90,7.34,10.21,11.88
1,Alabama,37-0000,55250,9.24,7.04,7.68,11.73,15.37
1,Alabama,37-1011,2320,13.71,8.66,10.68,17.95,23.48
1,Alabama,37-1012,1820,17.53,12.62,14.99,22.07,26.56
1,Alabama,37-2011,26700,8.87,6.98,7.52,10.91,13.12
1,Alabama,37-2012,11130,8.07,6.88,7.29,9.32,10.83
1,Alabama,37-2019,160,13.96,7.75,11.62,15.42,19.54
1,Alabama,37-2021,1920,12.82,7.67,9.94,15.36,18.27
1,Alabama,37-3011,9590,10.06,7.43,8.48,12.87,15.76
1,Alabama,37-3012,570,12.39,7.48,9.92,14.45,16.33
1,Alabama,37-3013,960,12.16,9.70,10.66,15.07,18.06
1,Alabama,37-3019,70,11.08,7.66,8.88,15.10,20.12
1,Alabama,39-0000,36340,8.62,6.95,7.46,11.32,16.84
1,Alabama,39-1021,1870,13.66,8.59,10.57,18.87,25.44
1,Alabama,39-2011,130,9.14,7.03,7.65,11.59,23.57
1,Alabama,39-2021,1380,8.67,6.96,7.49,10.44,12.41
1,Alabama,39-3012,90,10.12,6.93,7.43,12.73,15.14
1,Alabama,39-3019,100,8.37,7.00,7.56,9.11,10.86
1,Alabama,39-3021,60,8.47,6.92,7.39,9.62,11.34
1,Alabama,39-3031,1520,7.57,6.80,7.09,8.14,8.95
1,Alabama,39-3091,3050,7.81,6.84,7.20,9.03,11.42
1,Alabama,39-3092,50,*,*,*,*,*
1,Alabama,39-3093,**,8.05,6.86,7.28,8.92,10.92
1,Alabama,39-4011,220,16.97,9.96,11.50,22.82,25.53
1,Alabama,39-4021,390,8.65,6.99,7.60,10.51,12.91
1,Alabama,39-5011,**,9.02,7.12,7.96,10.87,19.89
1,Alabama,39-5012,3820,11.62,7.26,8.42,17.43,23.48
1,Alabama,39-5091,**,9.11,6.97,7.49,19.24,32.80
1,Alabama,39-5092,220,9.30,7.13,7.84,11.43,16.39
1,Alabama,39-5093,430,7.68,6.83,7.15,8.99,11.46
1,Alabama,39-5094,180,13.99,7.20,8.46,17.66,24.10
1,Alabama,39-6011,230,8.11,6.89,7.31,9.85,11.63
1,Alabama,39-6012,100,9.38,7.82,8.43,11.01,12.81
1,Alabama,39-6021,250,11.51,7.31,8.51,16.58,20.98
1,Alabama,39-9011,9270,7.98,6.87,7.26,9.12,10.61
1,Alabama,39-9021,3550,7.83,6.85,7.21,8.86,9.83
1,Alabama,39-9031,2390,14.22,7.26,8.61,20.23,25.01
1,Alabama,39-9032,3370,9.65,7.04,7.70,12.73,17.12
1,Alabama,39-9041,2010,9.07,7.16,7.93,11.15,14.33
1,Alabama,39-9099,330,9.72,6.99,7.55,14.62,17.24
1,Alabama,41-0000,211710,9.98,6.95,7.59,16.23,26.48
1,Alabama,41-1011,23940,15.06,9.91,12.03,18.98,24.24
1,Alabama,41-1012,3600,28.10,15.73,21.11,37.21,49.90
1,Alabama,41-2011,66620,7.54,6.75,7.04,8.85,10.44
1,Alabama,41-2012,100,10.70,7.24,8.45,12.79,13.99
1,Alabama,41-2021,8780,9.41,6.93,7.50,11.99,15.16
1,Alabama,41-2022,3780,13.19,7.93,10.02,17.77,22.61
1,Alabama,41-2031,57300,9.04,6.95,7.56,11.97,17.47
