area,area_title,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
6,California,11-0000,1273760,62.66,28.9,40.43,91.56,#
6,California,11-1011,36710,102.1,43.12,65.76,#,#
6,California,11-1021,273130,56,27.7,37.71,82.03,#
6,California,11-1031,2340,*,*,*,*,*
6,California,11-2011,3750,64.13,37.3,47.62,92.15,#
6,California,11-2021,56920,80,43.97,60.06,103.91,#
6,California,11-2022,108020,62.57,27.16,38.11,87.3,#
6,California,11-2032,8410,73.36,41.03,53.28,100.31,#
6,California,11-2033,3090,57.69,34.17,44.36,78.62,104.91
6,California,11-3012,35420,50.8,29.4,37.83,66.32,94.17
6,California,11-3013,18370,49.11,29.97,36.5,65.2,82.97
6,California,11-3021,94550,95.65,53.37,73.92,#,#
6,California,11-3031,99340,78.29,43.75,58.01,104.53,#
6,California,11-3051,24250,59.57,34.76,44.03,79.61,103.53
6,California,11-3061,7790,70.91,43.02,52.47,84.13,109.18
6,California,11-3071,30160,47.59,29.07,36.36,64.24,84.2
6,California,11-3111,2520,64.72,38.41,49.96,87.32,109.77
6,California,11-3121,26190,74.9,40.46,54.03,98.81,#
6,California,11-3131,5880,62.97,37.42,47.66,84.89,110.67
6,California,11-9013,1660,46.53,20.64,31.21,61.1,75.72
6,California,11-9021,36670,57.6,37.25,46.24,72.94,85.2
6,California,11-9031,8300,29.12,20.79,22.88,34.39,44.23
6,California,11-9032,25580,*,*,*,*,*
6,California,11-9033,**,58.03,37.09,45.57,77.61,98.37
6,California,11-9039,11870,48,28.88,36.46,62.78,81.95
6,California,11-9041,34600,86.1,59.52,73.97,105.3,#
6,California,11-9051,37810,29.97,19,22.98,37.46,47.81
6,California,11-9071,680,46.58,30.45,37.18,60.72,78.62
6,California,11-9072,7030,30.32,18.49,23.99,44.43,64.63
6,California,11-9081,5590,30.08,17.78,21.9,44.1,73.25
6,California,11-9111,52350,63.41,32.33,45.26,84.88,105.29
6,California,11-9121,13810,91.34,51.51,67.3,#,#
6,California,11-9131,770,41.55,36.01,37.96,45.76,51.39
6,California,11-9141,46810,30.66,16.72,19.45,48.25,72.64
6,California,11-9151,27670,36.02,23.66,28.88,48.05,62.18
6,California,11-9161,800,53.92,35.85,40.02,70.21,92.36
6,California,11-9171,750,37.46,25.71,28.66,48.5,74.47
6,California,11-9179,1740,29,17.2,19.89,32.73,45.27
6,California,11-9199,100360,78.22,38.65,54.5,103.4,#
6,California,13-0000,1190630,38.87,22.53,29.6,52.88,73.81
6,California,13-1011,6300,50.9,28.39,38.41,83.26,#
6,California,13-1020,49200,36.61,21.91,28.48,47.55,61.38
6,California,13-1031,22480,38.29,24.1,30.21,46.36,51.38
6,California,13-1032,1200,33.51,24.41,31.29,40.12,45.74
6,California,13-1041,46150,38.57,23.79,29.63,51.18,62.6
6,California,13-1051,30200,38.45,22.65,29.11,50.93,65.82
6,California,13-1071,93790,37.24,22.42,28.85,49.19,64.85
6,California,13-1074,360,29.43,16.77,20.02,37.95,45.89
6,California,13-1075,6720,48,28.65,37.49,57.28,65.63
6,California,13-1081,25780,40,25.32,31.74,50.94,63.85
6,California,13-1082,101770,50.05,29.05,37.68,65.89,82.6
6,California,13-1111,121140,40.87,29.13,32.6,59.22,80.61
6,California,13-1121,14430,28.44,16.83,21.22,37.48,49.77
6,California,13-1131,7820,31.82,21.11,25.99,41.03,55.87
6,California,13-1141,13010,37.78,25.05,29.93,48.61,63.61
6,California,13-1151,36480,34.35,17.5,24.04,46.15,61.58
6,California,13-1161,104790,36.65,20.73,28.28,50.78,73.1
6,California,13-1199,176580,36.27,18.61,24.97,50.08,67.49
6,California,13-2011,157080,40.21,27.12,31.95,51.48,70.24
6,California,13-2020,4970,39.72,24.03,30.74,49.59,61.43
6,California,13-2031,5520,46.76,30,36.76,58.1,69.69
6,California,13-2041,7960,38.71,23.95,30.31,61.13,81.02
6,California,13-2051,30210,49.5,31.55,39.66,64.02,80.76
6,California,13-2052,32670,49.17,28.37,34.07,79.93,#
6,California,13-2053,7080,44.47,28.53,34.31,57.72,67.08
6,California,13-2054,4580,50.12,30.17,38.59,65.02,83.91
6,California,13-2061,4280,46.02,23.93,35.54,60.76,81.19
6,California,13-2071,1930,28.08,17.03,20.86,32.88,37.88
6,California,13-2072,38380,30.41,15,21.98,48.46,76.15
6,California,13-2081,8100,32.33,20.88,24.92,42.87,55.64
6,California,13-2082,12610,24.13,15.61,17.35,37.17,47.67
6,California,13-2099,17050,36.6,21.94,27.93,50.64,77.37
6,California,15-0000,695480,61.87,29.07,41.12,81.66,105.86
6,California,15-1211,55160,58.87,36.13,45.99,74.31,92.42
6,California,15-1212,15110,64.82,34.9,47.54,79.55,97.65
6,California,15-1221,7510,85.47,45.65,66.42,#,#
6,California,15-1231,14630,35.88,20.63,27.94,46.77,59.48
6,California,15-1232,75570,33.27,21.14,26.67,45.01,54.27
6,California,15-1241,19080,64.03,37.09,45.86,86.06,104.13
6,California,15-1242,7830,52.88,27.53,36.65,68.62,82.97
6,California,15-1243,4810,74.66,38.75,56.77,86.7,104.65
6,California,15-1244,31750,50.32,29.81,38.35,64.35,79.95
6,California,15-1251,19050,55.84,30.89,44.6,68.94,83.93
6,California,15-1252,258170,79.01,46.73,61.86,98.63,#
6,California,15-1253,33160,60.05,32.13,44.64,76.67,98.38
6,California,15-1254,8950,47.89,24.54,33.21,63.17,77.32
6,California,15-1255,21300,49.43,24.64,28.92,79.18,#
6,California,15-1299,80510,53.61,24.72,35.93,78.64,99.56
6,California,15-2011,1170,61.85,37.86,47.76,73.44,85.21
6,California,15-2021,320,64.53,39.62,47.98,72,76.68
6,California,15-2031,8620,43.24,28.17,33.72,59.91,76.28
6,California,15-2041,3030,63.44,37.4,47.37,78.89,96.05
6,California,15-2051,29420,60.97,30.73,40.87,82.16,110.95
6,California,15-2099,340,40.66,25.84,31,48.75,101.06
6,California,17-0000,328510,49.82,28.98,37.8,66.74,83.67
6,California,17-1011,17370,46.59,29.46,37.59,61.54,81.31
6,California,17-1012,2430,47.59,27.98,36.24,60.79,76.31
6,California,17-1021,960,47.17,31.79,37.87,55.63,60.4
6,California,17-1022,4210,48.05,23.4,37.02,59.69,66.36
6,California,17-2011,10280,63.72,36.64,49.02,81.35,100.58
6,California,17-2021,130,45.78,24.06,31.07,78.62,85.39
6,California,17-2031,3060,53.07,35.5,41.13,70.76,92.58
6,California,17-2041,940,49.57,36.44,42.25,67.8,82.82
6,California,17-2051,44350,50.62,35.43,39.65,65.1,78.54
6,California,17-2061,26270,79.32,47.93,61.99,95.91,108.11
6,California,17-2071,27580,64.13,37.35,47.58,81.21,107.08
6,California,17-2072,20660,63.93,38.27,48.56,81.17,99.78
6,California,17-2081,7680,50.69,37.31,38.47,63.54,78.54
6,California,17-2111,2170,60.99,38.56,48.46,68.19,78.46
6,California,17-2112,24110,51.05,36.51,42.71,65.02,81.4
6,California,17-2121,170,64.44,43.04,49.09,65.02,89.68
6,California,17-2131,2860,50.57,32.19,40.62,65.73,80
6,California,17-2141,28100,52.13,35.48,39.32,67.33,81.85
6,California,17-2151,880,50.49,32.93,45.99,68.15,76.68
6,California,17-2161,300,81.29,52.76,61.25,81.29,85.12
6,California,17-2171,2010,64.86,37.11,42.56,83.85,106.8
6,California,17-2199,27320,58.48,34.82,44.08,73.27,84.75
6,California,17-3011,12170,30.61,19.86,25.27,37.85,45.73
6,California,17-3012,2740,36.35,22.71,28.77,44.39,52.65
6,California,17-3013,4750,35.06,19.83,24.99,44.08,58.88
6,California,17-3019,2800,29.65,21.13,23.2,38.72,46.98
6,California,17-3021,1870,39.56,26.89,29.43,47.5,61.67
6,California,17-3022,6630,37.09,24.18,30.5,44.41,50
6,California,17-3023,17380,36.87,23.62,29.19,46.33,56.48
6,California,17-3024,2040,35.68,20.89,26.52,47.24,58.94
6,California,17-3025,1860,31.93,21.42,26.8,41.57,49.72
6,California,17-3026,2830,34.31,22.35,27.86,44.01,59.01
6,California,17-3027,3550,35.6,22.3,27.68,44.84,49.03
6,California,17-3028,860,29.07,20.62,22.92,36.98,47.03
6,California,17-3029,11450,36.21,21.65,26,46.79,54.11
6,California,17-3031,3750,35.78,20.89,27.79,44.12,50.39
6,California,19-0000,197570,42.46,21.79,29.44,59.99,76
6,California,19-1011,130,85.17,30.11,38.25,85.17,108.63
6,California,19-1012,3020,40.14,26.24,32.69,49.2,62.25
6,California,19-1021,7750,60.96,36.52,47.09,76.95,107.25
6,California,19-1022,2930,48.5,29.69,38.71,60.59,79.08
6,California,19-1023,1750,37.66,23.09,28.82,48.22,66.39
6,California,19-1029,16400,49.83,29.27,37.06,64.52,81.07
6,California,19-1031,1580,36.33,22.68,28.64,46.52,61.91
6,California,19-1032,1100,27.75,22.5,23.99,43.56,56.64
6,California,19-1041,1160,48.74,28.47,37.56,57.53,64.27
6,California,19-1042,18130,59.61,33.84,48.15,65.32,80.9
6,California,19-1099,1640,52.2,22.67,37.9,82.91,106.64
6,California,19-2011,260,66.24,39.34,53.18,82.33,100.22
6,California,19-2012,5620,81.97,40.93,64.47,103.16,104.13
6,California,19-2021,650,49.71,24.82,34.57,61.81,77.87
6,California,19-2031,10030,42.89,23.99,30.52,59.73,74.12
6,California,19-2032,690,41.29,24.62,34.37,64.35,79.37
6,California,19-2041,11850,45.72,28.74,36.7,58.85,71.76
6,California,19-2042,3570,42.23,19.31,27.66,62.76,79.13
6,California,19-2043,960,52.05,34.64,39.65,80.37,101.86
6,California,19-2099,2580,55.13,40.01,47.71,72.87,104.83
6,California,19-3011,1360,54.34,31.8,39.61,84.75,109.85
6,California,19-3022,760,33.91,18.6,28.68,43.6,60.78
6,California,19-3032,490,58.14,38.59,44.56,71.61,83.35
6,California,19-3033,8780,57.94,30.45,40.6,68.62,83.05
6,California,19-3034,10410,50.21,31.19,41.01,60.83,72.4
6,California,19-3039,1350,59.12,25.43,41.75,67.81,83.58
6,California,19-3041,740,51.7,34.9,40.54,57.65,67.27
6,California,19-3051,8140,48.23,31.78,38.84,57.78,64.85
6,California,19-3091,1800,31.01,24.73,29,40.32,55.5
6,California,19-3092,110,44.17,32.37,37.82,52.64,62.95
6,California,19-3093,230,48.57,25.9,36.02,61.03,61.03
6,California,19-3094,200,52.22,32.34,41.81,67.27,105.78
6,California,19-3099,2330,43.19,23.98,34.87,51.55,62.6
6,California,19-4012,1580,20.74,15.24,17.5,27.3,37.27
6,California,19-4013,3360,23.11,17.73,19.86,28.62,34.22
6,California,19-4021,10510,28.61,18.88,22.5,36.51,47.46
6,California,19-4031,7260,24.22,17.56,19.7,30.62,37.34
6,California,19-4042,6130,26.93,17.79,21.15,38.82,48.82
6,California,19-4043,690,28.37,18.08,23.2,37.38,49.48
6,California,19-4044,230,36.64,21.2,24.73,43.01,48.88
6,California,19-4051,**,37.18,22.94,23.28,37.18,43.27
6,California,19-4061,5230,29.84,22.15,23.04,38.21,47
6,California,19-4071,5800,20.08,15.97,17.36,26.99,31.12
6,California,19-4092,2600,41.1,26.07,31.36,54.74,63.61
6,California,19-4099,10560,27.33,17.91,21.02,37.2,48.63
6,California,19-5011,10770,45.75,28.06,36.08,55.84,65.68
6,California,19-5012,2640,29.85,19,23.71,38.92,47.49
6,California,21-0000,329680,28.01,17.63,21.39,38.24,50.78
6,California,21-1012,36440,34.73,22.8,28.05,48.66,62.51
6,California,21-1013,28910,27.35,17.97,21.5,36.15,50.79
6,California,21-1015,10930,18.16,14.93,16.13,23.39,34.1
6,California,21-1018,36100,26.95,18.2,21.7,38.47,49.49
6,California,21-1019,16120,18.72,17.12,17.63,22.01,27.36
6,California,21-1021,49310,30.1,19.09,23.05,38.24,49.61
6,California,21-1022,14430,38.84,24.46,30.66,50.5,63.99
6,California,21-1023,15780,38.24,21.48,26.33,50,60.64
6,California,21-1029,6000,29.9,20.55,23.61,41.35,51.33
6,California,21-1091,8270,31.33,20.37,22.52,48.1,57.78
6,California,21-1092,14670,47.19,29.56,38.12,57.17,64.27
6,California,21-1093,58040,22.04,16.57,18.31,27.19,31.1
6,California,21-1094,8940,24.19,17.96,19.63,32.22,39.08
6,California,21-1099,14040,22.17,15.69,17.7,30.11,41.1
6,California,21-2011,5990,31.07,18.43,26.86,39.46,50.8
6,California,21-2021,4530,28.8,16.27,21.12,38.71,58.64
6,California,21-2099,1190,22,15,16.03,28.97,39.12
6,California,23-0000,146600,60.87,25.05,36.29,98.19,#
6,California,23-1011,87780,84.46,45.76,61.43,#,#
6,California,23-1021,1630,66.55,40.01,48.22,77.79,85.97
6,California,23-1023,1420,103.04,91.98,103.04,107.61,#
6,California,23-2011,37270,33.55,22.47,28.18,44.06,52.57
6,California,23-2093,4370,36,23.85,28.27,41.35,50.66
6,California,23-2099,9580,26.42,19.11,21.02,38.89,57.69
6,California,25-0000,1002210,30.34,17.09,21.24,47.79,60.91
6,California,25-1011,4130,*,*,*,*,*
6,California,25-1021,2080,*,*,*,*,*
6,California,25-1022,3400,*,*,*,*,*
6,California,25-1031,160,*,*,*,*,*
6,California,25-1032,1940,*,*,*,*,*
6,California,25-1041,190,*,*,*,*,*
6,California,25-1042,2610,*,*,*,*,*
6,California,25-1051,1000,*,*,*,*,*
6,California,25-1052,1290,*,*,*,*,*
6,California,25-1053,160,*,*,*,*,*
6,California,25-1054,810,*,*,*,*,*
6,California,25-1061,520,*,*,*,*,*
6,California,25-1062,590,*,*,*,*,*
6,California,25-1063,540,*,*,*,*,*
6,California,25-1064,190,*,*,*,*,*
6,California,25-1065,840,*,*,*,*,*
6,California,25-1066,5450,*,*,*,*,*
6,California,25-1067,630,*,*,*,*,*
6,California,25-1069,1570,*,*,*,*,*
6,California,25-1071,6730,*,*,*,*,*
6,California,25-1072,4790,*,*,*,*,*
6,California,25-1081,3360,*,*,*,*,*
6,California,25-1082,300,*,*,*,*,*
6,California,25-1111,1320,*,*,*,*,*
6,California,25-1112,1530,*,*,*,*,*
6,California,25-1121,9320,*,*,*,*,*
6,California,25-1122,2270,*,*,*,*,*
6,California,25-1123,3900,*,*,*,*,*
6,California,25-1124,1320,*,*,*,*,*
6,California,25-1125,950,*,*,*,*,*
6,California,25-1126,2250,*,*,*,*,*
6,California,25-1192,300,*,*,*,*,*
6,California,25-1193,1640,*,*,*,*,*
6,California,25-1194,9190,36.64,21.21,24.19,50.35,61.75
6,California,25-2011,53430,18.77,15.04,17.49,23.22,30.26
6,California,25-2012,7470,*,*,*,*,*
6,California,25-2021,157950,*,*,*,*,*
6,California,25-2022,39000,*,*,*,*,*
6,California,25-2023,70,*,*,*,*,*
6,California,25-2031,94550,*,*,*,*,*
6,California,25-2032,2930,*,*,*,*,*
6,California,25-2051,1610,*,*,*,*,*
6,California,25-2052,17710,*,*,*,*,*
6,California,25-2057,4690,*,*,*,*,*
6,California,25-2058,11930,*,*,*,*,*
6,California,25-2059,8650,*,*,*,*,*
6,California,25-3011,3050,40.55,24.22,31.79,49.74,60.4
6,California,25-3021,37770,22.7,15.12,17.38,33.41,45.37
6,California,25-3031,69460,22.46,17.02,18.37,29.38,36.8
6,California,25-3041,54620,17.54,14.52,15.31,21.62,29.62
6,California,25-4011,1110,31.09,18.63,23.09,41.4,51.27
6,California,25-4012,1050,35.04,22.68,28.41,46.69,59.07
6,California,25-4013,990,27.71,17.5,21.91,34.96,40.8
6,California,25-4022,9760,37.89,19.66,27,47.64,57.33
6,California,25-4031,10080,22.32,15.64,17.74,27,30.66
6,California,25-9021,**,42.18,20.78,32.34,42.76,48.68
6,California,25-9031,15470,40.06,22.47,28.78,55.19,64.64
6,California,25-9044,16160,*,*,*,*,*
6,California,25-9045,139910,*,*,*,*,*
6,California,25-9099,41220,23.58,15.2,17.11,35.72,47.64
6,California,27-0000,381100,36.93,17.07,22.79,57.17,81.25
6,California,27-1011,13060,62.74,36.82,47.67,87.23,#
6,California,27-1012,580,41.82,20.31,28.15,67.26,72.16
6,California,27-1013,**,34.56,22.64,27.92,43.9,56.53
6,California,27-1014,19120,62.35,31.71,45.67,78.32,98.13
6,California,27-1019,1050,50.85,21.49,33.58,56.14,66.3
6,California,27-1021,5690,41.64,22.94,31.08,56.3,72.39
6,California,27-1022,6320,39.53,22.19,30.99,53.22,69.91
6,California,27-1023,4320,18.03,14.66,16.41,21.95,24.15
6,California,27-1024,32720,34.36,19,24.4,45.86,63
6,California,27-1025,8670,36.18,23.47,27.12,45.67,55.9
6,California,27-1026,21330,18.88,16.05,17.27,21.75,25.42
6,California,27-1027,2870,38.44,22.46,29.73,52.43,57.04
6,California,27-1029,3240,36.8,17.16,17.3,51,78.07
6,California,27-2011,17840,15.79,15.49,15.61,20.74,65.64
6,California,27-2012,49340,51.5,24.45,38.63,77.41,106.12
6,California,27-2021,140,*,*,*,*,*
6,California,27-2022,25550,*,*,*,*,*
6,California,27-2023,2390,*,*,*,*,*
6,California,27-2031,2950,18.16,14.95,15.6,29.18,39.03
6,California,27-2032,1840,25.48,14.72,19.78,36.25,46.4
6,California,27-2041,2250,43.3,18.08,28.16,63.79,77.87
6,California,27-2042,4320,46.47,15.33,23.62,62.67,113.55
6,California,27-2091,440,22.32,15.07,17.78,22.32,29.27
6,California,27-2099,1970,21.83,16.2,19.46,30.5,51.93
6,California,27-3011,5070,*,*,*,*,*
6,California,27-3023,5760,*,*,*,*,*
6,California,27-3031,28570,36.35,21.03,27.95,50.13,72.45
6,California,27-3041,18740,45.81,23.19,30.03,62.64,81.3
6,California,27-3042,5600,48.36,29.51,37.75,63.37,85.08
6,California,27-3043,12000,50.98,24.1,32.66,75.18,102.94
6,California,27-3091,6750,29.51,19.01,22.94,40.23,47.49
6,California,27-3092,2070,50.41,21.78,37.74,55.95,63.29
6,California,27-3099,13790,39.06,19.42,27.09,70.89,#
6,California,27-4011,7170,30.96,19.12,23.5,45.14,63.17
6,California,27-4012,11600,*,*,*,*,*
6,California,27-4014,5080,35.48,19,23.26,61.77,76.3
6,California,27-4015,3230,38.98,17.92,23.11,62.57,81.61
6,California,27-4021,5200,26.7,17.49,19.17,37.88,49.01
6,California,27-4031,**,35.85,18.79,23.67,44.7,61.97
6,California,27-4032,10820,35.91,22.38,24.02,56.27,80.4
6,California,27-4099,4030,30.9,17.83,23.21,42.82,60.86
6,California,29-0000,931030,50.82,22.75,33.79,71.22,89.07
6,California,29-1011,2630,37.97,19.31,23.67,48.03,61.45
6,California,29-1021,18240,*,*,*,*,*
6,California,29-1022,240,110.72,81.25,84.95,#,#
6,California,29-1023,1120,*,*,*,*,*
6,California,29-1031,9600,38.59,14.71,31.95,47,53.59
6,California,29-1041,7750,60.38,36.79,49.48,75.45,94.38
6,California,29-1051,34100,74.92,44.5,65.39,84.73,93.45
6,California,29-1071,15540,68.52,40.89,59.49,79.64,96.49
6,California,29-1081,810,84.13,26.43,58.88,108.59,#
6,California,29-1122,13230,50.19,39.13,46.86,59.6,65.62
6,California,29-1123,24100,52.03,38.88,47.18,62.98,71.5
6,California,29-1124,900,65.18,46.8,53.41,81.75,89.23
6,California,29-1125,1580,40.26,22.48,28.64,46.64,47.58
6,California,29-1126,15730,47.01,31.33,37.57,54.24,63.25
6,California,29-1127,17100,50.62,36.89,42.68,60.54,66.37
6,California,29-1128,210,37.54,25.65,32.67,43.92,48.22
6,California,29-1131,7770,59.87,29.76,39.7,78.4,101.45
6,California,29-1141,325620,63.78,40.72,50.3,77.78,85.42
6,California,29-1151,2000,113.04,45.25,109.18,#,#
6,California,29-1161,910,85.48,42.65,69.36,98.7,106.63
6,California,29-1171,19130,75.56,49.95,62.95,85.13,105.99
6,California,29-1181,1260,51.48,39.72,42.65,61.8,67.54
6,California,29-1212,2130,#,42.75,104.63,#,#
6,California,29-1213,420,#,37.77,102.02,#,#
6,California,29-1214,**,111.82,32.21,103.36,#,#
6,California,29-1215,10920,107.68,39.19,78.48,#,#
6,California,29-1216,7150,105.12,39.36,53.05,#,#
6,California,29-1217,3050,99.55,86.34,86.53,#,#
6,California,29-1218,2100,*,*,*,*,*
6,California,29-1221,3130,103.44,60.57,88.21,112.83,#
6,California,29-1222,2280,#,61.5,92.16,#,#
6,California,29-1223,5630,#,71.43,82.9,#,#
6,California,29-1224,1700,#,58.86,83.83,#,#
6,California,29-1229,20840,111.03,31.72,47.69,#,#
6,California,29-1242,4990,*,*,*,*,*
6,California,29-1249,**,94.17,54.13,63.38,#,#
6,California,29-1291,2550,36.44,19.68,26.66,61.36,75
6,California,29-1292,25980,51.91,46.69,49.5,59.79,61.06
6,California,29-1299,**,50.92,32.27,40.4,65.18,84.75
6,California,29-2010,29730,29.41,18.72,22.47,40.19,51.82
6,California,29-2031,4790,37.95,22.26,28.3,51.31,63.7
6,California,29-2032,8100,51.57,37.21,45.57,65.13,77.39
6,California,29-2033,1450,62.59,45.25,51.61,71.73,82.05
6,California,29-2034,17990,47.79,27,37.67,60.12,65.69
6,California,29-2035,2710,51.58,35.94,39.48,63.56,72.32
6,California,29-2036,40,87.23,66.11,79.83,92.45,101.5
6,California,29-2042,18280,17.95,14.96,16.54,23.15,33.45
6,California,29-2043,5220,29.52,22.8,24.69,38.51,50.5
6,California,29-2051,3700,18.9,15.26,16.61,23.62,30.27
6,California,29-2052,38780,23.1,17.68,19.85,28.74,36.52
6,California,29-2053,10680,29.94,18.24,22.11,35.87,39.45
6,California,29-2055,10810,36.13,22.83,29.05,40.27,48.94
6,California,29-2056,10160,23.02,17.87,19.05,27.76,30.46
6,California,29-2057,4170,22.31,16.99,18.13,26.55,39.13
6,California,29-2061,73740,31.78,25,29.42,37.25,42.37
6,California,29-2072,21590,27.36,17.54,20.89,35.67,48.23
6,California,29-2081,8770,23.13,17.59,19.6,29.73,36.64
6,California,29-2091,900,40.48,24.87,30.92,48.59,52.86
6,California,29-2092,750,29.7,17.77,21.06,37.74,40.15
6,California,29-2099,22600,24,18.17,20.95,31.56,47.07
6,California,29-9021,2890,40.75,23.55,30.45,60.37,73.22
6,California,29-9091,1790,*,*,*,*,*
6,California,29-9092,300,65.49,47.01,54.63,68.24,85.69
6,California,29-9093,**,21.8,18.87,21.04,30.25,37.05
6,California,29-9099,4050,31.34,16.38,21.92,50,71.41
6,California,31-0000,1147130,16.13,14.01,14.34,18.62,25.88
6,California,31-1120,773350,14.95,14,14.34,16.19,17.29
6,California,31-1131,99930,19.25,17.34,18.05,22.24,27.36
6,California,31-1132,4380,22.23,16.4,18.37,29.77,34.61
6,California,31-1133,1570,22.73,16.16,17.16,30.38,34.04
6,California,31-2011,2940,38.54,31.05,35.62,41.39,47.35
6,California,31-2012,410,17.58,14.73,15.13,30.73,36.03
6,California,31-2021,8220,38.59,24.72,32.9,43.04,48.21
6,California,31-2022,8070,16.46,14.72,15.25,18.07,21.41
6,California,31-9011,12660,28.33,14.82,16.74,36.66,48.48
6,California,31-9091,55360,22.2,17.44,18.47,27.51,30.36
6,California,31-9092,111470,21.46,17.01,18,27.05,33.01
6,California,31-9093,8360,28.94,18.2,21.9,33.74,39.68
6,California,31-9094,7090,15.8,14,14,20.31,25.8
6,California,31-9095,9440,18.72,14.97,17.26,29.12,34.61
6,California,31-9096,14190,18,15.37,17.34,21.18,22.64
6,California,31-9097,13870,22.88,17.95,20.52,27.96,31.57
6,California,31-9099,15840,22.31,16.51,18.25,28.3,35.84
6,California,33-0000,419640,22.52,15.22,17.24,43.65,57.94
6,California,33-1011,4670,54.16,45.83,50.19,59.57,63.94
6,California,33-1012,7790,76.87,47.14,61.48,82.36,95.2
6,California,33-1021,6540,59.35,36.63,41.41,74.21,80.28
6,California,33-1091,7040,26.78,17.78,20.24,32.1,38.03
6,California,33-1099,2560,33.62,22.23,28.64,39.98,52.79
6,California,33-2011,32930,34.25,21.34,28,47.95,59.41
6,California,33-2021,1110,44.34,23.09,29.55,52.67,64.79
6,California,33-2022,390,39.43,19.83,30.85,50.45,77.76
6,California,33-3011,60,36.49,31.62,31.62,38.34,62.58
6,California,33-3012,35310,42.89,28.49,33.92,48.44,50.71
6,California,33-3021,11280,51.56,35.25,44.63,60.63,73.66
6,California,33-3031,290,42.77,32.29,37.54,44.74,46.67
6,California,33-3041,1410,27.49,18.42,22.89,33.33,37.91
6,California,33-3051,70090,50.08,31.68,39.41,59.53,64.43
6,California,33-9011,1150,27.75,18.22,22.72,30.79,36.89
6,California,33-9021,4100,28.2,17.06,18.13,37,43.92
6,California,33-9031,1640,17.21,14.58,15.47,18.8,21.87
6,California,33-9032,166660,17.4,14.98,16.32,20.09,22.66
6,California,33-9091,8900,21.93,15,16.16,30.76,33.88
6,California,33-9092,10620,16.77,14.16,14.82,18.74,21.67
6,California,33-9093,8070,24,20.47,22.81,27.09,31.66
6,California,33-9094,1260,17.06,14.5,15.44,18.49,20.23
6,California,33-9099,35720,17.03,14.39,15.05,20.37,29.02
6,California,35-0000,1499090,16.64,14.51,15.06,18.11,22.05
6,California,35-1011,19790,30,20.08,23.78,38.32,49.19
6,California,35-1012,137880,19.98,16.52,17.27,22.53,29.32
6,California,35-2011,146250,16.4,14.67,15.08,17.44,18.53
6,California,35-2012,22960,19.39,16.52,17.45,22.57,27.47
6,California,35-2014,141420,17.99,15.19,17.02,20.68,22.25
6,California,35-2015,20260,17,15.22,16,18.56,22.22
6,California,35-2019,2690,17.39,14.21,15.22,20.21,24.78
6,California,35-2021,112720,16.65,14.48,15.16,17.88,20.68
6,California,35-3011,57480,15.57,14.21,14.67,17.43,23.15
6,California,35-3023,394660,16.31,14.55,15.02,17.33,18.43
6,California,35-3031,219180,15.34,14.23,14.62,17.19,26.2
6,California,35-3041,27490,16.76,14.56,15.46,18.75,26.09
6,California,35-9011,69300,15.21,14.32,14.8,17,20.21
6,California,35-9021,60460,16.52,14.68,15.27,17.47,18.92
6,California,35-9031,45250,15.48,14.21,14.52,17.15,18.26
6,California,35-9099,21280,16.32,14.47,15.04,18.28,22.29
6,California,37-0000,498480,18.01,15.04,16.45,22.08,27.85
6,California,37-1011,14800,23.95,17.53,19.87,30.82,37.1
6,California,37-1012,12670,28.57,18.13,21.4,37.66,46.03
6,California,37-2011,246850,17.5,14.99,15.99,20.63,24.23
6,California,37-2012,87330,17.69,14.89,16.16,20.84,27.07
6,California,37-2019,3990,20.6,15.47,17.22,22.3,25.14
6,California,37-2021,12280,21.43,17.2,18.1,25.85,30.15
6,California,37-3011,105040,18.3,15.34,17.18,22.33,27.2
6,California,37-3012,2410,21.43,16.73,18.28,23.55,26.7
6,California,37-3013,7490,29.3,22.54,23.62,36.47,41.64
6,California,37-3019,5620,21.74,14.29,16.63,30.66,32.75
6,California,39-0000,341300,16.81,14.48,15.18,21.22,29.86
6,California,39-1013,2880,30.36,17.17,22.89,35.61,39.52
6,California,39-1014,11160,21.78,16.69,17.81,28.1,36.06
6,California,39-1022,8620,23.41,16.97,19.21,27.98,34.27
6,California,39-2011,2090,18.59,15.21,16.67,24.45,32.52
6,California,39-2021,25030,16.93,14.75,15.5,18.37,23.01
6,California,39-3011,13240,14.62,14,14.18,17.66,29.7
6,California,39-3012,1140,16.54,14.15,14.66,18.8,21.69
6,California,39-3019,1890,16.69,14.95,15.85,22.12,30.31
6,California,39-3021,100,22.16,17.21,18.63,27.13,57.6
6,California,39-3031,14560,16.24,14.27,15,17.37,20.99
6,California,39-3091,48510,15.89,14.36,14.81,16.79,18.16
6,California,39-3092,1970,29.36,15.63,20.59,31.45,39.33
6,California,39-3093,1650,18,15.28,16.16,22.06,26.15
6,California,39-3099,470,15.86,15.68,15.83,18.24,22.36
6,California,39-4011,640,27.65,18.77,21.88,33.81,36.13
6,California,39-4012,310,20.92,17.63,18.34,23.92,25.61
6,California,39-4021,1810,18.13,15.49,17.48,21.58,23.44
6,California,39-4031,2090,21.79,16.23,18.07,26.39,33.82
6,California,39-5011,840,17.09,16.03,16.29,25.61,40.34
