area,state,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
1,Alabama,00-0000,1943760,16.22,8.67,10.77,25.63,38.28
1,Alabama,11-0000,73860,46.01,23.39,32.71,63.87,90.06
1,Alabama,11-1011,1390,91.31,38.24,60.37,#,#
1,Alabama,11-1021,28600,48.55,24.13,33.17,70.79,#
1,Alabama,11-1031,970,*,*,*,*,*
1,Alabama,11-2011,50,54.62,21.82,29.48,72.16,80.33
1,Alabama,11-2021,770,52.36,26.32,35.86,74.05,94.61
1,Alabama,11-2022,2390,49.95,27.35,34.63,68.18,93.07
1,Alabama,11-2031,510,38.19,21.74,28.2,50.2,72.42
1,Alabama,11-3011,750,43.04,23.11,33.03,55.71,68.3
1,Alabama,11-3021,3200,57.27,37.48,45.55,73.19,88.29
1,Alabama,11-3031,4910,55.28,32.13,41.49,73.9,99.8
1,Alabama,11-3051,3530,46.52,28.86,36.7,59.23,76.03
1,Alabama,11-3061,850,51.81,30.65,39.35,61.1,72.57
1,Alabama,11-3071,1030,39.58,18.68,28.93,54.35,67.63
1,Alabama,11-3111,60,48.46,23.68,38.33,61.26,91.22
1,Alabama,11-3121,1280,46.06,28.8,36.59,59.39,76.99
1,Alabama,11-3131,140,50.57,31.59,41.4,62.39,78.74
1,Alabama,11-9021,2850,41.51,25.98,32.83,52.97,70.66
1,Alabama,11-9031,330,16.86,11.68,13.34,22.42,30.82
1,Alabama,11-9032,3590,*,*,*,*,*
1,Alabama,11-9033,2340,44.83,26.99,33.27,62.56,94.15
1,Alabama,11-9039,620,47.17,25.46,37.62,55.34,62.78
1,Alabama,11-9041,2290,64.38,42.92,54.17,77.26,91.74
1,Alabama,11-9051,2380,25.17,16.77,20.33,34.06,45.46
1,Alabama,11-9061,160,33.13,13.91,24.01,43.22,65.9
1,Alabama,11-9081,480,25.01,14.11,18,29.52,35.52
1,Alabama,11-9111,3240,43.51,26.56,33.9,57.57,75.5
1,Alabama,11-9121,170,50.33,34.83,42.27,60.04,79.68
1,Alabama,11-9131,270,37.06,32.34,33.69,40.78,44.39
1,Alabama,11-9141,1220,26.62,15.44,20.32,36.91,50.98
1,Alabama,11-9151,1200,30.34,18.21,22.48,38.67,48.92
1,Alabama,11-9161,170,29.51,16.19,21.46,38.98,55.42
1,Alabama,11-9199,2110,48.83,24.45,34.43,61.09,76.36
1,Alabama,13-0000,74370,31.17,17.34,22.95,42.27,54.1
1,Alabama,13-1020,6350,30.4,17.85,22.93,41.33,51.31
1,Alabama,13-1031,4080,31.56,19.44,23.38,38.04,44.6
1,Alabama,13-1032,370,28.5,19.68,24.41,34.7,41.07
1,Alabama,13-1041,1740,31.56,17.71,23.5,40.82,48.94
1,Alabama,13-1051,2160,26.88,16.93,21.13,34.74,45.31
1,Alabama,13-1071,5350,27.51,16.47,21.14,35.94,45.21
1,Alabama,13-1075,1010,9.59,7.96,8.55,31.8,42.95
1,Alabama,13-1081,3730,42.8,24.2,32.02,51.69,59.1
1,Alabama,13-1111,4540,40.58,21.87,30.22,50.91,71.97
1,Alabama,13-1121,530,20.74,11.85,16.36,25.74,31.46
1,Alabama,13-1131,670,23.48,15.62,18.42,30.73,40.01
1,Alabama,13-1141,610,28.01,17.42,21.91,36.09,46.75
1,Alabama,13-1151,2330,27.46,14.88,19.35,36.48,46.27
1,Alabama,13-1161,3780,25.73,14.87,19.99,35.3,47.34
1,Alabama,13-1199,7470,38.27,21.91,29.2,49.36,61.42
1,Alabama,13-2011,15720,30.61,19.76,24.36,40.38,50.56
1,Alabama,13-2021,660,22.34,14.11,17.21,31.58,43.06
1,Alabama,13-2031,920,38.9,21.9,29.81,48.47,56.11
1,Alabama,13-2041,470,34.64,19.94,27.18,46.45,60.02
1,Alabama,13-2051,1330,39.49,23.97,30.56,49,63.32
1,Alabama,13-2052,1990,38.71,17.42,22.53,69.73,#
1,Alabama,13-2053,990,28.68,16.64,19.8,36.79,44.14
1,Alabama,13-2061,1130,24.37,15.82,17.82,37.23,48.88
1,Alabama,13-2071,170,21.23,13.8,17.02,25.83,36.42
1,Alabama,13-2072,3910,27.72,15.97,19.49,40.38,55.99
1,Alabama,13-2081,1060,25.76,16.45,19.64,34.57,39.16
1,Alabama,13-2082,640,14.41,8.44,9.67,26.13,32.97
1,Alabama,13-2099,660,34.86,13.7,23.92,45.31,61.47
1,Alabama,15-0000,41560,37.99,20.47,27.53,50.64,64.29
1,Alabama,15-1111,**,58.65,34.79,47.15,75.8,#
1,Alabama,15-1121,3910,39.02,25.9,31.42,48.96,59.83
1,Alabama,15-1122,1150,42.99,26.48,32.87,55.66,64.51
1,Alabama,15-1131,7750,39.62,23.47,29.67,51.06,66.3
1,Alabama,15-1132,6210,44.88,26,33.56,57.88,71.21
1,Alabama,15-1133,4360,47.93,31.23,37.42,62.89,77.38
1,Alabama,15-1134,640,27.93,19.2,22.27,37.71,52.43
1,Alabama,15-1141,1880,38.78,23.18,29.75,48.53,59.87
1,Alabama,15-1142,3850,34.92,21.62,27.2,45.02,55.77
1,Alabama,15-1143,970,49.3,32.23,40,60.45,72.16
1,Alabama,15-1151,5920,22.12,14.23,17.42,28.46,36.15
1,Alabama,15-1152,1180,27,17.9,21.59,34.16,40.53
1,Alabama,15-1199,1920,42.3,24.02,34.12,50.33,56.33
1,Alabama,15-2011,80,40.94,24.38,29.53,61.47,76.34
1,Alabama,15-2031,650,40.76,22.68,29.36,55.55,68.19
1,Alabama,15-2041,170,28.55,19.88,23.11,35.03,41.11
