area,area_title,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
20,Kansas,21-1012,2650,23.84,18.55,21.71,30.51,38.65
20,Kansas,21-1013,220,22.47,14.73,18.48,23.73,30.26
20,Kansas,21-1015,890,14.64,8.44,11.43,18.51,22.85
20,Kansas,21-1018,1780,23.24,14.81,18.68,28.55,30.51
20,Kansas,21-1021,3030,22.42,17.5,18.27,24.03,30.52
20,Kansas,21-1022,1500,28.64,17.74,22.8,30.61,37.51
20,Kansas,21-1023,1290,22.55,14.76,17.82,24.6,30.23
20,Kansas,21-1029,260,36.63,19.65,31.08,40.97,43.9
20,Kansas,21-1091,370,23.9,16.89,20.59,31.35,37.36
20,Kansas,21-1092,870,22.56,17.89,18.26,23.38,28.88
20,Kansas,21-1093,5060,17.48,13.15,14.29,18.51,22.5
20,Kansas,21-1094,250,22.55,16.92,19.51,28.5,36.64
20,Kansas,21-1099,1440,22.94,14.04,17.66,23.73,23.73
20,Kansas,21-2011,340,23.73,14,21.16,30.37,36.51
20,Kansas,23-0000,7020,30.27,16.05,22,47.74,64.56
20,Kansas,23-1011,3580,43.79,23.23,30.45,60.77,79.08
20,Kansas,23-1021,40,52.57,38.52,42.95,79.04,88.12
20,Kansas,23-1023,440,57.19,8.55,30.52,61.84,64.02
20,Kansas,23-2011,2130,22.31,13.91,17.49,27.78,33.71
20,Kansas,23-2093,720,18.5,14.48,17.74,23.41,29.76
20,Kansas,23-2099,80,29.46,23.33,26.62,37.29,44.04
20,Kansas,25-0000,86930,22.76,11,14.1,29.21,37.09
20,Kansas,25-1011,610,*,*,*,*,*
20,Kansas,25-1021,240,*,*,*,*,*
20,Kansas,25-1022,430,*,*,*,*,*
20,Kansas,25-1031,120,*,*,*,*,*
20,Kansas,25-1032,250,*,*,*,*,*
20,Kansas,25-1041,210,*,*,*,*,*
20,Kansas,25-1042,440,*,*,*,*,*
20,Kansas,25-1051,70,*,*,*,*,*
20,Kansas,25-1052,140,*,*,*,*,*
20,Kansas,25-1054,90,*,*,*,*,*
20,Kansas,25-1062,100,*,*,*,*,*
20,Kansas,25-1063,110,*,*,*,*,*
20,Kansas,25-1065,60,*,*,*,*,*
20,Kansas,25-1066,220,*,*,*,*,*
20,Kansas,25-1067,90,*,*,*,*,*
20,Kansas,25-1069,230,*,*,*,*,*
20,Kansas,25-1071,730,*,*,*,*,*
20,Kansas,25-1072,870,*,*,*,*,*
20,Kansas,25-1081,300,*,*,*,*,*
20,Kansas,25-1082,**,*,*,*,*,*
20,Kansas,25-1111,50,*,*,*,*,*
20,Kansas,25-1112,40,*,*,*,*,*
20,Kansas,25-1113,150,*,*,*,*,*
20,Kansas,25-1121,610,*,*,*,*,*
20,Kansas,25-1122,310,*,*,*,*,*
20,Kansas,25-1123,420,*,*,*,*,*
20,Kansas,25-1124,180,*,*,*,*,*
20,Kansas,25-1125,110,*,*,*,*,*
20,Kansas,25-1126,160,*,*,*,*,*
20,Kansas,25-1193,70,*,*,*,*,*
20,Kansas,25-1194,1250,23.17,14.29,18.03,28.91,36.22
20,Kansas,25-1199,3560,*,*,*,*,*
20,Kansas,25-2011,1530,17.7,11.32,13.92,23.19,29.42
20,Kansas,25-2012,1130,*,*,*,*,*
20,Kansas,25-2021,14880,*,*,*,*,*
20,Kansas,25-2022,6480,*,*,*,*,*
20,Kansas,25-2023,40,*,*,*,*,*
20,Kansas,25-2031,11580,*,*,*,*,*
20,Kansas,25-2032,560,*,*,*,*,*
20,Kansas,25-2051,430,*,*,*,*,*
20,Kansas,25-2052,1380,*,*,*,*,*
20,Kansas,25-2057,480,*,*,*,*,*
20,Kansas,25-2058,1470,*,*,*,*,*
20,Kansas,25-2059,40,*,*,*,*,*
20,Kansas,25-3011,110,18.29,13.46,17.67,22.98,23.39
20,Kansas,25-3021,710,15.28,8.47,11.14,22.72,29.08
20,Kansas,25-3031,6370,14.26,11.26,13.73,17.61,18.04
20,Kansas,25-3041,800,11.57,8.58,10.72,15.6,18.39
20,Kansas,25-3099,1340,*,*,*,*,*
20,Kansas,25-4011,60,11.52,8.82,8.82,23.86,30.37
20,Kansas,25-4012,90,29.21,18.79,22.72,35.66,39.17
20,Kansas,25-4013,180,18.18,9.66,13.95,22.9,29.07
20,Kansas,25-4022,1360,28.91,17.84,22.8,33.39,38.03
20,Kansas,25-4031,990,14.1,10.73,11.05,17.97,22.48
20,Kansas,25-9021,**,22.11,8.91,15.16,28.14,39.06
20,Kansas,25-9031,2080,29.69,18.17,23.46,36.79,46.2
20,Kansas,25-9044,470,*,*,*,*,*
20,Kansas,25-9045,19240,*,*,*,*,*
20,Kansas,25-9099,550,22.26,10.91,14.61,29.94,38.07
20,Kansas,27-0000,15190,18.8,8.82,14.17,28.55,38.18
20,Kansas,27-1011,440,38.04,23.65,29.3,54.3,60.57
20,Kansas,27-1013,40,*,*,*,*,*
20,Kansas,27-1021,90,47.13,23.31,32.22,60.08,75.75
20,Kansas,27-1022,80,28.35,15.15,18.69,34.9,38.54
20,Kansas,27-1023,430,13.82,10.62,11.18,15.93,18.19
20,Kansas,27-1024,2270,22.64,14.5,18.17,28.54,33.32
20,Kansas,27-1025,350,24.76,12.7,18.93,36.95,47.18
20,Kansas,27-1026,1220,14.69,12.95,13.91,17.94,20.57
20,Kansas,27-2012,320,24.06,17.03,18.69,30.3,43.59
20,Kansas,27-2021,160,*,*,*,*,*
20,Kansas,27-2022,3440,*,*,*,*,*
20,Kansas,27-2023,410,*,*,*,*,*
20,Kansas,27-2042,170,18.66,10.64,14.47,23.09,26.45
20,Kansas,27-3011,530,14.07,10.88,11.28,17.67,22.57
20,Kansas,27-3023,280,18.61,14.51,14.73,24.56,31.27
20,Kansas,27-3031,2030,23.55,14.45,18.45,30.84,47.48
20,Kansas,27-3041,590,24.88,13.92,17.91,31.89,40.62
20,Kansas,27-3042,370,29.76,18.94,23.74,37.73,47.45
20,Kansas,27-3043,180,26.47,13.95,17.8,36.98,42.71
20,Kansas,27-3091,520,18.44,14.52,14.83,24.06,32.61
20,Kansas,27-3092,140,28.39,18.76,26.37,28.39,38.03
20,Kansas,27-4011,190,18.55,8.85,9.71,23.64,29.58
20,Kansas,27-4012,140,13.25,8.85,9.71,23.36,29.35
20,Kansas,27-4015,**,18.55,14.81,16.11,18.8,23.48
20,Kansas,27-4021,300,16.16,8.61,10.48,23.99,29.3
20,Kansas,27-4031,110,20.16,8.26,11.29,28.07,29.42
20,Kansas,27-4032,80,29.53,13.3,23.51,30.76,37.43
20,Kansas,27-4099,40,39.77,31.08,33.15,45.16,56.68
20,Kansas,29-0000,86380,29.24,17.38,22.6,37.65,61.39
20,Kansas,29-1011,390,29.82,22.09,24.35,37.61,57.2
20,Kansas,29-1021,950,79.59,23.61,48.48,#,#
20,Kansas,29-1031,470,29.06,22.62,23.41,36.74,42.98
20,Kansas,29-1041,410,48.88,22.96,36.67,67.53,97.71
20,Kansas,29-1051,3370,61.51,18.16,52.72,71.98,77.89
20,Kansas,29-1071,930,48.82,38.27,46.36,61.08,70.43
20,Kansas,29-1081,50,58.62,9.83,47.07,96.8,#
20,Kansas,29-1122,1190,40.27,28.53,35.94,47.76,57.12
20,Kansas,29-1123,2220,42.58,29.37,36.28,47.89,58.01
20,Kansas,29-1124,210,37.24,29.11,36.05,46.09,47.44
20,Kansas,29-1125,580,14.27,11.27,13.9,17.81,22.42
20,Kansas,29-1126,1240,28.86,22.59,26.56,29.81,36.3
20,Kansas,29-1127,1380,36,22.81,29.05,44.7,48.26
20,Kansas,29-1128,50,22.55,17.67,18.03,28.41,28.73
20,Kansas,29-1129,60,22.67,14.15,18.09,26.44,29.98
20,Kansas,29-1131,820,39.79,24.32,35.23,58.06,65.63
20,Kansas,29-1141,28980,29.71,22.9,28.68,36.57,38.16
20,Kansas,29-1151,750,74.35,49.64,67.77,80.98,94.04
20,Kansas,29-1161,**,21.27,13.89,13.98,45.36,58.18
20,Kansas,29-1171,2630,48.36,37.73,46.36,58.4,61.8
20,Kansas,29-1181,170,37.32,23.52,29.34,37.72,45.78
20,Kansas,29-1211,380,#,74.3,#,#,#
20,Kansas,29-1212,**,#,81.77,#,#,#
20,Kansas,29-1215,360,94.25,54.2,78.23,#,#
20,Kansas,29-1217,**,#,#,#,#,#
20,Kansas,29-1218,50,#,74.28,82.65,#,#
20,Kansas,29-1221,130,80.9,18.45,62.79,93.87,#
20,Kansas,29-1223,70,#,11.04,18.19,#,#
20,Kansas,29-1224,110,81.74,23.54,45.09,81.74,82.7
20,Kansas,29-1229,4960,93.75,28.76,30.21,#,#
20,Kansas,29-1241,**,79.24,49.61,58.85,#,#
20,Kansas,29-1242,120,#,79.62,#,#,#
20,Kansas,29-1249,**,#,48.39,50.93,#,#
20,Kansas,29-1292,2010,36.39,29.11,29.5,37.4,38.16
20,Kansas,29-1299,90,32.11,22.72,31.08,42.07,51.68
20,Kansas,29-2010,3290,23.08,14.18,17.86,29.78,36.83
20,Kansas,29-2031,420,28.61,14.12,17.74,36.22,45.62
20,Kansas,29-2032,640,37.15,28.68,34.94,45.53,47.13
20,Kansas,29-2033,290,29.71,25.47,27.42,37.24,46.44
20,Kansas,29-2034,2350,28.52,19.42,22.67,31.64,36.98
20,Kansas,29-2035,230,35.3,28.56,29.11,37.32,42.97
20,Kansas,29-2036,40,58.18,46.36,48.89,61.39,63.82
20,Kansas,29-2042,1480,11.17,8.24,8.3,13.97,17.61
20,Kansas,29-2043,1190,18.02,14.05,17.61,22.65,28.77
20,Kansas,29-2051,120,14.02,11.04,13.93,17.48,17.87
20,Kansas,29-2052,4540,17.61,13.59,14.11,18.52,22.34
20,Kansas,29-2053,990,14.12,13.9,13.9,17.59,18.03
20,Kansas,29-2055,970,22.55,17.76,18.03,28.41,28.73
20,Kansas,29-2056,1240,17.38,13.45,13.98,19.06,22.31
20,Kansas,29-2057,770,17.64,13.81,14.26,20.33,22.81
20,Kansas,29-2061,6470,22.43,17.67,18.89,23.5,28.41
20,Kansas,29-2072,1910,21.25,14,17.19,23.55,28.73
20,Kansas,29-2081,730,16.51,12.97,13.95,18.03,22.32
20,Kansas,29-2091,100,43.92,19.86,26.48,48.18,48.18
20,Kansas,29-2092,**,17.88,12.76,14,22.97,29.29
20,Kansas,29-2099,600,21.71,14.2,17.39,28.41,35.67
20,Kansas,29-9021,1180,28.43,14.65,18.36,36.83,45.03
20,Kansas,29-9091,540,*,*,*,*,*
20,Kansas,29-9093,**,18.09,14.22,18.09,18.09,23.12
20,Kansas,29-9099,380,19.5,14.02,15.44,33.63,53.7
20,Kansas,31-0000,59700,13.75,10.61,11.15,15.24,18.15
20,Kansas,31-1120,23450,11.16,8.61,10.72,11.58,14.24
20,Kansas,31-1131,21750,13.97,11.09,13.6,15.24,17.56
20,Kansas,31-1132,180,14.32,11.49,11.58,14.42,17.34
20,Kansas,31-1133,480,14.14,9.03,14.14,14.51,14.51
20,Kansas,31-2011,380,29.09,22.62,23.55,30.16,36.22
20,Kansas,31-2021,1040,28.76,14.81,23.22,29.75,36.9
20,Kansas,31-2022,290,12.33,8.89,10.91,14.25,16.79
20,Kansas,31-9011,400,18.93,8.11,14.51,28.63,31.76
20,Kansas,31-9091,3020,18.02,13.95,14.41,22.6,22.91
20,Kansas,31-9092,4670,16.99,13.86,14.21,18.14,19.18
20,Kansas,31-9093,410,17.48,13.86,14.42,20.1,22.97
20,Kansas,31-9094,510,14.68,11.23,12.51,18.38,22.82
20,Kansas,31-9095,570,11.31,8.89,10.93,13.89,17.56
20,Kansas,31-9096,970,11.6,8.63,10.8,16.07,18.33
20,Kansas,31-9097,1120,17.07,12.75,14.11,18.2,22.58
20,Kansas,31-9099,470,16.05,8.44,10.98,22.4,25.95
20,Kansas,33-0000,27530,19.56,11.94,15.07,25.15,36.58
20,Kansas,33-1011,1040,24.48,19.63,23.1,29.46,35.58
20,Kansas,33-1012,2190,37.11,23.14,29.21,40.63,51.15
20,Kansas,33-1021,1000,31.17,19.37,25.15,37.61,47.85
20,Kansas,33-1091,390,19.37,15.12,16.33,28.49,36.64
20,Kansas,33-1099,110,30.02,22.71,24.15,37.51,49.17
20,Kansas,33-2011,2810,18.99,9.58,14.2,23.95,29.1
20,Kansas,33-2021,80,27.77,19.49,22.72,37.19,40.21
20,Kansas,33-3011,370,26.38,21.18,22.79,28.39,29.39
20,Kansas,33-3012,3740,19.16,15.17,17.86,22.61,24.4
20,Kansas,33-3021,950,29.09,18.18,23.1,37.3,47.05
20,Kansas,33-3031,130,24.48,21.65,23.1,27.68,29.39
20,Kansas,33-3051,5930,24.27,17.88,19.32,29.42,37.19
20,Kansas,33-9011,200,17.34,9.46,14,19.25,23.82
20,Kansas,33-9021,120,25.19,17.71,19.42,31.47,39.01
20,Kansas,33-9031,60,14.9,13.32,13.76,16.8,22.36
20,Kansas,33-9032,5860,13.9,10.9,12.24,17.48,22.22
20,Kansas,33-9091,140,13.45,10.65,10.93,14.6,19.01
20,Kansas,33-9092,1020,9.82,8.26,8.68,10.73,12.13
20,Kansas,33-9093,120,19.98,17.38,19.39,21.42,23.31
20,Kansas,33-9094,770,13.22,11.44,12.24,14.54,15.24
20,Kansas,33-9099,440,18.85,13.79,15.15,23.83,24.92
20,Kansas,35-0000,107270,10.97,8.44,8.85,13.74,16.94
20,Kansas,35-1011,870,21.49,12.78,16.18,26.13,34.59
20,Kansas,35-1012,11050,16.42,11.37,13.86,20.29,27.49
20,Kansas,35-2011,6600,11.17,8.35,8.71,13.37,14.16
20,Kansas,35-2012,6360,13.54,10.65,11.26,14.66,17.34
20,Kansas,35-2014,11580,13.43,8.84,11.12,14.26,16.63
20,Kansas,35-2015,**,10.51,8.12,8.89,12.1,13.38
20,Kansas,35-2021,6560,11.71,8.48,9.92,14.08,15.09
20,Kansas,35-3011,3740,9.07,8.09,8.37,13.63,18.32
20,Kansas,35-3023,31350,10.61,8.57,8.82,11.48,13.71
20,Kansas,35-3031,17180,9.03,8.24,8.53,10.44,14.2
20,Kansas,35-3041,2210,9.48,8.43,8.69,11.49,13.73
20,Kansas,35-9011,2490,10.34,8.04,8.73,12.05,17.23
20,Kansas,35-9021,2700,10.71,8.47,8.69,13.1,13.96
20,Kansas,35-9031,3370,8.82,8,8.34,10.48,12.91
20,Kansas,37-0000,39110,14,9.37,11.17,17.45,20.87
20,Kansas,37-1011,1380,18.69,13.59,16.07,23.42,29.82
20,Kansas,37-1012,1030,24.36,18.08,22.39,30,37.93
20,Kansas,37-2011,18950,13.79,10.04,11.15,16.42,18.36
20,Kansas,37-2012,7330,11.13,8.49,10.42,13.45,14.62
20,Kansas,37-2021,770,18.31,11.28,14.6,22.41,26.6
20,Kansas,37-3011,9080,14.64,11.19,13.66,17.83,21.08
20,Kansas,37-3012,310,18.32,13.68,14.83,21.78,22.69
20,Kansas,37-3013,240,18.5,15.99,18.31,23.48,26.08
20,Kansas,39-0000,26050,11.56,8.46,9.3,16.04,22.39
20,Kansas,39-1013,150,23.32,9.16,18.76,26.66,29.35
20,Kansas,39-1014,600,17.48,9.47,13.21,23.16,29.45
20,Kansas,39-1022,590,18.93,12.08,15.1,22.55,25.3
20,Kansas,39-2011,130,14.14,11.21,11.62,22.83,59.59
20,Kansas,39-2021,3080,10.89,8.22,8.79,13.73,18.34
20,Kansas,39-3011,300,8.94,8.57,8.94,10.74,21
20,Kansas,39-3012,40,11.4,8.46,8.47,13.14,14.1
20,Kansas,39-3031,540,9.65,8.4,8.72,11.49,13.37
20,Kansas,39-3091,2260,10.65,8.26,8.44,13.36,16.94
20,Kansas,39-3093,70,14.05,8.23,11.77,14.47,17.89
20,Kansas,39-4011,110,22.2,13,18.02,24.06,29.24
20,Kansas,39-4021,440,13.57,10.35,11.56,16.56,18.62
20,Kansas,39-4031,230,28.55,17.63,23.16,29.82,35.53
20,Kansas,39-5012,2640,13.61,8.52,9.82,18.03,28.21
20,Kansas,39-5092,600,17.16,8.55,8.92,21.68,27.38
20,Kansas,39-5094,530,17.14,8.12,10.13,22.33,30.1
20,Kansas,39-6012,130,13.63,10.32,11.46,14.44,17.24
20,Kansas,39-7010,70,11.75,8.81,11.02,14.87,18.55
20,Kansas,39-9011,6450,10.8,8.39,8.75,13.1,14.34
20,Kansas,39-9031,3170,14.68,8.63,10.84,21.92,27.31
20,Kansas,39-9032,2720,11.71,8.81,10.67,14.64,18.5
20,Kansas,39-9041,630,14.26,8.89,11.18,18.74,22.74
20,Kansas,39-9099,**,18.1,8.66,16.05,21.28,27.64
20,Kansas,41-0000,119830,14.12,8.93,11.02,23.08,38.3
20,Kansas,41-1011,10820,18.14,13.41,14.41,22.9,29.01
20,Kansas,41-1012,990,36.18,16.97,26.66,47.44,59.67
20,Kansas,41-2011,32660,10.94,8.42,9.59,12.83,14.02
20,Kansas,41-2012,120,11.42,8.84,11.02,13.58,14.26
20,Kansas,41-2021,2320,15.27,10.92,13.05,22.04,28.41
20,Kansas,41-2022,3150,17.07,8.73,13.27,21.97,28.19
20,Kansas,41-2031,30020,13.25,8.55,10.8,14.47,20.69
20,Kansas,41-3011,880,23.74,14.07,18.14,37.57,58.61
20,Kansas,41-3021,5510,23.56,11.44,16.54,37.82,59.41
20,Kansas,41-3031,2210,27.96,18.06,22.4,38.36,57.42
20,Kansas,41-3041,190,18.17,11.28,14.03,23.31,29.12
20,Kansas,41-3091,11660,24.04,13.34,17.8,37.89,49.92
20,Kansas,41-4011,2090,48.22,22.82,37.46,68.89,77.33
20,Kansas,41-4012,12790,29.72,15.92,22.61,42.45,59.94
20,Kansas,41-9011,100,14.02,11.28,11.71,15.11,18.25
20,Kansas,41-9021,**,37.15,14.65,33.71,51.49,62.57
20,Kansas,41-9022,1280,22.55,11.7,14.33,32.22,61.26
20,Kansas,41-9031,310,43.54,20.54,30.4,57.87,#
20,Kansas,41-9041,120,12.55,10.88,11.02,14.46,37.04
20,Kansas,41-9099,2360,13.63,11.19,11.19,14.12,16.28
20,Kansas,43-0000,177360,17.74,11.27,14.12,22.45,28.55
20,Kansas,43-1011,11440,28.21,17.81,22.52,33.71,38.33
20,Kansas,43-2011,450,14.15,11.12,12.55,15.73,17.95
20,Kansas,43-2021,40,15.73,13.65,14.34,17.33,17.4
20,Kansas,43-3011,2280,17.2,13.18,14.01,18.01,22.82
20,Kansas,43-3021,3340,18.13,14.17,17.01,22.44,23.27
20,Kansas,43-3031,16090,18.21,11.35,14.6,22.55,25.84
20,Kansas,43-3041,90,13.74,10.89,11.37,16.25,16.25
20,Kansas,43-3051,1360,22.71,16.18,18.08,27.44,31.14
20,Kansas,43-3061,460,18.42,13.86,14.59,23.1,26.74
20,Kansas,43-3071,5240,14.33,11.31,13.92,17.64,18.12
20,Kansas,43-3099,130,17.46,10.29,13.77,21.21,22.42
20,Kansas,43-4011,530,22.27,16.51,17.85,27.12,29.1
20,Kansas,43-4031,1320,17,13.86,14.32,18.29,22.95
20,Kansas,43-4041,50,20.45,9.27,17.74,28.54,36.21
20,Kansas,43-4051,32610,16.87,11.24,13.94,18.29,22.94
20,Kansas,43-4061,1040,18.14,14.37,17.72,23.33,26.16
20,Kansas,43-4071,870,16.89,11.47,13.91,18.29,22.85
20,Kansas,43-4081,2320,10.85,8.36,8.59,13.09,13.83
20,Kansas,43-4111,3600,15.86,13.74,14.02,18.01,22.73
20,Kansas,43-4121,1080,14.15,10.65,11.31,17.68,18.06
20,Kansas,43-4131,3280,22.09,14.44,17.85,24.02,28.85
20,Kansas,43-4141,1050,17.87,13.99,16.56,20.36,23.13
20,Kansas,43-4151,570,14.73,10.99,11.33,20.33,26.02
20,Kansas,43-4161,680,18.31,14.12,17.12,22.58,24.6
20,Kansas,43-4171,8810,13.91,9.81,11.46,17.3,18.03
20,Kansas,43-4181,80,21.13,11.15,13.66,28.54,34.8
20,Kansas,43-4199,1230,19.72,13.49,15.15,22.95,26.6
20,Kansas,43-5011,640,22.47,17.5,20.6,28.54,30.25
20,Kansas,43-5021,560,13.86,8.43,11.47,17.45,18.01
20,Kansas,43-5031,1120,17.74,13.86,14.32,18.3,22.85
20,Kansas,43-5032,1540,19.23,13.11,14.65,24.56,36.71
20,Kansas,43-5041,280,18,7.88,13.26,23.19,29.5
20,Kansas,43-5051,1330,24.14,18.69,21.29,30.87,31.49
20,Kansas,43-5052,3440,24.32,19.06,19.06,32.32,33.74
20,Kansas,43-5053,730,24.16,17.34,18.69,30.74,30.87
20,Kansas,43-5061,3650,22.69,17.42,18.19,28.74,36.25
20,Kansas,43-5071,8450,17.48,13.25,14.14,18.67,22.96
20,Kansas,43-5111,910,16.34,11.25,14.24,18.31,22.88
20,Kansas,43-6011,9980,22.94,14.44,18.06,29.28,36.86
20,Kansas,43-6012,1820,18.12,11.34,14.31,23.45,28.84
20,Kansas,43-6013,5440,17.59,13.68,14.24,18.3,22.64
20,Kansas,43-6014,27750,17.39,11.23,14.02,18.77,22.85
20,Kansas,43-9021,1490,14.34,10.83,12.59,17.87,20.92
20,Kansas,43-9022,70,15.97,11.11,11.11,21.12,23.97
20,Kansas,43-9031,**,21.56,17.74,18.19,23.65,28.89
20,Kansas,43-9041,1490,22.42,17.11,18.36,25.8,30.34
20,Kansas,43-9051,990,13.86,8.9,11.5,19.4,22.75
20,Kansas,43-9061,4840,11.49,8.46,8.66,15.07,20.15
20,Kansas,43-9071,330,15.84,10.9,13.74,18.29,23.18
20,Kansas,43-9081,50,17.88,14.25,17.67,22.58,29.52
20,Kansas,43-9199,370,18.89,14.03,16.95,22.85,27.4
20,Kansas,45-0000,3800,16.69,9.6,13.9,18.31,24.74
20,Kansas,45-1011,230,22.45,8.25,11.35,29.61,37.61
20,Kansas,45-2011,460,18.39,16.58,17.36,23.19,27.56
20,Kansas,45-2041,80,17.77,14.07,14.13,20.93,22.39
20,Kansas,45-2091,960,17.7,14.09,15.5,21.5,27.92
20,Kansas,45-2092,890,13.37,8.15,8.87,15.05,21.85
20,Kansas,45-2093,970,14.19,11.19,13.89,17.45,20.89
20,Kansas,45-2099,**,14.07,14.07,14.07,14.81,16.22
20,Kansas,47-0000,57500,22.33,14.18,17.6,28.72,37.1
20,Kansas,47-1011,6630,31.11,22.56,24.75,38.33,48.56
20,Kansas,47-2011,**,20.41,14.68,18.6,29.63,43.54
20,Kansas,47-2021,510,29.2,17.86,22.62,35.86,37.89
20,Kansas,47-2022,160,27.9,18.35,23.22,29.15,37.02
20,Kansas,47-2031,5540,21.83,14.12,17.56,23.37,30.05
20,Kansas,47-2041,200,23.09,15.3,17.87,29.29,35.36
20,Kansas,47-2042,260,24.09,15.61,18.19,32.79,37.02
20,Kansas,47-2044,260,24.02,14.35,18.38,29.8,37.89
20,Kansas,47-2051,2770,22.24,15.89,18.03,23.92,28.64
20,Kansas,47-2061,9610,17.52,12.6,14.26,21.35,23.22
20,Kansas,47-2071,630,18.03,14.23,17.34,41.27,47.56
20,Kansas,47-2073,6450,20.65,14.34,17.58,25.98,34.87
20,Kansas,47-2081,540,22.87,17.78,21.39,23.21,28.3
20,Kansas,47-2111,5550,23.88,17.62,22.17,30.63,38.96
20,Kansas,47-2121,340,22.96,9.43,17.82,35.55,37.41
20,Kansas,47-2131,510,18.38,14.41,17.41,22.51,26.95
20,Kansas,47-2132,**,22.37,18.03,18.03,35.73,37.02
20,Kansas,47-2141,1460,20.67,14.12,17.36,22.84,29.09
20,Kansas,47-2152,3900,23.42,17.52,18.91,30.02,39.12
20,Kansas,47-2161,70,23.05,18.35,18.38,23.37,29.25
20,Kansas,47-2171,**,21.17,18.48,19.86,22.89,37.41
20,Kansas,47-2181,1080,22.24,14.38,17.85,23.1,29.95
20,Kansas,47-2211,1470,22.71,14.36,17.67,29.15,38.15
20,Kansas,47-2221,390,22.88,17.7,20.03,25.26,30.39
20,Kansas,47-3011,240,21.17,14.38,15.79,22.42,24.13
20,Kansas,47-3012,140,14.48,10.76,13.79,17.67,18.12
20,Kansas,47-3013,410,15.21,13.54,13.86,18.23,24.8
20,Kansas,47-3015,440,16.91,11.07,14.06,17.78,20.69
20,Kansas,47-3016,120,16.38,13.73,14.26,18.94,20.78
20,Kansas,47-4011,950,23.66,17.89,22.52,29.44,37.95
20,Kansas,47-4021,550,48.1,28.48,36.08,61.33,67.27
20,Kansas,47-4031,150,17.46,8.62,14.14,21.92,22.9
20,Kansas,47-4041,390,18.55,14.13,17.15,23.11,29.56
20,Kansas,47-4051,2190,17.78,14.02,14.47,22.19,22.62
20,Kansas,47-4061,530,23.08,18.41,18.43,30.4,30.4
20,Kansas,47-4071,140,18.12,12.57,17.85,22.86,29.33
20,Kansas,47-4090,320,20.43,15.4,17.53,22.55,24.86
20,Kansas,47-5011,340,17.67,8.54,8.55,18.27,22.42
20,Kansas,47-5012,160,22.42,15.57,21.93,23.33,23.34
20,Kansas,47-5013,570,22.89,8.6,17.7,29.15,37.02
20,Kansas,47-5023,100,21.45,8.54,17.02,29.1,31.41
20,Kansas,47-5051,530,17.82,13.81,14.5,22.23,22.85
20,Kansas,47-5071,390,18.23,8.84,17.7,22.61,23.95
20,Kansas,47-5099,40,23.37,16.92,17.67,23.37,23.37
20,Kansas,49-0000,58220,22.71,13.97,17.78,29.14,37.18
20,Kansas,49-1011,5910,30.3,18.44,23.5,40.71,48.52
20,Kansas,49-2011,740,20.77,13.98,15.47,23.77,28.55
20,Kansas,49-2021,140,22.85,14.08,21.7,29.52,37.9
20,Kansas,49-2022,1770,28.51,16.51,18.57,29.81,36.78
20,Kansas,49-2091,650,29.13,18.25,23.28,37.03,37.03
20,Kansas,49-2092,60,20.05,14.26,18.06,24.95,25.14
20,Kansas,49-2093,160,30.3,11.36,23.19,39,39
20,Kansas,49-2094,300,27.55,18.48,23.04,34.23,42.39
20,Kansas,49-2095,240,46.76,37.6,38.39,48.91,49.03
20,Kansas,49-2096,160,18.13,11.63,14.04,20.65,23.83
20,Kansas,49-2097,160,26.3,17.85,20.65,29.6,33.24
20,Kansas,49-2098,680,23.38,16.82,20.56,28.73,32.91
20,Kansas,49-3011,1620,30.81,22.62,28.9,36.83,36.83
20,Kansas,49-3021,1360,19.34,11.27,16.59,23.18,29.24
20,Kansas,49-3022,120,19.05,13.98,17.69,22.22,22.62
20,Kansas,49-3023,5560,18.18,11.32,14.19,24.44,29.43
20,Kansas,49-3031,3140,23.01,17.45,18.52,28.73,35.83
20,Kansas,49-3041,1600,22.34,14.34,17.85,28.09,29.81
20,Kansas,49-3042,1580,23.28,17.59,19.66,29.07,35.43
20,Kansas,49-3043,260,22.66,17.42,18.37,38.79,39
20,Kansas,49-3051,130,17.85,13.95,14.26,22.59,28.46
20,Kansas,49-3052,100,17.96,11.09,14.56,22.04,23.99
20,Kansas,49-3053,260,18.13,13.1,14.39,23.11,28.69
20,Kansas,49-3091,170,13.97,10.84,12.73,15.9,17.98
20,Kansas,49-3092,130,18.23,13.86,17.48,22.43,27.87
20,Kansas,49-3093,1130,14.54,11.16,13.49,17.69,22.21
20,Kansas,49-9011,310,22.42,14.95,17.85,23.38,28.85
20,Kansas,49-9012,660,23.54,15.45,18.28,29.36,37.19
20,Kansas,49-9021,3790,23.01,14.78,18.19,28.85,36.54
20,Kansas,49-9031,210,22.66,15.64,18.02,22.79,26.1
20,Kansas,49-9041,4340,28.9,18.25,22.62,33.96,37.22
20,Kansas,49-9043,940,23.09,16.77,18.31,28.85,30.37
20,Kansas,49-9044,870,29.02,17.57,21.23,37.02,37.1
20,Kansas,49-9051,1490,46.41,23.1,36.06,47.2,48.6
20,Kansas,49-9052,750,21.13,12.45,17.21,28.94,35.94
20,Kansas,49-9062,720,22.48,13.59,16.74,28.9,29.02
20,Kansas,49-9063,100,14.31,8.59,10.72,16.59,22.96
20,Kansas,49-9069,130,23.2,17.96,22.42,28.57,33.35
