area,area_title,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
1,Alabama,13-2052,1950,39.21,18.32,24.4,72.13,#
1,Alabama,13-2053,840,31.61,17.83,22.68,39.66,50.42
1,Alabama,13-2061,1270,25.13,16.12,18.23,38.55,50.38
1,Alabama,13-2071,230,22.42,14.25,17.47,27.72,35.72
1,Alabama,13-2072,3720,27.07,16.16,19.1,41.66,60.54
1,Alabama,13-2081,1000,27.15,16.99,21.24,36.45,40.38
1,Alabama,13-2082,500,17.2,9.58,11.15,22.79,42.03
1,Alabama,13-2098,2110,38.27,20.55,28.78,48.7,64.39
1,Alabama,15-0000,44070,38.22,20.67,27.68,51.6,66.32
1,Alabama,15-1211,4310,39.36,26.17,31.52,50.82,62.95
1,Alabama,15-1212,1570,40.51,23.93,30.13,54.51,65.82
1,Alabama,15-1231,1210,27.84,17.57,21.95,35.07,42.22
1,Alabama,15-1232,6480,23.25,15.16,18.26,29.72,37.8
1,Alabama,15-1241,1310,49.83,31.04,39.5,63.47,76.46
1,Alabama,15-1244,4090,35.68,21.69,27.63,45.74,56.6
1,Alabama,15-1245,2430,39,24.27,29.87,49.09,61.16
1,Alabama,15-1251,6200,40.89,24.39,30.74,53.78,69.79
1,Alabama,15-1256,11800,46.68,26.75,35.2,60.82,75.27
1,Alabama,15-1257,760,28.82,18.71,22.8,37.52,53.35
1,Alabama,15-1299,2240,39.33,20.31,28.94,47.83,56.01
1,Alabama,15-2011,100,52.52,29.52,37.46,68.31,84.72
1,Alabama,15-2031,670,42.01,22.79,30.3,56.01,70.49
1,Alabama,15-2041,220,29.58,20.05,23.63,36.11,45.85
1,Alabama,17-0000,44480,40.36,20.65,28.96,55.56,69.77
1,Alabama,17-1011,1010,39.43,23.24,30.83,49.5,66.16
1,Alabama,17-1012,**,27.89,21.45,24.54,33.68,42.47
1,Alabama,17-1021,100,30.89,19.16,24.97,39.25,48.95
1,Alabama,17-1022,**,23.22,14.09,17.98,32.58,41.9
1,Alabama,17-2011,4070,56,34.47,45.09,66.19,77.85
1,Alabama,17-2041,630,51.06,33.31,38.61,59.37,71.13
1,Alabama,17-2051,4020,40.75,25.59,31.17,54.43,68.27
1,Alabama,17-2061,1190,55.37,33.45,42.28,62.22,77.48
1,Alabama,17-2071,4600,47.5,31.07,37.64,59.81,73.64
1,Alabama,17-2072,1620,53.3,30.8,39.47,64.11,77.85
1,Alabama,17-2081,800,39.22,23.91,30.67,48.67,58.69
1,Alabama,17-2111,620,48.15,31.6,38.41,57.69,66.18
1,Alabama,17-2112,5900,41.58,26.87,33.41,50.69,61.86
1,Alabama,17-2131,790,41.48,26.92,33.32,54.31,65.01
1,Alabama,17-2141,3650,41.74,28.12,34.01,53.02,66.15
1,Alabama,17-2151,180,42.28,22.88,29.51,49.66,62.16
1,Alabama,17-2171,80,57.71,34.29,40.81,72.64,98.92
1,Alabama,17-2199,3620,56.01,30.22,43.09,73.49,77.85
1,Alabama,17-3011,1020,24.2,16.26,19.95,30.53,37.74
1,Alabama,17-3012,270,22.05,15.02,18.14,28.36,39.87
1,Alabama,17-3013,700,26.27,16.46,21.21,31.22,45.12
1,Alabama,17-3019,180,18.78,15.48,16.72,23.65,29.68
1,Alabama,17-3021,460,29.91,17.67,22.54,37.69,46.16
1,Alabama,17-3022,1900,20.67,13.27,16.84,27.21,34.11
1,Alabama,17-3023,2230,27.83,16.03,20.56,36.44,45.7
1,Alabama,17-3024,60,*,*,*,*,*
1,Alabama,17-3025,240,23.83,14.18,17.23,29.8,37.08
1,Alabama,17-3026,980,24.15,15.86,19.74,29.95,36.93
1,Alabama,17-3027,610,25.72,17.08,20.55,31.37,38.88
1,Alabama,17-3031,800,19.3,11.4,14.24,25.29,33.37
1,Alabama,17-3098,790,29.43,16.35,22.33,38.28,45.9
1,Alabama,19-0000,10740,28.16,16.56,21.15,37.72,49.58
1,Alabama,19-1012,80,26.02,13.65,15.94,34.98,40.43
1,Alabama,19-1013,70,27.23,18.27,22.24,36.51,48.71
1,Alabama,19-1022,140,26.37,17.39,20.94,36.39,50.39
1,Alabama,19-1023,210,26.37,19.14,21.71,36.3,40.63
1,Alabama,19-1029,270,30.81,19.28,22.64,39.86,45.14
1,Alabama,19-1031,100,35.28,17.15,25.95,42.33,44.94
1,Alabama,19-1032,260,29.59,19.33,23.74,35.72,44.33
1,Alabama,19-1041,60,31.76,20.16,21.71,34.6,40.21
1,Alabama,19-1042,510,28.64,20.41,23.86,35.01,45.57
1,Alabama,19-1099,70,45.91,32.88,38.23,55.45,60.91
1,Alabama,19-2012,170,56.01,30.54,43.03,85.94,#
1,Alabama,19-2021,100,42.53,26.37,32.37,50.34,54.54
1,Alabama,19-2031,700,34.44,20.87,25.1,48.3,60.74
1,Alabama,19-2032,60,28.93,21.18,23.53,37.54,46.37
1,Alabama,19-2041,870,27.7,17.82,22.24,33.42,45.42
1,Alabama,19-2042,160,28.58,19.6,23.9,36.4,47.55
1,Alabama,19-2099,110,53.14,36.46,47.39,64.45,77.85
1,Alabama,19-3011,50,46.15,21.28,30.41,63.54,76.21
1,Alabama,19-3031,770,28.88,21.26,25.18,35.4,49.51
1,Alabama,19-3039,130,47.55,19.83,38.8,54.53,54.54
1,Alabama,19-3051,430,26.7,16.42,19.67,35.18,43.08
1,Alabama,19-3091,60,24.88,19.87,21.73,29.43,35.28
1,Alabama,19-3099,220,38.26,29.2,32.48,48.83,56.01
1,Alabama,19-4010,120,19.37,9.59,14.08,23.56,29.11
1,Alabama,19-4021,630,17.85,12.62,15.09,21.58,25.17
1,Alabama,19-4031,1310,25.72,15.13,19.14,32.78,38.16
1,Alabama,19-4042,240,22.33,15.01,17.67,30.58,38.13
1,Alabama,19-4045,40,21.57,16.05,17.67,35.32,44.16
1,Alabama,19-4061,40,14.35,10.64,12.29,17.86,21.85
1,Alabama,19-4071,200,21.7,15.98,17.9,24.52,28.64
1,Alabama,19-4092,160,22.79,16.15,19.19,27.03,29.81
1,Alabama,19-4099,450,22.78,14.01,17.4,27.94,35.1
1,Alabama,19-5011,1330,34.95,18.48,26.06,43.1,49.95
1,Alabama,19-5012,340,22.44,13.52,18.19,29.73,37.85
1,Alabama,21-0000,19650,20.67,12.28,16.17,26.68,31.32
1,Alabama,21-1012,4460,26.14,16.52,20.65,30.06,35.2
1,Alabama,21-1013,260,19.68,13.13,16.77,23.88,29.5
1,Alabama,21-1015,830,21.71,9.93,14.4,27.94,32.09
1,Alabama,21-1018,1860,19.58,14.17,16.49,24.53,29.28
1,Alabama,21-1019,140,22.7,9.22,19.98,29.02,37.63
1,Alabama,21-1021,3510,18.72,14.02,16.4,23.02,27.04
1,Alabama,21-1022,2530,22.75,15.05,18.24,27.4,30.45
1,Alabama,21-1023,1080,17.22,11.56,13.75,22.08,27.46
1,Alabama,21-1029,420,32.37,11.65,18.35,36.45,39.99
1,Alabama,21-1091,440,20.4,13.34,16.21,27,33.71
1,Alabama,21-1092,**,21.71,14.72,18.72,27.06,31.68
1,Alabama,21-1093,1920,13.14,8.95,10.49,16.69,20.31
1,Alabama,21-1094,510,18.7,11.04,14.5,23.24,28.01
1,Alabama,21-1099,210,11.65,8.16,9,18.5,23.9
1,Alabama,21-2011,520,22.72,14.78,17.85,27.69,31.77
1,Alabama,21-2021,60,38.85,19.15,28.46,55.95,70.85
1,Alabama,23-0000,10960,30.93,15.98,21.17,52.77,77.35
1,Alabama,23-1011,5900,48.39,24.91,32.94,69.51,92.95
1,Alabama,23-1021,100,70.11,28.39,44.74,83.89,83.9
1,Alabama,23-1022,40,34.59,18.18,24.36,38.22,49.58
1,Alabama,23-1023,530,21.76,12.82,16.5,34.09,56.07
1,Alabama,23-2011,3780,21.74,14.09,17.04,27.62,33.26
1,Alabama,23-2093,380,18.41,13.99,16.11,25.06,30.31
1,Alabama,23-2099,220,24.97,16.52,20.98,27.89,31.63
1,Alabama,25-0000,105240,23.52,8.97,15.42,28.78,36.04
1,Alabama,25-1011,860,*,*,*,*,*
1,Alabama,25-1021,520,*,*,*,*,*
1,Alabama,25-1022,810,*,*,*,*,*
1,Alabama,25-1032,590,*,*,*,*,*
1,Alabama,25-1041,170,*,*,*,*,*
1,Alabama,25-1042,1980,*,*,*,*,*
1,Alabama,25-1043,50,*,*,*,*,*
1,Alabama,25-1051,90,*,*,*,*,*
1,Alabama,25-1052,350,*,*,*,*,*
1,Alabama,25-1053,40,*,*,*,*,*
1,Alabama,25-1054,180,*,*,*,*,*
1,Alabama,25-1061,50,*,*,*,*,*
1,Alabama,25-1062,70,*,*,*,*,*
1,Alabama,25-1063,210,*,*,*,*,*
1,Alabama,25-1064,30,*,*,*,*,*
1,Alabama,25-1065,150,*,*,*,*,*
1,Alabama,25-1066,480,*,*,*,*,*
1,Alabama,25-1067,150,*,*,*,*,*
1,Alabama,25-1069,50,*,*,*,*,*
1,Alabama,25-1071,1850,*,*,*,*,*
1,Alabama,25-1072,1240,*,*,*,*,*
1,Alabama,25-1081,810,*,*,*,*,*
1,Alabama,25-1082,160,*,*,*,*,*
1,Alabama,25-1111,120,*,*,*,*,*
1,Alabama,25-1112,70,*,*,*,*,*
1,Alabama,25-1113,200,*,*,*,*,*
1,Alabama,25-1121,840,*,*,*,*,*
1,Alabama,25-1122,270,*,*,*,*,*
1,Alabama,25-1123,1100,*,*,*,*,*
1,Alabama,25-1124,120,*,*,*,*,*
1,Alabama,25-1125,370,*,*,*,*,*
1,Alabama,25-1126,160,*,*,*,*,*
1,Alabama,25-1192,150,*,*,*,*,*
1,Alabama,25-1193,290,*,*,*,*,*
1,Alabama,25-1194,1840,25.87,14.13,19.25,30.57,37.31
1,Alabama,25-1199,1600,*,*,*,*,*
1,Alabama,25-2011,4050,10.29,7.88,8.6,13.4,18.11
1,Alabama,25-2012,**,*,*,*,*,*
1,Alabama,25-2021,23650,*,*,*,*,*
1,Alabama,25-2022,10310,*,*,*,*,*
1,Alabama,25-2031,15230,*,*,*,*,*
1,Alabama,25-2032,**,*,*,*,*,*
1,Alabama,25-2051,150,*,*,*,*,*
1,Alabama,25-2052,900,*,*,*,*,*
1,Alabama,25-2057,410,*,*,*,*,*
1,Alabama,25-2058,560,*,*,*,*,*
1,Alabama,25-2059,50,*,*,*,*,*
1,Alabama,25-3011,520,18.28,8.9,10.99,24.66,29.55
1,Alabama,25-3021,1880,18.51,9.37,12.82,27.51,36.14
1,Alabama,25-3031,7580,8.66,7.75,8.09,9.23,9.75
1,Alabama,25-3097,3210,*,*,*,*,*
1,Alabama,25-4011,70,20.67,13.83,17.28,30.63,36.19
1,Alabama,25-4012,110,26.91,17.39,21.17,31.92,39.07
1,Alabama,25-4013,100,20.17,13.13,15.6,24.03,30.01
1,Alabama,25-4022,2540,26.7,15.04,22.24,29.43,31.58
1,Alabama,25-4031,940,14.09,9.45,11.14,17.94,22.21
1,Alabama,25-9021,420,27.24,16.92,20.93,34.45,39.6
1,Alabama,25-9031,1870,34.66,15.23,24.99,42.33,48.09
1,Alabama,25-9044,340,*,*,*,*,*
1,Alabama,25-9045,9140,*,*,*,*,*
1,Alabama,25-9099,1820,16.18,8.25,9.26,23.93,30.14
1,Alabama,27-0000,18240,18.47,9.46,12.76,27.84,39.6
1,Alabama,27-1011,280,34.14,19.04,26.39,43.77,54.91
1,Alabama,27-1012,100,15.97,12.11,13.59,17.72,18.76
1,Alabama,27-1013,60,*,*,*,*,*
1,Alabama,27-1014,130,29.14,19.48,24.07,35.74,43.46
1,Alabama,27-1019,40,31.62,13.24,25.18,40.8,45.86
1,Alabama,27-1021,170,33.16,19.55,26.71,40.35,47.13
1,Alabama,27-1023,590,11.9,8.24,9.33,14.33,17.11
1,Alabama,27-1024,1680,20.04,12.81,15.38,26.93,35.77
1,Alabama,27-1025,410,26.27,16.5,20.77,38.26,53.02
1,Alabama,27-1026,3310,14.14,9.57,11.12,18.22,22.82
1,Alabama,27-1027,50,21.23,13.87,16.53,32.38,37.11
1,Alabama,27-1029,**,9.07,7.88,8.32,12.87,15.32
1,Alabama,27-2012,880,27.91,14.07,19.77,36.07,43.33
1,Alabama,27-2022,2810,*,*,*,*,*
1,Alabama,27-2041,90,21.7,8.56,13.15,43.81,76.79
1,Alabama,27-2042,180,20.69,8.61,10.73,23.85,27.59
1,Alabama,27-3011,340,12.07,7.94,8.79,18.13,24.21
1,Alabama,27-3023,840,19.02,11.64,13.62,38.49,66.75
1,Alabama,27-3031,1920,25.31,15.76,18.63,33.57,44.92
1,Alabama,27-3041,670,25.86,14.43,18.4,42.8,58.8
1,Alabama,27-3042,580,33.52,21.13,27.17,39.8,47.1
1,Alabama,27-3043,170,26.81,15.92,19.62,43.5,49.68
1,Alabama,27-3091,230,20.86,10.7,15.56,24.66,31.29
1,Alabama,27-3092,340,21.47,8.69,13.23,27.03,27.04
1,Alabama,27-3099,40,16.22,8.23,9.24,18.05,19.16
1,Alabama,27-4011,690,16.04,8.87,10.45,22.2,29.69
1,Alabama,27-4012,420,12.59,8.42,9.89,21.61,29.45
1,Alabama,27-4014,70,21.11,10.72,13.12,33.48,37.83
1,Alabama,27-4021,420,17.51,11.41,13.53,23.18,28.76
1,Alabama,27-4031,130,20.77,12.15,13.73,28.02,31.5
1,Alabama,27-4032,60,25.96,11.75,19.1,36.84,51.71
1,Alabama,27-4098,60,24.4,14.08,19.29,36.91,50.71
1,Alabama,29-0000,129690,26.21,14.35,19.56,35.6,56.85
1,Alabama,29-1011,310,34.87,18.7,23.02,50.23,77.8
1,Alabama,29-1021,1170,69.14,31.46,49.96,94.6,#
1,Alabama,29-1031,750,26.91,19.68,22.51,31.31,36.39
1,Alabama,29-1041,460,49.09,20.08,32.71,69.22,95.35
1,Alabama,29-1051,4700,60.62,49.28,54.24,69.62,77.27
1,Alabama,29-1071,730,44.44,19.05,39.24,49.47,61.43
1,Alabama,29-1081,100,60.61,28.71,43.67,77.04,#
1,Alabama,29-1122,1310,40.82,27.53,33.55,48.58,58.19
1,Alabama,29-1123,2770,43.73,30.29,35.79,53.36,61.74
1,Alabama,29-1124,490,36.78,25.09,31.76,45.19,58.18
1,Alabama,29-1125,140,20.5,13.68,16.55,25.38,29.52
1,Alabama,29-1126,2240,24.3,18.89,21.15,28.86,33.17
1,Alabama,29-1127,1700,29.57,21.61,25.65,38.27,49.26
1,Alabama,29-1128,80,22.01,16.11,19.76,24.34,29.46
1,Alabama,29-1129,80,19.77,16,17.26,26.41,29.7
1,Alabama,29-1131,980,43.51,25.43,32.31,56.87,76.25
1,Alabama,29-1141,49190,28.27,20.84,24.02,33.4,38.26
1,Alabama,29-1151,1200,74.85,43.36,62.28,89.86,#
1,Alabama,29-1171,3800,46.38,34.45,41.17,54.13,62.15
1,Alabama,29-1181,110,34.69,24.62,27.78,41.49,47.91
1,Alabama,29-1211,270,#,75.84,#,#,#
1,Alabama,29-1215,730,#,55.34,79.24,#,#
1,Alabama,29-1216,220,#,39.58,61.89,#,#
1,Alabama,29-1218,150,#,#,#,#,#
1,Alabama,29-1221,490,99.72,42.01,67.63,#,#
1,Alabama,29-1223,230,73.29,47.01,65.71,92.09,#
1,Alabama,29-1228,4650,94.11,27.58,51.55,#,#
1,Alabama,29-1248,560,#,66.43,#,#,#
1,Alabama,29-1292,3790,23.58,16.69,20.19,27.03,29.4
1,Alabama,29-1298,130,35.31,24.97,28.64,44.74,64.08
1,Alabama,29-2010,4870,21.38,12.31,16.01,27.86,33.82
1,Alabama,29-2031,**,23.95,11.02,14.41,30.88,37.39
1,Alabama,29-2032,1110,27.2,19.16,22.57,31.38,36.71
1,Alabama,29-2033,390,30.66,21.52,26.15,35.56,38.58
1,Alabama,29-2034,3570,22.35,15.29,18.46,27.05,31.17
1,Alabama,29-2035,650,28.83,20.67,25.4,33.58,37.52
1,Alabama,29-2040,3660,14.22,9.29,11.38,17.33,19.41
1,Alabama,29-2051,160,16.62,8.9,11.19,19.86,23.9
1,Alabama,29-2052,6790,14.36,10.49,12.33,17.19,19.38
1,Alabama,29-2053,1300,11.82,8.21,9.39,14.84,18.96
1,Alabama,29-2055,1890,17.96,11.94,14.95,21.79,24.9
1,Alabama,29-2056,1060,14.3,10.58,12.52,17.98,22.3
1,Alabama,29-2057,830,16.68,11.77,13.64,20.29,23.43
1,Alabama,29-2061,12400,18.78,13.8,16.29,21.98,24.09
1,Alabama,29-2081,1050,14.49,10.38,12.3,18.36,22.38
1,Alabama,29-2091,150,25.09,13.74,17.49,36.52,52.75
1,Alabama,29-2092,100,26.68,15.4,20.21,32.27,37.25
1,Alabama,29-2098,4160,17.08,11.28,13.65,22.49,29.59
1,Alabama,29-9091,550,*,*,*,*,*
1,Alabama,29-9098,530,17.42,11.84,13.85,23.57,31.24
1,Alabama,31-0000,68060,11.39,8.41,9.56,14.21,18.14
1,Alabama,31-1120,19440,9.21,7.93,8.41,10.47,11.94
1,Alabama,31-1131,22750,11.4,9.01,10.2,13.02,15.21
1,Alabama,31-1132,930,11.24,8.88,10,12.66,14.54
1,Alabama,31-1133,1640,11.69,10.15,10.49,14.37,16.65
1,Alabama,31-2011,520,30.22,21.68,25.73,34.5,37.88
1,Alabama,31-2021,1790,28.16,18.97,23.84,32.53,37.64
1,Alabama,31-2022,970,11.77,9.02,10.3,13.91,18.43
1,Alabama,31-9011,430,17.07,9.07,10.95,20.33,25.08
1,Alabama,31-9091,3140,15.88,11.47,13.5,18.68,21.67
1,Alabama,31-9092,9580,13.74,10.16,11.76,15.84,18.98
1,Alabama,31-9093,1200,13.99,10.45,11.86,16.19,18.91
1,Alabama,31-9094,720,15.68,10.18,12.85,18.21,20.99
1,Alabama,31-9095,520,10.42,8.46,9.25,14.38,18.21
1,Alabama,31-9096,1450,10.88,8.35,9.45,13.09,15.54
1,Alabama,31-9097,2010,14.59,10.74,12.6,17.25,19.37
1,Alabama,31-9099,960,15.22,9.69,11.86,19.89,24.52
1,Alabama,33-0000,44660,17.62,9.36,12.16,24.21,30.31
1,Alabama,33-1011,410,28.75,20.93,24.82,32.44,38.53
1,Alabama,33-1012,1090,32.18,19.78,25.05,40.71,53.45
1,Alabama,33-1021,980,30.02,17.52,23.06,38.83,48.93
1,Alabama,33-1090,700,21.9,13.69,17.12,27.38,33.97
1,Alabama,33-2011,6070,19.56,11.58,14.43,25.01,30.13
1,Alabama,33-2021,130,30.32,18.97,23.55,42.13,46.47
1,Alabama,33-2022,40,15.98,14.1,15.58,18.32,22.57
1,Alabama,33-3011,100,15.93,11.6,14.46,18.5,22.92
1,Alabama,33-3012,4590,18.51,11.95,14.86,22.82,25.41
1,Alabama,33-3021,1170,27.9,17.43,20.93,37.3,59.43
1,Alabama,33-3031,140,25.42,20.92,24.21,28.05,35.04
1,Alabama,33-3041,40,16.65,13.06,14.2,19.48,22.53
1,Alabama,33-3051,11410,21.85,14.23,17.32,27,31.5
1,Alabama,33-9011,210,15.27,10.09,12.61,18.6,23.24
1,Alabama,33-9021,240,24.85,15.62,17.83,34.31,46.62
1,Alabama,33-9031,70,17.52,13.58,15.55,19.41,25.55
1,Alabama,33-9032,14220,11.87,8.45,9.7,15.87,21.68
1,Alabama,33-9091,470,10.62,8.21,9.07,12.48,15
1,Alabama,33-9092,1110,9.03,7.92,8.34,9.94,12.11
1,Alabama,33-9093,230,18.77,15.69,18.19,20.67,22.87
1,Alabama,33-9098,1230,12.07,8.38,9.17,17.71,23.77
1,Alabama,35-0000,186900,9.29,7.94,8.45,11.27,14.53
1,Alabama,35-1011,990,22.69,12.68,17.02,29.77,36.53
1,Alabama,35-1012,19420,13.94,10.02,11.4,18.22,23.74
1,Alabama,35-2011,8810,8.79,7.7,8.15,9.6,11.05
1,Alabama,35-2012,10020,9.55,8.02,8.58,11.75,15.11
1,Alabama,35-2014,15720,11.25,8.47,9.6,13.56,15.68
1,Alabama,35-2015,2940,10.4,8.05,8.87,11.79,13.36
1,Alabama,35-2019,**,17.62,13.01,16.16,19.07,20.24
1,Alabama,35-2021,13500,9.23,7.79,8.34,11.21,13.28
1,Alabama,35-3011,4820,9.15,7.88,8.36,11.18,14.41
1,Alabama,35-3023,62620,8.94,7.89,8.29,9.65,11.42
1,Alabama,35-3031,33650,8.9,7.86,8.26,9.62,11.74
1,Alabama,35-3041,2680,10.05,7.98,8.67,11.66,13.86
1,Alabama,35-9011,3020,9.26,7.93,8.43,10.74,12.71
1,Alabama,35-9021,4100,9.55,7.99,8.57,11.08,12.17
1,Alabama,35-9031,3980,9.17,7.92,8.39,10.44,11.83
1,Alabama,35-9099,530,9.25,7.84,8.37,11.67,14.56
1,Alabama,37-0000,55720,11.39,8.32,9.36,14.52,18.76
1,Alabama,37-1011,1810,17.06,11.79,13.96,23.13,29.32
1,Alabama,37-1012,1690,20.07,14.37,16.78,26.58,30.52
1,Alabama,37-2011,26190,10.99,8.28,9.22,13.33,16.15
1,Alabama,37-2012,11220,9.62,8,8.6,11.36,13.02
1,Alabama,37-2021,2310,17.02,9.56,13.04,20.01,24.35
1,Alabama,37-3011,11540,12.6,8.85,10.42,15.35,18.68
1,Alabama,37-3012,300,16.6,11.77,13.69,19.22,22.7
1,Alabama,37-3013,320,18.79,12.95,14.43,25.05,30.37
1,Alabama,39-0000,34260,10.39,8.12,8.84,14.27,19.77
1,Alabama,39-1013,210,14.84,10.51,12.26,20.53,25.53
1,Alabama,39-1098,2350,17.05,9.89,12.16,22.53,28.91
1,Alabama,39-2011,100,11.47,8.59,9.77,18.23,23.72
1,Alabama,39-2021,2990,9.57,8.07,8.63,11.54,13.88
1,Alabama,39-3012,160,10.94,8.52,9.73,12.19,14.6
1,Alabama,39-3021,**,9.17,8.06,8.48,9.93,12.78
1,Alabama,39-3031,480,9.08,8.02,8.42,9.8,11.54
1,Alabama,39-3091,3110,9.24,7.89,8.4,10.83,12.68
1,Alabama,39-3092,40,18.88,10.38,11.52,22.1,24.1
1,Alabama,39-3093,70,11.21,8.88,10.17,12.31,15.17
1,Alabama,39-4011,160,19.05,9.17,11.82,28.41,34.86
1,Alabama,39-4021,580,12.01,8.55,9.77,15.33,19.04
1,Alabama,39-4031,440,19.96,10.67,15.78,24.52,32.06
1,Alabama,39-5011,210,15.04,8.75,10.62,27.02,32.7
1,Alabama,39-5012,4530,10.05,8.06,8.72,12.93,17.36
1,Alabama,39-5092,410,10.78,7.95,8.7,13.59,15.19
1,Alabama,39-5093,80,10.69,8.65,9.62,11.75,13.12
1,Alabama,39-5094,410,16.22,9.66,13.34,18.59,23.48
1,Alabama,39-6011,250,9.51,8.09,8.63,10.91,12.18
1,Alabama,39-6012,150,11.64,9.48,10.34,14.03,16.19
1,Alabama,39-7010,430,10.98,8.26,9.01,15.09,18.59
1,Alabama,39-9011,6140,9.19,7.94,8.41,10.77,14.04
1,Alabama,39-9031,3030,17.28,9.27,11.28,20.94,25.81
1,Alabama,39-9032,5010,10.13,8.12,8.79,13.29,18.06
1,Alabama,39-9041,2840,11.35,8.29,9.39,13.99,18.01
1,Alabama,39-9098,40,16.27,9.58,11.08,18.45,19.76
1,Alabama,41-0000,208730,12.09,8.35,9.53,19.36,31.74
1,Alabama,41-1011,21830,17.99,11.52,14.1,24.38,30.8
1,Alabama,41-1012,2760,30.02,19.07,23.57,42.39,58.93
1,Alabama,41-2011,61180,9.81,8.02,8.66,11.4,12.77
1,Alabama,41-2021,6040,12.12,8.31,9.44,15.43,18.99
1,Alabama,41-2022,3750,14.81,9.12,11.11,19.5,25.5
1,Alabama,41-2031,64130,10.99,8.18,9.1,14.06,19.26
1,Alabama,41-3011,1370,18.89,10.52,13.63,31.55,41.61
1,Alabama,41-3021,5630,27.71,12.98,17.09,43.88,65.16
1,Alabama,41-3031,2640,23.73,16.29,18.3,38.12,65.39
1,Alabama,41-3041,400,18.95,13.5,15.91,24.39,30.96
1,Alabama,41-3091,8090,23.71,12.83,16.7,33.39,49.68
1,Alabama,41-4011,2460,34.7,16.89,24.13,51.44,68.03
1,Alabama,41-4012,22050,26.96,14.73,19.16,38.41,54.88
1,Alabama,41-9011,**,12.02,10.21,10.89,15.74,19.41
1,Alabama,41-9021,240,21.97,15.14,17.41,27.64,37.62
