area,area_title,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
1,Alabama,15-1211,5950,49.31,30.76,38.22,63.6,80.35
1,Alabama,15-1212,2630,50.7,27.95,38.07,64.51,79.22
1,Alabama,15-1221,480,49.16,26.41,34.77,62.52,70.63
1,Alabama,15-1231,770,31.41,13.41,22.1,40.18,51.24
1,Alabama,15-1232,8160,23.17,14.42,18.84,29.72,36.4
1,Alabama,15-1241,3390,60.57,36,47.12,74.96,86.68
1,Alabama,15-1242,1550,40.9,26.54,33.51,51.6,62.33
1,Alabama,15-1243,310,54.81,34.6,40.68,61.94,81.59
1,Alabama,15-1244,5200,39.55,24.35,30.6,50.24,62.54
1,Alabama,15-1251,1860,48.52,26.75,35.19,58.25,61.19
1,Alabama,15-1252,17130,49.39,29.58,37.73,64.57,81.29
1,Alabama,15-1253,1850,45.45,30.53,37.66,61.78,68.52
1,Alabama,15-1254,1120,30.3,16.31,22.48,39.47,46.66
1,Alabama,15-1255,150,20.75,15.32,16.99,28.1,48.05
1,Alabama,15-1299,2310,46.45,26.04,34.24,55.95,63.91
1,Alabama,15-2011,70,49.04,32.65,36.84,62.55,91.19
1,Alabama,15-2031,570,51.67,30.85,40.84,66.33,76.98
1,Alabama,15-2041,210,34.21,23.56,28.85,40.98,53.74
1,Alabama,15-2051,1120,48.35,26.29,35.79,56.79,69.83
1,Alabama,15-2099,30,18.18,17.66,17.66,26.61,27.12
1,Alabama,17-0000,47820,46.06,24.1,33.47,61.97,78.44
1,Alabama,17-1011,1340,*,*,*,*,*
1,Alabama,17-1012,150,29.15,19.62,20.44,39.19,39.96
1,Alabama,17-1021,50,32.08,19.21,23.86,39.9,52.26
1,Alabama,17-1022,760,25.53,15.01,21.15,35.54,41.66
1,Alabama,17-2011,4950,62.92,38.17,48.11,78.47,85.34
1,Alabama,17-2041,630,48.62,34.41,38.82,63.39,67.74
1,Alabama,17-2051,5340,44.07,28.77,34.33,56,65.49
1,Alabama,17-2061,870,63.91,39.37,51.93,75.75,87.34
1,Alabama,17-2071,4360,50.76,30.52,38.89,63.91,80.98
1,Alabama,17-2072,1760,52.33,37.75,42.64,65.6,83.46
1,Alabama,17-2081,780,44.98,29.33,36.09,54.08,69.53
1,Alabama,17-2111,610,50.29,35.12,42.54,62.98,75.76
1,Alabama,17-2112,7440,46.81,31.18,38.07,52.51,64.39
1,Alabama,17-2121,100,42.67,34.13,41.43,52.27,52.27
1,Alabama,17-2131,610,49.97,32.11,39.87,61.91,75.17
1,Alabama,17-2141,5280,46.66,31.45,38.26,60.62,71.45
1,Alabama,17-2151,150,42.48,24.38,29.49,48.39,56.79
1,Alabama,17-2161,220,62.24,43.71,48.53,66.87,80
1,Alabama,17-2199,3480,65.86,40.29,51.77,82.66,88.22
1,Alabama,17-3011,1030,25.91,18.1,22.77,30.28,38.12
1,Alabama,17-3012,270,29.76,17.01,22.81,37.66,48.11
1,Alabama,17-3013,410,27.87,17.37,20.83,32.28,41.6
1,Alabama,17-3021,290,36.39,24.59,28.73,42.56,49.36
1,Alabama,17-3022,1620,23.79,15.65,19.06,29.64,34.33
1,Alabama,17-3023,1530,31.83,21.32,24.03,39.32,48.09
1,Alabama,17-3024,50,31.59,18.27,27.57,37.78,45.48
1,Alabama,17-3025,330,30.43,17.52,19.01,34.38,38.21
1,Alabama,17-3026,960,27.26,20.81,23.56,32.85,38.84
1,Alabama,17-3027,450,29.6,19.01,22.86,36.92,46.42
1,Alabama,17-3029,790,30.21,18.05,22.71,40.24,52.49
1,Alabama,17-3031,1030,21.19,14.96,17.78,28.48,36.92
1,Alabama,19-0000,12090,31.04,19.28,24.03,42.05,57.36
1,Alabama,19-1012,40,36.26,18.79,25.14,42.61,45.15
1,Alabama,19-1013,110,43.22,22.79,31.49,52.33,72.97
1,Alabama,19-1021,140,26.46,19.26,21.48,35.32,42.8
1,Alabama,19-1022,130,29.59,18.61,23.22,38.09,45.15
1,Alabama,19-1023,340,29.79,21.85,24.3,36.4,46.45
1,Alabama,19-1029,200,39.86,24.29,31.12,46.45,50.99
1,Alabama,19-1031,120,33.86,22.45,28.17,45.13,50.44
1,Alabama,19-1032,320,28.19,18.61,22.1,37.02,41.53
1,Alabama,19-1041,40,35.19,21.56,26.85,38.94,48.43
1,Alabama,19-1042,1200,30.92,21.79,25.6,39.15,58.23
1,Alabama,19-1099,50,48.61,35.19,39.9,55.07,62.3
1,Alabama,19-2012,170,63.91,35.17,41.34,75.52,102.9
1,Alabama,19-2021,250,37.1,21.41,27.46,48.16,67.49
1,Alabama,19-2031,620,40.94,25.32,31.62,51.55,62.7
1,Alabama,19-2041,810,34.33,19.12,24.4,39.25,52.07
1,Alabama,19-2042,170,37.98,21.05,26.85,49.08,63.91
1,Alabama,19-2043,90,39.27,28.52,31.32,49.72,64.86
1,Alabama,19-2099,220,52.44,29.31,29.31,65.84,85.56
1,Alabama,19-3011,40,48.55,27.29,38.04,62.49,72.8
1,Alabama,19-3033,440,45.55,13.08,28.21,62.1,83.97
1,Alabama,19-3034,240,31.44,28.91,29.8,34.64,39.56
1,Alabama,19-3039,110,60.36,18.92,46.91,68.88,72.6
1,Alabama,19-3051,450,30.36,19.47,23.2,39.34,49.22
1,Alabama,19-3091,**,27.33,22.47,23.24,34.18,37.53
1,Alabama,19-3099,310,43.18,32.92,35.64,55.72,63.91
1,Alabama,19-4012,50,19.76,15,15.27,25.48,31.87
1,Alabama,19-4021,280,20.54,13.17,16.04,26.26,32.12
1,Alabama,19-4031,1310,26.86,17.99,22.26,34.02,38.23
1,Alabama,19-4042,310,24.72,16.5,21.63,29.51,35.84
1,Alabama,19-4043,110,18.71,13.42,15.71,20.1,20.38
1,Alabama,19-4051,160,*,*,*,*,*
1,Alabama,19-4071,170,24.86,19.5,22.22,28.65,33.5
1,Alabama,19-4092,160,26.85,18.69,21.56,32.67,36.43
1,Alabama,19-4099,270,21.37,16.31,18.16,27.52,32.03
1,Alabama,19-5011,1850,35.15,21.68,27.85,44.58,52.37
1,Alabama,19-5012,340,25.4,21.46,23.48,28.03,36.54
1,Alabama,21-0000,21780,22.59,13.97,17.86,29.53,35.58
1,Alabama,21-1012,4330,29.4,18.37,22.44,34.71,38.98
1,Alabama,21-1013,270,24.8,17.9,19.3,34.24,35.64
1,Alabama,21-1015,620,22.64,13.73,17.28,28.93,33.5
1,Alabama,21-1018,3110,21.58,14.47,18.01,25.72,33.66
1,Alabama,21-1021,4110,22.1,15.16,18.36,27.15,31.89
1,Alabama,21-1022,2280,26.85,18.19,22.23,30.29,34.19
1,Alabama,21-1023,710,18.21,12.24,14.49,22.43,27.04
1,Alabama,21-1029,390,40.13,22.43,34.36,44.67,49.08
1,Alabama,21-1091,520,26.01,16.01,19.19,31.9,39.61
1,Alabama,21-1092,970,25.58,18.16,22.1,30.37,35.19
1,Alabama,21-1093,3200,14.94,9.82,12.43,17.94,21.56
1,Alabama,21-1094,230,19.11,14.73,17.73,23.22,29.64
1,Alabama,21-1099,50,15.18,12.85,13.4,22.27,24.87
1,Alabama,21-2011,770,21.92,12.59,16.79,27.52,33.33
1,Alabama,21-2021,200,27.86,13.96,21.16,31.16,54.74
1,Alabama,23-0000,12070,35.6,19.22,23.97,63.07,92.48
1,Alabama,23-1011,6660,58.12,28.87,38.44,84.66,102.22
1,Alabama,23-1021,80,*,*,*,*,*
1,Alabama,23-1023,560,23.62,16.37,20.23,31.93,56.09
1,Alabama,23-2011,4000,22.97,16.93,19.3,31.03,35.97
1,Alabama,23-2093,450,24.27,18.3,22.18,30.08,36.33
1,Alabama,23-2099,270,24.87,16.03,21,29.83,42.44
1,Alabama,25-0000,105540,25.53,10.73,16.49,30.64,38.88
1,Alabama,25-1011,1290,*,*,*,*,*
1,Alabama,25-1021,560,*,*,*,*,*
1,Alabama,25-1022,900,*,*,*,*,*
1,Alabama,25-1031,100,*,*,*,*,*
1,Alabama,25-1032,700,*,*,*,*,*
1,Alabama,25-1041,220,*,*,*,*,*
1,Alabama,25-1042,1110,*,*,*,*,*
1,Alabama,25-1051,110,*,*,*,*,*
1,Alabama,25-1052,330,*,*,*,*,*
1,Alabama,25-1053,40,*,*,*,*,*
1,Alabama,25-1054,180,*,*,*,*,*
1,Alabama,25-1061,50,*,*,*,*,*
1,Alabama,25-1062,60,*,*,*,*,*
1,Alabama,25-1063,160,*,*,*,*,*
1,Alabama,25-1065,200,*,*,*,*,*
1,Alabama,25-1066,570,*,*,*,*,*
1,Alabama,25-1067,170,*,*,*,*,*
1,Alabama,25-1072,1230,*,*,*,*,*
1,Alabama,25-1081,920,*,*,*,*,*
1,Alabama,25-1082,150,*,*,*,*,*
1,Alabama,25-1111,170,*,*,*,*,*
1,Alabama,25-1112,160,*,*,*,*,*
1,Alabama,25-1113,230,*,*,*,*,*
1,Alabama,25-1121,960,*,*,*,*,*
1,Alabama,25-1122,270,*,*,*,*,*
1,Alabama,25-1123,1300,*,*,*,*,*
1,Alabama,25-1124,130,*,*,*,*,*
1,Alabama,25-1125,350,*,*,*,*,*
1,Alabama,25-1126,270,*,*,*,*,*
1,Alabama,25-1192,90,*,*,*,*,*
1,Alabama,25-1193,210,*,*,*,*,*
1,Alabama,25-1194,1970,29.04,18.7,23.99,32.1,39.35
1,Alabama,25-1199,210,*,*,*,*,*
1,Alabama,25-2011,5970,10.69,8.81,10.11,13.83,16.71
1,Alabama,25-2012,**,*,*,*,*,*
1,Alabama,25-2021,21130,*,*,*,*,*
1,Alabama,25-2022,8870,*,*,*,*,*
1,Alabama,25-2023,620,*,*,*,*,*
1,Alabama,25-2031,18010,*,*,*,*,*
1,Alabama,25-2032,**,*,*,*,*,*
1,Alabama,25-2051,**,*,*,*,*,*
1,Alabama,25-2052,880,*,*,*,*,*
1,Alabama,25-2057,780,*,*,*,*,*
1,Alabama,25-2058,730,*,*,*,*,*
1,Alabama,25-2059,220,*,*,*,*,*
1,Alabama,25-3011,470,19.82,13.53,17.36,24.5,28.6
1,Alabama,25-3021,1770,19.64,11.07,15.11,28.1,34.96
1,Alabama,25-3031,**,11.71,8.94,9.19,13.87,13.87
1,Alabama,25-3041,770,15.01,13.68,14.45,18.53,21.28
1,Alabama,25-3099,1640,*,*,*,*,*
1,Alabama,25-4011,80,26.21,15.83,21.05,35.43,40.97
1,Alabama,25-4012,150,24.72,15.95,19.82,33.48,42.11
1,Alabama,25-4013,90,21.6,14.09,15.76,24.71,35.97
1,Alabama,25-4022,2540,30.12,14.35,23.19,32.7,36.63
1,Alabama,25-4031,400,17.48,13.45,14.4,20.78,24.91
1,Alabama,25-9021,340,29.32,22.99,24.19,36.24,38.84
1,Alabama,25-9031,1540,32.52,19.6,24.38,41.34,49.11
1,Alabama,25-9044,1950,*,*,*,*,*
1,Alabama,25-9045,7700,*,*,*,*,*
1,Alabama,25-9099,350,17.59,11.03,16.32,23.56,30.41
1,Alabama,27-0000,18790,21.72,11.51,15.06,31.21,45.17
1,Alabama,27-1011,190,40.56,26.59,29.69,48.64,57.7
1,Alabama,27-1012,80,15.66,10.19,14.11,16.31,20.81
1,Alabama,27-1014,60,30.9,20.59,27.37,36.17,46.33
1,Alabama,27-1021,110,35.97,27.58,29.17,37.47,42.56
1,Alabama,27-1023,660,14.04,10.41,10.93,17.33,21.16
1,Alabama,27-1024,2050,22.12,14.52,17.43,29.03,40.57
1,Alabama,27-1025,570,27.46,14.22,20.12,36.07,48.23
1,Alabama,27-1026,2840,16.38,13.91,14.57,20.65,23.81
1,Alabama,27-1027,70,23.54,8.22,8.85,32.75,32.75
1,Alabama,27-2012,870,26.04,17.41,19.94,37.29,45.96
1,Alabama,27-2021,690,*,*,*,*,*
1,Alabama,27-2022,2880,*,*,*,*,*
1,Alabama,27-2041,100,16.55,11.77,12.74,26.92,31.55
1,Alabama,27-2042,230,12.21,9.01,10.61,13.98,22.31
1,Alabama,27-3011,410,15.09,10.39,11.15,22.84,29.12
1,Alabama,27-3023,420,19.75,13.46,17.15,27.48,43.71
1,Alabama,27-3031,2420,27.63,15.41,21,37.02,52.08
1,Alabama,27-3041,600,28.78,15.87,19.63,40.67,46.45
1,Alabama,27-3042,990,38.38,24.33,29.27,46.64,54.08
1,Alabama,27-3043,190,30.01,18.89,21.59,36.97,50.99
1,Alabama,27-3091,310,24.84,15.62,20.09,31.06,37.29
1,Alabama,27-3092,190,31.89,10.08,24.38,35.19,35.19
1,Alabama,27-4011,550,21.17,14.01,17.89,28.48,38.46
1,Alabama,27-4012,240,17.73,11.5,14.34,27.87,35.48
1,Alabama,27-4014,100,*,*,*,*,*
1,Alabama,27-4021,470,16.16,10.61,13.81,22.53,27.73
1,Alabama,27-4031,210,25.42,11.02,16.92,51.39,56.45
1,Alabama,27-4032,70,17.99,13.08,14.15,37.26,62.4
1,Alabama,27-4099,40,41.39,20.75,33.26,57.26,63.91
1,Alabama,29-0000,135470,30.01,16.5,22.39,39.21,62.31
1,Alabama,29-1011,350,28.59,21.02,23,44.2,62.45
1,Alabama,29-1021,1140,77.55,32.95,57.65,109.88,#
1,Alabama,29-1023,150,88.08,78.75,82.74,#,#
1,Alabama,29-1029,70,59.71,54.36,56.33,107.75,#
1,Alabama,29-1031,830,29.82,22.07,26.45,36.29,41.14
1,Alabama,29-1041,490,56.68,23.69,33.4,61.7,93.06
1,Alabama,29-1051,5420,63.41,37.54,57.52,67.27,74.91
1,Alabama,29-1071,1070,46.81,25,37.97,52.85,63.79
1,Alabama,29-1081,90,63.59,21.67,29.05,95.08,103.16
1,Alabama,29-1122,1300,45.84,33.29,38.88,50.45,59.47
1,Alabama,29-1123,2670,46.49,30.61,38.45,54.55,63.32
1,Alabama,29-1124,150,39.47,25.89,32.4,44.92,58.75
1,Alabama,29-1125,280,24.89,20,23.07,28.3,34.33
1,Alabama,29-1126,2210,29.49,22.33,24.59,31.87,37.78
1,Alabama,29-1127,2260,34.13,25.09,29.02,42.53,50.14
1,Alabama,29-1128,60,22.73,18.1,19.68,27.46,35.39
1,Alabama,29-1129,60,32.52,22.08,29.77,61.2,77.88
1,Alabama,29-1131,1030,48.53,31.28,39.67,58.14,70.77
1,Alabama,29-1141,50450,31.68,24.19,28.44,38.03,44.65
1,Alabama,29-1151,1290,86.44,45.31,69.26,98.64,106.26
1,Alabama,29-1171,4220,49.92,39.59,46.9,59.4,65.48
1,Alabama,29-1181,70,41.19,35.97,38.19,43.01,45.16
1,Alabama,29-1211,90,#,85.05,90.54,#,#
1,Alabama,29-1212,200,#,105.42,#,#,#
1,Alabama,29-1213,200,#,54.57,#,#,#
1,Alabama,29-1215,490,104.41,47.76,83.97,#,#
1,Alabama,29-1217,50,*,*,*,*,*
1,Alabama,29-1218,120,96.16,51.27,77.75,103.73,#
1,Alabama,29-1221,450,88.12,59.21,75.22,107.82,#
1,Alabama,29-1222,80,110.39,38.52,52.32,#,#
1,Alabama,29-1223,190,86.74,31.59,34.65,#,#
1,Alabama,29-1224,**,#,72.74,#,#,#
1,Alabama,29-1229,3690,#,44.37,79.23,#,#
1,Alabama,29-1241,120,99.28,78.05,84.09,99.28,#
1,Alabama,29-1242,270,76.68,54.09,73.21,#,#
1,Alabama,29-1249,350,104.25,56.37,56.37,#,#
1,Alabama,29-1292,3070,27.59,21.94,23.49,28.66,29.77
1,Alabama,29-1299,170,42.8,33.9,36.54,52.9,67.78
1,Alabama,29-2010,6210,22.69,14.53,17.12,30,37.03
1,Alabama,29-2031,1210,19.37,13.77,14.57,31.81,37.91
1,Alabama,29-2032,1050,30.7,23.45,27.35,36.42,40.66
1,Alabama,29-2033,280,36.15,26.8,31.44,38.68,40.97
1,Alabama,29-2034,3560,25.67,18.55,22.98,31.28,36.86
1,Alabama,29-2035,630,35.21,22.5,30.36,37.87,41.23
1,Alabama,29-2042,2660,16.61,11.96,14.38,22.2,23.95
1,Alabama,29-2043,1500,21.41,16.38,18.57,25.69,27.79
1,Alabama,29-2051,50,17.19,14.75,14.77,23.79,26.85
1,Alabama,29-2052,8340,17.4,13.85,15.4,19.04,22.36
1,Alabama,29-2053,2040,15.26,10.42,12.47,17.26,20.21
1,Alabama,29-2055,2330,21.99,14.66,18.06,24.79,30.27
1,Alabama,29-2056,2030,14.62,13,13.72,18.18,21.01
1,Alabama,29-2057,1520,17.3,13.69,14.71,19.75,21.79
1,Alabama,29-2061,10250,23.23,16.21,19.52,27,29.58
1,Alabama,29-2072,2540,18.99,13.65,15.52,24.35,30.15
1,Alabama,29-2081,1270,14.91,13.14,13.8,17.53,20.58
1,Alabama,29-2091,90,45.12,19.9,29.87,54.78,58.83
1,Alabama,29-2092,50,37.37,20.5,31.52,41.05,45.16
1,Alabama,29-2099,1340,20.03,17.17,17.75,22.92,28.38
1,Alabama,29-9021,50,24.55,12.24,18.52,30.39,38.27
1,Alabama,29-9091,370,*,*,*,*,*
1,Alabama,29-9093,220,18.57,13.17,17.51,19.81,24.56
1,Alabama,29-9099,100,21.91,18.62,19.41,32.95,52.17
1,Alabama,31-0000,70170,14.43,10.37,12,17.21,20.53
1,Alabama,31-1120,19910,11.45,8.76,10.28,13.65,14.69
1,Alabama,31-1131,22430,14.69,11.5,13.48,16.69,18.02
1,Alabama,31-1132,500,14.38,11.44,13.64,15.21,18.78
1,Alabama,31-1133,870,14.53,11.63,11.98,16.04,19.55
1,Alabama,31-2011,440,29.84,24.68,28.47,33.07,35.59
1,Alabama,31-2021,1990,29.08,18.64,24.12,32.67,36.31
1,Alabama,31-2022,630,11.89,10,10.71,13.97,14.62
1,Alabama,31-9011,600,20.15,10.04,13.74,26.58,37.47
1,Alabama,31-9091,4630,17.37,13.77,14.85,21.36,22.96
1,Alabama,31-9092,12360,16.37,12,14.24,17.75,20.53
1,Alabama,31-9093,870,15.83,11.65,14.22,17.83,20.39
1,Alabama,31-9094,360,18.9,14.16,16.37,22.17,23.44
1,Alabama,31-9095,440,16.98,13.73,14.95,18.57,20.11
1,Alabama,31-9096,1100,13.46,10.53,11.31,16.1,17.88
1,Alabama,31-9097,2490,17.4,14.03,14.9,19.2,21.11
1,Alabama,31-9099,530,20.09,12.75,15.3,26.19,29.41
1,Alabama,33-0000,48270,19.04,11.44,14.2,26.31,32.94
1,Alabama,33-1011,430,34.13,24.61,29.89,38.94,41.96
1,Alabama,33-1012,1230,35.85,21.46,26.84,45.15,56.03
1,Alabama,33-1021,1030,33.45,17.06,23.92,42.08,51.29
1,Alabama,33-1091,670,23.33,13.91,15.71,30.41,43.73
1,Alabama,33-1099,120,30.42,18.89,18.93,36.02,39.62
1,Alabama,33-2011,6960,19.85,13.21,15.49,27.29,32.22
1,Alabama,33-2021,530,25.23,18.33,21.06,32.54,32.54
1,Alabama,33-2022,40,15.71,14.89,14.89,19.06,21.05
1,Alabama,33-3011,90,16.46,11.8,15.27,20.54,21.92
1,Alabama,33-3012,4840,19.6,13.56,16.9,25.61,30.37
1,Alabama,33-3021,1220,31.12,19.38,23.16,42.49,69.65
1,Alabama,33-3031,150,31.12,19.06,23.79,33.5,37.02
1,Alabama,33-3041,40,17.99,14.19,14.19,20.54,23.9
1,Alabama,33-3051,12770,24.53,16.7,19.62,30.42,33.5
1,Alabama,33-9011,250,16.74,12.7,14.53,20.67,23.91
1,Alabama,33-9021,460,23.42,17.47,19.47,27.3,34.22
1,Alabama,33-9031,70,18.99,15.83,17.68,22.4,24.76
1,Alabama,33-9032,15290,13.95,10.49,11.51,17.08,20.54
1,Alabama,33-9091,420,12.64,8.85,10.05,15.9,25.1
1,Alabama,33-9092,710,10.65,9.44,10.06,12.3,14.31
1,Alabama,33-9093,270,23.44,19.62,20.73,25.62,28.58
1,Alabama,33-9094,70,14.12,11.13,14.12,14.4,18.49
1,Alabama,35-0000,172810,11.67,8.58,10.21,14.33,17.54
1,Alabama,35-1011,790,28,21,24.14,33.08,42.83
1,Alabama,35-1012,20050,16.93,11.53,14.15,20.98,26.92
1,Alabama,35-2011,23480,12.65,10.37,10.83,13.74,14.42
1,Alabama,35-2012,8640,11.35,8.73,10.14,14.38,17.09
1,Alabama,35-2014,17450,13.91,10.49,12.25,16.73,17.98
1,Alabama,35-2015,1520,11.77,10.63,11.29,14.33,22.26
1,Alabama,35-2019,70,15.85,15.36,15.85,15.85,15.85
1,Alabama,35-2021,16310,11.48,8.85,10,14.47,16.87
1,Alabama,35-3011,4870,10.02,7.99,8.62,12.56,22.52
1,Alabama,35-3023,36690,10.99,9.21,10.41,13.19,14.59
1,Alabama,35-3031,29410,9.72,7.65,8.13,11.48,16.58
1,Alabama,35-3041,2520,12.79,10.19,10.97,13.73,15.72
1,Alabama,35-9011,3430,10.26,8.09,9.1,13.11,15.62
1,Alabama,35-9021,3710,11.44,9.24,10.29,13.48,15.31
1,Alabama,35-9031,3810,10.64,8.49,9.93,12.67,13.82
1,Alabama,35-9099,60,*,*,*,*,*
1,Alabama,37-0000,54610,14.14,10.01,11.4,17.47,21.79
1,Alabama,37-1011,2460,19.84,13.69,16.32,25.15,32.6
1,Alabama,37-1012,1800,23.57,16.6,19.73,29.67,36.42
1,Alabama,37-2011,25460,13.37,9.42,10.78,15.86,18.18
1,Alabama,37-2012,9540,12.4,9.65,10.38,13.53,14.77
1,Alabama,37-2021,2530,20.28,14.67,17.96,22.13,28.58
1,Alabama,37-3011,11450,16.26,11.93,14.07,17.71,21.13
1,Alabama,37-3012,270,20.36,14.05,16.86,21.4,25.48
1,Alabama,37-3013,1090,20.88,16.66,17.73,23.13,26.28
1,Alabama,39-0000,33950,13.08,9.06,10.33,16.67,22.78
1,Alabama,39-1013,90,26.44,26.23,26.23,32.28,33.29
1,Alabama,39-1014,1410,20.41,13.58,16.73,25.02,31.12
1,Alabama,39-1022,1160,19.65,10.54,14.89,24.84,29.09
1,Alabama,39-2011,120,17.07,13.92,14.48,26.68,35.68
1,Alabama,39-2021,3770,13.02,9.13,10.37,14.59,16.72
1,Alabama,39-3019,40,11.21,9.98,10.83,12.04,20.28
1,Alabama,39-3031,870,10.62,9.74,10.43,12.58,14.8
1,Alabama,39-3091,5560,10.38,8.43,9,13.22,15.27
1,Alabama,39-3093,40,12.07,10.1,11.61,13,15.26
1,Alabama,39-4011,90,27.32,19.24,20.92,32,48.9
1,Alabama,39-4012,40,17.34,14.42,14.73,23.25,25.5
1,Alabama,39-4021,580,14.38,9.89,12.99,17.04,22.61
1,Alabama,39-4031,440,22.21,14.25,19.23,24.15,29.75
1,Alabama,39-5011,140,13.04,11.57,12.79,13.31,13.41
1,Alabama,39-5012,3000,14.54,10,11.09,17.06,27.74
1,Alabama,39-5092,770,13.77,11.45,12.53,17.34,24.25
1,Alabama,39-5093,90,11.21,9.1,10.15,13.25,13.67
1,Alabama,39-5094,520,15.73,10.76,11.59,18.57,26.77
1,Alabama,39-6011,50,14.07,9.75,12.25,15.52,15.56
1,Alabama,39-6012,140,14.1,10,13,15.64,20.06
1,Alabama,39-7010,490,14.54,10.1,13.28,17.49,29.46
1,Alabama,39-9011,5180,10.36,8.78,9.73,12.85,14.89
1,Alabama,39-9031,2730,20.36,10.74,13.16,22.24,27.42
