area,state,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
1,Alabama,21-1011,570,14.34,8.23,11.68,17.5,20.17
1,Alabama,21-1012,2200,20.37,12.38,16.36,24.17,27.38
1,Alabama,21-1013,160,16.42,10.64,13.41,22.76,25.69
1,Alabama,21-1014,1000,11.78,8.22,9.58,15.07,19.83
1,Alabama,21-1015,430,12.34,7.81,9.99,15.7,24.29
1,Alabama,21-1021,1430,13.71,8.71,10.57,17.43,20.6
1,Alabama,21-1022,2540,14.67,11.18,12.33,18.09,20.91
1,Alabama,21-1023,1240,11.21,7.79,8.73,16.25,21.5
1,Alabama,21-1091,350,13.7,7.46,9.76,19.82,29.06
1,Alabama,21-1092,450,14.93,9.26,10.22,22.7,25.55
1,Alabama,21-1093,3390,11.23,6.85,8.47,15.64,19.33
1,Alabama,21-2011,180,14.78,8.54,11.17,19.72,26.56
1,Alabama,23-0000,10030,23.96,9.86,15.12,40.25,63.62
1,Alabama,23-1011,4670,40.85,23.47,31.55,57.53,#
1,Alabama,23-1021,110,40.2,23.31,29.7,60.71,66.28
1,Alabama,23-1023,610,14,6.5,8.56,19.55,31.82
1,Alabama,23-2011,1520,16.75,7.92,12.17,23.11,26.75
1,Alabama,23-2091,190,11.49,6.06,6.82,19.42,30.87
1,Alabama,23-2092,690,10.19,6.97,7.97,15.54,20.15
1,Alabama,25-0000,101680,17.3,6.31,8.43,21.22,26.03
1,Alabama,25-1011,770,*,*,*,*,*
1,Alabama,25-1021,390,*,*,*,*,*
1,Alabama,25-1022,720,*,*,*,*,*
1,Alabama,25-1042,520,*,*,*,*,*
1,Alabama,25-1051,70,*,*,*,*,*
1,Alabama,25-1052,180,*,*,*,*,*
1,Alabama,25-1054,130,*,*,*,*,*
1,Alabama,25-1063,140,*,*,*,*,*
1,Alabama,25-1065,90,*,*,*,*,*
1,Alabama,25-1066,300,*,*,*,*,*
1,Alabama,25-1067,240,*,*,*,*,*
1,Alabama,25-1072,690,*,*,*,*,*
1,Alabama,25-1081,520,*,*,*,*,*
1,Alabama,25-1082,60,*,*,*,*,*
1,Alabama,25-1111,60,*,*,*,*,*
1,Alabama,25-1112,190,*,*,*,*,*
1,Alabama,25-1113,50,*,*,*,*,*
1,Alabama,25-1121,680,*,*,*,*,*
1,Alabama,25-1122,170,*,*,*,*,*
1,Alabama,25-1123,720,*,*,*,*,*
1,Alabama,25-1125,310,*,*,*,*,*
1,Alabama,25-1126,150,*,*,*,*,*
1,Alabama,25-1191,1040,*,*,*,*,*
1,Alabama,25-1193,160,*,*,*,*,*
1,Alabama,25-1194,1450,22.92,9.98,14.4,27.34,34.98
1,Alabama,25-2011,4910,7.59,5.96,6.61,9.15,12.01
1,Alabama,25-2012,3220,*,*,*,*,*
1,Alabama,25-2021,17350,*,*,*,*,*
1,Alabama,25-2022,8310,*,*,*,*,*
1,Alabama,25-2023,250,*,*,*,*,*
1,Alabama,25-2031,11450,*,*,*,*,*
1,Alabama,25-2032,1630,*,*,*,*,*
1,Alabama,25-2041,2490,*,*,*,*,*
1,Alabama,25-2042,910,*,*,*,*,*
1,Alabama,25-2043,1310,*,*,*,*,*
1,Alabama,25-3011,700,11.69,7.84,9.19,17.89,21.25
1,Alabama,25-3021,620,10.65,7.71,9.18,14.87,21.02
1,Alabama,25-4010,150,16.88,9.77,13.62,22.73,26.99
1,Alabama,25-4021,2130,19.22,11.64,14.59,21.8,25.58
1,Alabama,25-4031,860,9.39,6.31,7.54,12.77,15.94
1,Alabama,25-9011,40,12.1,7.7,8.86,17.09,21.44
1,Alabama,25-9031,860,21.62,12.12,15.5,29.23,33.4
1,Alabama,25-9041,22680,*,*,*,*,*
1,Alabama,27-0000,13870,13.08,6.93,8.98,19.01,26.28
1,Alabama,27-1011,150,20.38,13.71,15.89,31.63,44.19
1,Alabama,27-1013,100,13.63,6.97,10.58,17.52,23.86
1,Alabama,27-1014,190,16.89,9.97,11.82,22.13,26.33
1,Alabama,27-1021,240,23.79,12.96,17.65,31.99,36.26
1,Alabama,27-1022,40,20.63,12.46,15.82,31.14,42.22
1,Alabama,27-1023,980,7.98,6.1,6.96,9.29,10.9
1,Alabama,27-1024,1180,15.49,9.43,11.53,20.54,26.16
1,Alabama,27-1025,350,15.1,9.19,12.04,21.85,27.37
1,Alabama,27-1026,720,10.78,6.93,8.45,15.17,18.57
1,Alabama,27-2011,**,*,*,*,*,*
1,Alabama,27-2012,390,*,*,*,*,*
1,Alabama,27-2022,1080,*,*,*,*,*
1,Alabama,27-2032,580,13.83,6.2,8.26,18.52,24.68
1,Alabama,27-2041,30,*,*,*,*,*
1,Alabama,27-2042,290,*,*,*,*,*
1,Alabama,27-3010,990,8,5.75,6.33,12.14,17.56
1,Alabama,27-3020,680,11.62,7.28,8.48,14.6,19.11
1,Alabama,27-3031,1160,17.4,9.51,13.02,23.4,30.56
1,Alabama,27-3041,720,17.13,10.61,13.75,22.35,26.95
1,Alabama,27-3042,430,20.32,11.38,15.97,24.5,28.19
1,Alabama,27-3043,270,16.43,8.74,10.53,22.28,29.34
1,Alabama,27-3091,130,14.9,8.28,10.15,17.33,21.45
1,Alabama,27-4011,240,12.29,7,9.36,16.03,21.02
1,Alabama,27-4012,430,9.64,6.1,7.56,13.1,18.43
1,Alabama,27-4013,90,11.29,7.42,9.19,12.6,13.32
1,Alabama,27-4014,90,14.29,8.27,10.61,19.21,21.49
1,Alabama,27-4021,950,8.96,7,7.75,12.2,16.52
1,Alabama,27-4031,220,12.65,7.07,9.21,18.74,25.67
1,Alabama,27-4032,90,13.62,8.68,11.03,18.48,28.23
1,Alabama,29-0000,98150,17.55,9.22,12.32,24.23,36.53
1,Alabama,29-1011,240,29.85,7.46,8.49,53.78,#
1,Alabama,29-1020,790,#,29.68,43.44,#,#
1,Alabama,29-1031,670,18.76,10.07,15.35,22.7,27.31
1,Alabama,29-1041,350,30.36,13.47,23.75,42.08,62.49
1,Alabama,29-1051,3930,36.03,25.7,31.18,41.09,44.54
1,Alabama,29-1061,300,#,55.64,#,#,#
1,Alabama,29-1062,900,62.54,27.46,49.32,#,#
1,Alabama,29-1063,750,#,47.58,63.64,#,#
1,Alabama,29-1064,560,#,41.98,#,#,#
1,Alabama,29-1065,540,57.46,38.95,47.35,#,#
1,Alabama,29-1066,90,54.66,26.54,47.28,68.82,#
1,Alabama,29-1067,600,#,#,#,#,#
1,Alabama,29-1071,400,25.19,10.93,12.96,33.19,42.37
1,Alabama,29-1081,**,65.78,23.86,35.61,#,#
1,Alabama,29-1111,34970,20.6,14.48,17.11,24.65,27.91
1,Alabama,29-1121,130,18.27,13.81,15.54,21.69,24.79
1,Alabama,29-1122,600,26.4,18.35,22.13,32.38,39.15
1,Alabama,29-1123,1290,28.62,17.76,23.36,34.5,42.78
1,Alabama,29-1124,**,22.67,13.92,19.2,26.32,28.94
1,Alabama,29-1125,190,13.1,9.19,10.61,16.54,21.72
1,Alabama,29-1126,1180,17.16,12.79,14.94,19.98,22.23
1,Alabama,29-1127,800,20.53,14.74,17.32,25.95,33.08
1,Alabama,29-1131,510,27.98,19,22.76,37.38,44.34
1,Alabama,29-2011,1960,19.46,13.92,16.28,22.68,26.92
1,Alabama,29-2012,2520,12.04,7.86,9.44,15.35,18.85
1,Alabama,29-2021,2270,15.95,11.1,13.52,18.11,20.49
1,Alabama,29-2031,860,14.4,8,9.65,20.82,28.69
1,Alabama,29-2032,780,19.67,12.7,16.25,23.02,26.31
1,Alabama,29-2033,370,20.37,15.54,17.98,23.05,27.38
1,Alabama,29-2034,2740,16.83,12.31,14.57,19.93,22.94
1,Alabama,29-2041,2590,10.07,7.05,8.23,11.97,14.11
1,Alabama,29-2051,620,8.35,5.96,6.8,14.26,17.09
1,Alabama,29-2052,4020,8.71,6.23,7.32,10.55,12.63
1,Alabama,29-2053,230,9.35,6.52,7.83,10.97,12.97
1,Alabama,29-2054,450,14.07,8.71,10.57,16.78,20.03
1,Alabama,29-2055,1360,12.65,8.67,10.25,15.75,18.98
1,Alabama,29-2056,670,9.33,6.64,7.79,11,13
1,Alabama,29-2061,15380,12.41,9.17,10.58,14.21,16.66
1,Alabama,29-2071,2230,9.2,6.82,7.75,11.35,14.67
1,Alabama,29-2081,**,11.33,8.52,9.52,15.7,24.88
1,Alabama,29-9010,570,21,12.69,15.97,27.32,34.39
1,Alabama,29-9091,220,*,*,*,*,*
1,Alabama,31-0000,42900,8.38,6.19,7.2,10.07,12.53
1,Alabama,31-1011,6490,7.87,5.85,6.54,9.45,10.9
1,Alabama,31-1012,20940,8.07,6.17,7.09,9.05,10.52
1,Alabama,31-1013,780,8.32,6.29,7.32,9.61,10.98
1,Alabama,31-2011,240,19.21,13.61,16.3,21.25,22.62
1,Alabama,31-2012,80,11.24,6.81,7.9,19.58,22.48
1,Alabama,31-2021,860,18.49,10.68,15.32,21.23,23.88
1,Alabama,31-2022,430,8.34,6.36,7.32,9.9,12.64
1,Alabama,31-9011,160,14.07,7.77,11.59,19.88,21.93
1,Alabama,31-9091,3010,10.24,7.13,8.43,12.58,14.71
1,Alabama,31-9092,3360,9.52,7.27,8.1,11.12,13.34
1,Alabama,31-9093,330,8.51,6.56,7.55,10.16,12.88
1,Alabama,31-9094,1400,11.82,8.82,10.17,13.42,15.46
1,Alabama,31-9095,550,7.61,5.89,6.48,8.92,10.44
1,Alabama,31-9096,1350,7.08,5.78,6.25,8.26,9.3
1,Alabama,33-0000,37830,12.05,6.47,8.3,16.74,20.8
1,Alabama,33-1011,280,22.47,15.09,18.74,25.75,29.62
1,Alabama,33-1012,1390,21.06,14.25,17.56,25.42,31.61
1,Alabama,33-1021,830,20.98,15.3,18.41,25.57,31.93
1,Alabama,33-2011,4070,15.4,10.52,12.45,18.38,21.41
1,Alabama,33-2021,100,17.92,14.02,15.54,20.55,23.19
1,Alabama,33-3011,40,11.61,7.29,8.43,13.78,15.81
1,Alabama,33-3012,4940,13.21,8.95,11.03,17.74,20.14
1,Alabama,33-3021,900,16.54,11.59,13.44,21.43,31.39
1,Alabama,33-3051,8380,14.77,10.18,12.01,17.32,20.43
1,Alabama,33-9011,100,10.97,7.32,8.93,12.99,14.91
1,Alabama,33-9021,570,11.6,6.51,7.63,18.15,25.72
1,Alabama,33-9032,13080,7.89,5.88,6.53,9.71,13.24
1,Alabama,33-9091,560,6.99,5.75,6.22,8.42,9.83
1,Alabama,35-0000,132350,6.6,5.64,6,7.46,9.25
1,Alabama,35-1011,940,12.62,7.8,9.02,15.15,21.22
1,Alabama,35-1012,7450,10.03,7.06,8.24,12.47,15.2
1,Alabama,35-2011,11130,6.49,5.66,5.98,7.05,7.87
1,Alabama,35-2012,10140,6.74,5.69,6.08,7.95,9.72
1,Alabama,35-2014,8630,7.44,5.79,6.36,9.1,10.78
1,Alabama,35-2015,3990,7.14,5.71,6.24,8.07,8.65
1,Alabama,35-2021,6910,7,5.78,6.23,8.37,10.02
1,Alabama,35-3011,2930,6.72,5.64,6.05,7.91,8.9
1,Alabama,35-3021,34570,6.38,5.57,5.89,6.9,7.79
1,Alabama,35-3022,4500,6.53,5.63,5.98,7.19,8.32
1,Alabama,35-3031,28840,6.34,5.56,5.87,6.82,7.44
1,Alabama,35-3041,1600,7.2,5.74,6.26,8.42,10.73
1,Alabama,35-9011,2570,6.76,5.73,6.12,7.65,8.9
1,Alabama,35-9021,4160,6.64,5.67,6.04,7.44,8.42
1,Alabama,35-9031,3070,6.75,5.71,6.1,7.73,8.69
1,Alabama,37-0000,53430,7.7,5.87,6.48,9.72,12.46
1,Alabama,37-1011,2230,11.02,7.28,8.84,14.03,17.53
1,Alabama,37-1012,1140,15.6,9.31,11.5,19.15,22.55
1,Alabama,37-2011,24210,7.29,5.78,6.31,8.96,10.88
1,Alabama,37-2012,12420,6.8,5.74,6.14,7.83,8.9
1,Alabama,37-2021,1800,10.67,7.05,8.98,12.95,16.46
1,Alabama,37-3011,8920,8.68,6.38,7.38,10.57,12.78
1,Alabama,37-3012,360,10.04,7.58,8.4,11.86,14.65
1,Alabama,37-3013,1240,12.12,9.15,10.2,14.35,16.33
1,Alabama,39-0000,27250,7.22,5.76,6.27,9.22,13.14
1,Alabama,39-1021,770,10.95,7.5,8.86,16.21,22.11
1,Alabama,39-2021,780,7.74,5.92,6.59,9.05,11.95
1,Alabama,39-3021,70,6.71,5.67,6.06,7.78,8.61
1,Alabama,39-3031,480,6.45,5.59,5.93,6.98,8
1,Alabama,39-3091,2300,6.63,5.65,6.03,7.69,10.01
1,Alabama,39-4011,200,15.26,6.94,11.37,20.54,27.64
1,Alabama,39-4021,690,7.45,5.83,6.38,9.96,12.72
1,Alabama,39-5011,220,8.27,5.82,6.38,13.05,19.93
1,Alabama,39-5012,3580,7.6,5.92,6.51,9.41,14.12
1,Alabama,39-5092,150,9.28,5.72,6.44,13.2,17.88
1,Alabama,39-5093,320,7.2,5.8,6.31,8.13,8.73
1,Alabama,39-5094,80,9.25,5.79,6.48,12.08,16.95
1,Alabama,39-6011,210,6.68,5.67,6.05,8.5,12.13
1,Alabama,39-6012,80,6.74,5.61,6.04,8.27,14.32
1,Alabama,39-6021,160,6.55,5.53,5.92,8.7,10.71
1,Alabama,39-9011,6150,6.66,5.58,6,7.78,9.08
1,Alabama,39-9021,3750,6.91,5.78,6.2,8.15,9.87
1,Alabama,39-9031,1720,11.53,6.02,6.93,17.19,21.03
1,Alabama,39-9032,3100,7.79,5.79,6.41,9.99,12.95
1,Alabama,39-9041,750,8.16,5.95,6.7,9.95,12.18
1,Alabama,41-0000,195770,8.54,5.93,6.67,14.5,25.6
1,Alabama,41-1011,20040,12.32,7.85,9.61,16.83,24.54
1,Alabama,41-1012,2910,23.34,12.29,17.57,32.79,44.35
1,Alabama,41-2011,57920,6.68,5.69,6.06,7.61,8.8
1,Alabama,41-2021,6680,7.22,5.73,6.24,9.72,13.88
1,Alabama,41-2022,4720,11.28,6.69,8.13,15.37,20.23
1,Alabama,41-2031,54680,8.09,5.92,6.62,10.93,16.74
1,Alabama,41-3011,1890,16.05,7.6,10.8,24.05,32.93
1,Alabama,41-3021,4760,20.05,10,13.89,31.77,44.42
1,Alabama,41-3031,2240,32.38,11.25,18.77,52.79,#
1,Alabama,41-3041,490,12.29,8.45,9.94,15.57,18.47
1,Alabama,41-4011,5740,30.1,15.6,21.18,40.38,51.54
1,Alabama,41-4012,20030,19.63,9.67,13.52,27.59,39.15
1,Alabama,41-9011,680,9.84,6.42,7.67,14.18,23.93
1,Alabama,41-9021,240,20.86,11.34,14.37,30.95,43.96
1,Alabama,41-9022,1430,14.46,7.39,10.91,22.72,40.89
1,Alabama,41-9031,670,25.44,15.47,20.21,31.73,41.59
1,Alabama,41-9041,5540,7.97,6.42,7.24,8.68,10.86
1,Alabama,41-9091,320,13.61,7.38,9.65,19.48,32.59
1,Alabama,43-0000,294370,10.63,6.89,8.35,14.08,18.47
1,Alabama,43-1011,16910,16.28,9.65,12.23,21.33,28.7
1,Alabama,43-2011,3120,8.73,6.47,7.5,10.48,12.17
1,Alabama,43-2021,**,14.68,8.8,10.83,19.42,21.19
1,Alabama,43-3011,5020,10.39,7.67,8.56,13.23,17.31
1,Alabama,43-3021,7250,11.19,7.91,9.38,13.45,16.04
1,Alabama,43-3031,22890,11.53,7.63,9.42,14.32,17.81
1,Alabama,43-3051,2850,12.49,8.11,9.97,15.27,18.23
1,Alabama,43-3061,990,13.76,8.21,10.46,16.45,19.41
1,Alabama,43-3071,8250,8.66,7.01,7.72,10.16,11.5
1,Alabama,43-4011,340,14.21,9.82,11.67,16.68,20.04
1,Alabama,43-4021,210,12.35,8.2,9.92,15.08,17.65
1,Alabama,43-4031,1140,10.76,7.15,8.73,14.13,16.58
1,Alabama,43-4041,590,12.2,7.72,9.94,15.09,18.46
1,Alabama,43-4051,20490,11.15,7.88,9.37,14.07,18.34
1,Alabama,43-4061,760,16.62,11.57,13.58,19.57,21.33
1,Alabama,43-4071,3510,8.24,6.03,6.85,10.22,12.78
1,Alabama,43-4081,2650,6.94,5.79,6.22,8.1,9.05
1,Alabama,43-4111,2470,9.65,7.05,8.11,11.36,15.32
1,Alabama,43-4121,1040,8.04,5.94,6.57,10.91,13.94
1,Alabama,43-4131,2280,10.75,7.7,9.04,13.23,15.98
1,Alabama,43-4141,1170,9.99,7.88,8.83,11.06,12.31
1,Alabama,43-4151,3850,9.54,6.74,7.86,12.61,16.07
1,Alabama,43-4161,1950,13.57,9.14,10.92,16.21,18.87
1,Alabama,43-4171,12800,8.71,6.31,7.38,10.55,12.98
1,Alabama,43-4181,1120,11.49,8.47,9.99,17.76,21.32
1,Alabama,43-5011,290,13.79,7.78,9.69,17.11,21.09
1,Alabama,43-5021,1770,7.83,5.92,6.6,9.28,11.07
1,Alabama,43-5031,1930,11.1,7.61,8.99,13.46,16.24
1,Alabama,43-5032,1970,13.73,7.57,9.75,17.93,22.69
1,Alabama,43-5041,1510,13.09,7.19,10.28,18.95,21.67
1,Alabama,43-5051,1000,19.12,17.22,17.93,20.32,21.03
1,Alabama,43-5052,5240,18.59,14.2,16.01,20.97,24.28
1,Alabama,43-5053,2420,18.35,8.26,14.97,19.95,20.91
1,Alabama,43-5061,4200,13.04,6.56,8.61,17.94,21.88
1,Alabama,43-5071,10250,10.39,7.34,8.46,13.02,16.53
1,Alabama,43-5081,24940,8.6,6.13,7.01,10.79,13.56
1,Alabama,43-5111,1240,9.81,7.54,8.42,12.22,15.68
1,Alabama,43-6011,14930,14.29,9.6,11.36,17.38,21.41
1,Alabama,43-6012,3730,14.06,8.96,10.4,18.78,22.14
1,Alabama,43-6013,2910,9.77,7.25,8.36,11.21,13.17
1,Alabama,43-6014,31640,10.17,6.61,8.13,12.78,15.75
1,Alabama,43-9011,2970,13.39,7.9,10.1,19.31,29.1
1,Alabama,43-9021,4060,9.81,7,8.08,12.08,14.88
1,Alabama,43-9022,1660,10.88,7.56,8.7,13.56,16.15
1,Alabama,43-9031,400,12.18,7.74,10.01,14.64,17.45
1,Alabama,43-9041,2670,12.93,8.94,10.63,16.27,20.51
1,Alabama,43-9051,1920,8.75,6.36,7.47,10.59,12.94
1,Alabama,43-9061,37390,9.35,6.36,7.59,11.77,14.44
1,Alabama,43-9071,870,9.51,7.47,8.29,11.6,14.48
1,Alabama,43-9081,350,10.09,7.22,8.2,13.08,16.09
1,Alabama,43-9111,130,12.88,8.13,9.4,16.73,20.47
1,Alabama,45-0000,7130,10.47,6.69,8,13.39,17.27
1,Alabama,45-1011,320,16.81,11.37,13.62,22.38,32.07
1,Alabama,45-2011,210,10.04,8.81,9.27,11.93,19.37
1,Alabama,45-2041,550,7.87,6.05,6.88,8.78,10.43
1,Alabama,45-2091,120,6.77,5.76,6.14,9.6,15.34
1,Alabama,45-2092,1000,8.2,6.02,7.1,9.3,11
1,Alabama,45-2093,750,7.68,5.87,6.46,10.42,12.23
1,Alabama,45-4011,50,12.61,7.44,8.45,13.96,18.62
