area,state,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
1,Alabama,19-2032,40,34.22,22.00,29.20,42.56,51.77
1,Alabama,19-2041,1330,20.50,13.35,16.51,26.48,34.21
1,Alabama,19-2042,90,25.14,17.77,21.55,30.78,39.26
1,Alabama,19-2043,30,28.39,18.51,22.69,33.44,38.96
1,Alabama,19-2099,150,42.73,25.28,35.32,53.66,#
1,Alabama,19-3011,70,28.72,17.97,22.36,34.56,41.59
1,Alabama,19-3021,1320,23.44,13.44,17.92,35.13,44.01
1,Alabama,19-3022,170,8.67,5.68,6.48,12.05,19.51
1,Alabama,19-3031,380,21.45,12.92,16.46,32.48,#
1,Alabama,19-3039,70,36.37,16.51,29.71,41.61,50.76
1,Alabama,19-3051,290,23.99,15.67,19.78,27.72,32.94
1,Alabama,19-3091,**,16.29,11.56,12.87,22.23,30.57
1,Alabama,19-3093,40,17.26,12.76,14.67,32.36,40.82
1,Alabama,19-3099,250,27.86,17.43,21.94,32.47,37.61
1,Alabama,19-4021,450,13.53,9.12,10.43,16.37,19.53
1,Alabama,19-4031,840,19.50,11.80,15.02,23.50,28.50
1,Alabama,19-4091,210,19.31,10.89,13.53,26.49,32.78
1,Alabama,19-4092,170,19.83,14.21,16.54,25.15,31.99
1,Alabama,19-4093,310,14.26,9.70,11.40,17.26,21.10
1,Alabama,19-4099,670,21.41,12.22,15.72,27.25,33.08
1,Alabama,21-0000,15910,14.57,8.58,11.14,19.46,24.15
1,Alabama,21-1011,550,15.37,10.52,12.51,18.47,21.16
1,Alabama,21-1012,2720,20.08,11.80,15.14,24.44,27.34
1,Alabama,21-1013,250,15.78,11.34,13.22,20.71,25.80
1,Alabama,21-1014,1100,12.85,9.10,10.26,16.33,20.65
1,Alabama,21-1015,510,12.98,8.92,10.37,16.35,24.84
1,Alabama,21-1019,110,14.79,7.55,8.93,20.15,25.25
1,Alabama,21-1021,1550,13.71,9.19,10.75,17.24,20.51
1,Alabama,21-1022,2360,15.04,11.38,12.62,18.37,21.29
1,Alabama,21-1023,1460,12.74,7.83,9.33,17.19,21.71
1,Alabama,21-1029,390,20.65,7.76,13.42,26.22,31.24
1,Alabama,21-1091,180,15.89,10.05,12.51,21.27,27.28
1,Alabama,21-1092,620,15.37,9.97,11.27,23.36,26.57
1,Alabama,21-1093,3370,11.56,7.04,8.43,16.10,19.71
1,Alabama,21-1099,520,17.34,10.84,14.43,22.74,26.04
1,Alabama,21-2011,200,16.40,8.69,12.52,20.87,28.74
1,Alabama,23-0000,10430,26.15,12.62,17.37,42.60,69.60
1,Alabama,23-1011,4970,42.37,24.64,32.11,64.01,#
1,Alabama,23-1021,120,55.22,29.23,35.81,63.19,67.59
1,Alabama,23-1023,530,19.98,11.88,14.12,33.25,51.38
1,Alabama,23-2011,1850,18.56,11.66,14.98,24.32,27.64
1,Alabama,23-2091,180,12.13,5.74,6.42,19.60,32.18
1,Alabama,23-2092,520,10.71,7.06,9.17,18.30,21.28
1,Alabama,23-2093,730,15.05,10.03,11.72,18.60,25.16
1,Alabama,23-2099,1530,19.61,14.08,16.49,23.25,26.04
1,Alabama,25-0000,100210,17.34,6.49,10.55,21.21,26.61
1,Alabama,25-1011,870,*,*,*,*,*
1,Alabama,25-1021,430,*,*,*,*,*
1,Alabama,25-1022,780,*,*,*,*,*
1,Alabama,25-1031,120,*,*,*,*,*
1,Alabama,25-1032,710,*,*,*,*,*
1,Alabama,25-1041,**,*,*,*,*,*
1,Alabama,25-1042,620,*,*,*,*,*
1,Alabama,25-1043,**,*,*,*,*,*
1,Alabama,25-1051,110,*,*,*,*,*
1,Alabama,25-1052,240,*,*,*,*,*
1,Alabama,25-1054,180,*,*,*,*,*
1,Alabama,25-1063,270,*,*,*,*,*
1,Alabama,25-1064,70,*,*,*,*,*
1,Alabama,25-1065,150,*,*,*,*,*
1,Alabama,25-1066,360,*,*,*,*,*
1,Alabama,25-1067,240,*,*,*,*,*
1,Alabama,25-1071,1160,*,*,*,*,*
1,Alabama,25-1072,610,*,*,*,*,*
1,Alabama,25-1081,740,*,*,*,*,*
1,Alabama,25-1111,90,*,*,*,*,*
1,Alabama,25-1113,80,*,*,*,*,*
1,Alabama,25-1121,670,*,*,*,*,*
1,Alabama,25-1122,280,*,*,*,*,*
1,Alabama,25-1123,1000,*,*,*,*,*
1,Alabama,25-1124,300,*,*,*,*,*
1,Alabama,25-1125,420,*,*,*,*,*
1,Alabama,25-1126,190,*,*,*,*,*
1,Alabama,25-1191,300,*,*,*,*,*
1,Alabama,25-1192,40,*,*,*,*,*
1,Alabama,25-1193,170,*,*,*,*,*
1,Alabama,25-1194,1940,21.19,11.72,14.30,28.07,34.31
1,Alabama,25-1199,2280,20.56,13.16,15.78,27.99,36.32
1,Alabama,25-2011,4040,9.56,6.92,7.96,11.47,16.11
1,Alabama,25-2012,3570,*,*,*,*,*
1,Alabama,25-2021,19100,*,*,*,*,*
1,Alabama,25-2022,8700,*,*,*,*,*
1,Alabama,25-2023,250,*,*,*,*,*
1,Alabama,25-2031,11510,*,*,*,*,*
1,Alabama,25-2032,1880,*,*,*,*,*
1,Alabama,25-2041,2130,*,*,*,*,*
1,Alabama,25-2042,780,*,*,*,*,*
1,Alabama,25-2043,1050,*,*,*,*,*
1,Alabama,25-3011,770,15.91,8.76,10.55,21.85,26.22
1,Alabama,25-3021,630,11.08,7.91,9.43,16.54,21.81
1,Alabama,25-3099,2470,*,*,*,*,*
1,Alabama,25-4011,40,19.56,12.32,15.29,23.57,26.68
1,Alabama,25-4012,100,15.96,10.18,12.70,19.96,23.91
1,Alabama,25-4013,80,13.64,7.33,10.57,18.83,25.25
1,Alabama,25-4021,2100,19.43,11.40,16.55,21.69,25.97
1,Alabama,25-4031,1360,9.52,6.01,7.15,12.78,16.01
1,Alabama,25-9031,1040,23.44,12.93,16.10,31.09,34.75
1,Alabama,25-9041,19720,*,*,*,*,*
1,Alabama,25-9099,1670,11.68,5.94,7.43,16.12,21.19
1,Alabama,27-0000,16210,13.06,7.04,8.48,19.31,26.90
1,Alabama,27-1011,130,21.74,13.79,15.58,27.47,39.72
1,Alabama,27-1012,50,8.64,7.24,7.78,9.81,10.87
1,Alabama,27-1013,90,14.21,6.02,8.58,21.03,26.36
1,Alabama,27-1014,160,18.65,10.37,14.01,24.82,28.08
1,Alabama,27-1019,40,14.29,7.08,10.52,16.70,20.02
1,Alabama,27-1021,220,21.00,12.03,15.08,27.32,37.14
1,Alabama,27-1022,40,19.49,12.57,14.55,29.51,38.52
1,Alabama,27-1023,1330,9.15,6.85,7.79,10.87,13.44
1,Alabama,27-1024,1360,15.43,9.75,12.04,20.35,26.50
1,Alabama,27-1025,380,16.45,9.63,12.86,22.81,28.92
1,Alabama,27-1026,1090,8.24,7.03,7.49,10.81,15.06
1,Alabama,27-1029,100,20.30,11.94,14.06,26.79,32.81
1,Alabama,27-2012,430,17.50,9.61,12.27,27.81,44.26
1,Alabama,27-2022,2220,*,*,*,*,*
1,Alabama,27-2032,510,14.49,6.06,7.99,18.54,25.58
1,Alabama,27-2041,40,17.19,11.85,14.14,24.87,34.79
1,Alabama,27-2042,230,21.01,9.70,15.57,24.74,26.88
1,Alabama,27-2099,70,12.78,5.70,6.40,16.65,20.62
1,Alabama,27-3011,880,7.78,5.78,6.37,12.02,16.26
1,Alabama,27-3012,60,8.15,5.75,6.35,21.65,33.18
1,Alabama,27-3021,130,18.93,9.99,12.64,33.58,57.65
1,Alabama,27-3022,700,12.08,7.57,8.57,17.10,26.30
1,Alabama,27-3031,1450,16.53,8.35,12.26,21.57,27.99
1,Alabama,27-3041,890,19.14,12.35,15.31,24.78,31.81
1,Alabama,27-3042,510,22.11,12.51,16.63,27.32,32.24
1,Alabama,27-3043,390,18.04,6.65,11.43,22.17,30.18
1,Alabama,27-3091,110,13.95,6.53,9.55,18.01,22.29
1,Alabama,27-3099,180,19.08,8.89,12.41,28.41,40.55
1,Alabama,27-4011,320,13.09,7.29,9.52,17.42,21.11
1,Alabama,27-4012,500,11.85,6.49,8.90,14.01,23.39
1,Alabama,27-4014,100,15.23,8.16,11.48,20.04,22.22
1,Alabama,27-4021,820,10.70,6.99,8.00,15.12,20.16
1,Alabama,27-4031,240,12.67,6.48,8.43,20.25,28.51
1,Alabama,27-4032,130,14.19,9.37,11.50,18.07,26.61
1,Alabama,27-4099,70,23.09,9.50,14.53,29.28,34.92
1,Alabama,29-0000,102370,18.35,9.64,12.93,25.04,38.89
1,Alabama,29-1011,300,31.74,7.97,11.91,48.35,#
1,Alabama,29-1021,600,62.68,25.81,41.32,#,#
1,Alabama,29-1022,90,#,#,#,#,#
1,Alabama,29-1023,**,#,#,#,#,#
1,Alabama,29-1031,640,18.46,8.73,14.81,21.45,25.92
1,Alabama,29-1041,310,34.33,18.82,25.08,47.94,#
1,Alabama,29-1051,4420,39.48,22.94,34.89,43.79,51.00
1,Alabama,29-1061,**,#,#,#,#,#
1,Alabama,29-1062,940,68.50,26.63,55.59,#,#
1,Alabama,29-1063,800,#,49.84,63.59,#,#
1,Alabama,29-1064,400,#,38.28,#,#,#
1,Alabama,29-1065,650,63.96,40.72,46.85,#,#
1,Alabama,29-1066,150,62.90,47.17,54.24,#,#
1,Alabama,29-1067,810,#,#,#,#,#
1,Alabama,29-1069,1420,#,31.66,51.64,#,#
1,Alabama,29-1071,400,29.43,12.52,23.81,33.96,41.11
1,Alabama,29-1081,60,67.74,19.81,39.03,#,#
1,Alabama,29-1111,37410,21.23,14.78,17.88,25.48,28.82
1,Alabama,29-1121,100,17.61,12.85,15.06,23.40,26.83
1,Alabama,29-1122,840,26.10,18.55,21.89,31.36,36.03
1,Alabama,29-1123,1470,28.47,19.33,23.84,33.86,41.53
1,Alabama,29-1124,240,24.44,17.42,19.92,28.85,33.38
1,Alabama,29-1125,210,13.44,9.08,10.29,16.35,21.15
1,Alabama,29-1126,1110,18.38,13.86,15.75,20.79,22.85
1,Alabama,29-1127,720,22.25,15.77,18.75,27.47,34.43
1,Alabama,29-1129,**,9.86,8.77,9.18,10.53,13.66
1,Alabama,29-1131,530,30.37,18.35,22.32,41.41,52.69
1,Alabama,29-1199,1460,21.06,16.80,18.88,65.20,#
1,Alabama,29-2011,1960,19.73,13.98,16.67,22.96,26.47
1,Alabama,29-2012,2590,12.54,8.60,10.06,16.06,19.61
1,Alabama,29-2021,2200,17.02,11.62,13.76,19.76,21.38
1,Alabama,29-2031,860,17.69,8.78,10.50,24.19,31.75
1,Alabama,29-2032,830,20.62,13.97,17.61,24.27,27.08
1,Alabama,29-2033,260,23.39,17.84,20.12,26.93,30.97
1,Alabama,29-2034,2960,18.06,12.99,15.37,20.87,23.80
1,Alabama,29-2041,2820,9.01,6.14,7.40,11.43,14.58
1,Alabama,29-2051,710,8.97,6.38,7.56,14.38,17.56
1,Alabama,29-2052,5350,9.92,7.27,8.68,11.41,13.42
1,Alabama,29-2054,440,14.30,9.20,11.20,16.88,20.01
1,Alabama,29-2055,1650,13.34,9.26,11.02,16.15,19.22
1,Alabama,29-2056,860,8.96,6.84,7.60,10.52,12.71
1,Alabama,29-2061,15080,13.33,10.14,11.69,15.59,17.23
1,Alabama,29-2071,2290,9.96,7.22,8.34,12.57,16.62
1,Alabama,29-2081,1590,10.65,7.69,8.93,13.09,24.03
1,Alabama,29-2091,50,23.64,12.99,16.30,36.23,43.14
1,Alabama,29-2099,640,11.21,7.66,8.62,15.64,20.21
1,Alabama,29-9011,590,21.76,12.13,16.73,28.03,36.09
1,Alabama,29-9012,170,24.58,12.62,17.67,31.71,38.36
1,Alabama,29-9091,140,*,*,*,*,*
1,Alabama,29-9099,790,14.07,9.19,11.21,20.48,32.94
1,Alabama,31-0000,44760,8.46,6.33,7.30,10.34,12.93
1,Alabama,31-1011,7950,7.68,5.82,6.56,9.05,10.52
1,Alabama,31-1012,21270,8.14,6.51,7.27,9.43,10.63
1,Alabama,31-1013,880,8.61,5.85,6.75,9.90,10.72
1,Alabama,31-2011,250,18.67,14.49,16.14,21.14,24.49
1,Alabama,31-2012,50,8.86,6.93,7.65,11.92,17.55
1,Alabama,31-2021,1030,18.87,11.94,15.91,21.26,25.11
1,Alabama,31-2022,500,8.42,6.70,7.44,10.01,11.80
1,Alabama,31-9011,180,14.64,7.56,9.41,18.44,20.96
1,Alabama,31-9091,3060,10.79,7.48,8.91,12.90,15.21
1,Alabama,31-9092,3730,10.01,7.49,8.58,12.00,14.25
1,Alabama,31-9093,470,9.40,6.93,8.03,10.63,13.15
1,Alabama,31-9094,1610,12.16,8.99,10.62,13.45,15.27
1,Alabama,31-9095,890,6.56,5.48,5.89,8.01,10.04
1,Alabama,31-9096,1180,7.92,6.09,6.98,9.38,12.61
1,Alabama,31-9099,1700,9.80,7.01,8.12,12.23,16.03
1,Alabama,33-0000,40740,12.28,6.52,8.64,17.46,21.48
1,Alabama,33-1011,420,21.05,14.07,17.43,25.33,29.79
1,Alabama,33-1012,1090,22.85,14.09,18.19,27.66,34.16
1,Alabama,33-1021,570,22.13,17.01,19.22,29.67,37.66
1,Alabama,33-1099,460,12.67,8.26,9.71,19.60,32.49
1,Alabama,33-2011,5710,14.83,6.28,11.30,19.15,22.15
1,Alabama,33-2021,120,19.33,14.74,16.66,21.64,26.73
1,Alabama,33-3011,40,12.16,6.46,7.85,14.82,16.39
1,Alabama,33-3012,5550,12.99,8.85,10.88,17.48,20.26
1,Alabama,33-3021,1070,17.39,11.90,13.78,23.06,34.41
1,Alabama,33-3051,9850,15.41,10.78,12.39,19.31,22.05
1,Alabama,33-9011,200,10.73,7.47,9.04,12.83,14.54
1,Alabama,33-9021,490,14.43,8.59,10.75,20.22,29.83
1,Alabama,33-9032,12920,8.28,5.86,6.70,10.28,13.29
1,Alabama,33-9091,540,7.64,5.83,6.55,9.20,12.30
1,Alabama,33-9092,790,7.09,5.63,6.18,8.16,9.33
1,Alabama,33-9099,890,12.06,6.99,8.58,17.20,24.61
1,Alabama,35-0000,146810,6.59,5.56,5.95,7.93,10.04
1,Alabama,35-1011,920,10.60,6.93,8.31,13.82,19.25
1,Alabama,35-1012,11660,10.80,7.57,9.03,13.12,16.24
1,Alabama,35-2011,9880,6.50,5.54,5.90,7.45,8.58
1,Alabama,35-2012,11590,6.61,5.56,5.96,7.91,9.62
1,Alabama,35-2014,8770,8.19,6.04,7.00,9.79,11.03
1,Alabama,35-2015,4820,7.02,5.66,6.16,8.10,8.76
1,Alabama,35-2019,100,7.32,5.77,6.34,9.30,10.50
1,Alabama,35-2021,7940,7.28,5.70,6.30,8.42,10.02
1,Alabama,35-3011,2860,6.74,5.58,6.01,7.86,8.74
1,Alabama,35-3021,39370,6.33,5.51,5.82,6.88,8.15
1,Alabama,35-3022,3660,6.54,5.57,5.94,7.44,8.56
1,Alabama,35-3031,31370,6.24,5.49,5.77,6.70,7.72
1,Alabama,35-3041,2180,7.13,5.67,6.20,8.53,11.87
1,Alabama,35-9011,2740,6.56,5.52,5.91,7.62,8.49
1,Alabama,35-9021,5190,6.56,5.53,5.92,7.54,8.39
1,Alabama,35-9031,3540,6.73,5.58,6.01,7.75,8.47
1,Alabama,35-9099,230,8.26,6.33,7.29,9.53,10.61
1,Alabama,37-0000,54450,8.02,5.81,6.57,10.27,13.35
1,Alabama,37-1011,2310,12.06,7.84,9.57,15.31,19.59
1,Alabama,37-1012,1560,15.46,9.65,11.84,19.80,24.01
1,Alabama,37-2011,26150,7.62,5.75,6.40,9.45,11.26
1,Alabama,37-2012,11220,6.71,5.58,6.01,7.91,9.01
1,Alabama,37-2019,140,10.97,7.93,9.44,12.66,14.24
1,Alabama,37-2021,1930,11.33,7.22,8.89,13.74,16.80
1,Alabama,37-3011,8470,8.76,6.67,7.58,10.64,13.04
1,Alabama,37-3012,310,9.71,7.45,8.55,11.00,15.20
1,Alabama,37-3013,2210,12.19,9.20,10.10,15.07,16.68
1,Alabama,37-3019,150,8.65,7.23,7.76,20.32,25.23
1,Alabama,39-0000,31640,7.26,5.68,6.22,9.47,13.51
1,Alabama,39-1021,1550,10.88,7.52,8.88,14.76,21.99
1,Alabama,39-2021,1180,7.38,5.70,6.27,8.82,11.62
1,Alabama,39-3021,70,6.48,5.60,5.93,7.16,8.42
1,Alabama,39-3031,750,6.26,5.51,5.79,6.73,7.46
1,Alabama,39-3091,2760,6.54,5.56,5.93,7.67,10.06
1,Alabama,39-3092,30,7.01,5.76,6.24,11.16,14.16
1,Alabama,39-4011,210,15.47,7.59,11.54,19.87,28.62
1,Alabama,39-4021,660,8.53,6.03,6.98,10.25,12.12
1,Alabama,39-5011,120,11.73,5.97,6.79,14.58,19.74
1,Alabama,39-5012,2860,8.83,5.89,6.80,12.54,18.07
1,Alabama,39-5092,220,10.16,5.99,7.09,13.96,16.51
1,Alabama,39-5093,450,7.23,5.59,6.15,8.48,10.23
1,Alabama,39-5094,90,10.86,5.74,6.38,14.11,20.12
1,Alabama,39-6011,240,6.43,5.51,5.85,7.59,11.90
1,Alabama,39-6012,140,7.01,5.71,6.19,10.69,16.45
1,Alabama,39-6021,210,6.59,5.56,5.94,8.81,11.47
1,Alabama,39-9011,8770,6.52,5.54,5.91,7.38,8.38
1,Alabama,39-9021,2730,7.17,5.74,6.31,8.28,9.65
1,Alabama,39-9031,1890,11.79,5.95,6.96,17.07,20.19
1,Alabama,39-9032,3290,7.88,5.82,6.53,10.21,13.85
1,Alabama,39-9041,990,8.69,6.13,7.22,11.28,14.41
1,Alabama,39-9099,810,9.93,5.97,7.02,12.99,16.08
1,Alabama,41-0000,194800,8.98,5.99,6.93,14.88,25.15
1,Alabama,41-1011,20010,13.53,8.61,10.62,18.03,26.18
1,Alabama,41-1012,3220,25.39,13.32,19.22,36.29,52.57
1,Alabama,41-2011,55780,6.85,5.66,6.10,8.10,9.52
1,Alabama,41-2021,7210,7.75,5.80,6.39,10.93,14.11
1,Alabama,41-2022,5410,10.17,6.59,7.81,14.12,19.10
1,Alabama,41-2031,61090,8.56,6.02,7.00,11.51,16.95
1,Alabama,41-3011,1950,16.86,8.01,11.79,24.50,34.58
1,Alabama,41-3021,4380,19.04,11.01,14.28,26.69,42.77
1,Alabama,41-3031,2060,37.46,13.46,19.37,47.29,69.99
1,Alabama,41-3041,370,11.34,7.54,9.18,15.16,17.84
1,Alabama,41-3099,1900,17.66,7.42,11.05,25.31,36.33
1,Alabama,41-4011,4050,27.62,12.84,19.18,37.38,47.69
1,Alabama,41-4012,18650,20.65,11.63,15.22,28.06,38.38
1,Alabama,41-9011,640,10.30,7.41,8.37,12.93,16.09
1,Alabama,41-9021,190,20.67,10.80,15.92,27.26,38.71
1,Alabama,41-9022,870,21.55,8.00,13.48,36.25,46.53
1,Alabama,41-9031,560,29.60,12.90,20.11,35.50,60.28
1,Alabama,41-9041,4740,8.19,7.10,7.56,8.90,11.20
1,Alabama,41-9099,1510,15.26,7.00,9.37,20.52,29.37
1,Alabama,43-0000,297120,11.07,7.04,8.66,14.61,19.26
1,Alabama,43-1011,21300,16.68,10.35,12.89,21.78,28.50
1,Alabama,43-2011,3150,8.89,6.72,7.64,10.59,12.70
