area,area_title,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
1,Alabama,17-2041,740,51.14,33.13,38.18,59.64,68.63
1,Alabama,17-2051,4600,41.32,25.26,31.18,55.8,69.49
1,Alabama,17-2061,1150,58.14,33.73,45.33,64.91,80.7
1,Alabama,17-2071,4420,48.09,31.15,37.88,60.72,74.52
1,Alabama,17-2072,1560,54.57,31.44,39.93,66.31,81.93
1,Alabama,17-2081,640,39.15,23.26,31.37,49.05,58.94
1,Alabama,17-2111,620,49.21,32.46,39.24,59.13,69.89
1,Alabama,17-2112,6200,42.23,27.31,34.18,52.21,63.84
1,Alabama,17-2131,790,43.32,27.85,34.23,55.91,67.85
1,Alabama,17-2141,3860,42.86,28.36,34.36,55.09,68.66
1,Alabama,17-2151,150,42.18,23.69,31.14,52.12,70.4
1,Alabama,17-2161,100,57.76,49.55,53.72,61.41,67.02
1,Alabama,17-2171,60,58.06,29.18,37.84,72.91,#
1,Alabama,17-2199,3390,58.94,32.37,46.84,77.19,81.93
1,Alabama,17-3011,1080,24.91,16.04,20.31,32.48,38.45
1,Alabama,17-3012,340,22.84,16.09,19.23,28.8,38.68
1,Alabama,17-3013,720,24.71,16.2,19.73,29.91,40.2
1,Alabama,17-3019,120,18.33,15.3,16.62,22.59,34.57
1,Alabama,17-3021,480,31.27,20.45,24.3,39.05,47.69
1,Alabama,17-3022,2330,22.35,13.85,17.25,29.16,37.39
1,Alabama,17-3023,2180,28.94,16.35,21.37,38.07,47.95
1,Alabama,17-3024,80,*,*,*,*,*
1,Alabama,17-3025,160,23.13,14.04,16.91,30.09,38.3
1,Alabama,17-3026,1020,26.7,17.02,21.16,33.79,41
1,Alabama,17-3027,790,26.62,17.23,20.77,32.57,40.76
1,Alabama,17-3031,800,21.14,12.91,15.76,27.5,35.01
1,Alabama,17-3098,840,30,17.03,23.45,38.68,47.23
1,Alabama,19-0000,11240,29.2,16.65,21.69,39.14,51.7
1,Alabama,19-1012,70,30.23,15.34,18.42,37.28,42.8
1,Alabama,19-1013,70,27.66,19.23,22.5,38.8,49.83
1,Alabama,19-1021,**,23.78,20.3,21.6,26.95,56.85
1,Alabama,19-1022,170,27.71,17.68,20.96,38.98,53.88
1,Alabama,19-1023,190,27.44,19.6,22.25,34.87,40.32
1,Alabama,19-1029,280,30.78,18.6,22.4,40.58,45.91
1,Alabama,19-1031,110,35.91,17.26,26.29,43.03,46.72
1,Alabama,19-1032,300,29.75,19.78,23.64,37.35,45.82
1,Alabama,19-1041,50,33.49,21.9,24.81,38.95,44.24
1,Alabama,19-1042,720,28.97,15.33,23.21,35.91,45.76
1,Alabama,19-2012,130,55.92,29.83,40,69.65,85.04
1,Alabama,19-2021,110,41.77,26.3,33.26,50.74,57.03
1,Alabama,19-2031,800,36.55,22.36,27.52,50.05,63.35
1,Alabama,19-2032,40,36.89,24.04,30.26,42.55,48.42
1,Alabama,19-2041,900,27.92,16.83,20.76,36.67,48.05
1,Alabama,19-2042,150,31.79,21.49,25.66,41.29,58.19
1,Alabama,19-2099,120,55.55,32.83,47.95,67.38,81.93
1,Alabama,19-3011,70,56.62,25.44,41.98,72.19,81.21
1,Alabama,19-3031,840,29.33,22,26.24,33.01,45.27
1,Alabama,19-3039,120,49.71,16.13,38.97,55.56,57.18
1,Alabama,19-3051,420,27.04,16.58,19.43,35.51,44.33
1,Alabama,19-3091,60,24.09,15.39,20.77,29.5,38.11
1,Alabama,19-3093,40,34.73,18.36,22.15,49.56,55.55
1,Alabama,19-3099,230,40.11,29.8,33.86,52.89,58.94
1,Alabama,19-4010,140,19.45,10.31,14.43,23.8,29.07
1,Alabama,19-4021,630,18.26,13.1,15.54,22.46,25.6
1,Alabama,19-4031,1450,25.52,14.98,19.08,33.57,39.54
1,Alabama,19-4042,320,24.32,13.86,18.09,37.48,50.77
1,Alabama,19-4045,60,20.8,14.81,17.51,28.56,39.34
1,Alabama,19-4061,40,14.64,10.88,12.57,18.8,23.02
1,Alabama,19-4071,200,22.77,16,19.07,26.33,29.91
1,Alabama,19-4092,160,23.93,17.02,20.24,28.79,32.42
1,Alabama,19-4099,360,22.63,14,17.36,28.91,37.31
1,Alabama,19-5011,1280,37.96,22.34,30.03,45.75,53.95
1,Alabama,19-5012,280,23.42,15.42,19.78,30.35,38.85
1,Alabama,21-0000,20130,21.14,12.22,16.44,27.34,32.19
1,Alabama,21-1012,4380,26.34,16.69,20.74,30.48,35.53
1,Alabama,21-1013,250,19.32,12.55,16.7,24.08,31.27
1,Alabama,21-1015,830,22.34,11.05,16.29,28.42,32.67
1,Alabama,21-1018,2310,19.23,13.57,16.28,24.97,30.06
1,Alabama,21-1019,110,21.55,8.82,19.27,23.84,28.05
1,Alabama,21-1021,3630,20.01,14.87,17.09,24.73,30.55
1,Alabama,21-1022,2360,23.22,15.15,18.6,28.2,31.59
1,Alabama,21-1023,920,17.2,11.15,13.5,21.97,27.44
1,Alabama,21-1029,430,33.86,11.83,18.19,39.08,41.91
1,Alabama,21-1091,480,23.63,15.17,17.86,30.69,38.32
1,Alabama,21-1092,930,23.09,15.28,19.11,28.02,32.74
1,Alabama,21-1093,2390,12.95,8.28,9.74,17.12,20.56
1,Alabama,21-1094,500,20.69,11.09,15.24,24.73,29.63
1,Alabama,21-1099,80,19.2,10.95,14.15,23.32,27.74
1,Alabama,21-2011,500,22.81,14.94,18.22,27.74,33.81
1,Alabama,21-2021,50,33.72,16.33,23.28,46.03,54.31
1,Alabama,23-0000,11820,31.11,16.26,21.07,52.64,81.65
1,Alabama,23-1011,6240,48.64,23.33,32.52,72.84,#
1,Alabama,23-1021,100,57.01,19.18,35.27,87.25,87.26
1,Alabama,23-1022,50,32.08,18.58,22.35,39.38,52.01
1,Alabama,23-1023,540,21.74,12.67,16.3,32.54,59.31
1,Alabama,23-2011,4130,22.57,14.83,17.52,28.6,34.32
1,Alabama,23-2093,530,18.85,13.2,16.3,27.38,34.89
1,Alabama,23-2099,220,25.51,17.05,21.41,28.48,50.43
1,Alabama,25-0000,95950,24.38,9.1,16.7,29.61,37.44
1,Alabama,25-1011,900,*,*,*,*,*
1,Alabama,25-1021,510,*,*,*,*,*
1,Alabama,25-1022,850,*,*,*,*,*
1,Alabama,25-1031,50,*,*,*,*,*
1,Alabama,25-1032,580,*,*,*,*,*
1,Alabama,25-1041,170,*,*,*,*,*
1,Alabama,25-1042,1980,*,*,*,*,*
1,Alabama,25-1043,50,*,*,*,*,*
1,Alabama,25-1051,90,*,*,*,*,*
1,Alabama,25-1052,340,*,*,*,*,*
1,Alabama,25-1053,40,*,*,*,*,*
1,Alabama,25-1054,170,*,*,*,*,*
1,Alabama,25-1061,50,*,*,*,*,*
1,Alabama,25-1062,70,*,*,*,*,*
1,Alabama,25-1063,190,*,*,*,*,*
1,Alabama,25-1065,150,*,*,*,*,*
1,Alabama,25-1066,500,*,*,*,*,*
1,Alabama,25-1067,150,*,*,*,*,*
1,Alabama,25-1069,80,*,*,*,*,*
1,Alabama,25-1071,2170,*,*,*,*,*
1,Alabama,25-1072,1290,*,*,*,*,*
1,Alabama,25-1081,770,*,*,*,*,*
1,Alabama,25-1082,160,*,*,*,*,*
1,Alabama,25-1111,150,*,*,*,*,*
1,Alabama,25-1113,210,*,*,*,*,*
1,Alabama,25-1121,880,*,*,*,*,*
1,Alabama,25-1122,270,*,*,*,*,*
1,Alabama,25-1123,1200,*,*,*,*,*
1,Alabama,25-1124,110,*,*,*,*,*
1,Alabama,25-1125,370,*,*,*,*,*
1,Alabama,25-1126,150,*,*,*,*,*
1,Alabama,25-1192,140,*,*,*,*,*
1,Alabama,25-1193,240,*,*,*,*,*
1,Alabama,25-1194,1940,26.2,16.39,20.79,30.8,36.79
1,Alabama,25-1199,600,*,*,*,*,*
1,Alabama,25-2011,3790,9.97,7.91,8.58,13.2,16.43
1,Alabama,25-2012,830,*,*,*,*,*
1,Alabama,25-2021,20750,*,*,*,*,*
1,Alabama,25-2022,10760,*,*,*,*,*
1,Alabama,25-2023,220,*,*,*,*,*
1,Alabama,25-2031,12570,*,*,*,*,*
1,Alabama,25-2032,**,*,*,*,*,*
1,Alabama,25-2051,140,*,*,*,*,*
1,Alabama,25-2052,840,*,*,*,*,*
1,Alabama,25-2057,430,*,*,*,*,*
1,Alabama,25-2058,460,*,*,*,*,*
1,Alabama,25-2059,60,*,*,*,*,*
1,Alabama,25-3011,650,18.74,10.12,11.67,24.7,30.35
1,Alabama,25-3021,1650,18.19,9.34,12.76,27.66,36.27
1,Alabama,25-3031,6170,8.49,7.62,7.95,9.02,9.35
1,Alabama,25-3097,3890,*,*,*,*,*
1,Alabama,25-4011,70,25.55,16.73,19.75,31.8,36.93
1,Alabama,25-4012,110,24.97,16.92,20.36,33.1,39.35
1,Alabama,25-4013,90,19.9,12.82,14.87,24.55,30.59
1,Alabama,25-4022,2450,27.02,14.42,21.8,29.99,32.71
1,Alabama,25-4031,870,14.72,9.67,11.84,18.65,23.35
1,Alabama,25-9021,390,29.74,19.94,23.71,36.4,41.35
1,Alabama,25-9031,1620,35.58,20.62,26.86,43.22,49.09
1,Alabama,25-9044,500,*,*,*,*,*
1,Alabama,25-9045,7670,*,*,*,*,*
1,Alabama,25-9099,1110,18.64,9.04,12.55,25.73,30.51
1,Alabama,27-0000,17470,18.74,9.7,12.99,28.15,39.83
1,Alabama,27-1011,220,32.08,17.8,25.1,44.04,60.08
1,Alabama,27-1012,70,14.79,11.71,13.01,17.12,18.65
1,Alabama,27-1013,70,26.19,13.54,16.45,34.73,55.84
1,Alabama,27-1014,130,30.87,19.65,23.84,39.69,50.07
1,Alabama,27-1019,40,33.15,11.36,24.96,43.03,47.95
1,Alabama,27-1021,170,33.52,20.43,26.66,41.2,48.11
1,Alabama,27-1023,530,12.71,8.56,10.25,14.86,17.53
1,Alabama,27-1024,1720,20.11,12.96,15.76,29.04,39.54
1,Alabama,27-1025,400,24.53,16.95,20.98,30.24,38.93
1,Alabama,27-1026,3150,14.27,9.8,11.25,18.49,23.2
1,Alabama,27-1027,60,21.04,13.61,15.81,35.03,39.05
1,Alabama,27-2012,750,27.17,14.42,19.04,36.76,45.89
1,Alabama,27-2022,2870,*,*,*,*,*
1,Alabama,27-2032,**,16.67,13.18,14.76,18.41,23.21
1,Alabama,27-2041,50,19.42,8.7,14.63,25.04,86.99
1,Alabama,27-2042,170,21.17,9.15,11.4,24.58,28.62
1,Alabama,27-2090,60,14.19,8.12,9.06,23.45,29.48
1,Alabama,27-3011,360,12.88,8,8.86,18.59,24.26
1,Alabama,27-3023,670,*,*,*,*,*
1,Alabama,27-3031,2090,24.9,15.32,18.27,33.44,45.96
1,Alabama,27-3041,660,25.27,14.78,19.85,40.61,54.9
1,Alabama,27-3042,580,33.07,23.02,27.81,39.23,47.2
1,Alabama,27-3043,190,24.72,15.48,18.44,41.97,49.37
1,Alabama,27-3091,240,20.21,10.05,12.06,23.53,28.61
1,Alabama,27-3092,300,23.26,8.85,14.33,29.05,31.57
1,Alabama,27-4011,630,17.18,9.83,11.59,22.9,30.2
1,Alabama,27-4012,340,13.37,8.55,10.02,24.79,29.76
1,Alabama,27-4014,70,18.97,11.19,13.77,32.78,38.09
1,Alabama,27-4021,380,18.67,9.7,13.94,23.85,29.96
1,Alabama,27-4031,90,19.9,12.86,14.29,29.78,37.89
1,Alabama,27-4032,**,21.8,10.37,11.84,33.33,43.59
1,Alabama,27-4098,80,23.86,15.03,18.18,37.95,56.36
1,Alabama,29-0000,128600,26.1,14.25,19.58,35.5,57.07
1,Alabama,29-1011,290,35.47,18.58,24.12,54.01,88.07
1,Alabama,29-1021,1320,81.17,45.33,56.19,#,#
1,Alabama,29-1031,720,27.06,19.63,22.44,31.79,37.53
1,Alabama,29-1041,450,49.38,19.28,33.1,74.34,#
1,Alabama,29-1051,4680,60.91,43.96,54.42,68.64,77.09
1,Alabama,29-1071,680,44.53,15.21,37.51,49.9,61.69
1,Alabama,29-1081,130,50.13,26.5,34.86,77.35,#
1,Alabama,29-1122,1140,41.81,25.86,33.54,49.33,57.98
1,Alabama,29-1123,2440,44.33,31.07,36.55,53.79,62.25
1,Alabama,29-1124,440,36.32,24.02,30.77,44.84,61.62
1,Alabama,29-1125,120,20.5,14.19,16.9,24.63,32.83
1,Alabama,29-1126,2260,24.42,18.42,21.13,28.88,32.02
1,Alabama,29-1127,1640,29.14,21.13,24.92,37.48,48.3
1,Alabama,29-1128,70,22.86,19.44,20.81,25.07,30.31
1,Alabama,29-1129,90,18.8,16.12,17.12,23.06,28.26
1,Alabama,29-1131,890,42.45,26.23,31.36,50.69,69.45
1,Alabama,29-1141,48850,28.19,20.75,23.73,33.15,38.67
1,Alabama,29-1151,1410,76.91,44.81,62.38,95.6,#
1,Alabama,29-1171,3930,46.93,34.47,41.17,54,62.41
1,Alabama,29-1181,110,32.55,25.61,27.96,41.62,48.27
1,Alabama,29-1211,200,#,70.04,#,#,#
1,Alabama,29-1215,780,#,55.83,71.78,#,#
1,Alabama,29-1216,160,#,39.5,50.7,#,#
1,Alabama,29-1218,80,#,82.25,#,#,#
1,Alabama,29-1221,260,81.62,40.45,48.06,99.12,#
1,Alabama,29-1223,380,76.48,33.28,64.89,#,#
1,Alabama,29-1228,4260,#,28.55,60.45,#,#
1,Alabama,29-1248,430,#,69.86,#,#,#
1,Alabama,29-1292,3670,24.17,17.18,20.84,27.61,29.99
1,Alabama,29-1298,130,37.02,27.11,30.02,47.95,63.59
1,Alabama,29-2010,5480,21.12,12.31,15.66,28.07,33.66
1,Alabama,29-2031,980,22.19,10.93,13.67,29.99,36.18
1,Alabama,29-2032,1140,28,19.52,23.25,32.37,37.53
1,Alabama,29-2033,350,31.72,22.57,27.15,36.45,39.37
1,Alabama,29-2034,3510,22.56,14.29,18.35,27.31,31.43
1,Alabama,29-2035,590,29.19,22.32,26.05,33.49,37.93
1,Alabama,29-2040,4070,13.84,9.64,11.22,17.27,21.53
1,Alabama,29-2051,130,13.5,8.8,10.33,19.3,23.24
1,Alabama,29-2052,6790,14.54,10.69,12.65,17.22,19.31
1,Alabama,29-2053,1570,13.14,8.93,10.71,15.4,18.95
1,Alabama,29-2055,1810,18.26,12.21,15.43,22.01,25.07
1,Alabama,29-2056,1060,14.15,10.38,12.13,17.17,21.13
1,Alabama,29-2057,810,16.64,11.7,13.62,20.49,23.99
1,Alabama,29-2061,12000,19.39,14.29,16.71,22.76,24.8
1,Alabama,29-2081,980,14.71,10.66,12.5,18.4,22.43
1,Alabama,29-2091,60,30.85,16.57,19.7,38.11,48.25
1,Alabama,29-2092,70,27.66,20.17,23.06,32.41,37.89
1,Alabama,29-2098,4130,17.5,11.61,14.01,22.99,30.25
1,Alabama,29-9091,420,*,*,*,*,*
1,Alabama,29-9098,550,18.15,12.79,14.47,26.6,39.35
1,Alabama,31-0000,66220,11.71,8.58,9.85,14.58,18.57
1,Alabama,31-1120,20300,9.58,8.05,8.62,11.22,12.66
1,Alabama,31-1131,21470,11.74,9.43,10.45,13.76,15.78
1,Alabama,31-1132,770,11.37,9.53,10.24,12.92,14.74
1,Alabama,31-1133,1580,11.3,8.94,10.13,12.99,16.64
1,Alabama,31-2011,370,32.57,24.76,28.13,36.88,39.53
1,Alabama,31-2021,1620,28.68,18.45,23.99,33.16,38.23
1,Alabama,31-2022,970,11.18,8.66,9.79,13.59,18.34
1,Alabama,31-9011,410,17.45,8.92,10.65,22.21,25.47
1,Alabama,31-9091,3170,15.42,12.16,13.47,18.66,21.97
1,Alabama,31-9092,9380,14.07,10.4,12.12,16.18,19.31
1,Alabama,31-9093,910,14.51,10.76,12.47,17.1,19.33
1,Alabama,31-9094,740,15.68,10.71,13.13,18.53,21.62
1,Alabama,31-9095,330,12.61,9.81,10.81,16.11,18.73
1,Alabama,31-9096,1390,11.39,8.66,9.92,13.66,16.33
1,Alabama,31-9097,2180,15.29,11.02,12.99,18.13,20.05
1,Alabama,31-9099,610,18.71,10.6,13.83,24.26,27.02
1,Alabama,33-0000,43700,17.96,9.63,12.68,24.83,31.48
1,Alabama,33-1011,400,30.82,21.04,26.88,35.34,40.87
1,Alabama,33-1012,990,33.41,20.26,25.72,43.36,55.53
1,Alabama,33-1021,1010,30.74,17.96,23.63,39.68,50.43
1,Alabama,33-1090,700,21.54,12.48,15.76,27.35,34.38
1,Alabama,33-2011,6250,18.97,11.94,14.54,25.13,30.76
1,Alabama,33-2021,100,27.87,18.49,22.71,35.02,43.41
1,Alabama,33-2022,40,17.47,13.51,15.41,19.37,23.65
1,Alabama,33-3011,100,16.14,11.11,13.42,19.3,23.65
1,Alabama,33-3012,4770,18.78,12.18,14.88,23.43,27.57
1,Alabama,33-3021,1130,28.49,18.01,21.82,40.7,64.14
1,Alabama,33-3041,40,17.05,13.39,14.64,19.75,23.6
1,Alabama,33-3051,11820,22.19,14.43,17.56,27.81,32.38
1,Alabama,33-9011,220,15.81,11.02,13.28,19.31,24.14
1,Alabama,33-9021,**,31.15,16.58,24.5,39.62,51.04
1,Alabama,33-9031,70,18.03,13.97,15.8,20.05,25.84
1,Alabama,33-9032,13380,11.85,8.45,9.68,15.45,20.73
1,Alabama,33-9091,500,11.95,8.62,10.14,14.59,17.61
1,Alabama,33-9092,800,8.93,7.8,8.23,9.9,12.46
1,Alabama,33-9093,250,19.64,17.22,18.83,21.42,23.47
1,Alabama,33-9098,800,16.37,9.36,11.78,20.79,28.92
1,Alabama,35-0000,165230,9.35,8.01,8.51,11.44,14.85
1,Alabama,35-1011,620,23.56,12.99,17.03,30.79,36.78
1,Alabama,35-1012,18170,14.34,10.22,11.75,18.34,23.84
1,Alabama,35-2011,9330,8.85,7.77,8.19,9.56,11.78
1,Alabama,35-2012,8720,9.65,8.08,8.65,11.9,14.77
1,Alabama,35-2014,13520,11.44,8.45,9.65,14,16.67
1,Alabama,35-2015,2820,10.71,8.3,9.2,12.28,15.59
1,Alabama,35-2019,**,17.41,12.66,15.11,19.37,23.04
1,Alabama,35-2021,16860,9.16,7.87,8.36,11.01,13.49
1,Alabama,35-3011,3890,9.05,7.91,8.35,10.11,14.99
1,Alabama,35-3023,50280,9.02,7.98,8.38,9.74,11.46
1,Alabama,35-3031,27820,8.94,7.92,8.31,9.63,11.43
1,Alabama,35-3041,2820,10.23,8.14,8.9,11.78,13.82
1,Alabama,35-9011,2770,9.27,7.95,8.45,10.72,12.23
1,Alabama,35-9021,3620,9.52,8.03,8.58,11.27,12.68
1,Alabama,35-9031,3360,9.09,7.93,8.37,10.05,11.73
1,Alabama,35-9099,600,9.33,7.97,8.48,12.42,14.52
1,Alabama,37-0000,51890,11.73,8.42,9.58,14.99,19.36
1,Alabama,37-1011,1810,17.71,12.32,14.31,23.43,29.71
1,Alabama,37-1012,1460,23.85,15.97,18.3,29.53,33.47
1,Alabama,37-2011,23330,11.16,8.31,9.31,13.7,16.69
1,Alabama,37-2012,10860,10.03,8.13,8.83,11.75,13.68
1,Alabama,37-2021,2320,15.59,9.24,12.29,19.37,24.87
1,Alabama,37-3011,10840,13.45,9.18,10.96,16.45,19.75
1,Alabama,37-3012,**,15.16,10.29,11.49,18.76,21.5
1,Alabama,37-3013,520,18.73,13.06,15.69,23.01,27.69
1,Alabama,37-3019,100,14.29,9.35,11.65,17.5,31.56
1,Alabama,39-0000,31350,10.75,8.21,9.01,14.18,19.61
1,Alabama,39-1013,80,22.93,9.04,15.99,26.44,32.75
1,Alabama,39-1098,2260,16.65,10.12,12.68,22.09,29.27
1,Alabama,39-2011,110,11.81,8.32,9.7,21.29,31.54
1,Alabama,39-2021,2880,10.2,8.15,8.84,12.87,14.9
1,Alabama,39-3012,150,11.47,8.92,10.25,12.68,15.09
1,Alabama,39-3031,460,9.03,7.89,8.34,10,12.89
1,Alabama,39-3091,3200,9.25,7.93,8.43,10.95,12.68
1,Alabama,39-3092,40,20.77,10.55,11.56,23.46,25.09
1,Alabama,39-3093,90,11.41,9.59,10.47,12.4,14.56
1,Alabama,39-4011,100,15.37,8.99,11.17,22.18,30.3
1,Alabama,39-4021,530,13.03,8.79,10.45,16.83,22.04
1,Alabama,39-4031,350,22.19,12.32,17.06,31.2,56.48
1,Alabama,39-5011,160,14.07,9.13,10.74,21.99,31.57
1,Alabama,39-5012,4390,10.56,8.21,8.97,13.45,18.17
1,Alabama,39-5092,300,11.02,8.19,8.99,13.6,15.64
1,Alabama,39-5093,60,11.17,9.18,10.08,12.31,14.04
1,Alabama,39-5094,390,16.74,11.29,14.13,19.04,23.15
1,Alabama,39-6011,250,9.93,8.2,8.83,11.53,12.92
1,Alabama,39-6012,140,13.47,10.49,11.63,15.68,18.48
1,Alabama,39-7010,370,11.39,8.54,9.53,14.84,18.52
1,Alabama,39-9011,5760,9.54,8.06,8.62,11.08,12.53
1,Alabama,39-9031,2570,13.33,9.16,10.48,19.76,24.66
1,Alabama,39-9032,3830,11.15,8.24,9.1,14.76,19.64
1,Alabama,39-9041,2680,11.34,8.37,9.4,14.32,18.62
1,Alabama,39-9098,**,8.77,7.67,8.08,10.83,17.95
1,Alabama,41-0000,197130,12.71,8.59,9.88,20.38,33.48
1,Alabama,41-1011,20770,18.45,11.96,14.43,25.12,32.56
1,Alabama,41-1012,2200,30.65,19.41,24.59,40.82,58.5
1,Alabama,41-2011,54840,10.21,8.21,8.93,11.84,13.7
1,Alabama,41-2021,5060,11.83,8.46,9.61,15.11,19.02
1,Alabama,41-2022,3890,14.71,9.12,11.15,19.75,25.69
1,Alabama,41-2031,61150,11.38,8.38,9.34,14.71,20.29
1,Alabama,41-3011,1480,19.8,10.63,14.19,31.64,40.22
1,Alabama,41-3021,6110,31.61,13.86,19.58,46.97,68.23
1,Alabama,41-3031,3050,22.22,16.74,18.36,35.7,64.58
1,Alabama,41-3041,330,19.94,14.03,16.63,24.42,31.87
