series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,1994,M01,6.7,
LASST010000000000003          ,1994,M02,6.6,
LASST010000000000003          ,1994,M03,6.4,
LASST010000000000003          ,1994,M04,6.3,
LASST010000000000003          ,1994,M05,6.2,
LASST010000000000003          ,1994,M06,6.1,
LASST010000000000003          ,1994,M07,6.0,
LASST010000000000003          ,1994,M08,6.0,
LASST010000000000003          ,1994,M09,6.0,
LASST010000000000003          ,1994,M10,6.0,
LASST010000000000003          ,1994,M11,5.9,
LASST010000000000003          ,1994,M12,5.9,
LASST010000000000004          ,1994,M01,134462.0,
LASST010000000000004          ,1994,M02,132212.0,
LASST010000000000004          ,1994,M03,129621.0,
LASST010000000000004          ,1994,M04,127119.0,
LASST010000000000004          ,1994,M05,125032.0,
LASST010000000000004          ,1994,M06,123626.0,
LASST010000000000004          ,1994,M07,122915.0,
LASST010000000000004          ,1994,M08,122717.0,
LASST010000000000004          ,1994,M09,122675.0,
LASST010000000000004          ,1994,M10,122383.0,
LASST010000000000004          ,1994,M11,121792.0,
LASST010000000000004          ,1994,M12,121272.0,
LASST010000000000005          ,1994,M01,1875035.0,
LASST010000000000005          ,1994,M02,1880447.0,
LASST010000000000005          ,1994,M03,1885645.0,
LASST010000000000005          ,1994,M04,1890547.0,
LASST010000000000005          ,1994,M05,1895841.0,
LASST010000000000005          ,1994,M06,1902131.0,
LASST010000000000005          ,1994,M07,1909474.0,
LASST010000000000005          ,1994,M08,1917265.0,
LASST010000000000005          ,1994,M09,1924730.0,
LASST010000000000005          ,1994,M10,1931317.0,
LASST010000000000005          ,1994,M11,1936715.0,
LASST010000000000005          ,1994,M12,1940381.0,
LASST010000000000006          ,1994,M01,2009497.0,
LASST010000000000006          ,1994,M02,2012659.0,
LASST010000000000006          ,1994,M03,2015266.0,
LASST010000000000006          ,1994,M04,2017666.0,
LASST010000000000006          ,1994,M05,2020873.0,
LASST010000000000006          ,1994,M06,2025757.0,
LASST010000000000006          ,1994,M07,2032389.0,
LASST010000000000006          ,1994,M08,2039982.0,
LASST010000000000006          ,1994,M09,2047405.0,
LASST010000000000006          ,1994,M10,2053700.0,
LASST010000000000006          ,1994,M11,2058507.0,
LASST010000000000006          ,1994,M12,2061653.0,
LASST010000000000007          ,1994,M01,58.3,
LASST010000000000007          ,1994,M02,58.5,
LASST010000000000007          ,1994,M03,58.6,
LASST010000000000007          ,1994,M04,58.7,
LASST010000000000007          ,1994,M05,58.8,
LASST010000000000007          ,1994,M06,58.9,
LASST010000000000007          ,1994,M07,59.1,
LASST010000000000007          ,1994,M08,59.3,
