series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,1991,M01,7.2,
LASST010000000000003          ,1991,M02,7.3,
LASST010000000000003          ,1991,M03,7.3,
LASST010000000000003          ,1991,M04,7.4,
LASST010000000000003          ,1991,M05,7.4,
LASST010000000000003          ,1991,M06,7.3,
LASST010000000000003          ,1991,M07,7.3,
LASST010000000000003          ,1991,M08,7.3,
LASST010000000000003          ,1991,M09,7.3,
LASST010000000000003          ,1991,M10,7.3,
LASST010000000000003          ,1991,M11,7.4,
LASST010000000000003          ,1991,M12,7.4,
LASST010000000000004          ,1991,M01,138018.0,
LASST010000000000004          ,1991,M02,139530.0,
LASST010000000000004          ,1991,M03,140885.0,
LASST010000000000004          ,1991,M04,141665.0,
LASST010000000000004          ,1991,M05,141711.0,
LASST010000000000004          ,1991,M06,141162.0,
LASST010000000000004          ,1991,M07,140414.0,
LASST010000000000004          ,1991,M08,139897.0,
LASST010000000000004          ,1991,M09,140002.0,
LASST010000000000004          ,1991,M10,140794.0,
LASST010000000000004          ,1991,M11,142134.0,
LASST010000000000004          ,1991,M12,143652.0,
LASST010000000000005          ,1991,M01,1779517.0,
LASST010000000000005          ,1991,M02,1780932.0,
LASST010000000000005          ,1991,M03,1782147.0,
LASST010000000000005          ,1991,M04,1782930.0,
LASST010000000000005          ,1991,M05,1783310.0,
LASST010000000000005          ,1991,M06,1783477.0,
LASST010000000000005          ,1991,M07,1783529.0,
LASST010000000000005          ,1991,M08,1783691.0,
LASST010000000000005          ,1991,M09,1784311.0,
LASST010000000000005          ,1991,M10,1785187.0,
LASST010000000000005          ,1991,M11,1786147.0,
LASST010000000000005          ,1991,M12,1787353.0,
LASST010000000000006          ,1991,M01,1917535.0,
LASST010000000000006          ,1991,M02,1920462.0,
LASST010000000000006          ,1991,M03,1923032.0,
LASST010000000000006          ,1991,M04,1924595.0,
LASST010000000000006          ,1991,M05,1925021.0,
LASST010000000000006          ,1991,M06,1924639.0,
LASST010000000000006          ,1991,M07,1923943.0,
LASST010000000000006          ,1991,M08,1923588.0,
LASST010000000000006          ,1991,M09,1924313.0,
LASST010000000000006          ,1991,M10,1925981.0,
LASST010000000000006          ,1991,M11,1928281.0,
LASST010000000000006          ,1991,M12,1931005.0,
LASST010000000000007          ,1991,M01,57.4,
LASST010000000000007          ,1991,M02,57.4,
LASST010000000000007          ,1991,M03,57.4,
LASST010000000000007          ,1991,M04,57.4,
LASST010000000000007          ,1991,M05,57.3,
LASST010000000000007          ,1991,M06,57.3,
LASST010000000000007          ,1991,M07,57.2,
LASST010000000000007          ,1991,M08,57.2,
LASST010000000000007          ,1991,M09,57.1,
LASST010000000000007          ,1991,M10,57.1,
LASST010000000000007          ,1991,M11,57.1,
LASST010000000000007          ,1991,M12,57.1,
LASST010000000000008          ,1991,M01,61.9,
LASST010000000000008          ,1991,M02,61.9,
LASST010000000000008          ,1991,M03,62.0,
LASST010000000000008          ,1991,M04,61.9,
LASST010000000000008          ,1991,M05,61.9,
LASST010000000000008          ,1991,M06,61.8,
LASST010000000000008          ,1991,M07,61.7,
LASST010000000000008          ,1991,M08,61.7,
LASST010000000000008          ,1991,M09,61.6,
LASST010000000000008          ,1991,M10,61.6,
LASST010000000000008          ,1991,M11,61.6,
LASST010000000000008          ,1991,M12,61.6,
LASST020000000000003          ,1991,M01,7.6,
LASST020000000000003          ,1991,M02,7.8,
LASST020000000000003          ,1991,M03,8.0,
LASST020000000000003          ,1991,M04,8.1,
LASST020000000000003          ,1991,M05,8.2,
LASST020000000000003          ,1991,M06,8.3,
LASST020000000000003          ,1991,M07,8.4,
LASST020000000000003          ,1991,M08,8.5,
LASST020000000000003          ,1991,M09,8.6,
LASST020000000000003          ,1991,M10,8.7,
LASST020000000000003          ,1991,M11,8.9,
LASST020000000000003          ,1991,M12,9.0,
LASST020000000000004          ,1991,M01,20901.0,
LASST020000000000004          ,1991,M02,21370.0,
LASST020000000000004          ,1991,M03,21864.0,
LASST020000000000004          ,1991,M04,22295.0,
