series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,2004,M01,5.9,
LASST010000000000003          ,2004,M02,5.9,
LASST010000000000003          ,2004,M03,5.8,
LASST010000000000003          ,2004,M04,5.8,
LASST010000000000003          ,2004,M05,5.7,
LASST010000000000003          ,2004,M06,5.7,
LASST010000000000003          ,2004,M07,5.6,
LASST010000000000003          ,2004,M08,5.5,
LASST010000000000003          ,2004,M09,5.4,
LASST010000000000003          ,2004,M10,5.3,
LASST010000000000003          ,2004,M11,5.2,
LASST010000000000003          ,2004,M12,5.1,
LASST010000000000004          ,2004,M01,125846.0,
LASST010000000000004          ,2004,M02,125484.0,
LASST010000000000004          ,2004,M03,125009.0,
LASST010000000000004          ,2004,M04,124227.0,
LASST010000000000004          ,2004,M05,123092.0,
LASST010000000000004          ,2004,M06,121598.0,
LASST010000000000004          ,2004,M07,119865.0,
LASST010000000000004          ,2004,M08,117948.0,
LASST010000000000004          ,2004,M09,115951.0,
LASST010000000000004          ,2004,M10,113915.0,
LASST010000000000004          ,2004,M11,111613.0,
LASST010000000000004          ,2004,M12,109057.0,
LASST010000000000005          ,2004,M01,2009233.0,
LASST010000000000005          ,2004,M02,2011207.0,
LASST010000000000005          ,2004,M03,2013596.0,
LASST010000000000005          ,2004,M04,2016465.0,
LASST010000000000005          ,2004,M05,2019286.0,
LASST010000000000005          ,2004,M06,2021471.0,
LASST010000000000005          ,2004,M07,2022549.0,
LASST010000000000005          ,2004,M08,2022542.0,
LASST010000000000005          ,2004,M09,2021961.0,
LASST010000000000005          ,2004,M10,2021520.0,
LASST010000000000005          ,2004,M11,2021719.0,
LASST010000000000005          ,2004,M12,2023018.0,
LASST010000000000006          ,2004,M01,2135079.0,
LASST010000000000006          ,2004,M02,2136691.0,
LASST010000000000006          ,2004,M03,2138605.0,
LASST010000000000006          ,2004,M04,2140692.0,
LASST010000000000006          ,2004,M05,2142378.0,
LASST010000000000006          ,2004,M06,2143069.0,
LASST010000000000006          ,2004,M07,2142414.0,
LASST010000000000006          ,2004,M08,2140490.0,
LASST010000000000006          ,2004,M09,2137912.0,
LASST010000000000006          ,2004,M10,2135435.0,
LASST010000000000006          ,2004,M11,2133332.0,
LASST010000000000006          ,2004,M12,2132075.0,
LASST010000000000007          ,2004,M01,58.5,
LASST010000000000007          ,2004,M02,58.6,
LASST010000000000007          ,2004,M03,58.6,
LASST010000000000007          ,2004,M04,58.7,
LASST010000000000007          ,2004,M05,58.7,
LASST010000000000007          ,2004,M06,58.7,
LASST010000000000007          ,2004,M07,58.7,
LASST010000000000007          ,2004,M08,58.7,
LASST010000000000007          ,2004,M09,58.6,
LASST010000000000007          ,2004,M10,58.5,
LASST010000000000007          ,2004,M11,58.5,
LASST010000000000007          ,2004,M12,58.5,
LASST010000000000008          ,2004,M01,62.2,
LASST010000000000008          ,2004,M02,62.2,
LASST010000000000008          ,2004,M03,62.2,
LASST010000000000008          ,2004,M04,62.3,
LASST010000000000008          ,2004,M05,62.3,
LASST010000000000008          ,2004,M06,62.3,
LASST010000000000008          ,2004,M07,62.2,
LASST010000000000008          ,2004,M08,62.1,
LASST010000000000008          ,2004,M09,62.0,
LASST010000000000008          ,2004,M10,61.8,
LASST010000000000008          ,2004,M11,61.7,
LASST010000000000008          ,2004,M12,61.7,
LASST020000000000003          ,2004,M01,7.6,
LASST020000000000003          ,2004,M02,7.6,
LASST020000000000003          ,2004,M03,7.6,
LASST020000000000003          ,2004,M04,7.6,
LASST020000000000003          ,2004,M05,7.5,
LASST020000000000003          ,2004,M06,7.5,
LASST020000000000003          ,2004,M07,7.4,
LASST020000000000003          ,2004,M08,7.3,
LASST020000000000003          ,2004,M09,7.3,
LASST020000000000003          ,2004,M10,7.2,
LASST020000000000003          ,2004,M11,7.2,
LASST020000000000003          ,2004,M12,7.2,
LASST020000000000004          ,2004,M01,25594.0,
LASST020000000000004          ,2004,M02,25607.0,
LASST020000000000004          ,2004,M03,25578.0,
LASST020000000000004          ,2004,M04,25480.0,
LASST020000000000004          ,2004,M05,25321.0,
LASST020000000000004          ,2004,M06,25126.0,
LASST020000000000004          ,2004,M07,24935.0,
LASST020000000000004          ,2004,M08,24769.0,
LASST020000000000004          ,2004,M09,24648.0,
LASST020000000000004          ,2004,M10,24574.0,
