series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,2011,M01,10.1,
LASST010000000000003          ,2011,M02,10.0,
LASST010000000000003          ,2011,M03,9.9,
LASST010000000000003          ,2011,M04,9.9,
LASST010000000000003          ,2011,M05,9.8,
LASST010000000000003          ,2011,M06,9.8,
LASST010000000000003          ,2011,M07,9.7,
LASST010000000000003          ,2011,M08,9.6,
LASST010000000000003          ,2011,M09,9.4,
LASST010000000000003          ,2011,M10,9.2,
LASST010000000000003          ,2011,M11,8.9,
LASST010000000000003          ,2011,M12,8.7,
LASST010000000000004          ,2011,M01,223050.0,
LASST010000000000004          ,2011,M02,221068.0,
LASST010000000000004          ,2011,M03,219118.0,
LASST010000000000004          ,2011,M04,217555.0,
LASST010000000000004          ,2011,M05,216575.0,
LASST010000000000004          ,2011,M06,215586.0,
LASST010000000000004          ,2011,M07,213828.0,
LASST010000000000004          ,2011,M08,210835.0,
LASST010000000000004          ,2011,M09,206426.0,
LASST010000000000004          ,2011,M10,201128.0,
LASST010000000000004          ,2011,M11,195574.0,
LASST010000000000004          ,2011,M12,190392.0,
LASST010000000000005          ,2011,M01,1991574.0,
LASST010000000000005          ,2011,M02,1991849.0,
LASST010000000000005          ,2011,M03,1991840.0,
LASST010000000000005          ,2011,M04,1990933.0,
LASST010000000000005          ,2011,M05,1989359.0,
LASST010000000000005          ,2011,M06,1987938.0,
LASST010000000000005          ,2011,M07,1987565.0,
LASST010000000000005          ,2011,M08,1988543.0,
LASST010000000000005          ,2011,M09,1990625.0,
LASST010000000000005          ,2011,M10,1992980.0,
LASST010000000000005          ,2011,M11,1994495.0,
LASST010000000000005          ,2011,M12,1994618.0,
LASST010000000000006          ,2011,M01,2214624.0,
LASST010000000000006          ,2011,M02,2212917.0,
LASST010000000000006          ,2011,M03,2210958.0,
LASST010000000000006          ,2011,M04,2208488.0,
LASST010000000000006          ,2011,M05,2205934.0,
LASST010000000000006          ,2011,M06,2203524.0,
LASST010000000000006          ,2011,M07,2201393.0,
LASST010000000000006          ,2011,M08,2199378.0,
LASST010000000000006          ,2011,M09,2197051.0,
LASST010000000000006          ,2011,M10,2194108.0,
LASST010000000000006          ,2011,M11,2190069.0,
LASST010000000000006          ,2011,M12,2185010.0,
LASST010000000000007          ,2011,M01,53.6,
LASST010000000000007          ,2011,M02,53.6,
LASST010000000000007          ,2011,M03,53.6,
LASST010000000000007          ,2011,M04,53.5,
LASST010000000000007          ,2011,M05,53.4,
LASST010000000000007          ,2011,M06,53.4,
LASST010000000000007          ,2011,M07,53.4,
LASST010000000000007          ,2011,M08,53.4,
LASST010000000000007          ,2011,M09,53.4,
LASST010000000000007          ,2011,M10,53.4,
LASST010000000000007          ,2011,M11,53.4,
LASST010000000000007          ,2011,M12,53.4,
LASST010000000000008          ,2011,M01,59.6,
LASST010000000000008          ,2011,M02,59.5,
LASST010000000000008          ,2011,M03,59.4,
LASST010000000000008          ,2011,M04,59.4,
LASST010000000000008          ,2011,M05,59.3,
LASST010000000000008          ,2011,M06,59.2,
LASST010000000000008          ,2011,M07,59.1,
LASST010000000000008          ,2011,M08,59.0,
LASST010000000000008          ,2011,M09,58.9,
LASST010000000000008          ,2011,M10,58.8,
LASST010000000000008          ,2011,M11,58.7,
LASST010000000000008          ,2011,M12,58.5,
LASST020000000000003          ,2011,M01,8.0,
LASST020000000000003          ,2011,M02,7.9,
LASST020000000000003          ,2011,M03,7.8,
LASST020000000000003          ,2011,M04,7.8,
LASST020000000000003          ,2011,M05,7.7,
LASST020000000000003          ,2011,M06,7.7,
LASST020000000000003          ,2011,M07,7.7,
LASST020000000000003          ,2011,M08,7.7,
LASST020000000000003          ,2011,M09,7.7,
LASST020000000000003          ,2011,M10,7.7,
LASST020000000000003          ,2011,M11,7.6,
LASST020000000000003          ,2011,M12,7.5,
LASST020000000000004          ,2011,M01,29048.0,
LASST020000000000004          ,2011,M02,28803.0,
LASST020000000000004          ,2011,M03,28516.0,
LASST020000000000004          ,2011,M04,28272.0,
LASST020000000000004          ,2011,M05,28139.0,
LASST020000000000004          ,2011,M06,28100.0,
LASST020000000000004          ,2011,M07,28121.0,
LASST020000000000004          ,2011,M08,28161.0,
LASST020000000000004          ,2011,M09,28156.0,
LASST020000000000004          ,2011,M10,28062.0,
LASST020000000000004          ,2011,M11,27863.0,
LASST020000000000004          ,2011,M12,27576.0,
LASST020000000000005          ,2011,M01,334356.0,
LASST020000000000005          ,2011,M02,334711.0,
LASST020000000000005          ,2011,M03,334935.0,
LASST020000000000005          ,2011,M04,335095.0,
LASST020000000000005          ,2011,M05,335267.0,
LASST020000000000005          ,2011,M06,335579.0,
LASST020000000000005          ,2011,M07,336147.0,
LASST020000000000005          ,2011,M08,336857.0,
LASST020000000000005          ,2011,M09,337487.0,
LASST020000000000005          ,2011,M10,337901.0,
