series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,2024,M01,2.9,
LASST010000000000003          ,2024,M02,3.0,
LASST010000000000003          ,2024,M03,3.0,
LASST010000000000003          ,2024,M04,3.1,
LASST010000000000003          ,2024,M05,3.0,P
LASST010000000000004          ,2024,M01,66558.0,
LASST010000000000004          ,2024,M02,69057.0,
LASST010000000000004          ,2024,M03,70884.0,
LASST010000000000004          ,2024,M04,72045.0,
LASST010000000000004          ,2024,M05,70679.0,P
LASST010000000000005          ,2024,M01,2261105.0,
LASST010000000000005          ,2024,M02,2258932.0,
LASST010000000000005          ,2024,M03,2260889.0,
LASST010000000000005          ,2024,M04,2263361.0,
LASST010000000000005          ,2024,M05,2266164.0,P
LASST010000000000006          ,2024,M01,2327663.0,
LASST010000000000006          ,2024,M02,2327989.0,
LASST010000000000006          ,2024,M03,2331773.0,
LASST010000000000006          ,2024,M04,2335406.0,
LASST010000000000006          ,2024,M05,2336843.0,P
LASST010000000000007          ,2024,M01,55.8,
LASST010000000000007          ,2024,M02,55.7,
LASST010000000000007          ,2024,M03,55.7,
LASST010000000000007          ,2024,M04,55.7,
LASST010000000000007          ,2024,M05,55.8,P
LASST010000000000008          ,2024,M01,57.4,
LASST010000000000008          ,2024,M02,57.4,
LASST010000000000008          ,2024,M03,57.4,
LASST010000000000008          ,2024,M04,57.5,
LASST010000000000008          ,2024,M05,57.5,P
LASST020000000000003          ,2024,M01,4.6,
LASST020000000000003          ,2024,M02,4.6,
LASST020000000000003          ,2024,M03,4.6,
LASST020000000000003          ,2024,M04,4.6,
LASST020000000000003          ,2024,M05,4.5,P
LASST020000000000004          ,2024,M01,16406.0,
LASST020000000000004          ,2024,M02,16604.0,
LASST020000000000004          ,2024,M03,16468.0,
LASST020000000000004          ,2024,M04,16313.0,
LASST020000000000004          ,2024,M05,16095.0,P
LASST020000000000005          ,2024,M01,341874.0,
LASST020000000000005          ,2024,M02,341307.0,
LASST020000000000005          ,2024,M03,341335.0,
LASST020000000000005          ,2024,M04,341326.0,
LASST020000000000005          ,2024,M05,341149.0,P
LASST020000000000006          ,2024,M01,358280.0,
LASST020000000000006          ,2024,M02,357911.0,
LASST020000000000006          ,2024,M03,357803.0,
LASST020000000000006          ,2024,M04,357639.0,
LASST020000000000006          ,2024,M05,357244.0,P
LASST020000000000007          ,2024,M01,62.2,
LASST020000000000007          ,2024,M02,62.1,
LASST020000000000007          ,2024,M03,62.1,
LASST020000000000007          ,2024,M04,62.1,
LASST020000000000007          ,2024,M05,62.0,P
LASST020000000000008          ,2024,M01,65.2,
LASST020000000000008          ,2024,M02,65.1,
LASST020000000000008          ,2024,M03,65.1,
LASST020000000000008          ,2024,M04,65.0,
LASST020000000000008          ,2024,M05,64.9,P
LASST040000000000003          ,2024,M01,4.2,
LASST040000000000003          ,2024,M02,4.1,
LASST040000000000003          ,2024,M03,3.8,
LASST040000000000003          ,2024,M04,3.6,
LASST040000000000003          ,2024,M05,3.4,P
LASST040000000000004          ,2024,M01,155052.0,
LASST040000000000004          ,2024,M02,151710.0,
LASST040000000000004          ,2024,M03,143508.0,
LASST040000000000004          ,2024,M04,133148.0,
LASST040000000000004          ,2024,M05,126684.0,P
LASST040000000000005          ,2024,M01,3571470.0,
LASST040000000000005          ,2024,M02,3580952.0,
LASST040000000000005          ,2024,M03,3592055.0,
LASST040000000000005          ,2024,M04,3605394.0,
LASST040000000000005          ,2024,M05,3613881.0,P
LASST040000000000006          ,2024,M01,3726522.0,
LASST040000000000006          ,2024,M02,3732662.0,
LASST040000000000006          ,2024,M03,3735563.0,
LASST040000000000006          ,2024,M04,3738542.0,
LASST040000000000006          ,2024,M05,3740565.0,P
LASST040000000000007          ,2024,M01,59.6,
LASST040000000000007          ,2024,M02,59.7,
LASST040000000000007          ,2024,M03,59.8,
LASST040000000000007          ,2024,M04,60.0,
LASST040000000000007          ,2024,M05,60.1,P
LASST040000000000008          ,2024,M01,62.2,
LASST040000000000008          ,2024,M02,62.2,
LASST040000000000008          ,2024,M03,62.2,
LASST040000000000008          ,2024,M04,62.2,
LASST040000000000008          ,2024,M05,62.2,P
LASST050000000000003          ,2024,M01,3.7,
LASST050000000000003          ,2024,M02,3.6,
LASST050000000000003          ,2024,M03,3.5,
LASST050000000000003          ,2024,M04,3.4,
LASST050000000000003          ,2024,M05,3.4,P
LASST050000000000004          ,2024,M01,50811.0,
LASST050000000000004          ,2024,M02,49489.0,
LASST050000000000004          ,2024,M03,48316.0,
LASST050000000000004          ,2024,M04,47526.0,
LASST050000000000004          ,2024,M05,46918.0,P
LASST050000000000005          ,2024,M01,1334556.0,
LASST050000000000005          ,2024,M02,1335590.0,
LASST050000000000005          ,2024,M03,1337310.0,
LASST050000000000005          ,2024,M04,1340827.0,
LASST050000000000005          ,2024,M05,1344233.0,P
LASST050000000000006          ,2024,M01,1385367.0,
LASST050000000000006          ,2024,M02,1385079.0,
LASST050000000000006          ,2024,M03,1385626.0,
LASST050000000000006          ,2024,M04,1388353.0,
LASST050000000000006          ,2024,M05,1391151.0,P
LASST050000000000007          ,2024,M01,55.4,
LASST050000000000007          ,2024,M02,55.4,
LASST050000000000007          ,2024,M03,55.4,
LASST050000000000007          ,2024,M04,55.5,
LASST050000000000007          ,2024,M05,55.6,P
LASST050000000000008          ,2024,M01,57.5,
LASST050000000000008          ,2024,M02,57.4,
LASST050000000000008          ,2024,M03,57.4,
LASST050000000000008          ,2024,M04,57.5,
LASST050000000000008          ,2024,M05,57.5,P
LASST060000000000003          ,2024,M01,5.2,
LASST060000000000003          ,2024,M02,5.3,
LASST060000000000003          ,2024,M03,5.3,
LASST060000000000003          ,2024,M04,5.3,
LASST060000000000003          ,2024,M05,5.2,P
LASST060000000000004          ,2024,M01,1013856.0,
LASST060000000000004          ,2024,M02,1028384.0,
LASST060000000000004          ,2024,M03,1032867.0,
LASST060000000000004          ,2024,M04,1027450.0,
LASST060000000000004          ,2024,M05,1009814.0,P
LASST060000000000005          ,2024,M01,18341960.0,
LASST060000000000005          ,2024,M02,18321648.0,
LASST060000000000005          ,2024,M03,18313284.0,
LASST060000000000005          ,2024,M04,18319061.0,
LASST060000000000005          ,2024,M05,18328610.0,P
LASST060000000000006          ,2024,M01,19355816.0,
LASST060000000000006          ,2024,M02,19350032.0,
LASST060000000000006          ,2024,M03,19346151.0,
LASST060000000000006          ,2024,M04,19346511.0,
LASST060000000000006          ,2024,M05,19338424.0,P
LASST060000000000007          ,2024,M01,58.8,
LASST060000000000007          ,2024,M02,58.8,
LASST060000000000007          ,2024,M03,58.7,
LASST060000000000007          ,2024,M04,58.7,
LASST060000000000007          ,2024,M05,58.8,P
LASST060000000000008          ,2024,M01,62.1,
LASST060000000000008          ,2024,M02,62.1,
LASST060000000000008          ,2024,M03,62.0,
LASST060000000000008          ,2024,M04,62.0,
LASST060000000000008          ,2024,M05,62.0,P
LASST080000000000003          ,2024,M01,3.4,
LASST080000000000003          ,2024,M02,3.5,
LASST080000000000003          ,2024,M03,3.7,
LASST080000000000003          ,2024,M04,3.7,
LASST080000000000003          ,2024,M05,3.8,P
LASST080000000000004          ,2024,M01,110213.0,
LASST080000000000004          ,2024,M02,114485.0,
LASST080000000000004          ,2024,M03,118276.0,
LASST080000000000004          ,2024,M04,120155.0,
LASST080000000000004          ,2024,M05,123600.0,P
LASST080000000000005          ,2024,M01,3127024.0,
LASST080000000000005          ,2024,M02,3121057.0,
LASST080000000000005          ,2024,M03,3117067.0,
LASST080000000000005          ,2024,M04,3116692.0,
LASST080000000000005          ,2024,M05,3110428.0,P
LASST080000000000006          ,2024,M01,3237237.0,
LASST080000000000006          ,2024,M02,3235542.0,
LASST080000000000006          ,2024,M03,3235343.0,
LASST080000000000006          ,2024,M04,3236847.0,
LASST080000000000006          ,2024,M05,3234028.0,P
LASST080000000000007          ,2024,M01,65.8,
LASST080000000000007          ,2024,M02,65.6,
LASST080000000000007          ,2024,M03,65.5,
LASST080000000000007          ,2024,M04,65.4,
LASST080000000000007          ,2024,M05,65.3,P
LASST080000000000008          ,2024,M01,68.1,
LASST080000000000008          ,2024,M02,68.1,
LASST080000000000008          ,2024,M03,68.0,
LASST080000000000008          ,2024,M04,68.0,
LASST080000000000008          ,2024,M05,67.9,P
LASST090000000000003          ,2024,M01,4.4,
LASST090000000000003          ,2024,M02,4.5,
LASST090000000000003          ,2024,M03,4.5,
LASST090000000000003          ,2024,M04,4.4,
LASST090000000000003          ,2024,M05,4.3,P
LASST090000000000004          ,2024,M01,82924.0,
LASST090000000000004          ,2024,M02,86078.0,
LASST090000000000004          ,2024,M03,85427.0,
LASST090000000000004          ,2024,M04,83433.0,
LASST090000000000004          ,2024,M05,81846.0,P
LASST090000000000005          ,2024,M01,1819483.0,
LASST090000000000005          ,2024,M02,1820301.0,
LASST090000000000005          ,2024,M03,1825041.0,
LASST090000000000005          ,2024,M04,1827636.0,
LASST090000000000005          ,2024,M05,1832727.0,P
LASST090000000000006          ,2024,M01,1902407.0,
LASST090000000000006          ,2024,M02,1906379.0,
LASST090000000000006          ,2024,M03,1910468.0,
LASST090000000000006          ,2024,M04,1911069.0,
LASST090000000000006          ,2024,M05,1914573.0,P
LASST090000000000007          ,2024,M01,61.6,
LASST090000000000007          ,2024,M02,61.6,
LASST090000000000007          ,2024,M03,61.7,
LASST090000000000007          ,2024,M04,61.8,
LASST090000000000007          ,2024,M05,61.9,P
LASST090000000000008          ,2024,M01,64.4,
LASST090000000000008          ,2024,M02,64.5,
LASST090000000000008          ,2024,M03,64.6,
LASST090000000000008          ,2024,M04,64.6,
LASST090000000000008          ,2024,M05,64.7,P
LASST100000000000003          ,2024,M01,4.1,
LASST100000000000003          ,2024,M02,4.0,
LASST100000000000003          ,2024,M03,3.9,
LASST100000000000003          ,2024,M04,3.9,
LASST100000000000003          ,2024,M05,3.9,P
LASST100000000000004          ,2024,M01,20659.0,
LASST100000000000004          ,2024,M02,20295.0,
LASST100000000000004          ,2024,M03,19973.0,
LASST100000000000004          ,2024,M04,19774.0,
LASST100000000000004          ,2024,M05,19867.0,P
LASST100000000000005          ,2024,M01,488115.0,
LASST100000000000005          ,2024,M02,487932.0,
LASST100000000000005          ,2024,M03,487036.0,
LASST100000000000005          ,2024,M04,486464.0,
LASST100000000000005          ,2024,M05,485655.0,P
LASST100000000000006          ,2024,M01,508774.0,
LASST100000000000006          ,2024,M02,508227.0,
LASST100000000000006          ,2024,M03,507009.0,
LASST100000000000006          ,2024,M04,506238.0,
LASST100000000000006          ,2024,M05,505522.0,P
LASST100000000000007          ,2024,M01,58.2,
LASST100000000000007          ,2024,M02,58.1,
LASST100000000000007          ,2024,M03,57.9,
LASST100000000000007          ,2024,M04,57.7,
LASST100000000000007          ,2024,M05,57.6,P
LASST100000000000008          ,2024,M01,60.6,
LASST100000000000008          ,2024,M02,60.5,
LASST100000000000008          ,2024,M03,60.3,
LASST100000000000008          ,2024,M04,60.1,
LASST100000000000008          ,2024,M05,59.9,P
LASST110000000000003          ,2024,M01,5.0,
LASST110000000000003          ,2024,M02,5.1,
LASST110000000000003          ,2024,M03,5.2,
LASST110000000000003          ,2024,M04,5.2,
LASST110000000000003          ,2024,M05,5.3,P
LASST110000000000004          ,2024,M01,20312.0,
LASST110000000000004          ,2024,M02,20787.0,
LASST110000000000004          ,2024,M03,21035.0,
LASST110000000000004          ,2024,M04,21276.0,
LASST110000000000004          ,2024,M05,21702.0,P
LASST110000000000005          ,2024,M01,383212.0,
LASST110000000000005          ,2024,M02,383855.0,
LASST110000000000005          ,2024,M03,385720.0,
LASST110000000000005          ,2024,M04,386947.0,
LASST110000000000005          ,2024,M05,386833.0,P
LASST110000000000006          ,2024,M01,403524.0,
LASST110000000000006          ,2024,M02,404642.0,
LASST110000000000006          ,2024,M03,406755.0,
LASST110000000000006          ,2024,M04,408223.0,
LASST110000000000006          ,2024,M05,408535.0,P
LASST110000000000007          ,2024,M01,68.5,
LASST110000000000007          ,2024,M02,68.6,
LASST110000000000007          ,2024,M03,68.8,
LASST110000000000007          ,2024,M04,69.0,
LASST110000000000007          ,2024,M05,68.9,P
LASST110000000000008          ,2024,M01,72.1,
LASST110000000000008          ,2024,M02,72.3,
LASST110000000000008          ,2024,M03,72.6,
LASST110000000000008          ,2024,M04,72.8,
LASST110000000000008          ,2024,M05,72.7,P
LASST120000000000003          ,2024,M01,3.1,
LASST120000000000003          ,2024,M02,3.1,
LASST120000000000003          ,2024,M03,3.2,
LASST120000000000003          ,2024,M04,3.3,
LASST120000000000003          ,2024,M05,3.3,P
LASST120000000000004          ,2024,M01,340168.0,
LASST120000000000004          ,2024,M02,345170.0,
LASST120000000000004          ,2024,M03,353148.0,
LASST120000000000004          ,2024,M04,360992.0,
LASST120000000000004          ,2024,M05,360675.0,P
LASST120000000000005          ,2024,M01,10736560.0,
LASST120000000000005          ,2024,M02,10744373.0,
LASST120000000000005          ,2024,M03,10744121.0,
LASST120000000000005          ,2024,M04,10734143.0,
LASST120000000000005          ,2024,M05,10720366.0,P
LASST120000000000006          ,2024,M01,11076728.0,
LASST120000000000006          ,2024,M02,11089543.0,
LASST120000000000006          ,2024,M03,11097269.0,
LASST120000000000006          ,2024,M04,11095135.0,
LASST120000000000006          ,2024,M05,11081041.0,P
LASST120000000000007          ,2024,M01,57.6,
LASST120000000000007          ,2024,M02,57.6,
LASST120000000000007          ,2024,M03,57.5,
LASST120000000000007          ,2024,M04,57.3,
LASST120000000000007          ,2024,M05,57.2,P
LASST120000000000008          ,2024,M01,59.4,
LASST120000000000008          ,2024,M02,59.4,
LASST120000000000008          ,2024,M03,59.4,
LASST120000000000008          ,2024,M04,59.3,
LASST120000000000008          ,2024,M05,59.1,P
LASST130000000000003          ,2024,M01,3.1,
LASST130000000000003          ,2024,M02,3.1,
LASST130000000000003          ,2024,M03,3.1,
LASST130000000000003          ,2024,M04,3.1,
LASST130000000000003          ,2024,M05,3.2,P
LASST130000000000004          ,2024,M01,166760.0,
LASST130000000000004          ,2024,M02,163540.0,
LASST130000000000004          ,2024,M03,163484.0,
LASST130000000000004          ,2024,M04,165519.0,
LASST130000000000004          ,2024,M05,169976.0,P
LASST130000000000005          ,2024,M01,5163275.0,
LASST130000000000005          ,2024,M02,5171557.0,
LASST130000000000005          ,2024,M03,5179985.0,
LASST130000000000005          ,2024,M04,5191601.0,
LASST130000000000005          ,2024,M05,5205912.0,P
LASST130000000000006          ,2024,M01,5330035.0,
LASST130000000000006          ,2024,M02,5335097.0,
LASST130000000000006          ,2024,M03,5343469.0,
LASST130000000000006          ,2024,M04,5357120.0,
LASST130000000000006          ,2024,M05,5375888.0,P
LASST130000000000007          ,2024,M01,59.5,
LASST130000000000007          ,2024,M02,59.5,
LASST130000000000007          ,2024,M03,59.5,
LASST130000000000007          ,2024,M04,59.6,
LASST130000000000007          ,2024,M05,59.7,P
LASST130000000000008          ,2024,M01,61.4,
LASST130000000000008          ,2024,M02,61.4,
LASST130000000000008          ,2024,M03,61.4,
LASST130000000000008          ,2024,M04,61.5,
LASST130000000000008          ,2024,M05,61.6,P
LASST150000000000003          ,2024,M01,3.1,
LASST150000000000003          ,2024,M02,3.1,
LASST150000000000003          ,2024,M03,3.1,
LASST150000000000003          ,2024,M04,3.1,
LASST150000000000003          ,2024,M05,3.0,P
LASST150000000000004          ,2024,M01,20868.0,
LASST150000000000004          ,2024,M02,21092.0,
LASST150000000000004          ,2024,M03,20979.0,
LASST150000000000004          ,2024,M04,20826.0,
LASST150000000000004          ,2024,M05,20049.0,P
LASST150000000000005          ,2024,M01,653901.0,
LASST150000000000005          ,2024,M02,653497.0,
LASST150000000000005          ,2024,M03,652140.0,
LASST150000000000005          ,2024,M04,650140.0,
LASST150000000000005          ,2024,M05,649541.0,P
LASST150000000000006          ,2024,M01,674769.0,
LASST150000000000006          ,2024,M02,674589.0,
LASST150000000000006          ,2024,M03,673119.0,
LASST150000000000006          ,2024,M04,670966.0,
LASST150000000000006          ,2024,M05,669590.0,P
LASST150000000000007          ,2024,M01,58.2,
LASST150000000000007          ,2024,M02,58.1,
LASST150000000000007          ,2024,M03,58.0,
LASST150000000000007          ,2024,M04,57.9,
LASST150000000000007          ,2024,M05,57.8,P
LASST150000000000008          ,2024,M01,60.0,
LASST150000000000008          ,2024,M02,60.0,
LASST150000000000008          ,2024,M03,59.9,
