series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,1998,M01,4.5,
LASST010000000000003          ,1998,M02,4.4,
LASST010000000000003          ,1998,M03,4.4,
LASST010000000000003          ,1998,M04,4.4,
LASST010000000000003          ,1998,M05,4.4,
LASST010000000000003          ,1998,M06,4.4,
LASST010000000000003          ,1998,M07,4.5,
LASST010000000000003          ,1998,M08,4.5,
LASST010000000000003          ,1998,M09,4.5,
LASST010000000000003          ,1998,M10,4.5,
LASST010000000000003          ,1998,M11,4.5,
LASST010000000000003          ,1998,M12,4.5,
LASST010000000000004          ,1998,M01,95654.0,
LASST010000000000004          ,1998,M02,94382.0,
LASST010000000000004          ,1998,M03,93802.0,
LASST010000000000004          ,1998,M04,93672.0,
LASST010000000000004          ,1998,M05,93965.0,
LASST010000000000004          ,1998,M06,94719.0,
LASST010000000000004          ,1998,M07,95759.0,
LASST010000000000004          ,1998,M08,96624.0,
LASST010000000000004          ,1998,M09,97190.0,
LASST010000000000004          ,1998,M10,97330.0,
LASST010000000000004          ,1998,M11,97270.0,
LASST010000000000004          ,1998,M12,97468.0,
LASST010000000000005          ,1998,M01,2047388.0,
LASST010000000000005          ,1998,M02,2048758.0,
LASST010000000000005          ,1998,M03,2049134.0,
LASST010000000000005          ,1998,M04,2048713.0,
LASST010000000000005          ,1998,M05,2047919.0,
LASST010000000000005          ,1998,M06,2046918.0,
LASST010000000000005          ,1998,M07,2045672.0,
LASST010000000000005          ,1998,M08,2044872.0,
LASST010000000000005          ,1998,M09,2044910.0,
LASST010000000000005          ,1998,M10,2045738.0,
LASST010000000000005          ,1998,M11,2046835.0,
LASST010000000000005          ,1998,M12,2047579.0,
LASST010000000000006          ,1998,M01,2143042.0,
LASST010000000000006          ,1998,M02,2143140.0,
LASST010000000000006          ,1998,M03,2142936.0,
LASST010000000000006          ,1998,M04,2142385.0,
LASST010000000000006          ,1998,M05,2141884.0,
LASST010000000000006          ,1998,M06,2141637.0,
LASST010000000000006          ,1998,M07,2141431.0,
LASST010000000000006          ,1998,M08,2141496.0,
LASST010000000000006          ,1998,M09,2142100.0,
LASST010000000000006          ,1998,M10,2143068.0,
LASST010000000000006          ,1998,M11,2144105.0,
LASST010000000000006          ,1998,M12,2145047.0,
LASST010000000000007          ,1998,M01,61.5,
LASST010000000000007          ,1998,M02,61.5,
LASST010000000000007          ,1998,M03,61.5,
LASST010000000000007          ,1998,M04,61.4,
LASST010000000000007          ,1998,M05,61.3,
