series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,1992,M01,7.5,
LASST010000000000003          ,1992,M02,7.5,
LASST010000000000003          ,1992,M03,7.6,
LASST010000000000003          ,1992,M04,7.6,
LASST010000000000003          ,1992,M05,7.6,
LASST010000000000003          ,1992,M06,7.6,
LASST010000000000003          ,1992,M07,7.6,
LASST010000000000003          ,1992,M08,7.5,
LASST010000000000003          ,1992,M09,7.5,
LASST010000000000003          ,1992,M10,7.4,
LASST010000000000003          ,1992,M11,7.4,
LASST010000000000003          ,1992,M12,7.5,
LASST010000000000004          ,1992,M01,144989.0,
LASST010000000000004          ,1992,M02,146229.0,
LASST010000000000004          ,1992,M03,147458.0,
LASST010000000000004          ,1992,M04,148582.0,
LASST010000000000004          ,1992,M05,149339.0,
LASST010000000000004          ,1992,M06,149520.0,
LASST010000000000004          ,1992,M07,149147.0,
LASST010000000000004          ,1992,M08,148420.0,
LASST010000000000004          ,1992,M09,147705.0,
LASST010000000000004          ,1992,M10,147270.0,
LASST010000000000004          ,1992,M11,147338.0,
LASST010000000000004          ,1992,M12,147814.0,
LASST010000000000005          ,1992,M01,1789192.0,
LASST010000000000005          ,1992,M02,1791892.0,
LASST010000000000005          ,1992,M03,1796132.0,
LASST010000000000005          ,1992,M04,1802202.0,
LASST010000000000005          ,1992,M05,1809171.0,
LASST010000000000005          ,1992,M06,1815979.0,
LASST010000000000005          ,1992,M07,1821865.0,
LASST010000000000005          ,1992,M08,1826061.0,
LASST010000000000005          ,1992,M09,1828276.0,
LASST010000000000005          ,1992,M10,1829571.0,
LASST010000000000005          ,1992,M11,1830691.0,
LASST010000000000005          ,1992,M12,1832107.0,
LASST010000000000006          ,1992,M01,1934181.0,
LASST010000000000006          ,1992,M02,1938121.0,
LASST010000000000006          ,1992,M03,1943590.0,
LASST010000000000006          ,1992,M04,1950784.0,
LASST010000000000006          ,1992,M05,1958510.0,
LASST010000000000006          ,1992,M06,1965499.0,
LASST010000000000006          ,1992,M07,1971012.0,
LASST010000000000006          ,1992,M08,1974481.0,
LASST010000000000006          ,1992,M09,1975981.0,
LASST010000000000006          ,1992,M10,1976841.0,
LASST010000000000006          ,1992,M11,1978029.0,
LASST010000000000006          ,1992,M12,1979921.0,
LASST010000000000007          ,1992,M01,57.1,
LASST010000000000007          ,1992,M02,57.1,
LASST010000000000007          ,1992,M03,57.2,
LASST010000000000007          ,1992,M04,57.4,
LASST010000000000007          ,1992,M05,57.5,
LASST010000000000007          ,1992,M06,57.7,
LASST010000000000007          ,1992,M07,57.8,
LASST010000000000007          ,1992,M08,57.9,
LASST010000000000007          ,1992,M09,57.9,
LASST010000000000007          ,1992,M10,57.8,
LASST010000000000007          ,1992,M11,57.8,
LASST010000000000007          ,1992,M12,57.8,
LASST010000000000008          ,1992,M01,61.7,
LASST010000000000008          ,1992,M02,61.8,
LASST010000000000008          ,1992,M03,61.9,
LASST010000000000008          ,1992,M04,62.1,
LASST010000000000008          ,1992,M05,62.3,
LASST010000000000008          ,1992,M06,62.4,
LASST010000000000008          ,1992,M07,62.6,
LASST010000000000008          ,1992,M08,62.6,
LASST010000000000008          ,1992,M09,62.5,
LASST010000000000008          ,1992,M10,62.5,
LASST010000000000008          ,1992,M11,62.4,
LASST010000000000008          ,1992,M12,62.4,
LASST020000000000003          ,1992,M01,9.1,
LASST020000000000003          ,1992,M02,9.2,
LASST020000000000003          ,1992,M03,9.1,
LASST020000000000003          ,1992,M04,9.1,
LASST020000000000003          ,1992,M05,9.1,
LASST020000000000003          ,1992,M06,9.0,
LASST020000000000003          ,1992,M07,8.9,
LASST020000000000003          ,1992,M08,8.9,
LASST020000000000003          ,1992,M09,8.7,
LASST020000000000003          ,1992,M10,8.6,
LASST020000000000003          ,1992,M11,8.4,
LASST020000000000003          ,1992,M12,8.2,
LASST020000000000004          ,1992,M01,25685.0,
LASST020000000000004          ,1992,M02,25882.0,
LASST020000000000004          ,1992,M03,25951.0,
LASST020000000000004          ,1992,M04,25944.0,
LASST020000000000004          ,1992,M05,25877.0,
LASST020000000000004          ,1992,M06,25779.0,
LASST020000000000004          ,1992,M07,25672.0,
LASST020000000000004          ,1992,M08,25490.0,
LASST020000000000004          ,1992,M09,25168.0,
LASST020000000000004          ,1992,M10,24716.0,
LASST020000000000004          ,1992,M11,24197.0,
LASST020000000000004          ,1992,M12,23703.0,
LASST020000000000005          ,1992,M01,255818.0,
LASST020000000000005          ,1992,M02,256792.0,
LASST020000000000005          ,1992,M03,257848.0,
LASST020000000000005          ,1992,M04,258949.0,
LASST020000000000005          ,1992,M05,260009.0,
LASST020000000000005          ,1992,M06,260927.0,
LASST020000000000005          ,1992,M07,261731.0,
LASST020000000000005          ,1992,M08,262466.0,
LASST020000000000005          ,1992,M09,263151.0,
LASST020000000000005          ,1992,M10,263900.0,
LASST020000000000005          ,1992,M11,264738.0,
LASST020000000000005          ,1992,M12,265602.0,
LASST020000000000006          ,1992,M01,281503.0,
LASST020000000000006          ,1992,M02,282674.0,
LASST020000000000006          ,1992,M03,283799.0,
LASST020000000000006          ,1992,M04,284893.0,
LASST020000000000006          ,1992,M05,285886.0,
LASST020000000000006          ,1992,M06,286706.0,
LASST020000000000006          ,1992,M07,287403.0,
LASST020000000000006          ,1992,M08,287956.0,
LASST020000000000006          ,1992,M09,288319.0,
LASST020000000000006          ,1992,M10,288616.0,
LASST020000000000006          ,1992,M11,288935.0,
LASST020000000000006          ,1992,M12,289305.0,
LASST020000000000007          ,1992,M01,65.8,
LASST020000000000007          ,1992,M02,65.9,
LASST020000000000007          ,1992,M03,66.0,
LASST020000000000007          ,1992,M04,66.1,
LASST020000000000007          ,1992,M05,66.0,
LASST020000000000007          ,1992,M06,66.1,
LASST020000000000007          ,1992,M07,66.1,
LASST020000000000007          ,1992,M08,66.2,
LASST020000000000007          ,1992,M09,66.2,
LASST020000000000007          ,1992,M10,66.4,
LASST020000000000007          ,1992,M11,66.4,
LASST020000000000007          ,1992,M12,66.5,
LASST020000000000008          ,1992,M01,72.4,
LASST020000000000008          ,1992,M02,72.5,
LASST020000000000008          ,1992,M03,72.6,
LASST020000000000008          ,1992,M04,72.7,
LASST020000000000008          ,1992,M05,72.6,
LASST020000000000008          ,1992,M06,72.6,
LASST020000000000008          ,1992,M07,72.6,
LASST020000000000008          ,1992,M08,72.6,
LASST020000000000008          ,1992,M09,72.5,
LASST020000000000008          ,1992,M10,72.6,
LASST020000000000008          ,1992,M11,72.5,
LASST020000000000008          ,1992,M12,72.4,
LASST040000000000003          ,1992,M01,7.6,
LASST040000000000003          ,1992,M02,7.8,
LASST040000000000003          ,1992,M03,7.8,
LASST040000000000003          ,1992,M04,7.8,
LASST040000000000003          ,1992,M05,7.8,
LASST040000000000003          ,1992,M06,7.7,
LASST040000000000003          ,1992,M07,7.6,
LASST040000000000003          ,1992,M08,7.5,
LASST040000000000003          ,1992,M09,7.4,
LASST040000000000003          ,1992,M10,7.3,
LASST040000000000003          ,1992,M11,7.3,
LASST040000000000003          ,1992,M12,7.2,
LASST040000000000004          ,1992,M01,141154.0,
LASST040000000000004          ,1992,M02,144359.0,
LASST040000000000004          ,1992,M03,146038.0,
LASST040000000000004          ,1992,M04,146340.0,
LASST040000000000004          ,1992,M05,145530.0,
LASST040000000000004          ,1992,M06,144056.0,
LASST040000000000004          ,1992,M07,142497.0,
LASST040000000000004          ,1992,M08,141097.0,
LASST040000000000004          ,1992,M09,139888.0,
LASST040000000000004          ,1992,M10,138695.0,
LASST040000000000004          ,1992,M11,137531.0,
LASST040000000000004          ,1992,M12,136306.0,
LASST040000000000005          ,1992,M01,1709964.0,
LASST040000000000005          ,1992,M02,1712875.0,
LASST040000000000005          ,1992,M03,1716566.0,
LASST040000000000005          ,1992,M04,1721280.0,
LASST040000000000005          ,1992,M05,1726652.0,
LASST040000000000005          ,1992,M06,1731919.0,
LASST040000000000005          ,1992,M07,1736581.0,
LASST040000000000005          ,1992,M08,1740819.0,
LASST040000000000005          ,1992,M09,1744809.0,
LASST040000000000005          ,1992,M10,1748822.0,
LASST040000000000005          ,1992,M11,1752487.0,
LASST040000000000005          ,1992,M12,1756062.0,
LASST040000000000006          ,1992,M01,1851118.0,
LASST040000000000006          ,1992,M02,1857234.0,
