series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,2006,M01,4.1,
LASST010000000000003          ,2006,M02,4.1,
LASST010000000000003          ,2006,M03,4.1,
LASST010000000000003          ,2006,M04,4.1,
LASST010000000000003          ,2006,M05,4.1,
LASST010000000000003          ,2006,M06,4.0,
LASST010000000000003          ,2006,M07,4.0,
LASST010000000000003          ,2006,M08,4.0,
LASST010000000000003          ,2006,M09,3.9,
LASST010000000000003          ,2006,M10,3.9,
LASST010000000000003          ,2006,M11,3.9,
LASST010000000000003          ,2006,M12,3.8,
LASST010000000000004          ,2006,M01,88955.0,
LASST010000000000004          ,2006,M02,88186.0,
LASST010000000000004          ,2006,M03,87830.0,
LASST010000000000004          ,2006,M04,87911.0,
LASST010000000000004          ,2006,M05,87973.0,
LASST010000000000004          ,2006,M06,87760.0,
LASST010000000000004          ,2006,M07,87302.0,
LASST010000000000004          ,2006,M08,86725.0,
LASST010000000000004          ,2006,M09,86098.0,
LASST010000000000004          ,2006,M10,85364.0,
LASST010000000000004          ,2006,M11,84633.0,
LASST010000000000004          ,2006,M12,84057.0,
LASST010000000000005          ,2006,M01,2062219.0,
LASST010000000000005          ,2006,M02,2065225.0,
LASST010000000000005          ,2006,M03,2068505.0,
LASST010000000000005          ,2006,M04,2071802.0,
LASST010000000000005          ,2006,M05,2075386.0,
LASST010000000000005          ,2006,M06,2079399.0,
LASST010000000000005          ,2006,M07,2084065.0,
LASST010000000000005          ,2006,M08,2089301.0,
LASST010000000000005          ,2006,M09,2094591.0,
LASST010000000000005          ,2006,M10,2099223.0,
LASST010000000000005          ,2006,M11,2102582.0,
LASST010000000000005          ,2006,M12,2104100.0,
LASST010000000000006          ,2006,M01,2151174.0,
LASST010000000000006          ,2006,M02,2153411.0,
LASST010000000000006          ,2006,M03,2156335.0,
LASST010000000000006          ,2006,M04,2159713.0,
LASST010000000000006          ,2006,M05,2163359.0,
LASST010000000000006          ,2006,M06,2167159.0,
LASST010000000000006          ,2006,M07,2171367.0,
LASST010000000000006          ,2006,M08,2176026.0,
LASST010000000000006          ,2006,M09,2180689.0,
LASST010000000000006          ,2006,M10,2184587.0,
LASST010000000000006          ,2006,M11,2187215.0,
LASST010000000000006          ,2006,M12,2188157.0,
LASST010000000000007          ,2006,M01,58.9,
LASST010000000000007          ,2006,M02,58.9,
LASST010000000000007          ,2006,M03,58.9,
LASST010000000000007          ,2006,M04,59.0,
LASST010000000000007          ,2006,M05,59.0,
LASST010000000000007          ,2006,M06,59.1,
LASST010000000000007          ,2006,M07,59.1,
LASST010000000000007          ,2006,M08,59.2,
LASST010000000000007          ,2006,M09,59.3,
LASST010000000000007          ,2006,M10,59.4,
LASST010000000000007          ,2006,M11,59.4,
LASST010000000000007          ,2006,M12,59.4,
LASST010000000000008          ,2006,M01,61.4,
LASST010000000000008          ,2006,M02,61.4,
LASST010000000000008          ,2006,M03,61.4,
LASST010000000000008          ,2006,M04,61.5,
LASST010000000000008          ,2006,M05,61.5,
LASST010000000000008          ,2006,M06,61.6,
LASST010000000000008          ,2006,M07,61.6,
LASST010000000000008          ,2006,M08,61.7,
LASST010000000000008          ,2006,M09,61.8,
