series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,2000,M01,4.7,
LASST010000000000003          ,2000,M02,4.7,
LASST010000000000003          ,2000,M03,4.6,
LASST010000000000003          ,2000,M04,4.6,
LASST010000000000003          ,2000,M05,4.6,
LASST010000000000003          ,2000,M06,4.6,
LASST010000000000003          ,2000,M07,4.6,
LASST010000000000003          ,2000,M08,4.6,
LASST010000000000003          ,2000,M09,4.6,
LASST010000000000003          ,2000,M10,4.6,
LASST010000000000003          ,2000,M11,4.6,
LASST010000000000003          ,2000,M12,4.7,
LASST010000000000004          ,2000,M01,100895.0,
LASST010000000000004          ,2000,M02,100344.0,
LASST010000000000004          ,2000,M03,99814.0,
LASST010000000000004          ,2000,M04,99389.0,
LASST010000000000004          ,2000,M05,99108.0,
LASST010000000000004          ,2000,M06,99046.0,
LASST010000000000004          ,2000,M07,99022.0,
LASST010000000000004          ,2000,M08,98983.0,
LASST010000000000004          ,2000,M09,98920.0,
LASST010000000000004          ,2000,M10,98925.0,
LASST010000000000004          ,2000,M11,99349.0,
LASST010000000000004          ,2000,M12,100238.0,
LASST010000000000005          ,2000,M01,2054501.0,
LASST010000000000005          ,2000,M02,2055016.0,
LASST010000000000005          ,2000,M03,2054647.0,
LASST010000000000005          ,2000,M04,2053544.0,
LASST010000000000005          ,2000,M05,2051877.0,
LASST010000000000005          ,2000,M06,2049598.0,
LASST010000000000005          ,2000,M07,2046851.0,
LASST010000000000005          ,2000,M08,2044264.0,
LASST010000000000005          ,2000,M09,2042203.0,
LASST010000000000005          ,2000,M10,2041001.0,
LASST010000000000005          ,2000,M11,2040616.0,
LASST010000000000005          ,2000,M12,2040648.0,
LASST010000000000006          ,2000,M01,2155396.0,
LASST010000000000006          ,2000,M02,2155360.0,
LASST010000000000006          ,2000,M03,2154461.0,
LASST010000000000006          ,2000,M04,2152933.0,
LASST010000000000006          ,2000,M05,2150985.0,
LASST010000000000006          ,2000,M06,2148644.0,
LASST010000000000006          ,2000,M07,2145873.0,
LASST010000000000006          ,2000,M08,2143247.0,
LASST010000000000006          ,2000,M09,2141123.0,
LASST010000000000006          ,2000,M10,2139926.0,
LASST010000000000006          ,2000,M11,2139965.0,
LASST010000000000006          ,2000,M12,2140886.0,
LASST010000000000007          ,2000,M01,61.0,
LASST010000000000007          ,2000,M02,61.0,
LASST010000000000007          ,2000,M03,60.9,
LASST010000000000007          ,2000,M04,60.9,
LASST010000000000007          ,2000,M05,60.8,
LASST010000000000007          ,2000,M06,60.7,
LASST010000000000007          ,2000,M07,60.6,
LASST010000000000007          ,2000,M08,60.5,
LASST010000000000007          ,2000,M09,60.4,
LASST010000000000007          ,2000,M10,60.3,
LASST010000000000007          ,2000,M11,60.3,
LASST010000000000007          ,2000,M12,60.3,
LASST010000000000008          ,2000,M01,64.0,
LASST010000000000008          ,2000,M02,63.9,
LASST010000000000008          ,2000,M03,63.9,
LASST010000000000008          ,2000,M04,63.8,
LASST010000000000008          ,2000,M05,63.7,
LASST010000000000008          ,2000,M06,63.6,
LASST010000000000008          ,2000,M07,63.5,
LASST010000000000008          ,2000,M08,63.4,
LASST010000000000008          ,2000,M09,63.3,
LASST010000000000008          ,2000,M10,63.2,
LASST010000000000008          ,2000,M11,63.2,
LASST010000000000008          ,2000,M12,63.2,
LASST020000000000003          ,2000,M01,6.2,
LASST020000000000003          ,2000,M02,6.2,
LASST020000000000003          ,2000,M03,6.2,
