series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,1977,M01,7.3,
LASST010000000000003          ,1977,M02,7.4,
LASST010000000000003          ,1977,M03,7.5,
LASST010000000000003          ,1977,M04,7.5,
LASST010000000000003          ,1977,M05,7.5,
LASST010000000000003          ,1977,M06,7.4,
LASST010000000000003          ,1977,M07,7.3,
LASST010000000000003          ,1977,M08,7.1,
LASST010000000000003          ,1977,M09,6.9,
LASST010000000000003          ,1977,M10,6.8,
LASST010000000000003          ,1977,M11,6.6,
LASST010000000000003          ,1977,M12,6.5,
LASST010000000000004          ,1977,M01,111744.0,
LASST010000000000004          ,1977,M02,114021.0,
LASST010000000000004          ,1977,M03,115764.0,
LASST010000000000004          ,1977,M04,116734.0,
LASST010000000000004          ,1977,M05,116663.0,
LASST010000000000004          ,1977,M06,115591.0,
LASST010000000000004          ,1977,M07,113698.0,
LASST010000000000004          ,1977,M08,111439.0,
LASST010000000000004          ,1977,M09,109132.0,
LASST010000000000004          ,1977,M10,106955.0,
LASST010000000000004          ,1977,M11,105161.0,
LASST010000000000004          ,1977,M12,103812.0,
LASST010000000000005          ,1977,M01,1420756.0,
LASST010000000000005          ,1977,M02,1425519.0,
LASST010000000000005          ,1977,M03,1430705.0,
LASST010000000000005          ,1977,M04,1436379.0,
LASST010000000000005          ,1977,M05,1442398.0,
LASST010000000000005          ,1977,M06,1448414.0,
LASST010000000000005          ,1977,M07,1454342.0,
LASST010000000000005          ,1977,M08,1460345.0,
LASST010000000000005          ,1977,M09,1467013.0,
LASST010000000000005          ,1977,M10,1474464.0,
LASST010000000000005          ,1977,M11,1482145.0,
LASST010000000000005          ,1977,M12,1489366.0,
LASST010000000000006          ,1977,M01,1532500.0,
LASST010000000000006          ,1977,M02,1539540.0,
LASST010000000000006          ,1977,M03,1546469.0,
LASST010000000000006          ,1977,M04,1553113.0,
LASST010000000000006          ,1977,M05,1559061.0,
LASST010000000000006          ,1977,M06,1564005.0,
LASST010000000000006          ,1977,M07,1568040.0,
LASST010000000000006          ,1977,M08,1571784.0,
LASST010000000000006          ,1977,M09,1576145.0,
LASST010000000000006          ,1977,M10,1581419.0,
LASST010000000000006          ,1977,M11,1587306.0,
LASST010000000000006          ,1977,M12,1593178.0,
LASST010000000000007          ,1977,M01,53.4,
LASST010000000000007          ,1977,M02,53.4,
LASST010000000000007          ,1977,M03,53.5,
LASST010000000000007          ,1977,M04,53.7,
LASST010000000000007          ,1977,M05,53.8,
LASST010000000000007          ,1977,M06,53.9,
LASST010000000000007          ,1977,M07,54.0,
LASST010000000000007          ,1977,M08,54.2,
LASST010000000000007          ,1977,M09,54.3,
LASST010000000000007          ,1977,M10,54.5,
LASST010000000000007          ,1977,M11,54.7,
LASST010000000000007          ,1977,M12,54.9,
LASST010000000000008          ,1977,M01,57.5,
LASST010000000000008          ,1977,M02,57.7,
LASST010000000000008          ,1977,M03,57.9,
LASST010000000000008          ,1977,M04,58.0,
LASST010000000000008          ,1977,M05,58.1,
LASST010000000000008          ,1977,M06,58.2,
LASST010000000000008          ,1977,M07,58.3,
LASST010000000000008          ,1977,M08,58.3,
LASST010000000000008          ,1977,M09,58.4,
LASST010000000000008          ,1977,M10,58.5,
LASST010000000000008          ,1977,M11,58.6,
