series_id                     ,year,period,       value,footnote_codes
LASST010000000000003          ,1993,M01,7.5,
LASST010000000000003          ,1993,M02,7.5,
LASST010000000000003          ,1993,M03,7.5,
LASST010000000000003          ,1993,M04,7.4,
LASST010000000000003          ,1993,M05,7.4,
LASST010000000000003          ,1993,M06,7.3,
LASST010000000000003          ,1993,M07,7.3,
LASST010000000000003          ,1993,M08,7.2,
LASST010000000000003          ,1993,M09,7.1,
LASST010000000000003          ,1993,M10,7.0,
LASST010000000000003          ,1993,M11,6.9,
LASST010000000000003          ,1993,M12,6.8,
LASST010000000000004          ,1993,M01,148259.0,
LASST010000000000004          ,1993,M02,148412.0,
LASST010000000000004          ,1993,M03,148283.0,
LASST010000000000004          ,1993,M04,147856.0,
LASST010000000000004          ,1993,M05,147241.0,
LASST010000000000004          ,1993,M06,146511.0,
LASST010000000000004          ,1993,M07,145359.0,
LASST010000000000004          ,1993,M08,143721.0,
LASST010000000000004          ,1993,M09,141760.0,
LASST010000000000004          ,1993,M10,139735.0,
LASST010000000000004          ,1993,M11,137915.0,
LASST010000000000004          ,1993,M12,136252.0,
LASST010000000000005          ,1993,M01,1834554.0,
LASST010000000000005          ,1993,M02,1838024.0,
LASST010000000000005          ,1993,M03,1842086.0,
LASST010000000000005          ,1993,M04,1846262.0,
LASST010000000000005          ,1993,M05,1850022.0,
LASST010000000000005          ,1993,M06,1852992.0,
LASST010000000000005          ,1993,M07,1854984.0,
LASST010000000000005          ,1993,M08,1856654.0,
LASST010000000000005          ,1993,M09,1858865.0,
LASST010000000000005          ,1993,M10,1861721.0,
LASST010000000000005          ,1993,M11,1865241.0,
LASST010000000000005          ,1993,M12,1869779.0,
LASST010000000000006          ,1993,M01,1982813.0,
LASST010000000000006          ,1993,M02,1986436.0,
LASST010000000000006          ,1993,M03,1990369.0,
LASST010000000000006          ,1993,M04,1994118.0,
LASST010000000000006          ,1993,M05,1997263.0,
LASST010000000000006          ,1993,M06,1999503.0,
LASST010000000000006          ,1993,M07,2000343.0,
LASST010000000000006          ,1993,M08,2000375.0,
LASST010000000000006          ,1993,M09,2000625.0,
LASST010000000000006          ,1993,M10,2001456.0,
LASST010000000000006          ,1993,M11,2003156.0,
LASST010000000000006          ,1993,M12,2006031.0,
LASST010000000000007          ,1993,M01,57.8,
LASST010000000000007          ,1993,M02,57.8,
LASST010000000000007          ,1993,M03,57.9,
LASST010000000000007          ,1993,M04,58.0,
LASST010000000000007          ,1993,M05,58.0,
LASST010000000000007          ,1993,M06,58.0,
LASST010000000000007          ,1993,M07,58.0,
LASST010000000000007          ,1993,M08,58.0,
LASST010000000000007          ,1993,M09,58.0,
LASST010000000000007          ,1993,M10,58.1,
LASST010000000000007          ,1993,M11,58.1,
LASST010000000000007          ,1993,M12,58.2,
LASST010000000000008          ,1993,M01,62.4,
LASST010000000000008          ,1993,M02,62.5,
LASST010000000000008          ,1993,M03,62.5,
LASST010000000000008          ,1993,M04,62.6,
LASST010000000000008          ,1993,M05,62.6,
LASST010000000000008          ,1993,M06,62.6,
LASST010000000000008          ,1993,M07,62.6,
LASST010000000000008          ,1993,M08,62.5,
LASST010000000000008          ,1993,M09,62.5,
LASST010000000000008          ,1993,M10,62.4,
LASST010000000000008          ,1993,M11,62.4,
LASST010000000000008          ,1993,M12,62.4,
LASST020000000000003          ,1993,M01,8.0,
LASST020000000000003          ,1993,M02,7.9,
LASST020000000000003          ,1993,M03,7.9,
LASST020000000000003          ,1993,M04,7.8,
LASST020000000000003          ,1993,M05,7.8,
LASST020000000000003          ,1993,M06,7.8,
LASST020000000000003          ,1993,M07,7.8,
LASST020000000000003          ,1993,M08,7.7,
LASST020000000000003          ,1993,M09,7.7,
LASST020000000000003          ,1993,M10,7.7,
LASST020000000000003          ,1993,M11,7.7,
LASST020000000000003          ,1993,M12,7.8,
LASST020000000000004          ,1993,M01,23300.0,
LASST020000000000004          ,1993,M02,23020.0,
LASST020000000000004          ,1993,M03,22886.0,
LASST020000000000004          ,1993,M04,22846.0,
LASST020000000000004          ,1993,M05,22869.0,
LASST020000000000004          ,1993,M06,22922.0,
LASST020000000000004          ,1993,M07,22925.0,
LASST020000000000004          ,1993,M08,22881.0,
LASST020000000000004          ,1993,M09,22852.0,
LASST020000000000004          ,1993,M10,22870.0,
LASST020000000000004          ,1993,M11,22982.0,
LASST020000000000004          ,1993,M12,23189.0,
LASST020000000000005          ,1993,M01,266501.0,
LASST020000000000005          ,1993,M02,267451.0,
LASST020000000000005          ,1993,M03,268411.0,
LASST020000000000005          ,1993,M04,269288.0,
LASST020000000000005          ,1993,M05,270050.0,
LASST020000000000005          ,1993,M06,270865.0,
LASST020000000000005          ,1993,M07,271717.0,
LASST020000000000005          ,1993,M08,272535.0,
LASST020000000000005          ,1993,M09,273380.0,
LASST020000000000005          ,1993,M10,274242.0,
LASST020000000000005          ,1993,M11,275031.0,
LASST020000000000005          ,1993,M12,275712.0,
LASST020000000000006          ,1993,M01,289801.0,
LASST020000000000006          ,1993,M02,290471.0,
LASST020000000000006          ,1993,M03,291297.0,
LASST020000000000006          ,1993,M04,292134.0,
LASST020000000000006          ,1993,M05,292919.0,
LASST020000000000006          ,1993,M06,293787.0,
LASST020000000000006          ,1993,M07,294642.0,
LASST020000000000006          ,1993,M08,295416.0,
LASST020000000000006          ,1993,M09,296232.0,
LASST020000000000006          ,1993,M10,297112.0,
LASST020000000000006          ,1993,M11,298013.0,
LASST020000000000006          ,1993,M12,298901.0,
LASST020000000000007          ,1993,M01,66.7,
LASST020000000000007          ,1993,M02,66.8,
LASST020000000000007          ,1993,M03,66.8,
LASST020000000000007          ,1993,M04,67.0,
LASST020000000000007          ,1993,M05,67.1,
LASST020000000000007          ,1993,M06,67.1,
LASST020000000000007          ,1993,M07,67.3,
LASST020000000000007          ,1993,M08,67.4,
LASST020000000000007          ,1993,M09,67.6,
LASST020000000000007          ,1993,M10,67.6,
LASST020000000000007          ,1993,M11,67.8,
LASST020000000000007          ,1993,M12,67.8,
LASST020000000000008          ,1993,M01,72.5,
LASST020000000000008          ,1993,M02,72.5,
LASST020000000000008          ,1993,M03,72.5,
LASST020000000000008          ,1993,M04,72.7,
LASST020000000000008          ,1993,M05,72.7,
LASST020000000000008          ,1993,M06,72.8,
LASST020000000000008          ,1993,M07,73.0,
LASST020000000000008          ,1993,M08,73.0,
LASST020000000000008          ,1993,M09,73.2,
LASST020000000000008          ,1993,M10,73.3,
LASST020000000000008          ,1993,M11,73.5,
LASST020000000000008          ,1993,M12,73.5,
LASST040000000000003          ,1993,M01,7.1,
LASST040000000000003          ,1993,M02,7.0,
LASST040000000000003          ,1993,M03,6.8,
LASST040000000000003          ,1993,M04,6.6,
LASST040000000000003          ,1993,M05,6.4,
LASST040000000000003          ,1993,M06,6.2,
LASST040000000000003          ,1993,M07,6.1,
LASST040000000000003          ,1993,M08,6.0,
LASST040000000000003          ,1993,M09,6.0,
LASST040000000000003          ,1993,M10,6.0,
LASST040000000000003          ,1993,M11,6.1,
LASST040000000000003          ,1993,M12,6.1,
LASST040000000000004          ,1993,M01,134586.0,
LASST040000000000004          ,1993,M02,132134.0,
LASST040000000000004          ,1993,M03,129067.0,
LASST040000000000004          ,1993,M04,125631.0,
LASST040000000000004          ,1993,M05,122331.0,
LASST040000000000004          ,1993,M06,119724.0,
LASST040000000000004          ,1993,M07,118051.0,
LASST040000000000004          ,1993,M08,117419.0,
LASST040000000000004          ,1993,M09,117809.0,
LASST040000000000004          ,1993,M10,119100.0,
LASST040000000000004          ,1993,M11,121014.0,
LASST040000000000004          ,1993,M12,123100.0,
LASST040000000000005          ,1993,M01,1760662.0,
LASST040000000000005          ,1993,M02,1766991.0,
LASST040000000000005          ,1993,M03,1775344.0,
LASST040000000000005          ,1993,M04,1785549.0,
LASST040000000000005          ,1993,M05,1797064.0,
LASST040000000000005          ,1993,M06,1809449.0,
LASST040000000000005          ,1993,M07,1821831.0,
LASST040000000000005          ,1993,M08,1833816.0,
LASST040000000000005          ,1993,M09,1845990.0,
LASST040000000000005          ,1993,M10,1859101.0,
LASST040000000000005          ,1993,M11,1873490.0,
LASST040000000000005          ,1993,M12,1889168.0,
LASST040000000000006          ,1993,M01,1895248.0,
