year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2016,1,4866824,0.70264,0.27324,0.00752,0.0166,0.95815,0.04185,0.48434,0.51566,0.01215,0.04839,0.0625,0.06301,0.06593,0.06909,0.06846,0.0624,0.06174,0.06038,0.06408,0.06824,0.06957,0.06297,0.05575,0.0396,0.02848,0.0193,0.01796
2016,2,742575,0.69538,0.04849,0.17143,0.08469,0.9302,0.0698,0.52336,0.47664,0.01516,0.05908,0.07093,0.06672,0.06357,0.07708,0.08475,0.07803,0.06646,0.05778,0.0606,0.06592,0.06851,0.05996,0.04452,0.02696,0.01596,0.00946,0.00854
2016,4,6944767,0.8448,0.05602,0.05704,0.04214,0.68938,0.31062,0.49711,0.50289,0.01222,0.05069,0.0659,0.06646,0.06747,0.0706,0.07048,0.06579,0.06285,0.05956,0.06071,0.06115,0.06204,0.05741,0.05536,0.04208,0.03014,0.01986,0.01923
2016,5,2991815,0.8058,0.16245,0.0109,0.02085,0.92701,0.07299,0.49133,0.50867,0.0128,0.05119,0.06585,0.066,0.06647,0.06858,0.06766,0.06373,0.06263,0.05927,0.0611,0.06543,0.06603,0.06029,0.05459,0.04012,0.02917,0.01977,0.01931
2016,6,39149186,0.74414,0.07219,0.01981,0.16385,0.61297,0.38703,0.4969,0.5031,0.01251,0.05102,0.06481,0.06438,0.06588,0.0717,0.07852,0.07311,0.06765,0.06383,0.06608,0.06574,0.06394,0.05523,0.04616,0.03214,0.02277,0.01621,0.01831
2016,8,5543844,0.88891,0.05248,0.01908,0.03952,0.78663,0.21337,0.50304,0.49696,0.012,0.04855,0.06412,0.06515,0.06376,0.06875,0.07748,0.07646,0.07042,0.06434,0.06497,0.06444,0.06665,0.05947,0.05001,0.03229,0.02136,0.01445,0.01533
2016,9,3579830,0.81772,0.12539,0.00652,0.05037,0.84393,0.15607,0.48771,0.51229,0.01002,0.04158,0.0565,0.06204,0.06911,0.06903,0.0611,0.06147,0.05939,0.05871,0.06966,0.07663,0.07621,0.06457,0.05304,0.03878,0.0266,0.0199,0.02568
2016,10,949989,0.71173,0.23806,0.00721,0.043,0.90994,0.09006,0.48369,0.51631,0.01175,0.04636,0.05961,0.06024,0.06311,0.06338,0.07078,0.06319,0.05929,0.05554,0.06356,0.07028,0.07137,0.06561,0.06104,0.04432,0.03023,0.02019,0.02013
2016,11,687576,0.45327,0.49173,0.00733,0.04767,0.89178,0.10822,0.47487,0.52513,0.01426,0.05094,0.04982,0.03874,0.0533,0.07937,0.12123,0.11349,0.0839,0.06053,0.05645,0.05606,0.05402,0.04853,0.0411,0.02774,0.01956,0.01375,0.01722
2016,12,20627237,0.78689,0.175,0.00556,0.03254,0.75057,0.24943,0.48902,0.51098,0.01097,0.04366,0.05559,0.05627,0.05811,0.06221,0.06765,0.06291,0.06027,0.0598,0.06448,0.06935,0.06873,0.06291,0.06099,0.04837,0.03604,0.02528,0.0264
