year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2015,1001,54903,0.78752,0.19434,0.00472,0.01342,0.97344,0.02656,0.48726,0.51274,0.01164,0.04523,0.06728,0.07448,0.0695,0.0638,0.06133,0.06226,0.06211,0.07318,0.07136,0.07515,0.06659,0.05326,0.04708,0.0375,0.02727,0.01805,0.01293
2015,1003,203101,0.88356,0.09634,0.00837,0.01174,0.95648,0.04352,0.48733,0.51267,0.01108,0.04599,0.06101,0.06425,0.0604,0.05533,0.05621,0.05684,0.05972,0.06376,0.06499,0.07113,0.07158,0.06788,0.06459,0.05013,0.03421,0.02168,0.0192
2015,1005,26300,0.50053,0.48726,0.00605,0.00616,0.95817,0.04183,0.53175,0.46825,0.01034,0.04525,0.06167,0.06019,0.05365,0.06654,0.06992,0.07095,0.06137,0.06384,0.0649,0.07057,0.06441,0.06312,0.06167,0.04452,0.02932,0.01966,0.0181
2015,1007,22553,0.76948,0.22321,0.00386,0.00346,0.97659,0.02341,0.53705,0.46295,0.011,0.0443,0.05525,0.05742,0.05915,0.06487,0.07405,0.07019,0.06771,0.07161,0.07307,0.07618,0.06545,0.05733,0.05334,0.03809,0.0286,0.01698,0.01543
2015,1009,57535,0.97044,0.0186,0.00645,0.00452,0.91284,0.08716,0.49276,0.50724,0.01238,0.04854,0.06412,0.06728,0.06372,0.05937,0.05697,0.05814,0.06094,0.06617,0.06898,0.07027,0.06657,0.06283,0.05953,0.04503,0.03175,0.01994,0.01747
2015,1011,10404,0.26624,0.71482,0.00903,0.0099,0.92762,0.07238,0.542,0.458,0.01173,0.04691,0.06209,0.05113,0.05421,0.06719,0.07391,0.07401,0.06353,0.06584,0.06305,0.07151,0.07584,0.06594,0.05133,0.03662,0.02797,0.01884,0.01836
2015,1013,20168,0.53501,0.44843,0.00342,0.01314,0.98671,0.01329,0.46618,0.53382,0.01165,0.0477,0.0651,0.06317,0.06347,0.05945,0.05826,0.05985,0.06218,0.05618,0.05638,0.06659,0.07244,0.07204,0.05791,0.04309,0.03436,0.02375,0.02643
2015,1015,115550,0.76683,0.21616,0.00534,0.01167,0.96517,0.03483,0.48079,0.51921,0.01188,0.04541,0.06043,0.06234,0.06645,0.06916,0.06915,0.06096,0.06051,0.06017,0.06237,0.06943,0.07214,0.06555,0.05649,0.04037,0.02895,0.02072,0.01752
2015,1017,33991,0.58095,0.40355,0.00291,0.01259,0.97958,0.02042,0.48119,0.51881,0.01218,0.04845,0.0569,0.05675,0.05943,0.06425,0.06281,0.05472,0.05575,0.06052,0.06666,0.07267,0.07396,0.06961,0.06243,0.04663,0.03148,0.02248,0.02233
2015,1019,25739,0.94192,0.04821,0.00606,0.00381,0.98485,0.01515,0.49699,0.50301,0.00894,0.03877,0.05494,0.05929,0.05828,0.05564,0.0502,0.04546,0.05198,0.06403,0.06795,0.07425,0.08007,0.0732,0.07766,0.05703,0.04006,0.02409,0.01818
2015,1021,43693,0.87989,0.10819,0.00508,0.00684,0.92461,0.07539,0.49257,0.50743,0.01199,0.05303,0.06804,0.07026,0.06159,0.06191,0.062,0.06022,0.0653,0.06493,0.06472,0.06894,0.07031,0.0631,0.05287,0.0395,0.02756,0.0187,0.01504
2015,1023,13237,0.57505,0.42177,0.00166,0.00151,0.99101,0.00899,0.47564,0.52436,0.01201,0.03943,0.05349,0.06127,0.06157,0.05636,0.04835,0.05077,0.05349,0.0593,0.06482,0.07683,0.07759,0.07064,0.06603,0.05719,0.03928,0.02614,0.02546
2015,1025,24711,0.54474,0.44672,0.00437,0.00417,0.98604,0.01396,0.47242,0.52758,0.01246,0.04375,0.05637,0.06758,0.06807,0.06596,0.05309,0.05326,0.05924,0.06062,0.06487,0.07325,0.07414,0.06382,0.05661,0.04621,0.03541,0.02392,0.02137
2015,1027,13415,0.83996,0.15184,0.00552,0.00268,0.96757,0.03243,0.49191,0.50809,0.01103,0.04309,0.05874,0.05792,0.06493,0.05867,0.05404,0.05136,0.05546,0.06552,0.06813,0.07663,0.07402,0.06567,0.06195,0.0489,0.03817,0.02356,0.02221
2015,1029,14923,0.95544,0.03746,0.00449,0.00261,0.97621,0.02379,0.4936,0.5064,0.00992,0.04932,0.06292,0.06654,0.06225,0.05843,0.05488,0.05575,0.05488,0.06781,0.06768,0.07143,0.06735,0.0654,0.06198,0.04878,0.03317,0.02111,0.02037
2015,1031,51004,0.77843,0.18401,0.01608,0.02149,0.93444,0.06556,0.49588,0.50412,0.012,0.04933,0.06523,0.06656,0.06625,0.06056,0.06298,0.06419,0.06352,0.06862,0.06717,0.06756,0.06584,0.05909,0.05447,0.03945,0.02919,0.02033,0.01765
2015,1033,54439,0.81993,0.1674,0.00604,0.00663,0.97572,0.02428,0.4798,0.5202,0.01091,0.04552,0.05994,0.05803,0.06088,0.05911,0.06148,0.05658,0.059,0.06115,0.06532,0.07296,0.07305,0.06607,0.06097,0.04811,0.03455,0.02432,0.02204
2015,1035,12677,0.51763,0.4759,0.00402,0.00245,0.98201,0.01799,0.48087,0.51913,0.01199,0.04804,0.05877,0.059,0.05948,0.06074,0.05104,0.05033,0.0512,0.05751,0.05956,0.07076,0.0788,0.07036,0.07068,0.05459,0.03723,0.02351,0.02643
2015,1037,10935,0.67316,0.31715,0.0064,0.00329,0.97805,0.02195,0.50251,0.49749,0.00869,0.0353,0.04755,0.04929,0.05249,0.0545,0.05085,0.04874,0.04975,0.06502,0.07289,0.08121,0.09118,0.08185,0.07078,0.05524,0.03685,0.02341,0.02442
2015,1039,37566,0.85564,0.13249,0.00668,0.00519,0.9844,0.0156,0.4823,0.5177,0.01238,0.0468,0.06051,0.06232,0.05902,0.05694,0.05638,0.0554,0.055,0.05958,0.06064,0.07254,0.07595,0.06682,0.06104,0.04917,0.03679,0.02654,0.02622
2015,1041,13851,0.73576,0.24583,0.00541,0.013,0.98217,0.01783,0.48812,0.51188,0.01133,0.04678,0.06361,0.06657,0.06166,0.0613,0.05862,0.05314,0.05667,0.06375,0.06036,0.07487,0.0748,0.06642,0.06483,0.04202,0.03061,0.01993,0.02274
2015,1043,81771,0.97203,0.0139,0.00682,0.00724,0.9581,0.0419,0.49442,0.50558,0.0124,0.04859,0.06205,0.06367,0.06016,0.05994,0.06424,0.0591,0.06051,0.06341,0.06375,0.0711,0.06984,0.06346,0.0598,0.04552,0.03394,0.02128,0.01726
2015,1045,49428,0.76323,0.2102,0.0087,0.01786,0.93991,0.06009,0.49355,0.50645,0.01285,0.05487,0.06486,0.06401,0.05952,0.06954,0.07273,0.07166,0.05922,0.06146,0.05817,0.06638,0.06877,0.05839,0.05173,0.04028,0.02855,0.02072,0.01631
2015,1047,40947,0.28574,0.7064,0.00271,0.00515,0.99057,0.00943,0.46172,0.53828,0.01197,0.04987,0.07207,0.07038,0.07063,0.06731,0.05964,0.05693,0.05473,0.05536,0.05556,0.07014,0.07617,0.06535,0.05632,0.04005,0.02948,0.01968,0.01837
2015,1049,71065,0.94499,0.02083,0.02289,0.01129,0.86101,0.13899,0.49491,0.50509,0.01169,0.04888,0.06978,0.0716,0.06635,0.06263,0.05779,0.0589,0.06305,0.06614,0.06695,0.06763,0.06646,0.06065,0.05678,0.04105,0.02864,0.0188,0.01622
2015,1051,80903,0.77065,0.21462,0.00485,0.00989,0.97194,0.02806,0.4848,0.5152,0.01146,0.04672,0.06149,0.0662,0.06174,0.06912,0.06888,0.06644,0.06757,0.07048,0.06845,0.07377,0.06806,0.05793,0.05097,0.03722,0.02535,0.01455,0.01358
2015,1053,37676,0.62955,0.3287,0.03809,0.00366,0.97911,0.02089,0.51351,0.48649,0.0104,0.04759,0.06352,0.06298,0.05762,0.06346,0.06614,0.0658,0.06428,0.06835,0.06314,0.06927,0.06935,0.05993,0.0542,0.04316,0.03254,0.02105,0.0172
2015,1055,103033,0.82244,0.15981,0.00611,0.01164,0.96365,0.03635,0.48344,0.51656,0.01111,0.0452,0.05937,0.06256,0.06316,0.06283,0.06031,0.05732,0.05909,0.06631,0.06756,0.06916,0.07105,0.06696,0.06233,0.04252,0.03256,0.02068,0.01991
2015,1057,16711,0.86817,0.12417,0.00431,0.00335,0.98283,0.01717,0.49464,0.50536,0.01143,0.04554,0.05954,0.06026,0.06128,0.0617,0.05242,0.05338,0.05589,0.06014,0.06391,0.07181,0.07205,0.07115,0.06409,0.05039,0.04051,0.02453,0.01999
2015,1059,31532,0.92753,0.05049,0.01506,0.00691,0.83734,0.16266,0.50216,0.49784,0.01269,0.05401,0.06891,0.06818,0.06317,0.06571,0.06368,0.06054,0.06197,0.06746,0.06317,0.06654,0.06416,0.05867,0.05195,0.03983,0.03213,0.0208,0.01643
2015,1061,26645,0.88497,0.09946,0.01066,0.00492,0.96202,0.03798,0.49037,0.50963,0.01118,0.04519,0.0605,0.06467,0.05945,0.05502,0.05697,0.05284,0.0581,0.06065,0.06831,0.07255,0.07258,0.06759,0.06534,0.04793,0.03565,0.02451,0.02098
2015,1063,8509,0.17664,0.81807,0.00294,0.00235,0.98872,0.01128,0.47185,0.52815,0.01128,0.04924,0.06417,0.0644,0.06064,0.06546,0.05665,0.05053,0.05077,0.04724,0.05312,0.06675,0.08203,0.08297,0.06511,0.0436,0.03385,0.02233,0.02985
2015,1065,15016,0.4109,0.58411,0.0022,0.0028,0.98755,0.01245,0.47243,0.52757,0.01385,0.04981,0.06233,0.06406,0.06993,0.06686,0.05767,0.05394,0.05408,0.05434,0.05428,0.07738,0.07532,0.06986,0.0588,0.04389,0.0299,0.02158,0.02211
2015,1067,17097,0.71387,0.27695,0.00363,0.00556,0.97432,0.02568,0.4843,0.5157,0.00948,0.04106,0.05738,0.06346,0.05972,0.05434,0.05147,0.05346,0.05884,0.06469,0.06165,0.06978,0.07042,0.07463,0.07475,0.05293,0.03621,0.02205,0.02369
