year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2003,1,4503491,0.71985,0.26428,0.00623,0.00964,0.97702,0.02298,0.48394,0.51606,0.01288,0.05267,0.06643,0.07253,0.07142,0.07261,0.06226,0.06722,0.06932,0.07621,0.07488,0.06709,0.05741,0.04599,0.03856,0.03272,0.02681,0.01845,0.01456
2003,2,648414,0.72722,0.04348,0.17109,0.05821,0.95155,0.04845,0.51723,0.48277,0.01516,0.05827,0.07518,0.0878,0.0834,0.07362,0.06387,0.06934,0.07476,0.08625,0.08838,0.0749,0.05271,0.03406,0.02203,0.01657,0.01168,0.00716,0.00488
2003,4,5510364,0.88098,0.03883,0.05419,0.02599,0.73125,0.26875,0.49839,0.50161,0.0158,0.05981,0.07066,0.07462,0.07063,0.0739,0.06966,0.07032,0.06924,0.07289,0.0674,0.06022,0.05244,0.04326,0.03682,0.03274,0.02721,0.01864,0.01374
2003,5,2724816,0.82113,0.15965,0.00818,0.01104,0.95757,0.04243,0.48931,0.51069,0.01364,0.05392,0.06699,0.0718,0.07144,0.07258,0.06362,0.06491,0.06759,0.07362,0.0713,0.06479,0.05754,0.04764,0.03988,0.03368,0.02809,0.01999,0.01698
2003,6,35253159,0.7804,0.07334,0.01517,0.13109,0.65875,0.34125,0.49765,0.50235,0.01481,0.05661,0.07229,0.07891,0.0726,0.0739,0.07134,0.07648,0.0769,0.07871,0.07224,0.06209,0.05003,0.03684,0.02931,0.02543,0.02216,0.01627,0.01308
2003,8,4528732,0.91143,0.04484,0.01456,0.02917,0.814,0.186,0.50246,0.49754,0.01471,0.05647,0.06684,0.07189,0.07194,0.07394,0.07112,0.07745,0.07479,0.08305,0.07962,0.06963,0.05368,0.03767,0.02829,0.02383,0.01954,0.01405,0.0115
2003,9,3484336,0.85702,0.10631,0.00431,0.03236,0.89401,0.10599,0.48528,0.51472,0.01217,0.05007,0.06734,0.07319,0.06819,0.05734,0.05485,0.06729,0.0781,0.08487,0.07991,0.06816,0.05887,0.04355,0.03345,0.03119,0.02868,0.02243,0.02036
2003,10,818003,0.75855,0.20907,0.00528,0.02709,0.94181,0.05819,0.48557,0.51443,0.01359,0.05123,0.06426,0.07186,0.07153,0.07013,0.06194,0.06703,0.07504,0.0796,0.07495,0.06508,0.05725,0.04564,0.03742,0.0336,0.02693,0.01853,0.0144
2003,11,568502,0.36324,0.59938,0.00481,0.03256,0.91631,0.08369,0.47123,0.52877,0.01193,0.04357,0.05284,0.05844,0.06611,0.08865,0.09123,0.08913,0.07665,0.07235,0.06825,0.06545,0.05471,0.04218,0.03178,0.02785,0.02478,0.01872,0.01538
2003,12,17004085,0.81384,0.15879,0.0046,0.02276,0.81414,0.18586,0.4885,0.5115,0.01208,0.0474,0.05935,0.06679,0.06445,0.06362,0.0581,0.06559,0.07149,0.07751,0.07216,0.06421,0.05774,0.04959,0.04439,0.04217,0.03688,0.02612,0.02035
2003,13,8622793,0.66992,0.29822,0.00394,0.02792,0.93504,0.06496,0.49031,0.50969,0.01519,0.0593,0.07053,0.07597,0.07199,0.07373,0.07055,0.0788,0.07918,0.08029,0.07337,0.06381,0.05254,0.03877,0.02949,0.02382,0.01889,0.01326,0.01053
2003,15,1251154,0.24415,0.02668,0.00416,0.72501,0.92522,0.07478,0.50146,0.49854,0.0137,0.04986,0.06295,0.06922,0.06588,0.07499,0.06574,0.06812,0.07059,0.07568,0.07564,0.07125,0.05971,0.04242,0.03478,0.03272,0.02968,0.02063,0.01645
2003,16,1363380,0.96273,0.00733,0.01666,0.01328,0.91147,0.08853,0.50133,0.49867,0.01552,0.06098,0.07416,0.07979,0.08088,0.0771,0.06363,0.06503,0.06499,0.07316,0.07228,0.06489,0.05282,0.041,0.03235,0.02691,0.02286,0.01713,0.0145
2003,17,12556006,0.7994,0.15469,0.0044,0.04151,0.86445,0.13555,0.49006,0.50994,0.01394,0.05549,0.06998,0.07446,0.07136,0.07051,0.0678,0.07272,0.07341,0.07879,0.07424,0.06462,0.05219,0.04059,0.03214,0.02833,0.02504,0.01844,0.01595
2003,18,6196638,0.89183,0.09124,0.00355,0.01338,0.95704,0.04296,0.49128,0.50872,0.01363,0.05523,0.06956,0.07385,0.073,0.07328,0.06283,0.06825,0.07094,0.07789,0.0754,0.06624,0.05406,0.04249,0.03358,0.02969,0.02608,0.01852,0.01548
2003,19,2941999,0.95377,0.02673,0.00402,0.01548,0.96498,0.03502,0.49221,0.50779,0.01297,0.05118,0.06551,0.07186,0.07512,0.07416,0.05682,0.06266,0.06554,0.07619,0.07527,0.06758,0.05406,0.04331,0.03658,0.03357,0.03084,0.02388,0.0229
2003,20,2723004,0.90148,0.06357,0.01225,0.0227,0.91908,0.08092,0.49416,0.50584,0.0143,0.05628,0.06949,0.07438,0.07724,0.07583,0.05988,0.06539,0.0665,0.07728,0.07577,0.06535,0.05223,0.03985,0.03286,0.03012,0.02721,0.02076,0.0193
2003,21,4117170,0.9092,0.07827,0.00248,0.01004,0.98057,0.01943,0.48938,0.51062,0.01314,0.05247,0.06577,0.07008,0.06884,0.07297,0.06373,0.06995,0.07249,0.07816,0.07628,0.06847,0.05723,0.04566,0.03647,0.03078,0.0255,0.0178,0.01423
2003,22,4521042,0.64731,0.33103,0.00676,0.0149,0.97097,0.02903,0.48526,0.51474,0.01408,0.05677,0.06948,0.07632,0.07787,0.07921,0.06363,0.06571,0.06911,0.07643,0.07467,0.06545,0.05337,0.04161,0.0335,0.02906,0.02417,0.0166,0.01295
2003,23,1306513,0.97422,0.00965,0.00685,0.00928,0.99042,0.00958,0.48819,0.51181,0.01059,0.04346,0.05922,0.07022,0.07189,0.05868,0.05196,0.06256,0.07314,0.08405,0.08351,0.076,0.06309,0.04756,0.03917,0.0348,0.02994,0.02138,0.01878
2003,24,5496269,0.65126,0.29508,0.00448,0.04917,0.94586,0.05414,0.48259,0.51741,0.01331,0.05257,0.06679,0.07551,0.06955,0.06391,0.06125,0.07083,0.07981,0.08506,0.07888,0.06926,0.05747,0.04244,0.03191,0.02743,0.02359,0.01701,0.01341
2003,25,6422565,0.87673,0.07227,0.0039,0.0471,0.92357,0.07643,0.48295,0.51705,0.01212,0.0484,0.06279,0.06905,0.06896,0.06664,0.06428,0.07138,0.07855,0.08248,0.07679,0.06747,0.05654,0.04163,0.03307,0.0309,0.02838,0.02145,0.01912
2003,26,10041152,0.8212,0.14825,0.00768,0.02287,0.96319,0.03681,0.49104,0.50896,0.01281,0.05279,0.06927,0.07676,0.0731,0.06904,0.05911,0.06879,0.07204,0.0791,0.0779,0.06816,0.05522,0.04257,0.03316,0.02972,0.02634,0.01878,0.01535
2003,27,5053572,0.90556,0.04573,0.01318,0.03553,0.96444,0.03556,0.496,0.504,0.01346,0.05295,0.06772,0.07446,0.07544,0.07064,0.06238,0.06827,0.07339,0.08353,0.0778,0.06702,0.05235,0.04017,0.03128,0.02761,0.02451,0.01891,0.01811
2003,28,2868312,0.61947,0.36739,0.00487,0.00826,0.98193,0.01807,0.48415,0.51585,0.01427,0.05706,0.07072,0.07759,0.07717,0.07897,0.06277,0.06663,0.0676,0.07419,0.07228,0.06342,0.05341,0.04262,0.03557,0.03008,0.02456,0.01695,0.01413
