year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2011,1001,55229,0.80034,0.18333,0.0048,0.01153,0.97585,0.02415,0.48851,0.51149,0.01139,0.05293,0.07071,0.07824,0.07299,0.06153,0.05821,0.06234,0.07246,0.07545,0.07597,0.07306,0.05879,0.05171,0.04206,0.03337,0.02376,0.01416,0.01088
2011,1003,186579,0.88568,0.09666,0.0082,0.00946,0.95595,0.04405,0.4888,0.5112,0.01178,0.04848,0.06304,0.06585,0.06221,0.0533,0.05579,0.0597,0.05992,0.06695,0.07061,0.07398,0.0699,0.06804,0.05606,0.04328,0.03125,0.022,0.01787
2011,1005,27344,0.51061,0.47667,0.00614,0.00658,0.95224,0.04776,0.53599,0.46401,0.01218,0.04864,0.06012,0.0587,0.05877,0.06645,0.07124,0.06927,0.06363,0.06663,0.07607,0.06879,0.06703,0.06575,0.05036,0.03463,0.02589,0.01898,0.01686
2011,1007,22736,0.77274,0.22062,0.00352,0.00312,0.97955,0.02045,0.53967,0.46033,0.01135,0.0453,0.0599,0.06312,0.06122,0.0676,0.07033,0.0731,0.0727,0.07143,0.07948,0.06989,0.06303,0.0596,0.04416,0.03475,0.02384,0.01711,0.0121
2011,1009,57561,0.97325,0.01663,0.00631,0.00382,0.91663,0.08337,0.49419,0.50581,0.01286,0.05031,0.06562,0.07191,0.06697,0.05693,0.05933,0.06122,0.06423,0.07026,0.07029,0.06883,0.06631,0.06411,0.05066,0.03933,0.02783,0.01828,0.01473
2011,1011,10680,0.27566,0.70693,0.00843,0.00899,0.92275,0.07725,0.53989,0.46011,0.01545,0.05403,0.05515,0.06067,0.05768,0.06704,0.07406,0.06919,0.06395,0.06208,0.07238,0.07762,0.07238,0.06273,0.04326,0.03249,0.02603,0.01489,0.01891
2011,1013,20867,0.54689,0.43974,0.00321,0.01016,0.98912,0.01088,0.47012,0.52988,0.01294,0.05243,0.06302,0.06819,0.06642,0.0577,0.05981,0.06101,0.05617,0.0576,0.06513,0.07308,0.07457,0.06388,0.05056,0.03767,0.03177,0.02363,0.02444
2011,1015,117767,0.77392,0.21072,0.00516,0.0102,0.96635,0.03365,0.48089,0.51911,0.01174,0.04849,0.06235,0.06607,0.06622,0.07761,0.06377,0.06103,0.05884,0.0638,0.06721,0.07348,0.07032,0.06239,0.04667,0.03526,0.02859,0.0201,0.01607
2011,1017,34016,0.59872,0.39211,0.00218,0.007,0.98345,0.01655,0.47654,0.52346,0.01152,0.04563,0.05768,0.06394,0.06479,0.05891,0.0558,0.0553,0.06115,0.0657,0.06991,0.07638,0.07388,0.06779,0.05547,0.0396,0.03207,0.02155,0.02293
2011,1019,25993,0.94191,0.04982,0.00531,0.00296,0.98611,0.01389,0.49633,0.50367,0.00839,0.04332,0.05698,0.06429,0.06063,0.05194,0.04651,0.05182,0.05975,0.06686,0.07225,0.0786,0.07494,0.08029,0.06375,0.04897,0.03409,0.02143,0.0152
2011,1021,43682,0.88528,0.10423,0.00494,0.00554,0.92356,0.07644,0.49164,0.50836,0.01284,0.05492,0.06866,0.07014,0.06577,0.06012,0.06101,0.06689,0.06648,0.06749,0.06811,0.07337,0.06591,0.06009,0.04606,0.0348,0.02541,0.01797,0.01396
2011,1023,13608,0.56364,0.43364,0.00154,0.00118,0.99471,0.00529,0.47759,0.52241,0.00838,0.04159,0.06085,0.06643,0.06606,0.05107,0.04791,0.05071,0.05754,0.0596,0.07474,0.07812,0.07422,0.07172,0.06173,0.04769,0.03432,0.02484,0.02249
2011,1025,25589,0.54746,0.4448,0.00414,0.0036,0.98863,0.01137,0.47149,0.52851,0.01,0.04549,0.06319,0.07359,0.07679,0.05381,0.04865,0.05956,0.05967,0.06495,0.07374,0.0757,0.06917,0.06104,0.05022,0.04209,0.03134,0.02235,0.01864
2011,1027,13687,0.83831,0.1535,0.00548,0.0027,0.97158,0.02842,0.48762,0.51238,0.01081,0.04632,0.05407,0.07182,0.0632,0.05692,0.05063,0.05538,0.06071,0.06546,0.07672,0.07577,0.06576,0.06948,0.05531,0.04406,0.03207,0.02499,0.02053
2011,1029,14928,0.95505,0.03818,0.00368,0.00308,0.9787,0.0213,0.49692,0.50308,0.01219,0.0491,0.06344,0.06752,0.06538,0.05567,0.05614,0.05171,0.06297,0.06913,0.07268,0.07255,0.069,0.069,0.05513,0.0414,0.03041,0.02023,0.01635
2011,1031,50449,0.78533,0.17836,0.01655,0.01976,0.9372,0.0628,0.49446,0.50554,0.01358,0.05358,0.06272,0.07098,0.0663,0.06266,0.07023,0.06424,0.06331,0.06805,0.06888,0.0693,0.06153,0.05917,0.04632,0.03463,0.02846,0.01952,0.01653
2011,1033,54545,0.82261,0.16645,0.0055,0.00545,0.97848,0.02152,0.4812,0.5188,0.01102,0.0458,0.05753,0.06554,0.06288,0.0594,0.05665,0.05715,0.05749,0.06567,0.07207,0.0748,0.0708,0.06798,0.05278,0.04352,0.03364,0.02332,0.02195
2011,1035,13194,0.51834,0.47582,0.00417,0.00167,0.98575,0.01425,0.4837,0.5163,0.01198,0.04555,0.05783,0.06457,0.06965,0.05586,0.04714,0.05313,0.05321,0.05806,0.06943,0.07791,0.0767,0.07428,0.06124,0.04472,0.03123,0.02562,0.0219
2011,1037,11483,0.66829,0.32274,0.00601,0.00296,0.98041,0.01959,0.50457,0.49543,0.00792,0.03928,0.05077,0.05913,0.06288,0.05051,0.05051,0.05321,0.05887,0.07019,0.07542,0.08404,0.08665,0.0742,0.05922,0.04354,0.03344,0.02308,0.01716
2011,1039,38023,0.86006,0.12882,0.0065,0.00463,0.98619,0.01381,0.48339,0.51661,0.01191,0.04673,0.06317,0.06412,0.06088,0.05594,0.05583,0.05455,0.05676,0.06073,0.06975,0.0759,0.07154,0.06683,0.05465,0.04416,0.0374,0.02475,0.02441
2011,1041,13894,0.73161,0.24701,0.00482,0.01655,0.98431,0.01569,0.4828,0.5172,0.01166,0.04945,0.06463,0.06823,0.06521,0.05607,0.05326,0.0565,0.06269,0.06269,0.07183,0.07723,0.06873,0.06996,0.05074,0.038,0.03052,0.0208,0.02181
2011,1043,80419,0.97548,0.01283,0.00627,0.00542,0.95788,0.04212,0.49412,0.50588,0.01243,0.04899,0.06247,0.0653,0.06367,0.06196,0.05956,0.05917,0.06149,0.06451,0.07267,0.07332,0.06649,0.06603,0.05178,0.04173,0.03065,0.02143,0.01635
2011,1045,50134,0.77359,0.20224,0.00894,0.01524,0.94172,0.05828,0.4924,0.5076,0.01392,0.05657,0.06716,0.06872,0.06157,0.06852,0.07675,0.06838,0.05926,0.06157,0.06598,0.07137,0.06375,0.05796,0.04498,0.03491,0.02647,0.01833,0.01382
2011,1047,43254,0.29232,0.70111,0.00231,0.00425,0.992,0.008,0.4616,0.5384,0.01334,0.0581,0.06829,0.07574,0.07315,0.06591,0.05875,0.05667,0.05438,0.05574,0.06825,0.07595,0.07007,0.06226,0.04557,0.03616,0.0261,0.01919,0.01639
