year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2012,1001,54970,0.7974,0.1855,0.00502,0.01208,0.97621,0.02379,0.48808,0.51192,0.01101,0.05094,0.06913,0.07939,0.07368,0.06129,0.05827,0.06047,0.06955,0.07617,0.07426,0.07497,0.05954,0.05054,0.04472,0.03471,0.02472,0.01517,0.0115
2012,1003,190203,0.88426,0.09708,0.00833,0.01033,0.95626,0.04374,0.48752,0.51248,0.01106,0.04791,0.06294,0.06501,0.06115,0.05575,0.05515,0.05905,0.05936,0.06749,0.06865,0.07287,0.07127,0.06597,0.05985,0.04458,0.03197,0.02166,0.01832
2012,1005,27172,0.50696,0.48057,0.00607,0.0064,0.95495,0.04505,0.53518,0.46482,0.01104,0.04718,0.06017,0.06047,0.0573,0.06632,0.07221,0.06867,0.0612,0.06779,0.07265,0.07026,0.06562,0.0654,0.0548,0.03607,0.02694,0.01818,0.01774
2012,1007,22657,0.77314,0.22011,0.00362,0.00313,0.97881,0.02119,0.53899,0.46101,0.01055,0.04467,0.05883,0.06206,0.06073,0.06696,0.07225,0.07022,0.07053,0.07344,0.07693,0.07252,0.06281,0.05857,0.04842,0.03646,0.02472,0.01717,0.01218
2012,1009,57585,0.97129,0.01832,0.0063,0.00408,0.91609,0.08391,0.49369,0.50631,0.01245,0.05069,0.06594,0.07011,0.06514,0.05852,0.05859,0.05976,0.06349,0.07076,0.0695,0.06885,0.06712,0.06196,0.05368,0.04057,0.02895,0.01867,0.01526
2012,1011,10610,0.27455,0.70726,0.00848,0.00971,0.92469,0.07531,0.54402,0.45598,0.0114,0.05033,0.05853,0.05702,0.05966,0.0672,0.07512,0.06909,0.06258,0.06598,0.06852,0.07861,0.0738,0.06164,0.04665,0.03289,0.02762,0.01593,0.01744
2012,1013,20672,0.54533,0.4406,0.00319,0.01088,0.9882,0.0118,0.46836,0.53164,0.01146,0.05128,0.06502,0.0685,0.06158,0.06081,0.06008,0.06274,0.05621,0.05805,0.06037,0.07053,0.07595,0.06545,0.05312,0.03904,0.03169,0.02428,0.02385
2012,1015,117227,0.77107,0.21324,0.00516,0.01053,0.96662,0.03338,0.48096,0.51904,0.01154,0.04716,0.06144,0.06573,0.06622,0.07746,0.06384,0.06125,0.05848,0.0632,0.06559,0.07215,0.07165,0.06249,0.04991,0.03637,0.02859,0.02068,0.01625
2012,1017,34088,0.59382,0.39568,0.00258,0.00792,0.98199,0.01801,0.47706,0.52294,0.01129,0.04726,0.05644,0.06202,0.0631,0.06293,0.05671,0.05635,0.05829,0.06586,0.06747,0.07683,0.07404,0.06559,0.05993,0.03996,0.03201,0.02095,0.02297
2012,1019,25961,0.94157,0.05,0.00539,0.00304,0.98482,0.01518,0.4984,0.5016,0.00924,0.04179,0.05612,0.06491,0.05797,0.05454,0.0463,0.05123,0.05551,0.06695,0.07265,0.07654,0.07623,0.07808,0.06953,0.04934,0.0354,0.02146,0.01622
2012,1021,43572,0.8847,0.1041,0.00491,0.00629,0.92357,0.07643,0.49369,0.50631,0.01281,0.05409,0.06786,0.07044,0.0641,0.06206,0.06086,0.06541,0.06601,0.06777,0.06642,0.07124,0.06699,0.06027,0.04941,0.0358,0.02573,0.01877,0.01395
2012,1023,13565,0.56351,0.43317,0.00177,0.00155,0.99344,0.00656,0.47984,0.52016,0.00818,0.04047,0.05721,0.06672,0.06458,0.05536,0.04534,0.05138,0.0561,0.06015,0.07202,0.07829,0.07453,0.07151,0.06391,0.05006,0.03531,0.02418,0.0247
2012,1025,25161,0.54775,0.44386,0.00453,0.00386,0.98859,0.01141,0.47299,0.52701,0.01137,0.04296,0.06109,0.07182,0.07408,0.05823,0.04749,0.05902,0.05819,0.06482,0.07186,0.07651,0.07003,0.06001,0.05429,0.0442,0.0314,0.02285,0.01979
2012,1027,13433,0.84173,0.15023,0.00543,0.00261,0.96955,0.03045,0.49073,0.50927,0.01079,0.04504,0.05434,0.06908,0.06424,0.0571,0.05114,0.05412,0.05702,0.06581,0.07578,0.07541,0.06834,0.06893,0.05695,0.04474,0.03596,0.02434,0.02084
2012,1029,14889,0.95493,0.03895,0.00369,0.00242,0.97918,0.02082,0.49681,0.50319,0.01222,0.04843,0.06569,0.06602,0.06334,0.05655,0.05353,0.054,0.06186,0.06911,0.07106,0.07294,0.06716,0.06676,0.05897,0.04352,0.03029,0.02116,0.0174
2012,1031,51159,0.78311,0.17991,0.01622,0.02076,0.93753,0.06247,0.49475,0.50525,0.01222,0.05205,0.06351,0.06988,0.06419,0.06384,0.06843,0.06486,0.0646,0.06843,0.06812,0.06922,0.06409,0.05735,0.05033,0.03421,0.02848,0.01964,0.01654
2012,1033,54578,0.82083,0.16772,0.00568,0.00577,0.97701,0.02299,0.481,0.519,0.01125,0.04678,0.05739,0.06362,0.06111,0.06154,0.05691,0.05726,0.0568,0.06539,0.06959,0.07281,0.07364,0.06726,0.0555,0.04416,0.0338,0.02301,0.02219
2012,1035,13043,0.52281,0.47144,0.00391,0.00184,0.98459,0.01541,0.48171,0.51829,0.01073,0.04516,0.05996,0.06456,0.06617,0.06149,0.04662,0.05099,0.05267,0.05919,0.06456,0.07575,0.07958,0.06923,0.06532,0.04654,0.03258,0.02438,0.02453
2012,1037,11343,0.67002,0.3209,0.00591,0.00317,0.98078,0.01922,0.5041,0.4959,0.00934,0.03562,0.04902,0.05528,0.06004,0.05457,0.05025,0.05193,0.05801,0.06788,0.0752,0.08481,0.0864,0.07538,0.06348,0.04628,0.03456,0.02204,0.01992
2012,1039,37809,0.85924,0.12973,0.00624,0.00479,0.98532,0.01468,0.48248,0.51752,0.01069,0.04716,0.06287,0.06258,0.06028,0.05803,0.05536,0.05599,0.05488,0.06086,0.0667,0.07506,0.07316,0.06514,0.05845,0.04459,0.03803,0.02515,0.02502
2012,1041,13914,0.73092,0.24738,0.00539,0.01631,0.9844,0.0156,0.48541,0.51459,0.01056,0.04923,0.06404,0.06648,0.06375,0.06073,0.05175,0.05505,0.06181,0.06281,0.06914,0.07697,0.07216,0.06734,0.05843,0.03737,0.03004,0.02106,0.02127
2012,1043,80292,0.97477,0.01311,0.00626,0.00585,0.95859,0.04141,0.49452,0.50548,0.01147,0.04901,0.06179,0.06506,0.06214,0.06344,0.05906,0.05897,0.06098,0.06425,0.07065,0.07291,0.06826,0.06379,0.05595,0.04307,0.03139,0.02128,0.01653
2012,1045,50313,0.77236,0.20295,0.00855,0.01614,0.943,0.057,0.49528,0.50472,0.01381,0.05474,0.06734,0.0672,0.06183,0.06845,0.07696,0.06966,0.05957,0.06235,0.06303,0.0699,0.06565,0.05637,0.04711,0.03611,0.02604,0.01938,0.01451
2012,1047,42794,0.29109,0.70192,0.00243,0.00456,0.99096,0.00904,0.46252,0.53748,0.0136,0.05669,0.0701,0.07382,0.07118,0.06643,0.05835,0.05812,0.05361,0.05592,0.06452,0.07506,0.07305,0.06036,0.04938,0.03685,0.0269,0.0194,0.01668
2012,1049,70913,0.94393,0.02036,0.02372,0.01199,0.86192,0.13808,0.49403,0.50597,0.01223,0.05402,0.0713,0.07176,0.06607,0.0617,0.05717,0.06335,0.0647,0.06941,0.06639,0.06894,0.06457,0.06047,0.05009,0.03669,0.02685,0.01887,0.01543
2012,1051,80211,0.77368,0.21223,0.00445,0.00964,0.97297,0.02703,0.48412,0.51588,0.01177,0.04826,0.06292,0.06717,0.06583,0.0717,0.06407,0.06776,0.06894,0.07238,0.07434,0.07415,0.06575,0.05537,0.04767,0.03288,0.02197,0.01414,0.01293
2012,1053,38029,0.63378,0.32628,0.0366,0.00334,0.98096,0.01904,0.51529,0.48471,0.01152,0.04967,0.06185,0.06348,0.05966,0.06387,0.06214,0.06863,0.06571,0.06663,0.06747,0.07308,0.06879,0.05924,0.05159,0.04002,0.02961,0.02085,0.01617
2012,1055,104271,0.82639,0.15683,0.00567,0.01112,0.96481,0.03519,0.48416,0.51584,0.01094,0.04624,0.06031,0.0669,0.06461,0.06404,0.056,0.05902,0.06167,0.06895,0.0671,0.072,0.07011,0.06777,0.05377,0.04019,0.02945,0.02233,0.0186
2012,1057,16955,0.87573,0.11784,0.00401,0.00242,0.9859,0.0141,0.49797,0.50203,0.00961,0.04577,0.05839,0.06334,0.06323,0.06234,0.05173,0.05226,0.05574,0.06452,0.06901,0.07644,0.07249,0.07166,0.05827,0.04848,0.03397,0.0233,0.01946
2012,1059,31699,0.93268,0.04773,0.01476,0.00483,0.84659,0.15341,0.49809,0.50191,0.01274,0.05546,0.06833,0.0677,0.06628,0.06663,0.06095,0.06224,0.06325,0.06786,0.0665,0.06653,0.06344,0.05685,0.04883,0.04041,0.02975,0.01987,0.01637
2012,1061,26928,0.88447,0.10238,0.00899,0.00416,0.9639,0.0361,0.48838,0.51162,0.01136,0.04601,0.06291,0.06343,0.06049,0.05797,0.05504,0.0566,0.05582,0.06595,0.0706,0.07186,0.07312,0.06792,0.06016,0.04363,0.03379,0.02395,0.01939
2012,1063,8849,0.17991,0.81636,0.00226,0.00147,0.99028,0.00972,0.47576,0.52424,0.01209,0.04882,0.06272,0.06769,0.06792,0.06837,0.053,0.05006,0.04475,0.04916,0.06464,0.07673,0.08532,0.07922,0.0504,0.03955,0.02904,0.02396,0.02656
2012,1065,15366,0.40759,0.5874,0.00189,0.00312,0.98985,0.01015,0.47403,0.52597,0.01308,0.04874,0.06039,0.07133,0.07185,0.06612,0.05408,0.05662,0.05278,0.0546,0.07185,0.07712,0.07399,0.0656,0.05128,0.03781,0.02974,0.02284,0.02017
2012,1067,17152,0.70417,0.2872,0.00338,0.00525,0.97668,0.02332,0.48169,0.51831,0.01049,0.04378,0.06116,0.066,0.06215,0.04997,0.0495,0.05702,0.06011,0.0618,0.06641,0.06897,0.07603,0.07789,0.06553,0.04378,0.03387,0.02268,0.02285
2012,1069,103410,0.71454,0.26925,0.0054,0.01081,0.96925,0.03075,0.47985,0.52015,0.01276,0.05221,0.06696,0.06898,0.06257,0.06037,0.06466,0.06295,0.06218,0.06596,0.06805,0.07209,0.06754,0.06024,0.05014,0.03617,0.02846,0.02046,0.01725
2012,1071,53107,0.93654,0.03774,0.01953,0.0062,0.97415,0.02585,0.49246,0.50754,0.01105,0.04465,0.06014,0.06651,0.06056,0.05896,0.05107,0.05568,0.06289,0.06749,0.06894,0.07549,0.07539,0.06677,0.06129,0.04465,0.03199,0.02019,0.01631
2012,1073,658183,0.54844,0.43116,0.00363,0.01676,0.96277,0.03723,0.47329,0.52671,0.01358,0.05298,0.06393,0.06426,0.06365,0.06865,0.07321,0.07025,0.06216,0.06404,0.06511,0.07212,0.07028,0.05959,0.04223,0.03063,0.02351,0.01975,0.02006
2012,1075,14250,0.88049,0.11614,0.00232,0.00105,0.98568,0.01432,0.48639,0.51361,0.00996,0.04232,0.06414,0.06533,0.05684,0.0553,0.04716,0.05025,0.05895,0.06561,0.06884,0.07495,0.07382,0.06961,0.0607,0.04954,0.04098,0.0254,0.02028
2012,1077,92687,0.88059,0.10547,0.00436,0.00958,0.97771,0.02229,0.47803,0.52197,0.00958,0.04326,0.05706,0.06184,0.06954,0.0834,0.05691,0.05412,0.05356,0.06273,0.06714,0.07081,0.07055,0.06449,0.05458,0.04321,0.03265,0.02356,0.02102
2012,1079,33782,0.81105,0.12021,0.06622,0.00252,0.98011,0.01989,0.48544,0.51456,0.01098,0.04526,0.06344,0.06474,0.06293,0.06207,0.05408,0.05506,0.05749,0.07252,0.07924,0.07972,0.07181,0.06193,0.05719,0.04233,0.02649,0.01874,0.01397
2012,1081,148670,0.7259,0.23562,0.00408,0.0344,0.9642,0.0358,0.49425,0.50575,0.01113,0.04783,0.06118,0.06253,0.08611,0.15431,0.07717,0.06672,0.05892,0.06184,0.05884,0.05887,0.05257,0.04554,0.03502,0.0236,0.01679,0.01149,0.00954
2012,1083,87336,0.83867,0.1355,0.00923,0.0166,0.94511,0.05489,0.50302,0.49698,0.01151,0.05117,0.06552,0.06928,0.06119,0.05794,0.06583,0.0686,0.06606,0.07495,0.07834,0.07665,0.06588,0.05649,0.0465,0.03294,0.02353,0.015,0.01263
2012,1085,10857,0.25117,0.74312,0.00267,0.00304,0.98784,0.01216,0.47435,0.52565,0.01308,0.05232,0.0595,0.06715,0.06687,0.07626,0.05342,0.05637,0.05001,0.0595,0.07221,0.0793,0.07663,0.05959,0.05057,0.04292,0.02911,0.01842,0.01676
2012,1087,20625,0.16926,0.82444,0.00213,0.00417,0.9841,0.0159,0.46288,0.53712,0.00989,0.04136,0.04853,0.05261,0.09925,0.12897,0.05566,0.04558,0.04548,0.05324,0.05944,0.06793,0.07079,0.06885,0.05072,0.03588,0.02686,0.01993,0.01905
2012,1089,342823,0.7099,0.25156,0.0094,0.02914,0.95416,0.04584,0.48951,0.51049,0.0117,0.04843,0.06258,0.06603,0.07027,0.07173,0.07007,0.06457,0.05902,0.06746,0.07814,0.08112,0.06692,0.05346,0.04156,0.03149,0.02472,0.01663,0.01409
2012,1091,20378,0.47649,0.51708,0.00221,0.00422,0.9786,0.0214,0.46962,0.53038,0.01227,0.04888,0.06281,0.06875,0.07214,0.0607,0.05364,0.05162,0.05575,0.0637,0.0664,0.07263,0.07302,0.0634,0.0529,0.04127,0.03244,0.02385,0.02385
2012,1093,30495,0.95052,0.04207,0.00394,0.00348,0.97741,0.02259,0.49638,0.50362,0.01062,0.04411,0.05844,0.06385,0.0584,0.05722,0.05017,0.05637,0.05755,0.06781,0.07365,0.07418,0.06808,0.06854,0.06083,0.04925,0.03578,0.02351,0.02164
2012,1095,94264,0.95216,0.02572,0.01235,0.00978,0.87463,0.12537,0.49281,0.50719,0.01362,0.05379,0.07121,0.06926,0.06566,0.0633,0.06216,0.06109,0.05935,0.06753,0.06722,0.06938,0.06412,0.05809,0.0511,0.03885,0.02906,0.01932,0.01589
2012,1097,413893,0.61162,0.35713,0.01026,0.02099,0.97512,0.02488,0.47928,0.52072,0.01349,0.0534,0.06666,0.06871,0.06859,0.07305,0.06777,0.06431,0.05942,0.06202,0.0663,0.07255,0.06801,0.05846,0.04667,0.03293,0.02413,0.01713,0.01641
2012,1099,22582,0.56248,0.4206,0.01262,0.0043,0.98933,0.01067,0.47941,0.52059,0.01076,0.04628,0.06527,0.07395,0.07307,0.05788,0.0507,0.05327,0.05531,0.06337,0.06913,0.0759,0.07444,0.06337,0.05341,0.03932,0.03113,0.024,0.01944
2012,1101,228923,0.40252,0.56751,0.00376,0.02622,0.96653,0.03347,0.4748,0.5252,0.01344,0.05425,0.066,0.06643,0.06918,0.08331,0.07451,0.07075,0.06245,0.06407,0.06383,0.06707,0.0645,0.0549,0.04011,0.02874,0.02321,0.01712,0.01611
2012,1103,120148,0.85236,0.12695,0.01173,0.00896,0.92369,0.07631,0.49264,0.50736,0.01144,0.05066,0.06456,0.0683,0.06294,0.06231,0.05994,0.0639,0.06245,0.06713,0.07449,0.07393,0.06845,0.05993,0.04999,0.03745,0.02704,0.0194,0.01568
2012,1105,10166,0.30513,0.68808,0.00226,0.00452,0.98692,0.01308,0.46596,0.53404,0.0119,0.04958,0.06492,0.06709,0.10073,0.08351,0.05145,0.05174,0.05066,0.04987,0.05568,0.06571,0.06728,0.05656,0.05076,0.04338,0.03099,0.02528,0.02292
2012,1107,19314,0.57186,0.42042,0.00161,0.00611,0.9824,0.0176,0.47939,0.52061,0.01139,0.04665,0.05913,0.06824,0.06327,0.06337,0.05442,0.05405,0.05027,0.05877,0.07368,0.07922,0.07337,0.06824,0.0539,0.0438,0.03272,0.02589,0.01962
2012,1109,33225,0.59148,0.37896,0.00683,0.02272,0.97773,0.02227,0.47831,0.52169,0.01213,0.04542,0.05059,0.05682,0.08575,0.17366,0.06152,0.05532,0.04813,0.05475,0.05357,0.05788,0.05812,0.05276,0.04515,0.03251,0.02381,0.01701,0.01511
2012,1111,22541,0.79096,0.20092,0.00382,0.0043,0.97121,0.02879,0.48308,0.51692,0.01051,0.04325,0.06193,0.06943,0.07182,0.05745,0.04774,0.05377,0.05692,0.06264,0.06841,0.07382,0.07174,0.06938,0.05741,0.04707,0.03434,0.02192,0.02045
2012,1113,57549,0.55242,0.42991,0.00575,0.01192,0.9538,0.0462,0.49096,0.50904,0.0154,0.06162,0.06749,0.06803,0.0636,0.0734,0.08026,0.0717,0.06322,0.06299,0.06716,0.06794,0.06273,0.05274,0.04083,0.02956,0.02188,0.01573,0.01374
2012,1115,84779,0.89673,0.091,0.00356,0.0087,0.97861,0.02139,0.49964,0.50036,0.01236,0.0517,0.06546,0.06649,0.0598,0.05737,0.06242,0.06879,0.06722,0.07278,0.07095,0.07416,0.06779,0.06124,0.0508,0.03661,0.02545,0.0159,0.01269
2012,1117,200949,0.85688,0.11622,0.00418,0.02272,0.94202,0.05798,0.48769,0.51231,0.01181,0.05147,0.06979,0.0734,0.06662,0.05564,0.0624,0.07101,0.07127,0.07754,0.0729,0.07431,0.06591,0.05746,0.04331,0.02953,0.01965,0.01426,0.01172
2012,1119,13444,0.25245,0.73869,0.00141,0.00744,0.99063,0.00937,0.45083,0.54917,0.00922,0.03942,0.05542,0.05988,0.09484,0.13262,0.0453,0.04716,0.04552,0.05504,0.05467,0.07051,0.07847,0.06047,0.04165,0.03704,0.027,0.02224,0.0235
