year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
1998,1,4404701,0.72605,0.2616,0.00495,0.00741,0.98708,0.01292,0.48195,0.51805,0.01325,0.0536,0.07122,0.07127,0.07493,0.06943,0.07095,0.06918,0.07825,0.07757,0.06894,0.05996,0.04873,0.04232,0.03834,0.03364,0.02665,0.01718,0.01456
1998,2,619932,0.74291,0.04225,0.16774,0.0471,0.96317,0.03683,0.51848,0.48152,0.01509,0.06396,0.09122,0.0891,0.07881,0.06241,0.06467,0.08244,0.09569,0.09585,0.08172,0.05987,0.0402,0.02629,0.01906,0.01467,0.0099,0.00532,0.00373
1998,4,4883342,0.88823,0.03511,0.05523,0.02144,0.76189,0.23811,0.49817,0.50183,0.01543,0.05938,0.07509,0.07098,0.07138,0.06892,0.07541,0.07567,0.07983,0.07318,0.06364,0.05436,0.04449,0.03879,0.03886,0.03559,0.02835,0.01772,0.01292
1998,5,2626289,0.82554,0.16022,0.00649,0.00775,0.97532,0.02468,0.48657,0.51343,0.01355,0.05514,0.0719,0.07348,0.07633,0.06783,0.06649,0.06732,0.07533,0.07327,0.06623,0.05904,0.04954,0.04297,0.04022,0.03549,0.02893,0.01981,0.01712
1998,6,32987675,0.79247,0.07511,0.01301,0.11942,0.68719,0.31281,0.49884,0.50116,0.01479,0.0631,0.0828,0.07379,0.07074,0.0671,0.07875,0.08362,0.08543,0.07789,0.06634,0.05496,0.04101,0.03297,0.03029,0.02727,0.02266,0.0145,0.01199
1998,8,4116639,0.9204,0.04311,0.01207,0.02442,0.83993,0.16007,0.50184,0.49816,0.0141,0.05464,0.07288,0.07273,0.07116,0.06798,0.07784,0.07947,0.09087,0.08757,0.07648,0.06019,0.0428,0.03317,0.0291,0.02505,0.01995,0.01291,0.01112
1998,9,3365352,0.8729,0.0992,0.00327,0.02462,0.91236,0.08764,0.4838,0.5162,0.01265,0.05356,0.07309,0.06773,0.06237,0.05483,0.06446,0.07798,0.0875,0.08351,0.07163,0.0642,0.04874,0.03827,0.03598,0.03452,0.02976,0.02119,0.01805
1998,10,763335,0.77989,0.1952,0.00398,0.02093,0.95872,0.04128,0.48518,0.51482,0.01319,0.05293,0.07235,0.06875,0.06999,0.06314,0.07325,0.07663,0.08496,0.07905,0.0677,0.05947,0.04776,0.04062,0.03928,0.03446,0.02696,0.01662,0.01289
1998,11,565230,0.33932,0.6286,0.00371,0.02836,0.92305,0.07695,0.47043,0.52957,0.01112,0.04867,0.06414,0.04808,0.062,0.07963,0.10845,0.09004,0.08234,0.07287,0.06687,0.05744,0.0461,0.03728,0.03472,0.03192,0.02606,0.01727,0.01499
1998,12,15486559,0.82601,0.15182,0.00375,0.01842,0.84365,0.15635,0.48738,0.51262,0.01199,0.04856,0.06667,0.06458,0.06225,0.05723,0.06407,0.07277,0.08059,0.07488,0.06523,0.05764,0.04852,0.04472,0.04828,0.04765,0.03899,0.02528,0.02009
