year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
1993,1001,36953,0.80286,0.19059,0.0026,0.00395,0.99286,0.00714,0.48627,0.51373,0.01494,0.06186,0.07829,0.08492,0.07783,0.06446,0.06979,0.08129,0.08497,0.07672,0.06465,0.05515,0.04649,0.03872,0.0332,0.02606,0.01854,0.0128,0.00931
1993,1003,111416,0.87058,0.12023,0.00628,0.00291,0.98879,0.01121,0.48723,0.51277,0.0132,0.05437,0.06709,0.07411,0.06856,0.05802,0.06335,0.07459,0.07835,0.07262,0.06507,0.05472,0.05066,0.05106,0.05095,0.04188,0.02941,0.01899,0.01299
1993,1005,27371,0.54309,0.45303,0.00212,0.00175,0.99507,0.00493,0.49461,0.50539,0.01447,0.05805,0.07519,0.07921,0.0765,0.06883,0.07172,0.07391,0.08107,0.07362,0.05663,0.04684,0.04282,0.04172,0.0411,0.03595,0.02875,0.01933,0.01429
1993,1007,17757,0.78606,0.21304,0.00056,0.00034,0.99747,0.00253,0.49676,0.50324,0.01566,0.05671,0.074,0.07952,0.07817,0.07715,0.07197,0.0789,0.07665,0.07051,0.06482,0.04849,0.04393,0.04128,0.03621,0.0299,0.02596,0.0156,0.01459
1993,1009,41866,0.98235,0.01314,0.00349,0.00103,0.98806,0.01194,0.49016,0.50984,0.01361,0.05408,0.06585,0.07288,0.06967,0.06991,0.06905,0.07799,0.0787,0.07242,0.06807,0.05819,0.04978,0.04569,0.04147,0.03616,0.02632,0.0183,0.01185
1993,1011,11219,0.26847,0.73028,0.0008,0.00045,0.99465,0.00535,0.50067,0.49933,0.01685,0.0656,0.07826,0.08191,0.07585,0.07077,0.07256,0.07603,0.08049,0.06587,0.05348,0.04171,0.03851,0.03699,0.03717,0.03565,0.03155,0.02264,0.01809
1993,1013,21813,0.59451,0.40425,0.00064,0.0006,0.99789,0.00211,0.46747,0.53253,0.01472,0.05951,0.07922,0.0838,0.08046,0.05818,0.05827,0.06904,0.07198,0.06482,0.05671,0.04676,0.04401,0.04534,0.04351,0.04346,0.03379,0.02581,0.02063
1993,1015,116324,0.80377,0.18573,0.00295,0.00755,0.98863,0.01137,0.48279,0.51721,0.01264,0.05246,0.06458,0.07168,0.07789,0.08584,0.0703,0.07828,0.07901,0.07204,0.06284,0.05201,0.04671,0.04432,0.04187,0.03495,0.0249,0.01617,0.01152
1993,1017,37026,0.63288,0.3662,0.00059,0.00032,0.99711,0.00289,0.47215,0.52785,0.01386,0.05472,0.06771,0.07319,0.07425,0.07036,0.06493,0.07114,0.07273,0.06763,0.05936,0.04972,0.04797,0.04467,0.04683,0.04343,0.03519,0.02496,0.01737
1993,1019,20712,0.93419,0.06291,0.00193,0.00097,0.99701,0.00299,0.49097,0.50903,0.01149,0.0477,0.06021,0.0702,0.06774,0.06697,0.06436,0.07459,0.07406,0.07348,0.06619,0.06098,0.05634,0.0534,0.05079,0.04205,0.02882,0.01859,0.01202
1993,1021,34072,0.88571,0.11124,0.00191,0.00114,0.99457,0.00543,0.48697,0.51303,0.01353,0.05538,0.06941,0.07798,0.07114,0.06997,0.06868,0.07789,0.07675,0.07085,0.06439,0.05386,0.05028,0.04347,0.04212,0.03516,0.02762,0.01814,0.01338
1993,1023,16228,0.55743,0.44226,0.00025,6e-05,0.99772,0.00228,0.47209,0.52791,0.0138,0.05928,0.06988,0.08393,0.08374,0.06329,0.06341,0.06852,0.07333,0.06871,0.06347,0.05312,0.0488,0.04554,0.04332,0.03346,0.02773,0.01947,0.01719
1993,1025,27532,0.5685,0.42917,0.00123,0.00109,0.99688,0.00312,0.47657,0.52343,0.01493,0.06091,0.07762,0.08655,0.0847,0.06803,0.06665,0.07253,0.07337,0.06672,0.0592,0.05143,0.04573,0.04181,0.03763,0.03331,0.02535,0.01892,0.0146
1993,1027,13518,0.83718,0.16156,0.00089,0.00037,0.99748,0.00252,0.48121,0.51879,0.01243,0.04979,0.0634,0.0722,0.07287,0.06887,0.0631,0.07013,0.06976,0.06872,0.06288,0.05541,0.04956,0.04927,0.04572,0.04335,0.03551,0.02545,0.0216
1993,1029,13027,0.95655,0.04199,0.00107,0.00038,0.9967,0.0033,0.49397,0.50603,0.01443,0.05205,0.06778,0.07346,0.07108,0.07024,0.07016,0.07745,0.07592,0.06847,0.0707,0.05565,0.05082,0.04744,0.0403,0.03754,0.02526,0.01712,0.01412
1993,1031,41910,0.80842,0.17738,0.00546,0.00873,0.98692,0.01308,0.48857,0.51143,0.01379,0.05352,0.06407,0.07416,0.0727,0.07225,0.07199,0.07499,0.07757,0.07476,0.06583,0.05536,0.04896,0.04474,0.04164,0.03562,0.02701,0.01687,0.01417
1993,1033,53367,0.82853,0.16675,0.00289,0.00184,0.99603,0.00397,0.47957,0.52043,0.01323,0.05241,0.06444,0.06944,0.06519,0.06733,0.06699,0.07518,0.07649,0.07233,0.06613,0.05762,0.05282,0.04982,0.04848,0.04124,0.02882,0.01849,0.01355
1993,1035,14255,0.57257,0.42568,0.00133,0.00042,0.99726,0.00274,0.47204,0.52796,0.0134,0.05556,0.07303,0.0813,0.07401,0.06166,0.06159,0.06938,0.07268,0.06489,0.05794,0.04882,0.047,0.04925,0.04777,0.04405,0.03381,0.02462,0.01922
1993,1037,11444,0.65606,0.34262,0.00122,9e-05,0.99869,0.00131,0.49581,0.50419,0.01424,0.05636,0.06693,0.07192,0.07349,0.06991,0.06833,0.07628,0.07602,0.06554,0.0637,0.05348,0.05234,0.05033,0.04474,0.03731,0.02744,0.01818,0.01346
1993,1039,37218,0.86799,0.12862,0.00226,0.00113,0.9968,0.0032,0.47445,0.52555,0.01303,0.051,0.06553,0.07306,0.06962,0.06271,0.06196,0.0705,0.07091,0.06913,0.06107,0.05476,0.05156,0.05143,0.05003,0.04479,0.03568,0.02504,0.01819
1993,1041,13556,0.7427,0.25612,0.00096,0.00022,0.99838,0.00162,0.473,0.527,0.01232,0.05378,0.06912,0.07524,0.07458,0.06263,0.06248,0.06587,0.0703,0.06809,0.0599,0.0506,0.0478,0.04817,0.05068,0.04588,0.03711,0.02515,0.02029
