year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
1991,1,4099156,0.73644,0.25378,0.00415,0.00563,0.9939,0.0061,0.47934,0.52066,0.01472,0.05601,0.07015,0.07389,0.07574,0.07788,0.07658,0.08117,0.07753,0.07243,0.05605,0.04879,0.04515,0.04455,0.04079,0.03332,0.02617,0.01673,0.01233
1991,2,570193,0.76529,0.04039,0.15715,0.03717,0.96872,0.03128,0.52618,0.47382,0.02006,0.08031,0.09522,0.08224,0.06857,0.0677,0.08994,0.1075,0.10541,0.08765,0.05845,0.04139,0.0302,0.0236,0.01751,0.01143,0.00684,0.00362,0.00234
1991,4,3788576,0.89227,0.0322,0.05872,0.01681,0.80524,0.19476,0.49439,0.50561,0.01776,0.06504,0.07636,0.07224,0.06788,0.07563,0.08387,0.08684,0.07728,0.06957,0.0519,0.04311,0.03879,0.04087,0.04309,0.03641,0.02662,0.01591,0.01082
1991,5,2383144,0.82985,0.15953,0.00529,0.00532,0.99116,0.00884,0.48271,0.51729,0.01447,0.05631,0.07225,0.0754,0.0746,0.07073,0.07305,0.07688,0.07334,0.07004,0.05603,0.04832,0.04466,0.04512,0.04458,0.03819,0.0305,0.02021,0.01531
1991,6,30470736,0.80978,0.0775,0.01001,0.10271,0.73443,0.26557,0.50052,0.49948,0.01963,0.0679,0.07546,0.06922,0.06605,0.08128,0.09327,0.09512,0.08403,0.07366,0.0539,0.04313,0.03674,0.03583,0.03422,0.02736,0.02034,0.01276,0.01009
1991,8,3387119,0.92925,0.04195,0.00961,0.01919,0.86764,0.13236,0.49635,0.50365,0.01568,0.06156,0.07712,0.07158,0.06562,0.07224,0.08321,0.09772,0.09355,0.08368,0.0582,0.04489,0.03825,0.03629,0.03296,0.02602,0.01897,0.01227,0.01018
1991,9,3302895,0.89229,0.08834,0.00223,0.01714,0.93193,0.06807,0.4844,0.5156,0.01445,0.05751,0.065,0.06011,0.06065,0.07374,0.08403,0.09045,0.08281,0.07694,0.06175,0.04834,0.04318,0.04449,0.04144,0.03584,0.02733,0.0173,0.01463
1991,10,683080,0.8084,0.17363,0.00316,0.01481,0.97471,0.02529,0.48527,0.51473,0.01578,0.05954,0.07049,0.06645,0.06398,0.08222,0.08628,0.08995,0.08008,0.07263,0.05609,0.0467,0.04323,0.04468,0.04161,0.03302,0.02254,0.01379,0.01093
1991,11,600870,0.31186,0.66295,0.00267,0.02252,0.9433,0.0567,0.46729,0.53271,0.01494,0.05155,0.05213,0.0478,0.05762,0.10448,0.10739,0.09676,0.08342,0.07389,0.05487,0.04649,0.04088,0.04053,0.03958,0.03273,0.02578,0.0161,0.01305
1991,12,13369798,0.84467,0.13937,0.00298,0.01299,0.87438,0.12562,0.48469,0.51531,0.01437,0.05469,0.06404,0.0601,0.0593,0.06572,0.07831,0.0832,0.07508,0.06839,0.05356,0.04608,0.04377,0.05084,0.05561,0.04908,0.03751,0.02366,0.01669
1991,13,6653005,0.71242,0.27291,0.00197,0.0127,0.98152,0.01848,0.48587,0.51413,0.01614,0.06184,0.07353,0.07311,0.07277,0.0802,0.08919,0.09164,0.0832,0.07764,0.05811,0.04611,0.03944,0.03626,0.03269,0.02658,0.01988,0.01255,0.00909
1991,15,1136754,0.28999,0.0263,0.00472,0.67899,0.9268,0.0732,0.50869,0.49131,0.01689,0.06093,0.07068,0.0673,0.06446,0.07748,0.089,0.09094,0.08707,0.07815,0.0571,0.04355,0.03954,0.04356,0.04013,0.03049,0.02109,0.01218,0.00946
1991,16,1041316,0.97297,0.00359,0.01416,0.00928,0.94584,0.05416,0.49788,0.50212,0.01583,0.06289,0.08567,0.09063,0.08048,0.0674,0.06689,0.0798,0.08094,0.07369,0.05446,0.04503,0.03884,0.03803,0.03633,0.03129,0.0246,0.01563,0.01156
1991,17,11568964,0.82062,0.15036,0.00214,0.02688,0.91731,0.08269,0.48616,0.51384,0.01617,0.06002,0.07174,0.07049,0.06858,0.07482,0.08369,0.08927,0.08066,0.07308,0.05557,0.04691,0.04146,0.04203,0.03888,0.03217,0.02519,0.01619,0.01307
1991,18,5616388,0.91158,0.07915,0.00221,0.00705,0.98169,0.01831,0.48537,0.51463,0.01469,0.0567,0.07149,0.07308,0.07309,0.07817,0.07775,0.08445,0.08031,0.07391,0.05638,0.04804,0.04262,0.0433,0.03994,0.03215,0.02469,0.01604,0.0132
1991,19,2797613,0.97003,0.01792,0.00254,0.00952,0.98747,0.01253,0.48504,0.51496,0.01356,0.05526,0.07359,0.07544,0.06935,0.07316,0.07049,0.07899,0.07757,0.07099,0.05265,0.04667,0.04337,0.04512,0.0433,0.03774,0.03089,0.02167,0.02019
1991,20,2498722,0.91893,0.05865,0.00907,0.01335,0.96058,0.03942,0.49114,0.50886,0.01478,0.06072,0.07823,0.07507,0.06738,0.07335,0.07724,0.08479,0.08064,0.07118,0.05209,0.04355,0.04058,0.04171,0.04013,0.03403,0.02752,0.01953,0.01748
