year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
1996,13,7501069,0.69499,0.28433,0.00236,0.01832,0.96715,0.03285,0.48845,0.51155,0.01447,0.0589,0.07543,0.07288,0.07273,0.07188,0.08053,0.08965,0.08735,0.07775,0.07078,0.05306,0.04079,0.03421,0.03083,0.0256,0.01982,0.01305,0.0103
1996,15,1203755,0.24602,0.02751,0.00421,0.72226,0.92951,0.07049,0.50591,0.49409,0.01375,0.0611,0.07221,0.07047,0.06661,0.06784,0.07294,0.08471,0.08359,0.07926,0.07084,0.05398,0.04081,0.03698,0.03797,0.03456,0.02528,0.01522,0.01188
1996,16,1203083,0.97138,0.00446,0.01409,0.01007,0.93306,0.06694,0.49966,0.50034,0.01519,0.06047,0.0776,0.0862,0.08941,0.07039,0.06159,0.06934,0.08057,0.07815,0.06877,0.05113,0.04174,0.03523,0.0327,0.02875,0.02372,0.01634,0.0127
1996,17,12101997,0.8105,0.15442,0.00269,0.03239,0.89675,0.10325,0.48821,0.51179,0.01451,0.06097,0.07314,0.07183,0.07082,0.067,0.07464,0.08325,0.08464,0.07611,0.06785,0.05198,0.04245,0.03666,0.03548,0.03175,0.02519,0.01741,0.01433
1996,18,5906013,0.90471,0.08387,0.00249,0.00894,0.97507,0.02493,0.48808,0.51192,0.01373,0.05601,0.07035,0.07215,0.07494,0.07043,0.07254,0.07594,0.08343,0.07787,0.07005,0.0536,0.04439,0.03827,0.03694,0.03272,0.02526,0.01711,0.01425
1996,19,2880000,0.96474,0.02067,0.00273,0.01186,0.98168,0.01832,0.48812,0.51188,0.01257,0.05151,0.06874,0.07382,0.07699,0.06611,0.06715,0.06846,0.08,0.0769,0.06888,0.05121,0.04452,0.04048,0.04018,0.03702,0.03143,0.02257,0.02147
1996,20,2614554,0.91354,0.06005,0.00994,0.01646,0.94689,0.05311,0.49217,0.50783,0.01363,0.05568,0.07381,0.07726,0.07517,0.06621,0.06923,0.07453,0.08332,0.07808,0.06768,0.04996,0.041,0.03752,0.03693,0.03379,0.02778,0.01966,0.01878
1996,21,3919535,0.91848,0.07345,0.00154,0.00653,0.9914,0.0086,0.48643,0.51357,0.01314,0.05401,0.06834,0.07106,0.07529,0.07078,0.07155,0.0779,0.0826,0.07709,0.07108,0.05425,0.04611,0.04018,0.03809,0.03287,0.02479,0.01693,0.01393
1996,22,4398877,0.65938,0.32316,0.00518,0.01228,0.97735,0.02265,0.48286,0.51714,0.01412,0.0599,0.07657,0.08212,0.08205,0.07126,0.07053,0.07536,0.0819,0.07543,0.06648,0.05055,0.04197,0.03691,0.0352,0.03039,0.02247,0.01471,0.01208
1996,23,1249060,0.98319,0.0048,0.00536,0.00665,0.99366,0.00634,0.48626,0.51374,0.01092,0.04809,0.07132,0.07339,0.06911,0.05866,0.06122,0.07594,0.0868,0.08312,0.07667,0.05616,0.045,0.0417,0.0411,0.03615,0.02808,0.01939,0.01721
1996,24,5111986,0.68379,0.27507,0.00325,0.0379,0.96514,0.03486,0.4836,0.5164,0.01376,0.05732,0.07542,0.06962,0.06301,0.05947,0.07273,0.09114,0.09091,0.08118,0.0746,0.05731,0.04403,0.03641,0.03416,0.03005,0.02292,0.01433,0.01164
1996,25,6179756,0.90182,0.06157,0.00271,0.03391,0.9411,0.0589,0.48114,0.51886,0.01281,0.05405,0.07058,0.06389,0.06083,0.06379,0.08301,0.08634,0.08608,0.07728,0.07043,0.05373,0.04113,0.03712,0.03797,0.03519,0.02868,0.01977,0.01732
1996,26,9758645,0.83245,0.14516,0.00681,0.01558,0.9731,0.0269,0.48862,0.51138,0.01338,0.05694,0.07609,0.07305,0.07194,0.06629,0.07136,0.07819,0.08474,0.07927,0.07102,0.05391,0.04306,0.03714,0.03645,0.03245,0.02507,0.01653,0.01312
1996,27,4712827,0.9315,0.03121,0.01201,0.02528,0.98048,0.01952,0.49321,0.50679,0.01327,0.05449,0.07526,0.07736,0.07304,0.06174,0.06971,0.08379,0.08956,0.08046,0.06988,0.05126,0.04123,0.03495,0.03363,0.03014,0.0251,0.0183,0.01683
1996,28,2748085,0.62519,0.36546,0.0034,0.00595,0.99197,0.00803,0.48097,0.51903,0.01426,0.05996,0.07504,0.08001,0.0846,0.07708,0.0702,0.07029,0.0772,0.07198,0.06456,0.04985,0.04312,0.03851,0.03687,0.03127,0.02416,0.0166,0.01446
1996,29,5431553,0.87179,0.11293,0.0045,0.01078,0.98445,0.01555,0.48455,0.51545,0.01314,0.055,0.07246,0.07415,0.07262,0.06449,0.06792,0.0773,0.0832,0.07521,0.06777,0.05323,0.04476,0.04035,0.0393,0.03483,0.02758,0.01936,0.01732
1996,30,886254,0.92995,0.0033,0.06155,0.0052,0.98356,0.01644,0.4976,0.5024,0.01215,0.05104,0.07272,0.08065,0.07899,0.06349,0.05489,0.06608,0.08427,0.08614,0.07627,0.05536,0.04608,0.03969,0.03766,0.03295,0.02759,0.01868,0.01532
1996,31,1673740,0.93986,0.03979,0.00852,0.01182,0.96104,0.03896,0.49074,0.50926,0.0135,0.0545,0.074,0.078,0.07664,0.06761,0.066,0.07441,0.08197,0.07729,0.0679,0.04949,0.04141,0.03823,0.03771,0.03387,0.02768,0.02018,0.01962
1996,32,1666320,0.86717,0.07194,0.01585,0.04504,0.84832,0.15168,0.50857,0.49143,0.01528,0.05882,0.07272,0.06711,0.06078,0.06077,0.07773,0.09406,0.08712,0.07689,0.07025,0.05644,0.04763,0.04028,0.03964,0.03237,0.02198,0.01228,0.00786
1996,33,1174719,0.97906,0.00751,0.00221,0.01121,0.98677,0.01323,0.49073,0.50927,0.01227,0.05341,0.07669,0.07256,0.06577,0.05666,0.06704,0.08344,0.09558,0.08572,0.0764,0.0555,0.04145,0.03628,0.03557,0.03083,0.02424,0.0166,0.014
1996,34,8149596,0.80125,0.14539,0.00282,0.05054,0.8812,0.1188,0.48447,0.51553,0.01355,0.05761,0.07189,0.06565,0.06226,0.05859,0.06941,0.08671,0.08886,0.07867,0.07154,0.05665,0.04432,0.03916,0.03904,0.03525,0.0278,0.01834,0.01471
1996,35,1752326,0.87124,0.02318,0.09362,0.01196,0.5972,0.4028,0.49258,0.50742,0.01508,0.06238,0.07952,0.08364,0.07934,0.06719,0.06358,0.07744,0.08335,0.07672,0.06919,0.05109,0.04256,0.03771,0.03491,0.02931,0.02148,0.01436,0.01116
1996,36,18588460,0.76366,0.17829,0.00511,0.05293,0.8594,0.1406,0.48151,0.51849,0.01352,0.05853,0.0721,0.06708,0.06612,0.06456,0.07664,0.08408,0.08421,0.07558,0.06946,0.0546,0.04448,0.03936,0.03776,0.03326,0.02582,0.0177,0.01514
1996,37,7500670,0.75244,0.22286,0.01256,0.01214,0.97454,0.02546,0.48667,0.51333,0.01331,0.05435,0.06998,0.06588,0.06713,0.07189,0.08178,0.08091,0.08377,0.0768,0.07049,0.05479,0.04475,0.04014,0.03833,0.03274,0.02462,0.01595,0.01238
1996,38,650382,0.94335,0.0054,0.04533,0.00592,0.99128,0.00872,0.49952,0.50048,0.01256,0.05095,0.07052,0.07843,0.08036,0.07324,0.06785,0.0675,0.08126,0.07859,0.06562,0.04774,0.04065,0.03909,0.03815,0.0345,0.02956,0.02259,0.02084
1996,39,11242827,0.87119,0.11559,0.00228,0.01094,0.98412,0.01588,0.48431,0.51569,0.01331,0.0553,0.07197,0.07214,0.07154,0.06515,0.06994,0.07598,0.08371,0.07819,0.07132,0.05318,0.04498,0.03951,0.03906,0.0353,0.02713,0.01788,0.01441
1996,40,3340129,0.82178,0.07809,0.08673,0.0134,0.9614,0.0386,0.48988,0.51012,0.01337,0.05501,0.07308,0.07759,0.07634,0.07018,0.06703,0.07241,0.08022,0.07411,0.06701,0.05306,0.04501,0.04088,0.03933,0.03399,0.02662,0.01842,0.01636
1996,41,3247111,0.93475,0.01871,0.01535,0.03118,0.93887,0.06113,0.49414,0.50586,0.01306,0.05233,0.07005,0.07205,0.07136,0.06296,0.06876,0.0743,0.08269,0.08513,0.07817,0.05635,0.04348,0.0364,0.0365,0.03385,0.02792,0.01911,0.01553
1996,42,12220464,0.88148,0.10072,0.0015,0.01631,0.97393,0.02607,0.48139,0.51861,0.01176,0.05138,0.06895,0.06807,0.06673,0.06189,0.06811,0.07262,0.0828,0.07801,0.07055,0.05398,0.04518,0.0419,0.04418,0.04151,0.03305,0.02208,0.01727
1996,44,1020893,0.91862,0.05328,0.00519,0.0229,0.93202,0.06798,0.47983,0.52017,0.01279,0.05328,0.06872,0.06348,0.06567,0.06731,0.07849,0.07691,0.08515,0.07694,0.06853,0.05248,0.04093,0.03737,0.04032,0.03953,0.03179,0.02171,0.01861
1996,45,3796200,0.68537,0.30348,0.00285,0.00829,0.98606,0.01394,0.48356,0.51644,0.01318,0.05607,0.07426,0.07226,0.07453,0.0718,0.07426,0.07739,0.08041,0.07599,0.0701,0.05453,0.04472,0.03996,0.0381,0.03232,0.02397,0.01487,0.01128
1996,46,742213,0.91078,0.00545,0.07853,0.00523,0.99158,0.00842,0.49438,0.50562,0.01348,0.05532,0.07564,0.08205,0.08196,0.06655,0.06203,0.06978,0.08013,0.0767,0.06457,0.04763,0.04064,0.03927,0.03858,0.03529,0.02936,0.02106,0.01996
1996,47,5416643,0.82353,0.16484,0.00233,0.0093,0.98743,0.01257,0.48435,0.51565,0.01306,0.05426,0.06926,0.06912,0.07093,0.069,0.07394,0.07979,0.08188,0.07762,0.07199,0.05609,0.04649,0.04096,0.03783,0.03236,0.02485,0.01678,0.0138
1996,48,19340342,0.84737,0.12077,0.00564,0.02622,0.70615,0.29385,0.49474,0.50526,0.01647,0.065,0.07876,0.0798,0.0765,0.07259,0.07716,0.08544,0.08571,0.07551,0.06502,0.04871,0.03838,0.0334,0.03139,0.02647,0.0195,0.01314,0.01104
1996,49,2067976,0.95274,0.00862,0.01465,0.02399,0.93085,0.06915,0.49929,0.50071,0.01963,0.07113,0.08653,0.09309,0.1042,0.08895,0.07782,0.07246,0.07365,0.06769,0.05627,0.04119,0.03272,0.02807,0.02586,0.02219,0.01773,0.01168,0.00914
1996,50,593701,0.98279,0.00558,0.00345,0.00818,0.9926,0.0074,0.48996,0.51004,0.01107,0.05052,0.07485,0.07545,0.07063,0.06294,0.06868,0.07065,0.08775,0.0862,0.07836,0.05734,0.04347,0.03743,0.03631,0.03152,0.02458,0.0169,0.01534
1996,51,6750884,0.76426,0.19892,0.00277,0.03406,0.96435,0.03565,0.49,0.51,0.01313,0.05479,0.0709,0.0678,0.06647,0.06866,0.07794,0.08727,0.08857,0.0804,0.0742,0.05709,0.04416,0.0367,0.03453,0.02957,0.02235,0.01409,0.01136
1996,53,5569753,0.88921,0.03581,0.01838,0.05659,0.93862,0.06138,0.49738,0.50262,0.01353,0.05599,0.07354,0.0741,0.06988,0.06293,0.07163,0.08388,0.0889,0.08441,0.07504,0.05531,0.04144,0.03423,0.03268,0.02928,0.02404,0.01605,0.01313
1996,54,1822808,0.96159,0.03239,0.00129,0.00472,0.99494,0.00506,0.48408,0.51592,0.01117,0.04756,0.06075,0.06711,0.07648,0.0699,0.06313,0.06511,0.07808,0.07945,0.07615,0.05672,0.04994,0.04524,0.04547,0.04059,0.03026,0.02065,0.01624
1996,55,5229986,0.91921,0.0568,0.00901,0.01498,0.97277,0.02723,0.49205,0.50795,0.01154,0.05218,0.07309,0.07646,0.07411,0.06446,0.06959,0.07748,0.0861,0.07951,0.07019,0.05177,0.04247,0.03766,0.03705,0.03319,0.02703,0.01936,0.01676
1996,56,488167,0.96341,0.00828,0.02236,0.00595,0.94274,0.05726,0.5024,0.4976,0.01287,0.05249,0.07315,0.08605,0.08594,0.06706,0.05625,0.0685,0.08817,0.08883,0.07528,0.05416,0.0436,0.03662,0.03408,0.02883,0.02156,0.01449,0.01208
