year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2001,1,4467634,0.722,0.26356,0.00582,0.00862,0.98081,0.01919,0.48306,0.51694,0.01377,0.05262,0.06883,0.07244,0.07204,0.07134,0.06419,0.06764,0.07406,0.0777,0.07238,0.06717,0.05175,0.04338,0.03789,0.03335,0.02658,0.01788,0.01498
2001,2,633714,0.7319,0.04315,0.17155,0.05339,0.95583,0.04417,0.5178,0.4822,0.01551,0.05894,0.08097,0.09007,0.08265,0.06723,0.06493,0.0726,0.08361,0.09156,0.08698,0.07074,0.04568,0.0295,0.02057,0.01625,0.01138,0.00635,0.00448
2001,4,5273477,0.88543,0.03683,0.05399,0.02376,0.74079,0.25921,0.49906,0.50094,0.01607,0.05866,0.07363,0.07446,0.07047,0.07365,0.07037,0.07158,0.07389,0.07362,0.06564,0.06035,0.04767,0.04039,0.03639,0.03357,0.02787,0.01827,0.01346
2001,5,2691571,0.82281,0.15973,0.00774,0.00972,0.96414,0.03586,0.48846,0.51154,0.01375,0.05388,0.06844,0.07238,0.07276,0.07091,0.06372,0.06567,0.07241,0.07435,0.06946,0.06549,0.05284,0.04478,0.03937,0.03428,0.02835,0.01989,0.01726
2001,6,34479458,0.78592,0.07389,0.01436,0.12583,0.66983,0.33017,0.49842,0.50158,0.01521,0.05699,0.07747,0.0774,0.07206,0.07252,0.07285,0.07896,0.08083,0.07916,0.06994,0.06157,0.04468,0.03445,0.02882,0.02622,0.02278,0.0154,0.01268
2001,8,4425687,0.91424,0.04437,0.01381,0.02758,0.82302,0.17698,0.50387,0.49613,0.01509,0.05478,0.06964,0.07238,0.07209,0.0731,0.07417,0.07827,0.08113,0.08562,0.07837,0.06833,0.04657,0.03432,0.02781,0.02406,0.01974,0.01333,0.01119
2001,9,3432835,0.86378,0.10354,0.00394,0.02873,0.9015,0.0985,0.48469,0.51531,0.01243,0.05168,0.06996,0.0724,0.06581,0.05524,0.05591,0.07148,0.08298,0.08603,0.07646,0.06932,0.05373,0.03937,0.03364,0.03294,0.0293,0.02204,0.01928
2001,10,795699,0.76718,0.20385,0.00464,0.02433,0.94859,0.05141,0.48555,0.51445,0.01353,0.05144,0.06859,0.07151,0.07116,0.06884,0.0615,0.07172,0.08007,0.08065,0.07155,0.06614,0.05123,0.04208,0.03759,0.03381,0.02698,0.01795,0.01365
2001,11,574504,0.35628,0.60841,0.00431,0.031,0.91851,0.08149,0.4713,0.5287,0.01302,0.04337,0.05889,0.05488,0.06541,0.09027,0.09084,0.08743,0.07981,0.07307,0.0683,0.06595,0.04964,0.03928,0.03153,0.02929,0.02572,0.01785,0.01544
2001,12,16356966,0.81879,0.15609,0.00431,0.02081,0.82505,0.17495,0.48812,0.51188,0.01256,0.04662,0.06227,0.0669,0.06363,0.06082,0.05937,0.06729,0.07652,0.07754,0.06936,0.06434,0.05269,0.04684,0.04461,0.04439,0.03785,0.0259,0.0205
