year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2004,1001,48366,0.81146,0.17585,0.00471,0.00798,0.98203,0.01797,0.48613,0.51387,0.01278,0.05655,0.07633,0.08613,0.07805,0.05729,0.05572,0.06761,0.08103,0.08423,0.07574,0.06114,0.05394,0.04615,0.03744,0.02723,0.02014,0.01313,0.00937
2004,1003,156266,0.885,0.1008,0.00706,0.00714,0.9737,0.0263,0.48985,0.51015,0.01198,0.04828,0.06186,0.07042,0.06608,0.05323,0.05171,0.06197,0.06501,0.07675,0.07697,0.06947,0.06734,0.05925,0.04966,0.04055,0.0318,0.02185,0.0158
2004,1005,28287,0.51547,0.47463,0.00544,0.00445,0.96942,0.03058,0.52512,0.47488,0.0105,0.05154,0.06035,0.06911,0.06989,0.07099,0.06526,0.0735,0.06954,0.07852,0.07191,0.06894,0.06307,0.04522,0.03765,0.03153,0.02733,0.02096,0.01421
2004,1007,21721,0.77372,0.22204,0.00299,0.00124,0.98531,0.01469,0.52088,0.47912,0.01358,0.05313,0.06708,0.07145,0.06505,0.06763,0.07044,0.07412,0.07633,0.07288,0.07532,0.06583,0.0593,0.04862,0.0366,0.02988,0.02426,0.0169,0.0116
2004,1009,54124,0.97434,0.01711,0.00604,0.00251,0.93768,0.06232,0.49762,0.50238,0.01352,0.0536,0.07156,0.07195,0.06746,0.05632,0.06298,0.06901,0.07426,0.07494,0.07025,0.06662,0.06252,0.05301,0.04331,0.03387,0.02516,0.01593,0.01375
2004,1011,11056,0.26719,0.72287,0.00606,0.00389,0.94664,0.05336,0.53654,0.46346,0.01266,0.04821,0.06214,0.07453,0.07127,0.07444,0.07317,0.06277,0.06449,0.07724,0.07317,0.07082,0.05364,0.04504,0.0369,0.03048,0.0246,0.02116,0.02325
2004,1013,20870,0.57216,0.42103,0.00249,0.00431,0.99248,0.00752,0.47024,0.52976,0.0127,0.05338,0.06488,0.07513,0.07523,0.06416,0.05046,0.05582,0.05625,0.06924,0.07489,0.07302,0.05989,0.05065,0.04231,0.0392,0.03464,0.0229,0.02525
2004,1015,113462,0.78823,0.19874,0.00455,0.00848,0.97793,0.02207,0.481,0.519,0.01296,0.05017,0.06212,0.06761,0.06948,0.07667,0.06647,0.06196,0.06444,0.07246,0.07581,0.07025,0.06171,0.04855,0.04145,0.03586,0.02889,0.01939,0.01375
2004,1017,35463,0.60384,0.39114,0.00169,0.00333,0.9883,0.0117,0.47613,0.52387,0.01201,0.05025,0.06863,0.07275,0.0628,0.0606,0.05823,0.06342,0.06429,0.07081,0.07185,0.07027,0.0648,0.05152,0.04427,0.0375,0.03065,0.02405,0.02129
2004,1019,24887,0.94065,0.05344,0.00398,0.00193,0.99024,0.00976,0.4913,0.5087,0.01145,0.04492,0.06092,0.06493,0.05903,0.05216,0.05244,0.06461,0.0661,0.07221,0.07639,0.07317,0.07438,0.06606,0.05429,0.04219,0.03018,0.02005,0.01455
2004,1021,41534,0.88821,0.10502,0.00339,0.00337,0.95416,0.04584,0.49181,0.50819,0.01348,0.05434,0.07054,0.07266,0.06626,0.06395,0.06989,0.06852,0.06871,0.07437,0.07201,0.06708,0.06055,0.05034,0.03929,0.03286,0.02427,0.01762,0.01322
2004,1023,14930,0.55747,0.44039,0.00167,0.00047,0.9939,0.0061,0.47549,0.52451,0.01098,0.04936,0.06537,0.07341,0.07006,0.05311,0.05117,0.05934,0.06242,0.07046,0.07508,0.07113,0.06899,0.05954,0.04903,0.03784,0.03336,0.0215,0.01782
2004,1025,26958,0.5592,0.43571,0.00278,0.0023,0.99202,0.00798,0.47422,0.52578,0.01317,0.05446,0.07534,0.08053,0.07504,0.05661,0.05056,0.0638,0.06655,0.07575,0.07137,0.06403,0.05976,0.05149,0.04381,0.03639,0.02411,0.01988,0.01736
2004,1027,14121,0.83903,0.15594,0.00368,0.00135,0.97812,0.02188,0.48778,0.51222,0.0119,0.04561,0.06373,0.06685,0.06742,0.05679,0.05495,0.06104,0.07053,0.07032,0.07259,0.06876,0.06303,0.0563,0.04985,0.04185,0.03449,0.02245,0.02153
2004,1029,14339,0.95634,0.03905,0.003,0.0016,0.98263,0.01737,0.49752,0.50248,0.01165,0.04965,0.06353,0.07664,0.0627,0.05712,0.05663,0.06953,0.06779,0.07902,0.07051,0.07246,0.06367,0.05816,0.04359,0.03954,0.02755,0.01576,0.01451
2004,1031,45053,0.78985,0.1819,0.01278,0.01547,0.96136,0.03864,0.49111,0.50889,0.01316,0.05003,0.06368,0.07136,0.06885,0.06557,0.06743,0.06406,0.06739,0.07198,0.07307,0.06497,0.0637,0.0491,0.0447,0.03709,0.02823,0.0204,0.01523
