year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2014,1001,54922,0.79271,0.18921,0.00504,0.01304,0.9742,0.0258,0.48804,0.51196,0.0114,0.04656,0.06773,0.07583,0.07123,0.06471,0.0612,0.06112,0.06376,0.07512,0.07179,0.07522,0.06424,0.05173,0.04517,0.03698,0.02686,0.01719,0.01216
2014,1003,199306,0.88294,0.09732,0.00845,0.01128,0.95686,0.04314,0.48777,0.51223,0.0111,0.04569,0.06215,0.06482,0.06022,0.05641,0.0558,0.05764,0.05844,0.06637,0.06516,0.07297,0.07169,0.06614,0.06275,0.04878,0.03363,0.02139,0.01885
2014,1005,26768,0.50276,0.48498,0.00624,0.00601,0.95767,0.04233,0.53254,0.46746,0.00983,0.04741,0.06261,0.05955,0.05275,0.06825,0.07229,0.07031,0.05861,0.06642,0.06612,0.07274,0.06399,0.06392,0.0588,0.04087,0.0291,0.01868,0.01775
2014,1007,22541,0.77228,0.22075,0.00359,0.00337,0.97857,0.02143,0.53893,0.46107,0.01082,0.04254,0.05665,0.06069,0.05869,0.0661,0.07116,0.07178,0.06788,0.07316,0.07387,0.07395,0.06677,0.05714,0.05204,0.03815,0.02804,0.01588,0.01468
2014,1009,57536,0.97077,0.01806,0.00645,0.00473,0.91353,0.08647,0.49308,0.50692,0.01071,0.04952,0.06502,0.06886,0.06403,0.06015,0.05586,0.05937,0.06026,0.06881,0.06924,0.07046,0.06634,0.06205,0.05807,0.04376,0.0312,0.01973,0.01656
2014,1011,10668,0.26415,0.717,0.00919,0.00966,0.93091,0.06909,0.54603,0.45397,0.01125,0.04715,0.06234,0.05174,0.05643,0.06993,0.07312,0.07424,0.0644,0.06468,0.06665,0.0748,0.07405,0.06299,0.05015,0.03309,0.02831,0.01753,0.01715
2014,1013,20332,0.53733,0.44747,0.00325,0.01195,0.9877,0.0123,0.46459,0.53541,0.0121,0.0483,0.06561,0.06556,0.06163,0.05981,0.05818,0.06212,0.05951,0.05725,0.05454,0.07023,0.07451,0.0695,0.05681,0.04058,0.03408,0.02376,0.02592
2014,1015,115991,0.76829,0.21504,0.0052,0.01147,0.96579,0.03421,0.48069,0.51931,0.01124,0.04522,0.06136,0.06369,0.06594,0.07293,0.06738,0.06141,0.06014,0.06075,0.06357,0.07074,0.07157,0.06391,0.05405,0.03953,0.02876,0.02061,0.0172
2014,1017,33964,0.58421,0.40181,0.00247,0.01151,0.98013,0.01987,0.47942,0.52058,0.01237,0.04652,0.05753,0.05942,0.05995,0.0646,0.05921,0.05627,0.05588,0.0626,0.06713,0.07514,0.07349,0.06745,0.06118,0.04534,0.03077,0.02294,0.02223
2014,1019,25900,0.94286,0.04799,0.00548,0.00367,0.98529,0.01471,0.4978,0.5022,0.00958,0.03903,0.05486,0.06363,0.05761,0.05564,0.04826,0.04907,0.05363,0.06479,0.07062,0.07282,0.0788,0.07266,0.07571,0.05436,0.03903,0.02232,0.01757
2014,1021,43751,0.87964,0.10868,0.0051,0.00658,0.9243,0.0757,0.49256,0.50744,0.01351,0.05257,0.06786,0.07006,0.06091,0.06432,0.06089,0.06151,0.06516,0.06592,0.0661,0.06976,0.06939,0.06203,0.05202,0.03787,0.02633,0.01925,0.01454
