year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
1994,1001,38186,0.80493,0.18816,0.00272,0.00419,0.99201,0.00799,0.4862,0.5138,0.01446,0.06154,0.07867,0.0849,0.07775,0.06282,0.06796,0.08013,0.08671,0.07775,0.06639,0.05544,0.04703,0.03878,0.03321,0.02603,0.01844,0.01257,0.00943
1994,1003,116565,0.87274,0.11797,0.00625,0.00304,0.98805,0.01195,0.48762,0.51238,0.01281,0.05409,0.06699,0.07373,0.06861,0.05668,0.06203,0.07325,0.07869,0.0735,0.06717,0.05591,0.05164,0.05031,0.05038,0.04202,0.02962,0.01917,0.01341
1994,1005,27751,0.5398,0.45609,0.00234,0.00177,0.99477,0.00523,0.49865,0.50135,0.01369,0.05708,0.07423,0.07751,0.07618,0.06861,0.07092,0.07416,0.08245,0.07412,0.05874,0.04854,0.04328,0.04043,0.04097,0.03596,0.02879,0.01921,0.01513
1994,1007,18053,0.78519,0.21393,0.00055,0.00033,0.99701,0.00299,0.49975,0.50025,0.01545,0.05667,0.07351,0.0776,0.077,0.07539,0.07179,0.07888,0.07772,0.07123,0.06619,0.04969,0.04454,0.04082,0.03634,0.03058,0.02603,0.01551,0.01507
1994,1009,42520,0.98236,0.01298,0.0036,0.00106,0.98518,0.01482,0.49106,0.50894,0.01326,0.05437,0.06599,0.07253,0.06947,0.06764,0.06863,0.07759,0.07914,0.07239,0.0695,0.05901,0.05082,0.0456,0.04135,0.03619,0.02599,0.01825,0.01228
1994,1011,11370,0.26456,0.7343,0.0007,0.00044,0.99428,0.00572,0.50044,0.49956,0.01574,0.06438,0.07819,0.08144,0.07696,0.0715,0.07036,0.07414,0.0803,0.06807,0.05655,0.04406,0.03967,0.03676,0.03676,0.0336,0.03017,0.02234,0.019
1994,1013,21851,0.59292,0.40598,0.00059,0.0005,0.99794,0.00206,0.46748,0.53252,0.01423,0.05862,0.07817,0.08315,0.08192,0.05826,0.05693,0.06691,0.07222,0.06672,0.05954,0.04819,0.04476,0.04471,0.04306,0.0427,0.03295,0.02577,0.02119
1994,1015,116161,0.80288,0.18667,0.00299,0.00746,0.98784,0.01216,0.48291,0.51709,0.01228,0.05252,0.0644,0.07063,0.07781,0.08467,0.06907,0.07682,0.07868,0.07282,0.0651,0.05351,0.04716,0.0437,0.0418,0.03532,0.02523,0.0165,0.01196
1994,1017,37066,0.62885,0.3701,0.00059,0.00046,0.99684,0.00316,0.47248,0.52752,0.01338,0.05544,0.06834,0.0723,0.07411,0.06936,0.0644,0.07031,0.07298,0.06847,0.06167,0.05153,0.04864,0.04441,0.04573,0.04209,0.03424,0.02474,0.01786
1994,1019,21214,0.93547,0.0617,0.00198,0.00085,0.99675,0.00325,0.49104,0.50896,0.01136,0.04794,0.06024,0.06878,0.0667,0.06477,0.06392,0.07372,0.07405,0.07358,0.06783,0.06227,0.05708,0.05317,0.05124,0.04252,0.02885,0.01904,0.01292
1994,1021,34739,0.88606,0.11088,0.00193,0.00112,0.99321,0.00679,0.48738,0.51262,0.01307,0.05599,0.0696,0.07712,0.0711,0.06871,0.06805,0.07689,0.07706,0.07145,0.06606,0.05475,0.05084,0.04324,0.04203,0.03492,0.02735,0.01799,0.01379
1994,1023,16215,0.5564,0.44329,0.00025,6e-05,0.99753,0.00247,0.47179,0.52821,0.01326,0.05957,0.0695,0.08245,0.0827,0.06272,0.0621,0.06753,0.07351,0.06957,0.06525,0.05446,0.05014,0.04564,0.04298,0.03355,0.028,0.01924,0.01782
1994,1025,27646,0.56753,0.43004,0.00119,0.00123,0.99674,0.00326,0.47649,0.52351,0.01461,0.06182,0.07777,0.08518,0.0845,0.06652,0.0654,0.07169,0.07433,0.06829,0.06102,0.05191,0.04648,0.04196,0.03744,0.03255,0.02463,0.01895,0.01494
