year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2020,25,6893574,0.81519,0.1,0.00617,0.07864,0.87417,0.12583,0.48553,0.51447,0.00998,0.04105,0.05336,0.05503,0.06461,0.06977,0.07264,0.07194,0.06535,0.05928,0.06009,0.0662,0.07056,0.06628,0.05545,0.0452,0.03048,0.01974,0.02297
2020,26,9966555,0.80312,0.1505,0.00931,0.03706,0.94561,0.05439,0.49243,0.50757,0.01082,0.04528,0.0587,0.06069,0.06357,0.06743,0.06882,0.0634,0.05997,0.05755,0.05916,0.06368,0.06958,0.06949,0.06009,0.04775,0.03228,0.0205,0.02124
2020,27,5657342,0.84663,0.08061,0.01575,0.05701,0.94314,0.05686,0.49822,0.50178,0.01174,0.04942,0.06424,0.06534,0.06399,0.06257,0.06678,0.06763,0.0692,0.0616,0.05678,0.06003,0.06736,0.06561,0.05506,0.04255,0.0289,0.01951,0.0217
2020,28,2966786,0.59593,0.38469,0.00659,0.01279,0.9663,0.0337,0.48396,0.51604,0.01194,0.04929,0.06325,0.06864,0.06709,0.06764,0.0679,0.06344,0.06261,0.06053,0.05985,0.0602,0.06533,0.06377,0.05529,0.04523,0.03019,0.01984,0.01797
2020,29,6151548,0.84,0.12627,0.00752,0.02621,0.95512,0.04488,0.49056,0.50944,0.01165,0.04811,0.06163,0.0634,0.06314,0.06572,0.06822,0.06575,0.06452,0.05946,0.0577,0.0593,0.06763,0.06663,0.05661,0.04587,0.03198,0.02091,0.02178
2020,30,1080577,0.90518,0.01022,0.07229,0.0123,0.95839,0.04161,0.50353,0.49647,0.01052,0.04493,0.06,0.06111,0.05978,0.0669,0.06662,0.06351,0.06432,0.0594,0.05374,0.05462,0.06558,0.07149,0.06676,0.05315,0.03453,0.02169,0.02135
2020,31,1937552,0.8905,0.06097,0.01749,0.03104,0.88357,0.11643,0.4995,0.5005,0.01288,0.05355,0.06868,0.06897,0.06861,0.06982,0.06714,0.06431,0.0671,0.06002,0.05565,0.0547,0.06197,0.06173,0.05344,0.04205,0.02795,0.01943,0.022
2020,32,3138259,0.75446,0.11752,0.01988,0.10813,0.70535,0.29465,0.50112,0.49888,0.01138,0.04746,0.06217,0.06399,0.05876,0.0591,0.07319,0.07406,0.07009,0.06404,0.06318,0.06307,0.06355,0.06048,0.05408,0.04665,0.03131,0.01849,0.01495
2020,33,1366275,0.94053,0.02247,0.00396,0.03305,0.95794,0.04206,0.4955,0.5045,0.00883,0.03735,0.0502,0.05393,0.06079,0.06368,0.0643,0.06415,0.06082,0.05585,0.06042,0.06961,0.07973,0.07776,0.06444,0.05188,0.03353,0.02035,0.02238
2020,34,8882371,0.72508,0.16008,0.00787,0.10697,0.78895,0.21105,0.48895,0.51105,0.0112,0.04666,0.05993,0.06179,0.06164,0.06043,0.06471,0.06528,0.06517,0.06333,0.06393,0.06829,0.07145,0.0662,0.0533,0.04345,0.03036,0.02022,0.02267
2020,35,2106319,0.82778,0.03256,0.11687,0.0228,0.50336,0.49664,0.49492,0.50508,0.01072,0.04565,0.06236,0.06597,0.06595,0.0668,0.06865,0.06667,0.06509,0.05829,0.05508,0.05551,0.0635,0.06464,0.05934,0.05068,0.03359,0.02142,0.02008
2020,36,19336776,0.70436,0.18641,0.01191,0.09732,0.80664,0.19336,0.48563,0.51437,0.01143,0.04589,0.05763,0.05638,0.05966,0.06431,0.07385,0.0729,0.06559,0.06014,0.05962,0.06467,0.06861,0.06506,0.05431,0.04461,0.03064,0.02088,0.02382
2020,37,10600823,0.71462,0.23148,0.017,0.0369,0.90072,0.09928,0.48605,0.51395,0.01116,0.04608,0.05963,0.0629,0.06502,0.06669,0.06903,0.06651,0.06282,0.06138,0.06363,0.06437,0.06637,0.06325,0.05559,0.04672,0.03123,0.01931,0.01832
2020,38,765309,0.8802,0.03985,0.06042,0.01954,0.95654,0.04346,0.51197,0.48803,0.01367,0.05569,0.06795,0.06423,0.06295,0.08146,0.07639,0.07167,0.06759,0.0564,0.05016,0.05067,0.05906,0.06122,0.05217,0.03885,0.02653,0.01901,0.02435
2020,39,11693217,0.82554,0.14182,0.00388,0.02876,0.95826,0.04174,0.49026,0.50974,0.01132,0.04721,0.06078,0.06224,0.06376,0.06394,0.06781,0.06576,0.06205,0.05859,0.05922,0.06222,0.06759,0.06812,0.05834,0.04713,0.03109,0.02097,0.02186
2020,40,3980783,0.76962,0.09082,0.11052,0.02905,0.88633,0.11367,0.49517,0.50483,0.01223,0.05146,0.06762,0.06805,0.06655,0.06958,0.0698,0.06712,0.06674,0.06036,0.05733,0.05601,0.06201,0.06107,0.05278,0.04282,0.03009,0.01955,0.01884
2020,41,4241507,0.88706,0.0297,0.02277,0.06047,0.86329,0.13671,0.49569,0.50431,0.00991,0.04221,0.05702,0.05886,0.05776,0.06211,0.0711,0.07229,0.07069,0.0657,0.06113,0.05959,0.06154,0.06394,0.06168,0.05115,0.03334,0.02005,0.01992
2020,42,12783254,0.82378,0.1299,0.0049,0.04142,0.91922,0.08078,0.49025,0.50975,0.01041,0.0435,0.05675,0.05831,0.06206,0.06179,0.066,0.06754,0.06242,0.05758,0.05835,0.06379,0.06984,0.0702,0.06061,0.04901,0.03352,0.02263,0.02571
2020,44,1057125,0.84737,0.09858,0.01269,0.04136,0.83307,0.16693,0.48688,0.51312,0.00984,0.04102,0.05205,0.05371,0.06585,0.07011,0.07008,0.0706,0.06294,0.05695,0.05799,0.06568,0.0718,0.06931,0.05788,0.04649,0.03159,0.02062,0.0255
2020,45,5218040,0.69593,0.27625,0.00613,0.02168,0.93866,0.06134,0.48359,0.51641,0.0108,0.04502,0.05918,0.06273,0.06234,0.064,0.06669,0.06548,0.06192,0.05888,0.06013,0.06216,0.06728,0.06626,0.06096,0.0527,0.03491,0.02048,0.01807
2020,46,892717,0.8558,0.02953,0.09569,0.01898,0.95564,0.04436,0.50482,0.49518,0.01323,0.0545,0.06876,0.06865,0.0659,0.06672,0.06484,0.0641,0.06392,0.05741,0.05168,0.05328,0.06394,0.06701,0.06053,0.04481,0.02816,0.0192,0.02336
2020,47,6886834,0.79502,0.17704,0.00531,0.02263,0.94128,0.05872,0.4876,0.5124,0.0116,0.04756,0.06043,0.06264,0.0614,0.06493,0.07189,0.06778,0.06327,0.06087,0.06231,0.06312,0.06675,0.06402,0.05575,0.0466,0.03146,0.01962,0.01799
2020,48,29360759,0.79408,0.1357,0.01158,0.05864,0.60179,0.39821,0.49662,0.50338,0.01284,0.05422,0.07107,0.0722,0.07042,0.06916,0.07401,0.07307,0.07124,0.06566,0.06302,0.0588,0.05836,0.05399,0.04446,0.03524,0.02343,0.01471,0.0141
2020,49,3249879,0.91997,0.01928,0.01769,0.04306,0.85487,0.14513,0.50394,0.49606,0.01459,0.05979,0.07946,0.08296,0.07912,0.08305,0.07839,0.06917,0.07045,0.0682,0.05577,0.04804,0.04735,0.04622,0.03972,0.03107,0.02111,0.01336,0.01216
2020,50,623347,0.95447,0.01873,0.00516,0.02163,0.97863,0.02137,0.49409,0.50591,0.00855,0.03678,0.05002,0.05276,0.06549,0.07149,0.06146,0.05932,0.05963,0.05629,0.0575,0.06411,0.07397,0.07633,0.06879,0.05572,0.03674,0.02201,0.02303
2020,51,8590563,0.70585,0.20971,0.00629,0.07815,0.90044,0.09956,0.49211,0.50789,0.01138,0.04723,0.06031,0.06136,0.06316,0.06688,0.06989,0.06928,0.06803,0.06318,0.06236,0.06386,0.06751,0.06249,0.05252,0.04382,0.02987,0.01865,0.01823
2020,53,7693612,0.8046,0.05591,0.02339,0.1161,0.86644,0.13356,0.50088,0.49912,0.01124,0.04724,0.06132,0.06118,0.05816,0.06288,0.07666,0.07796,0.07313,0.06427,0.05977,0.05998,0.06243,0.06159,0.05459,0.044,0.02873,0.01728,0.0176
2020,54,1784787,0.94494,0.04246,0.00269,0.00991,0.98207,0.01793,0.49545,0.50455,0.00978,0.0413,0.05598,0.05741,0.05889,0.06212,0.06166,0.05865,0.05784,0.06066,0.06243,0.06375,0.06855,0.07169,0.06694,0.05754,0.03754,0.02469,0.02259
2020,55,5832655,0.878,0.07463,0.01352,0.03385,0.92701,0.07299,0.49784,0.50216,0.01076,0.04518,0.05906,0.06265,0.06439,0.06708,0.06514,0.0619,0.06402,0.05977,0.05733,0.06249,0.07099,0.06957,0.05979,0.04658,0.03103,0.02054,0.02172
2020,56,582328,0.93841,0.01712,0.03098,0.01349,0.89649,0.10351,0.50983,0.49017,0.01086,0.04716,0.06352,0.068,0.06354,0.06576,0.06431,0.06638,0.06791,0.06178,0.05556,0.05424,0.0631,0.06967,0.06196,0.04762,0.03061,0.0191,0.01891
