year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2020,1001,56145,0.76869,0.21186,0.00479,0.01466,0.96899,0.03101,0.48492,0.51508,0.01069,0.04934,0.06212,0.06797,0.06416,0.05578,0.06797,0.0653,0.0672,0.06403,0.06754,0.06494,0.06964,0.06157,0.04998,0.04285,0.03211,0.0203,0.01651
2020,1003,229287,0.88715,0.09089,0.00874,0.01322,0.95366,0.04634,0.48411,0.51589,0.01007,0.04267,0.05848,0.06224,0.05859,0.04941,0.05436,0.05653,0.05916,0.06071,0.06236,0.06372,0.07174,0.07413,0.06861,0.06094,0.04167,0.02476,0.01984
2020,1005,24589,0.49469,0.49128,0.00732,0.00671,0.95327,0.04673,0.52816,0.47184,0.00992,0.0436,0.05401,0.06226,0.05637,0.05938,0.07121,0.0667,0.06352,0.06084,0.06263,0.05925,0.06686,0.06084,0.0606,0.05742,0.03994,0.02367,0.02098
2020,1007,22136,0.77367,0.21752,0.00461,0.0042,0.97068,0.02932,0.53185,0.46815,0.01107,0.04418,0.05389,0.05525,0.05444,0.05913,0.07693,0.07246,0.06808,0.06293,0.07233,0.06695,0.07007,0.06153,0.05254,0.04761,0.03149,0.02114,0.01798
2020,1009,57879,0.96731,0.02023,0.00663,0.00582,0.90456,0.09544,0.49443,0.50557,0.01142,0.04796,0.06203,0.06583,0.06223,0.05496,0.06152,0.05923,0.05916,0.0609,0.06474,0.06681,0.06942,0.06375,0.05771,0.05308,0.03728,0.02277,0.0192
2020,1011,9976,0.27296,0.7067,0.00982,0.01053,0.91129,0.08871,0.54741,0.45259,0.01143,0.04531,0.05854,0.06105,0.05102,0.05593,0.07247,0.07408,0.07117,0.06686,0.06405,0.05443,0.06526,0.07167,0.05984,0.0429,0.03097,0.02215,0.02085
2020,1013,19504,0.52574,0.45575,0.00405,0.01446,0.98344,0.01656,0.46575,0.53425,0.0101,0.04614,0.06091,0.06599,0.05799,0.05666,0.05768,0.05558,0.0604,0.06178,0.05732,0.0584,0.06568,0.07152,0.0667,0.05076,0.03845,0.02825,0.02969
2020,1015,113469,0.7608,0.22195,0.00568,0.01156,0.95886,0.04114,0.4809,0.5191,0.01077,0.04623,0.05773,0.06206,0.06591,0.06579,0.06572,0.06372,0.05967,0.06018,0.05911,0.06102,0.06783,0.06892,0.06144,0.0506,0.03341,0.02097,0.01891
2020,1017,32865,0.57356,0.41038,0.00368,0.01238,0.97216,0.02784,0.47665,0.52335,0.01004,0.04412,0.05839,0.05854,0.05398,0.05638,0.06931,0.06003,0.05377,0.05596,0.06186,0.0667,0.07214,0.07284,0.06475,0.05565,0.03956,0.02343,0.02255
2020,1019,26294,0.94078,0.0464,0.00723,0.00559,0.98167,0.01833,0.49563,0.50437,0.00898,0.03719,0.04956,0.05503,0.05286,0.05172,0.05914,0.05089,0.04575,0.05226,0.0653,0.06804,0.07675,0.08382,0.07382,0.0704,0.0464,0.02902,0.02309
2020,1021,44397,0.87882,0.10823,0.00586,0.0071,0.92063,0.07937,0.48958,0.51042,0.01196,0.0494,0.06491,0.06922,0.06356,0.05723,0.0653,0.06091,0.05838,0.06185,0.0639,0.06419,0.06823,0.06593,0.0578,0.04685,0.03257,0.02002,0.01779
2020,1023,12418,0.57618,0.41907,0.00193,0.00282,0.98816,0.01184,0.47318,0.52682,0.01095,0.04123,0.05307,0.055,0.05782,0.05025,0.05718,0.0484,0.05089,0.05307,0.06015,0.06434,0.079,0.07852,0.06853,0.06201,0.05049,0.03068,0.02843
2020,1025,23291,0.53166,0.4576,0.0058,0.00494,0.98648,0.01352,0.47289,0.52711,0.01133,0.04384,0.05745,0.06024,0.06286,0.05826,0.06419,0.05272,0.05324,0.05796,0.05989,0.06526,0.07355,0.0705,0.06097,0.05212,0.04173,0.02864,0.02525
2020,1027,13112,0.8435,0.14742,0.00557,0.00351,0.96865,0.03135,0.48711,0.51289,0.0119,0.04309,0.05522,0.05979,0.053,0.05781,0.05743,0.05484,0.0559,0.05491,0.06422,0.06872,0.07703,0.07222,0.06155,0.05545,0.04263,0.03096,0.02334
2020,1029,14967,0.95677,0.03481,0.00521,0.00321,0.97221,0.02779,0.49135,0.50865,0.01163,0.05031,0.0628,0.06441,0.0592,0.04991,0.0596,0.05619,0.05819,0.05338,0.06775,0.06788,0.07196,0.06407,0.0616,0.05512,0.03975,0.02298,0.02325
2020,1031,53230,0.77481,0.18561,0.01619,0.02339,0.91691,0.08309,0.49305,0.50695,0.01058,0.04967,0.0654,0.06846,0.06119,0.05884,0.06305,0.06447,0.06493,0.06224,0.06797,0.06258,0.06305,0.06154,0.0539,0.04907,0.03241,0.02142,0.01926
