year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2003,1001,46800,0.8128,0.17494,0.00487,0.00739,0.98308,0.01692,0.48632,0.51368,0.01293,0.05528,0.07756,0.08701,0.07645,0.05551,0.05449,0.0681,0.08372,0.08671,0.07397,0.06068,0.05498,0.0459,0.03759,0.02765,0.01964,0.01254,0.00929
2003,1003,151509,0.88513,0.10211,0.00706,0.0057,0.97592,0.02408,0.48975,0.51025,0.01195,0.04806,0.06275,0.07114,0.06644,0.0541,0.05089,0.06264,0.06722,0.07753,0.07694,0.06873,0.06596,0.05649,0.04858,0.04068,0.03223,0.02187,0.01579
2003,1005,28594,0.51745,0.47307,0.00504,0.00444,0.97279,0.02721,0.52532,0.47468,0.0121,0.04837,0.06225,0.07372,0.07036,0.07106,0.06533,0.07274,0.07351,0.07711,0.0718,0.06897,0.06043,0.04277,0.03574,0.0328,0.0271,0.01882,0.015
2003,1007,21399,0.77536,0.22062,0.0028,0.00122,0.98626,0.01374,0.51708,0.48292,0.0121,0.05584,0.06767,0.07145,0.06626,0.06687,0.07131,0.0736,0.07785,0.07169,0.0743,0.0636,0.05771,0.04911,0.03589,0.03061,0.02528,0.01556,0.01327
2003,1009,53457,0.97534,0.01646,0.00586,0.00234,0.94072,0.05928,0.49775,0.50225,0.01308,0.05384,0.07187,0.07249,0.06723,0.05704,0.06312,0.0709,0.07445,0.07546,0.0721,0.06574,0.05988,0.05255,0.04308,0.03347,0.02452,0.01568,0.01352
2003,1011,11316,0.27103,0.72004,0.00539,0.00353,0.9521,0.0479,0.53791,0.46209,0.0114,0.04905,0.06557,0.07202,0.07282,0.07494,0.07397,0.06592,0.06707,0.07582,0.0722,0.07008,0.05152,0.04153,0.03614,0.02916,0.02474,0.02324,0.0228
2003,1013,20833,0.57577,0.41794,0.00235,0.00394,0.99266,0.00734,0.46988,0.53012,0.01267,0.05232,0.06499,0.07824,0.07474,0.06298,0.05021,0.05587,0.0575,0.06955,0.07728,0.07071,0.05789,0.04949,0.04181,0.03941,0.03514,0.0252,0.024
2003,1015,112705,0.79191,0.19532,0.00471,0.00806,0.98014,0.01986,0.48034,0.51966,0.01217,0.05128,0.06228,0.06761,0.06824,0.07829,0.06364,0.06329,0.06527,0.07403,0.0767,0.06989,0.05937,0.04715,0.04202,0.03645,0.02892,0.01955,0.01385
2003,1017,35680,0.60518,0.39019,0.00157,0.00305,0.98885,0.01115,0.47637,0.52363,0.01222,0.0502,0.07032,0.07234,0.06242,0.06239,0.05877,0.06387,0.06452,0.07175,0.07189,0.06909,0.06258,0.04891,0.04467,0.03646,0.03195,0.0245,0.02116
2003,1019,24591,0.94087,0.05372,0.00354,0.00187,0.99012,0.00988,0.49368,0.50632,0.01065,0.0479,0.06031,0.06498,0.05697,0.05392,0.05494,0.06421,0.06954,0.07169,0.07588,0.07226,0.07242,0.0638,0.0536,0.04152,0.02973,0.02013,0.01553
2003,1021,41079,0.88717,0.10643,0.00331,0.00309,0.95888,0.04112,0.49402,0.50598,0.01397,0.05382,0.06938,0.07444,0.06597,0.06463,0.06916,0.06977,0.06987,0.07493,0.0721,0.06539,0.05889,0.04922,0.03978,0.03289,0.02515,0.01614,0.01451
2003,1023,15199,0.55708,0.44082,0.00164,0.00046,0.99375,0.00625,0.47529,0.52471,0.0125,0.04981,0.06711,0.07237,0.06948,0.055,0.05237,0.05941,0.06428,0.07165,0.07343,0.07152,0.06737,0.05698,0.04757,0.03724,0.03408,0.02125,0.01658
2003,1025,27090,0.55962,0.43562,0.00258,0.00218,0.99251,0.00749,0.4742,0.5258,0.01296,0.0564,0.07427,0.07944,0.07545,0.05685,0.05234,0.0636,0.06807,0.07663,0.07113,0.06183,0.05999,0.0502,0.0419,0.03511,0.02429,0.02159,0.01794
2003,1027,14203,0.83616,0.15898,0.00345,0.00141,0.98043,0.01957,0.48884,0.51116,0.00972,0.05126,0.06414,0.06583,0.06703,0.05837,0.05358,0.06449,0.07175,0.0683,0.07224,0.06921,0.06154,0.05421,0.04816,0.04161,0.03344,0.02366,0.02147
2003,1029,14438,0.95505,0.04031,0.00291,0.00173,0.98241,0.01759,0.49771,0.50229,0.01025,0.04807,0.0685,0.07612,0.06137,0.05998,0.05749,0.07051,0.06878,0.07743,0.07224,0.07279,0.0613,0.05742,0.04315,0.03747,0.02549,0.01614,0.01551
2003,1031,44315,0.79012,0.1831,0.01241,0.01437,0.96371,0.03629,0.49044,0.50956,0.01311,0.04933,0.06427,0.07165,0.06842,0.06492,0.06652,0.06463,0.0677,0.07318,0.07323,0.06553,0.06235,0.04811,0.04414,0.03746,0.02888,0.02081,0.01577
2003,1033,54279,0.82605,0.16612,0.00446,0.00337,0.98661,0.01339,0.48072,0.51928,0.01118,0.04897,0.06179,0.06947,0.06444,0.05761,0.05422,0.06507,0.06804,0.07437,0.07705,0.071,0.06205,0.05577,0.0463,0.03843,0.03412,0.02281,0.0173
2003,1035,13585,0.54619,0.44939,0.00287,0.00155,0.99161,0.00839,0.48193,0.51807,0.01303,0.04969,0.0661,0.0784,0.07022,0.05808,0.05271,0.05462,0.06522,0.06831,0.07545,0.06868,0.06691,0.05315,0.04461,0.03872,0.03312,0.0251,0.01789
