year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2007,1,4672840,0.7149,0.26619,0.00691,0.012,0.96776,0.03224,0.48484,0.51516,0.01346,0.0508,0.06549,0.06857,0.07303,0.07004,0.06583,0.06121,0.06687,0.06987,0.07453,0.07117,0.06378,0.05223,0.04062,0.0327,0.02605,0.01858,0.01518
2007,2,680300,0.72088,0.0435,0.17095,0.06467,0.94675,0.05325,0.51913,0.48087,0.01565,0.05816,0.0706,0.07596,0.08044,0.0795,0.0716,0.06386,0.06831,0.07347,0.08314,0.08102,0.06475,0.04355,0.02647,0.01719,0.01252,0.00791,0.00589
2007,4,6167681,0.86814,0.04516,0.05461,0.03209,0.71243,0.28757,0.49787,0.50213,0.01559,0.06056,0.06939,0.0712,0.07268,0.0695,0.07302,0.065,0.06788,0.06694,0.0682,0.06277,0.05781,0.04926,0.03952,0.03176,0.02572,0.01841,0.01479
2007,5,2848650,0.81756,0.15917,0.0092,0.01406,0.94369,0.05631,0.49051,0.50949,0.01423,0.0542,0.06713,0.06803,0.07126,0.06848,0.06863,0.06068,0.06473,0.06825,0.0711,0.06815,0.06215,0.05296,0.04249,0.03379,0.02676,0.01969,0.01727
2007,6,36250311,0.76778,0.07281,0.01755,0.14185,0.63762,0.36238,0.49752,0.50248,0.01454,0.05568,0.06616,0.07397,0.07706,0.07334,0.07427,0.06864,0.07379,0.07349,0.0737,0.06665,0.05638,0.04344,0.03146,0.02498,0.02103,0.01659,0.01482
2007,8,4803868,0.90479,0.04678,0.0165,0.03193,0.80137,0.19863,0.50115,0.49885,0.01432,0.05642,0.06723,0.06731,0.07022,0.07118,0.07266,0.06989,0.0741,0.07295,0.07837,0.07336,0.06264,0.04632,0.03193,0.024,0.01956,0.01456,0.01298
2007,9,3527270,0.84465,0.11188,0.005,0.03847,0.87828,0.12172,0.4864,0.5136,0.0115,0.04727,0.06341,0.06974,0.07189,0.06184,0.05636,0.05779,0.07013,0.0795,0.08331,0.0752,0.06338,0.05215,0.03616,0.02887,0.02676,0.02231,0.02242
2007,10,871749,0.74001,0.22095,0.00634,0.0327,0.92756,0.07244,0.48449,0.51551,0.01333,0.05091,0.06212,0.06587,0.07365,0.06914,0.06638,0.05776,0.06756,0.07367,0.07666,0.07009,0.06261,0.05351,0.04192,0.03258,0.02697,0.01923,0.01604
2007,11,574404,0.39806,0.5597,0.00611,0.03613,0.91473,0.08527,0.47259,0.52741,0.01347,0.042,0.04371,0.04971,0.06952,0.09959,0.10294,0.08487,0.07579,0.06741,0.06595,0.06373,0.05926,0.04676,0.03403,0.0256,0.02122,0.01795,0.0165
2007,12,18367842,0.80309,0.16491,0.00507,0.02693,0.78919,0.21081,0.4894,0.5106,0.01224,0.0469,0.05757,0.06225,0.06715,0.06525,0.06293,0.05888,0.06676,0.07249,0.07487,0.06825,0.06267,0.05557,0.04638,0.03912,0.03398,0.02548,0.02127
2007,13,9349988,0.65262,0.3093,0.00482,0.03326,0.91966,0.08034,0.48903,0.51097,0.0155,0.05873,0.071,0.07231,0.07434,0.07017,0.07183,0.0694,0.07633,0.07629,0.07448,0.06658,0.05782,0.04522,0.03257,0.02437,0.01867,0.01322,0.01117
