year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2013,1001,54747,0.79467,0.18739,0.00517,0.01277,0.97527,0.02473,0.48565,0.51435,0.01025,0.04851,0.06868,0.07683,0.07288,0.06335,0.06013,0.06044,0.06616,0.07518,0.07306,0.07569,0.06285,0.05058,0.0453,0.0362,0.02603,0.01626,0.01162
2013,1003,194978,0.88372,0.09686,0.00839,0.01104,0.95646,0.04354,0.48795,0.51205,0.01117,0.0463,0.06275,0.06532,0.06082,0.05649,0.05547,0.0584,0.05842,0.06763,0.06669,0.07294,0.07186,0.06541,0.06091,0.04681,0.03297,0.02093,0.01871
2013,1005,26946,0.5023,0.48545,0.00579,0.00646,0.95714,0.04286,0.53373,0.46627,0.01047,0.04728,0.06031,0.06034,0.05452,0.06751,0.07148,0.06955,0.06094,0.06687,0.06914,0.07181,0.06483,0.06532,0.05604,0.03963,0.02813,0.01796,0.01789
2013,1007,22510,0.77237,0.22079,0.00386,0.00298,0.97823,0.02177,0.53789,0.46211,0.0112,0.04189,0.05877,0.06273,0.05957,0.06513,0.07188,0.06992,0.07055,0.07277,0.07526,0.07321,0.0661,0.05797,0.04971,0.03745,0.0259,0.01715,0.01284
2013,1009,57630,0.97064,0.0186,0.00635,0.00441,0.9148,0.0852,0.49355,0.50645,0.01124,0.05034,0.06646,0.06982,0.06467,0.05849,0.05757,0.05953,0.06183,0.06989,0.06925,0.06989,0.06663,0.06155,0.0556,0.04263,0.02995,0.01905,0.01558
2013,1011,10557,0.26722,0.7146,0.00834,0.00985,0.92792,0.07208,0.544,0.456,0.01231,0.04613,0.0611,0.05371,0.05939,0.06943,0.07341,0.07029,0.06214,0.0647,0.06754,0.07843,0.07587,0.06081,0.04916,0.03372,0.02823,0.01667,0.01696
2013,1013,20359,0.54379,0.44172,0.00349,0.011,0.98752,0.01248,0.46564,0.53436,0.01159,0.04873,0.06469,0.06695,0.06233,0.06125,0.05771,0.06213,0.05796,0.05757,0.05629,0.07107,0.07554,0.06813,0.05614,0.0389,0.03261,0.02495,0.02544
2013,1015,116528,0.77066,0.21313,0.00516,0.01105,0.96645,0.03355,0.48186,0.51814,0.01119,0.04613,0.06166,0.06461,0.06586,0.07596,0.06469,0.06142,0.05937,0.06259,0.06436,0.07154,0.0719,0.06307,0.05171,0.038,0.02901,0.02019,0.01675
2013,1017,34125,0.59068,0.39695,0.00255,0.00982,0.98034,0.01966,0.47903,0.52097,0.01181,0.04727,0.0565,0.06031,0.06154,0.06441,0.05717,0.05782,0.0572,0.06412,0.06681,0.07587,0.07423,0.0667,0.05996,0.04278,0.03118,0.02198,0.02236
2013,1019,26022,0.94343,0.04784,0.00534,0.00338,0.98382,0.01618,0.49743,0.50257,0.00884,0.04008,0.05764,0.06414,0.05753,0.05568,0.04515,0.05142,0.05465,0.06502,0.07263,0.07505,0.07736,0.0744,0.07225,0.05211,0.03774,0.0216,0.01672
2013,1021,43617,0.88303,0.10535,0.00493,0.00669,0.92514,0.07486,0.49318,0.50682,0.01213,0.05347,0.0675,0.06981,0.06181,0.06546,0.06007,0.06328,0.06523,0.0672,0.06713,0.06984,0.06896,0.06131,0.05,0.03732,0.02586,0.01924,0.0144
2013,1023,13401,0.56555,0.43042,0.00201,0.00201,0.99284,0.00716,0.47862,0.52138,0.01022,0.03664,0.05485,0.06559,0.06276,0.05753,0.04559,0.05231,0.05574,0.05865,0.0688,0.08052,0.07589,0.07022,0.06552,0.05238,0.03627,0.0256,0.02492
2013,1025,25131,0.54618,0.44539,0.0041,0.00434,0.98759,0.01241,0.47336,0.52664,0.01066,0.04329,0.06088,0.0694,0.07242,0.06323,0.04902,0.05634,0.0581,0.06307,0.06948,0.07624,0.07242,0.05917,0.05595,0.04457,0.03227,0.0236,0.0199
2013,1027,13406,0.84067,0.15157,0.00567,0.00209,0.96994,0.03006,0.48739,0.51261,0.00888,0.04446,0.05527,0.06497,0.06467,0.05774,0.05214,0.0558,0.05595,0.06542,0.07303,0.07638,0.07191,0.06661,0.05736,0.04684,0.03648,0.02387,0.02223
2013,1029,14974,0.95499,0.03827,0.00401,0.00274,0.97776,0.02224,0.49526,0.50474,0.01162,0.04742,0.06698,0.06638,0.06057,0.05977,0.05349,0.05396,0.06044,0.06899,0.06865,0.07186,0.06631,0.06692,0.05884,0.04748,0.03065,0.0217,0.01796
2013,1031,50709,0.78241,0.18151,0.0154,0.02069,0.93684,0.06316,0.49486,0.50514,0.01209,0.0494,0.06334,0.06906,0.06508,0.06234,0.0664,0.06454,0.06291,0.06999,0.06876,0.06869,0.06539,0.05707,0.05232,0.03601,0.02974,0.0198,0.01708
2013,1033,54544,0.81993,0.16786,0.00603,0.00618,0.97684,0.02316,0.48066,0.51934,0.01074,0.046,0.05799,0.06217,0.06122,0.06206,0.05812,0.05691,0.05737,0.06492,0.06697,0.07255,0.07467,0.06584,0.05639,0.04684,0.03377,0.02372,0.02174
2013,1035,12908,0.52518,0.46824,0.00426,0.00232,0.9835,0.0165,0.48063,0.51937,0.01139,0.04532,0.06058,0.06353,0.06112,0.06376,0.04826,0.04997,0.05307,0.05872,0.0626,0.07468,0.07987,0.06756,0.06647,0.04997,0.03502,0.02316,0.02495
