year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2006,1001,51328,0.80749,0.17899,0.0045,0.00902,0.97968,0.02032,0.48683,0.51317,0.01241,0.05562,0.07738,0.08134,0.08274,0.05471,0.05788,0.06419,0.07826,0.0821,0.0774,0.06328,0.05576,0.04645,0.03803,0.02887,0.02161,0.01278,0.00918
2006,1003,168121,0.88696,0.09824,0.00742,0.00738,0.96748,0.03252,0.48889,0.51111,0.01338,0.04872,0.06266,0.06778,0.06561,0.05236,0.05534,0.05785,0.06542,0.07226,0.07621,0.07153,0.07067,0.06052,0.05033,0.04077,0.03125,0.02132,0.01604
2006,1005,27861,0.51538,0.47418,0.00546,0.00499,0.95919,0.04081,0.52827,0.47173,0.01213,0.0495,0.05818,0.0654,0.06899,0.0687,0.06888,0.06877,0.06848,0.07685,0.07329,0.06974,0.0668,0.05212,0.03823,0.03277,0.02663,0.01899,0.01558
2006,1007,22099,0.77338,0.22132,0.00285,0.00244,0.9843,0.0157,0.52776,0.47224,0.01339,0.04878,0.06498,0.06765,0.0696,0.06141,0.07163,0.07136,0.07842,0.07417,0.07408,0.06892,0.06371,0.05009,0.03901,0.03009,0.02434,0.01679,0.01158
2006,1009,55485,0.97453,0.01644,0.00579,0.00324,0.93164,0.06836,0.49613,0.50387,0.0135,0.05221,0.06899,0.07294,0.06845,0.05423,0.0611,0.06384,0.07265,0.07541,0.07133,0.06786,0.06454,0.05551,0.04508,0.03549,0.02563,0.01732,0.01393
2006,1011,10776,0.2654,0.72151,0.00575,0.00733,0.93931,0.06069,0.53489,0.46511,0.01707,0.04584,0.05661,0.06941,0.07331,0.07201,0.07545,0.06329,0.06264,0.07248,0.07331,0.07535,0.06357,0.04529,0.03833,0.03239,0.02543,0.01466,0.02357
2006,1013,20815,0.56306,0.4271,0.00293,0.00692,0.9915,0.0085,0.47091,0.52909,0.01297,0.05213,0.06385,0.07254,0.07202,0.06231,0.05866,0.05237,0.05645,0.06471,0.07355,0.07668,0.06524,0.05313,0.04348,0.03791,0.03406,0.02364,0.02431
2006,1015,115388,0.78141,0.20483,0.00484,0.00892,0.97371,0.02629,0.48114,0.51886,0.01245,0.05027,0.06352,0.06482,0.07161,0.07473,0.07016,0.05793,0.06385,0.06831,0.07431,0.07253,0.06645,0.05079,0.04104,0.0352,0.02877,0.01904,0.0142
2006,1017,34945,0.60054,0.39302,0.00203,0.00441,0.98646,0.01354,0.47658,0.52342,0.01122,0.04767,0.06519,0.07297,0.06602,0.05675,0.05843,0.06009,0.06267,0.06899,0.07297,0.07237,0.06939,0.05572,0.04599,0.03792,0.03039,0.02232,0.02292
2006,1019,25466,0.9418,0.05144,0.00448,0.00228,0.98904,0.01096,0.49548,0.50452,0.011,0.04367,0.0609,0.06291,0.05965,0.04795,0.05325,0.05729,0.06546,0.06935,0.07606,0.07728,0.07787,0.06892,0.05686,0.04441,0.03208,0.01963,0.01547
2006,1021,42318,0.88775,0.10327,0.00435,0.00463,0.94695,0.05305,0.4936,0.5064,0.01413,0.05369,0.07021,0.07047,0.06853,0.05761,0.07068,0.06643,0.07004,0.07056,0.07323,0.06888,0.06316,0.05203,0.04119,0.03408,0.02422,0.01841,0.01245
2006,1023,14431,0.55748,0.4403,0.00139,0.00083,0.99453,0.00547,0.48327,0.51673,0.01171,0.04525,0.06167,0.07082,0.07027,0.05114,0.04774,0.05828,0.05689,0.07179,0.07789,0.07331,0.07158,0.06167,0.05128,0.04206,0.03292,0.02391,0.01982
2006,1025,26755,0.55489,0.43868,0.00363,0.0028,0.9911,0.0089,0.47434,0.52566,0.01181,0.0505,0.07415,0.07812,0.0764,0.05405,0.05356,0.05879,0.06309,0.07397,0.07382,0.06881,0.06541,0.0521,0.04474,0.0382,0.02609,0.01906,0.01734
2006,1027,14053,0.83946,0.15534,0.00342,0.00178,0.97481,0.02519,0.4873,0.5127,0.01288,0.04198,0.0666,0.06831,0.06696,0.05437,0.05437,0.05735,0.06781,0.07102,0.07287,0.06618,0.07031,0.05657,0.05145,0.04298,0.03387,0.02284,0.02128
2006,1029,14538,0.95563,0.03838,0.00344,0.00255,0.97991,0.02009,0.49869,0.50131,0.01183,0.04767,0.0661,0.07106,0.0703,0.05324,0.05991,0.05895,0.067,0.07484,0.07381,0.07229,0.0692,0.05716,0.04925,0.03838,0.0293,0.01479,0.01493
2006,1031,46228,0.78887,0.18013,0.01456,0.01644,0.95434,0.04566,0.49191,0.50809,0.01369,0.04999,0.06494,0.06803,0.06885,0.06178,0.06864,0.06262,0.06593,0.07219,0.07258,0.06609,0.0666,0.0501,0.04337,0.03876,0.02884,0.02012,0.01687
2006,1033,54413,0.82749,0.1636,0.00465,0.00426,0.98234,0.01766,0.48102,0.51898,0.01103,0.04591,0.06103,0.06631,0.0657,0.05625,0.05651,0.0567,0.06642,0.07311,0.07757,0.07129,0.06943,0.05747,0.04887,0.0401,0.03325,0.0252,0.01786
2006,1035,13603,0.53231,0.46291,0.00323,0.00154,0.98993,0.01007,0.48342,0.51658,0.01404,0.05043,0.0616,0.07594,0.07168,0.05322,0.05587,0.05286,0.05756,0.06491,0.0741,0.07395,0.07131,0.05903,0.05161,0.03734,0.03286,0.02595,0.01573
2006,1037,11451,0.66658,0.32512,0.00585,0.00245,0.98175,0.01825,0.49838,0.50162,0.0076,0.04323,0.05703,0.0682,0.06794,0.04768,0.04995,0.05414,0.06698,0.07405,0.08069,0.08191,0.07606,0.062,0.0489,0.04323,0.03353,0.02157,0.01528
2006,1039,37441,0.86397,0.12639,0.00609,0.00355,0.98774,0.01226,0.4815,0.5185,0.01242,0.05035,0.05913,0.06696,0.06666,0.05248,0.0566,0.05374,0.06132,0.06845,0.07599,0.07318,0.06728,0.05692,0.04987,0.04535,0.03344,0.02599,0.02388
2006,1041,13880,0.73746,0.24813,0.00411,0.0103,0.98833,0.01167,0.48206,0.51794,0.01088,0.05144,0.06484,0.07075,0.07241,0.05231,0.05303,0.05908,0.06146,0.06952,0.07522,0.07032,0.07089,0.0554,0.04337,0.03912,0.03264,0.02385,0.02349
2006,1043,79044,0.97772,0.01261,0.00587,0.0038,0.96445,0.03555,0.49584,0.50416,0.01283,0.04816,0.06481,0.06776,0.06815,0.0597,0.0627,0.06119,0.06625,0.07102,0.07622,0.06838,0.06801,0.05362,0.04792,0.03616,0.03053,0.02086,0.01571
2006,1045,49077,0.76741,0.21032,0.0077,0.01457,0.95568,0.04432,0.49644,0.50356,0.01479,0.05864,0.06901,0.06747,0.06753,0.07123,0.07502,0.0672,0.06337,0.06608,0.07403,0.06514,0.06021,0.04689,0.04301,0.03317,0.02692,0.01677,0.01351
2006,1047,44323,0.31539,0.67897,0.00205,0.00359,0.99323,0.00677,0.46051,0.53949,0.01512,0.0569,0.07326,0.0766,0.08055,0.06514,0.05638,0.05437,0.05731,0.06877,0.0761,0.07276,0.0632,0.04785,0.04106,0.03427,0.02579,0.01922,0.01536
2006,1049,68495,0.95227,0.01921,0.01952,0.00899,0.89135,0.10865,0.49312,0.50688,0.01488,0.05887,0.06916,0.07238,0.06709,0.05449,0.06919,0.06593,0.07071,0.07038,0.07142,0.0646,0.06335,0.05085,0.04333,0.03489,0.02632,0.01764,0.01453
2006,1051,75246,0.77996,0.20861,0.00427,0.00716,0.97844,0.02156,0.49503,0.50497,0.0133,0.04965,0.06509,0.07029,0.07507,0.06325,0.06545,0.06976,0.07749,0.08048,0.07967,0.07107,0.06124,0.04683,0.03714,0.02782,0.01997,0.01434,0.01207
2006,1053,37673,0.64646,0.3145,0.03573,0.00332,0.98296,0.01704,0.51021,0.48979,0.01287,0.05089,0.0614,0.06641,0.06769,0.0627,0.06498,0.06716,0.06684,0.07162,0.07536,0.06949,0.06551,0.05359,0.04582,0.03557,0.02832,0.01818,0.01561
2006,1055,103528,0.83421,0.15263,0.00486,0.00831,0.97246,0.02754,0.48192,0.51808,0.01272,0.04719,0.06513,0.06576,0.06878,0.05885,0.06038,0.06096,0.06618,0.06888,0.07422,0.07094,0.07197,0.05282,0.04439,0.03725,0.03217,0.02424,0.01716
2006,1057,17767,0.87589,0.11904,0.00287,0.0022,0.98897,0.01103,0.4913,0.5087,0.01064,0.0439,0.06411,0.06816,0.06951,0.05634,0.05184,0.05679,0.06096,0.07036,0.07272,0.07187,0.07221,0.05893,0.05364,0.04199,0.03343,0.02263,0.01998
2006,1059,31134,0.94366,0.0424,0.01054,0.0034,0.88549,0.11451,0.49794,0.50206,0.01667,0.05258,0.06478,0.06841,0.0696,0.05762,0.06633,0.0678,0.06594,0.07002,0.0705,0.06356,0.06286,0.05181,0.04577,0.03822,0.02994,0.02168,0.0159
