year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2009,30,983982,0.91528,0.00703,0.06945,0.00823,0.97133,0.02867,0.5019,0.4981,0.01241,0.05025,0.06141,0.06254,0.06923,0.06868,0.06396,0.05847,0.05683,0.05895,0.07441,0.07983,0.07583,0.06093,0.04598,0.03389,0.02602,0.02038,0.01999
2009,31,1812683,0.91374,0.05208,0.0139,0.02028,0.91125,0.08875,0.49599,0.50401,0.01446,0.05774,0.06994,0.06759,0.07183,0.07144,0.0696,0.06311,0.0611,0.06127,0.07233,0.07094,0.06374,0.05024,0.03709,0.02983,0.02555,0.02088,0.02133
2009,32,2684665,0.80036,0.09365,0.01822,0.08777,0.73801,0.26199,0.50548,0.49452,0.01387,0.05708,0.0675,0.06809,0.06789,0.06554,0.07444,0.07026,0.07273,0.07107,0.0721,0.06736,0.06049,0.05417,0.04155,0.02984,0.02101,0.0142,0.01081
2009,33,1316102,0.95812,0.01484,0.0035,0.02355,0.9724,0.0276,0.4933,0.5067,0.00982,0.0443,0.05891,0.0655,0.07231,0.06391,0.05489,0.05421,0.06497,0.07547,0.08713,0.08413,0.07153,0.05976,0.04199,0.02974,0.02407,0.01901,0.01836
2009,34,8755602,0.75563,0.15116,0.0063,0.0869,0.82687,0.17313,0.48679,0.51321,0.01214,0.04968,0.06459,0.06721,0.06875,0.06087,0.06308,0.06297,0.06885,0.07513,0.0808,0.07573,0.06327,0.05289,0.03921,0.02941,0.02489,0.02053,0.02
2009,35,2036802,0.84731,0.02763,0.10693,0.01813,0.53969,0.46031,0.4937,0.5063,0.01436,0.05723,0.06872,0.06889,0.074,0.06925,0.0683,0.06036,0.06078,0.06175,0.0718,0.07148,0.06612,0.05626,0.04183,0.03172,0.02443,0.01744,0.01529
2009,36,19307066,0.72886,0.18122,0.0107,0.07922,0.82602,0.17398,0.48378,0.51622,0.01227,0.04767,0.06017,0.06331,0.07152,0.07193,0.07112,0.0654,0.06655,0.07092,0.07613,0.07249,0.06316,0.05308,0.03922,0.03015,0.02472,0.02031,0.01986
2009,37,9449566,0.73437,0.22488,0.01618,0.02456,0.91845,0.08155,0.48712,0.51288,0.01323,0.05386,0.06671,0.06611,0.0702,0.06886,0.06566,0.06526,0.07103,0.0704,0.07388,0.06982,0.06253,0.05474,0.04125,0.03066,0.02328,0.01736,0.01514
2009,38,664968,0.91585,0.01503,0.05792,0.0112,0.98004,0.01996,0.50423,0.49577,0.01348,0.05208,0.05908,0.06009,0.07227,0.08841,0.07156,0.05962,0.05563,0.05783,0.07123,0.07504,0.06708,0.05138,0.03803,0.03156,0.0277,0.02333,0.02461
2009,39,11528896,0.84793,0.13023,0.00331,0.01852,0.97011,0.02989,0.48807,0.51193,0.01235,0.05039,0.06519,0.06754,0.07232,0.0658,0.06323,0.05913,0.06384,0.06681,0.07533,0.07655,0.06699,0.05506,0.04082,0.03201,0.02584,0.02122,0.01956
2009,40,3717572,0.79266,0.08447,0.10224,0.02063,0.91411,0.08589,0.49482,0.50518,0.01429,0.05636,0.06859,0.06748,0.07159,0.07208,0.07086,0.06316,0.0626,0.06145,0.0713,0.07032,0.06213,0.0534,0.04192,0.03227,0.02527,0.01849,0.01645
2009,41,3808600,0.90908,0.02423,0.02088,0.04581,0.88494,0.11506,0.49504,0.50496,0.01226,0.0501,0.06199,0.06355,0.06755,0.06641,0.0697,0.06692,0.06682,0.06453,0.07007,0.07273,0.07107,0.05905,0.04294,0.03077,0.02393,0.01956,0.02004
2009,42,12666858,0.84932,0.11781,0.00359,0.02928,0.94523,0.05477,0.48708,0.51292,0.01139,0.04626,0.05943,0.06292,0.07237,0.06794,0.06157,0.05675,0.06191,0.06815,0.0763,0.07714,0.06799,0.0562,0.04275,0.03352,0.02896,0.02482,0.02364
2009,44,1053646,0.87805,0.07908,0.00967,0.03319,0.87865,0.12135,0.48297,0.51703,0.01047,0.04432,0.0577,0.06124,0.07776,0.07714,0.0621,0.0581,0.0626,0.07048,0.07784,0.07655,0.06541,0.05485,0.03952,0.02931,0.02562,0.02397,0.02501
2009,45,4589872,0.69169,0.28771,0.00566,0.01494,0.9508,0.0492,0.48647,0.51353,0.01326,0.05262,0.06418,0.06436,0.07258,0.07114,0.06639,0.06147,0.06576,0.06675,0.07269,0.07044,0.06523,0.05872,0.0454,0.03276,0.02414,0.0171,0.01502
2009,46,807067,0.87915,0.01579,0.09421,0.01085,0.9731,0.0269,0.50042,0.49958,0.01463,0.05812,0.06767,0.0665,0.07214,0.07158,0.06798,0.05989,0.05676,0.05942,0.07242,0.07274,0.06572,0.05151,0.03878,0.03141,0.02697,0.0223,0.02346
2009,47,6306019,0.80664,0.17248,0.00442,0.01646,0.95582,0.04418,0.48751,0.51249,0.0127,0.05187,0.06527,0.06624,0.06949,0.06684,0.06679,0.06354,0.06833,0.06851,0.07426,0.07203,0.06473,0.05661,0.04335,0.03215,0.02427,0.01758,0.01545
2009,48,24801761,0.82199,0.12504,0.01056,0.04241,0.62745,0.37255,0.496,0.504,0.01554,0.06224,0.07615,0.07464,0.07558,0.07249,0.07426,0.06952,0.0711,0.06768,0.071,0.06615,0.05582,0.04531,0.03316,0.02459,0.01901,0.0138,0.01197
2009,49,2723421,0.93523,0.01493,0.01638,0.03346,0.87237,0.12763,0.50228,0.49772,0.01956,0.07631,0.09019,0.08185,0.0808,0.08355,0.08401,0.07779,0.06407,0.05527,0.0573,0.05504,0.04749,0.0374,0.02817,0.02112,0.01654,0.01247,0.01107
2009,50,624817,0.96787,0.0134,0.00496,0.01377,0.98516,0.01484,0.49245,0.50755,0.00968,0.04155,0.05563,0.06118,0.0749,0.07008,0.05621,0.05402,0.06026,0.06822,0.08158,0.08382,0.07645,0.06347,0.04524,0.03181,0.02547,0.02032,0.02011
2009,51,7925937,0.72953,0.20487,0.00562,0.05998,0.92336,0.07664,0.49055,0.50945,0.01263,0.05152,0.06372,0.06434,0.06983,0.07169,0.07038,0.06492,0.06906,0.07216,0.07817,0.07375,0.06335,0.05376,0.03922,0.02834,0.02177,0.01638,0.01502
2009,53,6667426,0.84664,0.04589,0.02171,0.08577,0.89054,0.10946,0.49847,0.50153,0.01347,0.05205,0.06382,0.06537,0.06984,0.06938,0.07208,0.0664,0.06838,0.06847,0.07463,0.07376,0.0666,0.05477,0.03887,0.02718,0.02109,0.01664,0.0172
2009,54,1847775,0.9519,0.03814,0.00231,0.00766,0.98807,0.01193,0.49267,0.50733,0.01138,0.0452,0.05747,0.05892,0.06562,0.06288,0.05976,0.05991,0.06376,0.06565,0.07263,0.07759,0.07484,0.06475,0.04871,0.0388,0.02962,0.02334,0.01915
2009,55,5669264,0.89522,0.06867,0.01167,0.02444,0.94255,0.05745,0.49621,0.50379,0.01249,0.05072,0.06492,0.06642,0.07142,0.06849,0.06509,0.0608,0.06211,0.06826,0.07837,0.07602,0.06664,0.05279,0.03903,0.03024,0.02507,0.02058,0.02053
2009,56,559851,0.94926,0.01274,0.02799,0.01002,0.91289,0.08711,0.5105,0.4895,0.0146,0.05681,0.06545,0.0639,0.06977,0.07313,0.07362,0.06251,0.06067,0.05917,0.07233,0.07867,0.0716,0.05521,0.03972,0.02915,0.02198,0.01668,0.01502
