year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2014,1,4843737,0.70525,0.27173,0.00744,0.01558,0.95987,0.04013,0.48475,0.51525,0.01204,0.04859,0.06325,0.06481,0.06575,0.07322,0.06543,0.06358,0.06043,0.06435,0.06437,0.07117,0.06915,0.06068,0.05165,0.03799,0.0275,0.01879,0.01725
2014,2,737075,0.70183,0.04743,0.17038,0.08036,0.93338,0.06662,0.52368,0.47632,0.01545,0.05983,0.0703,0.06774,0.06514,0.08198,0.08273,0.07582,0.06258,0.06133,0.06227,0.0721,0.07011,0.05764,0.03958,0.0244,0.01416,0.00904,0.00781
2014,4,6732873,0.84944,0.05351,0.05702,0.04004,0.69429,0.30571,0.49716,0.50284,0.01282,0.05182,0.06842,0.06782,0.06767,0.07341,0.0678,0.06681,0.0617,0.06243,0.06031,0.06403,0.0613,0.05615,0.05182,0.03999,0.02824,0.01924,0.01821
2014,5,2968759,0.80894,0.16133,0.01052,0.0192,0.93005,0.06995,0.4911,0.5089,0.01279,0.05161,0.06706,0.0667,0.06635,0.0717,0.06495,0.06513,0.06068,0.06206,0.06145,0.06837,0.06545,0.05884,0.05159,0.03925,0.02797,0.01939,0.01866
2014,6,38586706,0.74976,0.07241,0.0198,0.15803,0.61614,0.38386,0.49667,0.50333,0.01294,0.05201,0.06613,0.06542,0.06784,0.0756,0.07537,0.07254,0.06606,0.06699,0.06622,0.06833,0.06315,0.05316,0.04272,0.03005,0.02176,0.01607,0.01765
2014,8,5352637,0.8923,0.05134,0.01881,0.03754,0.78863,0.21137,0.50201,0.49799,0.01226,0.05023,0.06655,0.06629,0.06387,0.07029,0.07479,0.0748,0.06776,0.06771,0.06423,0.06957,0.06707,0.05829,0.04587,0.03034,0.02046,0.01453,0.01509
2014,9,3595697,0.8238,0.12213,0.00623,0.04784,0.85093,0.14907,0.48765,0.51235,0.0101,0.04232,0.05842,0.06359,0.07013,0.06792,0.0613,0.06056,0.05772,0.06405,0.07272,0.07914,0.0746,0.06083,0.04972,0.0361,0.02537,0.02015,0.02526
2014,10,933131,0.71801,0.23418,0.00717,0.04064,0.91273,0.08727,0.48405,0.51595,0.01171,0.04756,0.0607,0.06122,0.06394,0.06908,0.06832,0.06318,0.05732,0.06085,0.06585,0.07278,0.07019,0.06224,0.05604,0.04147,0.02849,0.01991,0.01915
2014,11,663603,0.44457,0.50346,0.00722,0.04474,0.89554,0.10446,0.47501,0.52499,0.0143,0.05062,0.04679,0.0393,0.056,0.08484,0.12238,0.10985,0.07654,0.06281,0.05693,0.05866,0.0553,0.04908,0.0391,0.02718,0.01904,0.01406,0.01723
2014,12,19853880,0.78905,0.17423,0.00547,0.03125,0.75926,0.24074,0.48895,0.51105,0.011,0.04373,0.05657,0.05729,0.0591,0.06636,0.06523,0.06218,0.05858,0.06345,0.06574,0.07187,0.06753,0.06141,0.05787,0.04654,0.03475,0.02516,0.02563
2014,13,10071204,0.62829,0.32448,0.00561,0.04163,0.90958,0.09042,0.48742,0.51258,0.01279,0.05259,0.06976,0.07052,0.0692,0.07273,0.06882,0.06808,0.06554,0.07022,0.06866,0.07011,0.06337,0.05367,0.04491,0.03134,0.02092,0.01385,0.01294
2014,15,1415335,0.25106,0.02856,0.00456,0.71582,0.90331,0.09669,0.50241,0.49759,0.01328,0.05255,0.06048,0.05782,0.05541,0.07206,0.07307,0.07065,0.06249,0.06185,0.06199,0.06638,0.06681,0.0628,0.05334,0.03686,0.02507,0.02059,0.02647
2014,16,1632248,0.95093,0.01104,0.01982,0.01821,0.87974,0.12026,0.50104,0.49896,0.01369,0.05621,0.0756,0.07508,0.07089,0.06928,0.06539,0.066,0.06259,0.05973,0.05787,0.06401,0.0636,0.0582,0.04876,0.03571,0.02433,0.01654,0.01651
2014,17,12885092,0.78323,0.15306,0.00682,0.0569,0.8351,0.1649,0.49085,0.50915,0.01218,0.04942,0.06437,0.06615,0.06681,0.07042,0.06959,0.06958,0.06434,0.06533,0.06573,0.07111,0.06804,0.05729,0.04527,0.03283,0.02387,0.01765,0.02
2014,18,6596019,0.86967,0.10285,0.00467,0.02282,0.93506,0.06494,0.49263,0.50737,0.01258,0.0511,0.06684,0.06827,0.0691,0.07422,0.064,0.06416,0.06114,0.0636,0.06387,0.07083,0.06858,0.0589,0.04725,0.03411,0.02452,0.01778,0.01915
2014,19,3110643,0.92808,0.0406,0.0056,0.02573,0.94429,0.05571,0.4966,0.5034,0.01264,0.05056,0.06643,0.06537,0.06879,0.07521,0.06162,0.0644,0.05881,0.05789,0.06038,0.06987,0.06924,0.06135,0.04805,0.03525,0.0275,0.02126,0.02537
2014,20,2901861,0.88313,0.07074,0.01452,0.03161,0.88665,0.11335,0.49797,0.50203,0.01348,0.05521,0.07037,0.0692,0.06887,0.07593,0.06594,0.06719,0.06029,0.05859,0.05872,0.06836,0.06703,0.05791,0.04532,0.03243,0.02426,0.01904,0.02185
2014,21,4416992,0.8936,0.08755,0.00306,0.01579,0.96598,0.03402,0.49255,0.50745,0.01254,0.04997,0.06415,0.06437,0.06443,0.07194,0.06404,0.06453,0.0622,0.06479,0.06587,0.07224,0.06958,0.06112,0.05076,0.03643,0.02586,0.01783,0.01734
2014,22,4645938,0.64122,0.33142,0.00836,0.01901,0.95222,0.04778,0.48937,0.51063,0.01369,0.05292,0.06755,0.06618,0.06444,0.07524,0.07334,0.07084,0.06143,0.05998,0.06216,0.06944,0.06795,0.05826,0.04664,0.03337,0.02378,0.01677,0.01601
