year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2016,1001,55302,0.78343,0.19739,0.00467,0.01452,0.97344,0.02656,0.48821,0.51179,0.01195,0.04582,0.06524,0.07181,0.06962,0.06087,0.06446,0.06266,0.06432,0.06895,0.07153,0.07211,0.06824,0.05607,0.04788,0.03794,0.02805,0.01866,0.01382
2016,1003,207787,0.88389,0.09546,0.00855,0.0121,0.95579,0.04421,0.48641,0.51359,0.01099,0.04539,0.06006,0.06327,0.0602,0.05317,0.05754,0.05645,0.06054,0.0606,0.06612,0.06931,0.07222,0.06915,0.06729,0.05077,0.03537,0.02218,0.0194
2016,1005,25828,0.50105,0.48641,0.00647,0.00608,0.95683,0.04317,0.52799,0.47201,0.0108,0.0434,0.06164,0.05986,0.0561,0.06446,0.07074,0.06961,0.06102,0.06083,0.06357,0.06892,0.06381,0.06416,0.06226,0.04809,0.03032,0.02145,0.01897
2016,1007,22590,0.77247,0.22027,0.00372,0.00354,0.97548,0.02452,0.53448,0.46552,0.01297,0.04413,0.05578,0.05697,0.05786,0.06206,0.07649,0.071,0.0668,0.06768,0.07331,0.07574,0.06507,0.05848,0.05458,0.03803,0.02935,0.01784,0.01585
2016,1009,57487,0.97081,0.01826,0.0064,0.00452,0.91047,0.08953,0.49225,0.50775,0.01164,0.04775,0.06483,0.0664,0.06426,0.05721,0.0596,0.05723,0.06128,0.06327,0.06915,0.06946,0.0669,0.064,0.06036,0.04608,0.03154,0.02127,0.01778
2016,1011,10397,0.26835,0.71271,0.00914,0.00981,0.92652,0.07348,0.54362,0.45638,0.01395,0.0454,0.06156,0.05328,0.05242,0.06454,0.07271,0.07791,0.06511,0.06396,0.06425,0.06858,0.07473,0.06521,0.05425,0.03636,0.02732,0.01981,0.01866
2016,1013,20040,0.53184,0.4494,0.00379,0.01497,0.98663,0.01337,0.46547,0.53453,0.01143,0.04651,0.06687,0.06248,0.06163,0.05968,0.06063,0.05798,0.06183,0.05464,0.05893,0.06312,0.07126,0.07221,0.05928,0.04561,0.03343,0.025,0.0275
2016,1015,115036,0.76605,0.21634,0.00538,0.01223,0.96339,0.03661,0.48091,0.51909,0.01185,0.04589,0.05965,0.06222,0.06659,0.06497,0.07165,0.06082,0.06111,0.05825,0.06289,0.06695,0.07159,0.06701,0.05906,0.04123,0.02978,0.02052,0.01797
2016,1017,33742,0.57987,0.40386,0.00308,0.01319,0.97765,0.02235,0.4794,0.5206,0.01123,0.0481,0.05738,0.05631,0.05776,0.06363,0.0647,0.05533,0.05557,0.05915,0.06562,0.07208,0.07513,0.06932,0.0631,0.04774,0.03263,0.02335,0.02187
2016,1019,25769,0.94195,0.04754,0.0066,0.00392,0.98483,0.01517,0.49629,0.50371,0.009,0.03923,0.05413,0.0565,0.06027,0.05173,0.05553,0.04447,0.05173,0.06069,0.06725,0.07381,0.0787,0.07474,0.07843,0.05759,0.04094,0.0255,0.01975
2016,1021,43854,0.8806,0.10745,0.00504,0.00691,0.92413,0.07587,0.49054,0.50946,0.01245,0.05112,0.06891,0.06809,0.06257,0.05974,0.06282,0.05979,0.06572,0.06186,0.06617,0.06725,0.07108,0.06428,0.05477,0.04029,0.02807,0.01863,0.01637
2016,1023,13049,0.57552,0.4208,0.00207,0.00161,0.99042,0.00958,0.4759,0.5241,0.01104,0.04161,0.0518,0.05993,0.06,0.05571,0.0505,0.04889,0.05203,0.05832,0.06253,0.07518,0.07955,0.07081,0.06897,0.05878,0.04092,0.02659,0.02682
2016,1025,24342,0.54157,0.44877,0.00472,0.00493,0.9862,0.0138,0.47268,0.52732,0.01064,0.04572,0.05591,0.06384,0.06766,0.06532,0.05488,0.04938,0.06125,0.05764,0.06495,0.07267,0.07423,0.06614,0.05821,0.04687,0.03722,0.02494,0.02251
2016,1027,13393,0.84201,0.14978,0.0056,0.00261,0.97028,0.02972,0.48988,0.51012,0.01008,0.0445,0.05607,0.05645,0.06638,0.05816,0.0566,0.05197,0.05675,0.05988,0.06645,0.07594,0.07384,0.06556,0.06668,0.04898,0.03756,0.02524,0.02292
2016,1029,14871,0.95542,0.03719,0.00464,0.00276,0.97599,0.02401,0.49654,0.50346,0.01116,0.04781,0.06267,0.06698,0.06308,0.05427,0.05696,0.05588,0.0542,0.06509,0.06765,0.07054,0.07108,0.06563,0.06281,0.0468,0.0349,0.01997,0.02253
2016,1031,51281,0.77666,0.1852,0.01613,0.02202,0.93025,0.06975,0.4927,0.5073,0.0131,0.04941,0.06525,0.06704,0.06659,0.0592,0.06301,0.06291,0.0632,0.06661,0.06763,0.06605,0.06583,0.05944,0.05599,0.04058,0.02892,0.02124,0.018
2016,1033,54483,0.82044,0.16592,0.00642,0.00721,0.97403,0.02597,0.48208,0.51792,0.0111,0.04523,0.05947,0.05785,0.05974,0.05694,0.06501,0.05798,0.05734,0.05879,0.06598,0.0716,0.07213,0.06738,0.06424,0.04658,0.03548,0.0245,0.02265
2016,1035,12495,0.51421,0.47915,0.00408,0.00256,0.98063,0.01937,0.47859,0.52141,0.0112,0.0477,0.05738,0.0589,0.05922,0.05874,0.05674,0.04794,0.05266,0.0549,0.05898,0.06819,0.07739,0.07403,0.06939,0.05698,0.03834,0.02505,0.02625
2016,1037,10812,0.6736,0.31696,0.0062,0.00324,0.97808,0.02192,0.50555,0.49445,0.00758,0.03653,0.04384,0.04782,0.05133,0.05577,0.05013,0.04976,0.04856,0.06114,0.07455,0.07936,0.08851,0.08657,0.07482,0.05707,0.03653,0.02506,0.02506
2016,1039,37400,0.85615,0.13217,0.00663,0.00505,0.9835,0.0165,0.48283,0.51717,0.01222,0.0465,0.06061,0.06294,0.05797,0.05337,0.06061,0.0554,0.05604,0.05623,0.06016,0.07,0.07575,0.06888,0.06332,0.04909,0.03604,0.02845,0.02642
2016,1041,13911,0.73517,0.24549,0.00589,0.01344,0.98038,0.01962,0.4871,0.5129,0.01078,0.04759,0.06542,0.06599,0.0611,0.05873,0.05923,0.05456,0.05621,0.06002,0.06168,0.07167,0.07476,0.06764,0.06664,0.04414,0.03062,0.02013,0.02308
2016,1043,82434,0.97056,0.01493,0.00694,0.00757,0.95667,0.04333,0.49368,0.50632,0.01206,0.04873,0.06252,0.06312,0.06069,0.05671,0.06651,0.05965,0.05995,0.0617,0.06352,0.06976,0.06979,0.06439,0.06112,0.04556,0.03456,0.02186,0.0178
2016,1045,49476,0.76069,0.21243,0.00897,0.01791,0.9368,0.0632,0.49379,0.50621,0.0133,0.05445,0.06375,0.06152,0.06142,0.06658,0.07438,0.06979,0.06154,0.05768,0.06082,0.06411,0.06896,0.06047,0.05265,0.04101,0.02951,0.02078,0.01726
2016,1047,40105,0.28221,0.70874,0.00284,0.00621,0.98983,0.01017,0.46144,0.53856,0.01267,0.04992,0.06977,0.0679,0.07221,0.06483,0.06144,0.05603,0.05663,0.05458,0.05453,0.068,0.07503,0.0681,0.05885,0.04122,0.02952,0.02055,0.01825
2016,1049,71116,0.94508,0.02061,0.02282,0.01149,0.85846,0.14154,0.49536,0.50464,0.01237,0.04898,0.06897,0.07081,0.06678,0.05941,0.06142,0.05679,0.06356,0.06349,0.06696,0.06665,0.06665,0.0611,0.05852,0.04185,0.02943,0.019,0.01725
2016,1051,81258,0.76807,0.21689,0.00485,0.01019,0.97204,0.02796,0.48502,0.51498,0.01116,0.04704,0.0606,0.0646,0.06248,0.06558,0.07324,0.06601,0.06654,0.06799,0.06905,0.07154,0.06889,0.06013,0.05131,0.03913,0.02534,0.01567,0.01371
