year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
1991,1001,35010,0.79837,0.19577,0.00226,0.0036,0.99352,0.00648,0.48626,0.51374,0.01591,0.06164,0.07918,0.08395,0.08023,0.06535,0.07546,0.08383,0.07995,0.07701,0.05933,0.0543,0.04613,0.03887,0.03245,0.02516,0.01934,0.01288,0.00903
1991,1003,102420,0.86576,0.12531,0.00654,0.00239,0.98954,0.01046,0.48637,0.51363,0.01392,0.05434,0.06892,0.0741,0.07008,0.05792,0.06791,0.07675,0.07618,0.07342,0.05901,0.05181,0.04982,0.05325,0.05131,0.04071,0.02997,0.01836,0.0122
1991,1005,26506,0.54939,0.44733,0.00174,0.00155,0.99566,0.00434,0.48702,0.51298,0.01524,0.05795,0.07904,0.08025,0.07813,0.06663,0.07519,0.07429,0.07708,0.07417,0.05093,0.04324,0.04233,0.04403,0.04233,0.03629,0.03037,0.01917,0.01336
1991,1007,17071,0.78859,0.21042,0.00059,0.00041,0.99789,0.00211,0.49159,0.50841,0.01593,0.0553,0.07627,0.08201,0.08295,0.07662,0.07311,0.0775,0.07399,0.07158,0.0608,0.04511,0.04276,0.04218,0.03673,0.029,0.02782,0.01646,0.01388
1991,1009,40190,0.98248,0.01339,0.00341,0.00072,0.99181,0.00819,0.48841,0.51159,0.01438,0.053,0.06661,0.073,0.0728,0.07066,0.07268,0.07868,0.07636,0.07569,0.06327,0.05618,0.04897,0.04655,0.04028,0.03454,0.02764,0.01777,0.01092
1991,1011,11188,0.27583,0.72301,0.00072,0.00045,0.99491,0.00509,0.49356,0.50644,0.01832,0.0657,0.08018,0.08304,0.07615,0.06739,0.0758,0.07919,0.07749,0.06123,0.04818,0.03933,0.03808,0.03709,0.0396,0.03897,0.03522,0.02226,0.0168
1991,1013,21755,0.59729,0.40152,0.0006,0.0006,0.99756,0.00244,0.46688,0.53312,0.0154,0.05966,0.08435,0.08416,0.07966,0.0564,0.06215,0.0724,0.06969,0.06353,0.0501,0.04376,0.04325,0.04735,0.04367,0.04353,0.03654,0.02501,0.0194
1991,1015,115247,0.80464,0.18533,0.00272,0.00731,0.98955,0.01045,0.48213,0.51787,0.01325,0.05158,0.06614,0.07265,0.08111,0.08705,0.07468,0.0808,0.07739,0.07284,0.05616,0.04848,0.04624,0.04573,0.04146,0.03342,0.02509,0.01531,0.01062
1991,1017,36913,0.63831,0.36077,0.00062,0.0003,0.99716,0.00284,0.47105,0.52895,0.01455,0.05283,0.06897,0.07396,0.07699,0.07065,0.06794,0.07212,0.07068,0.068,0.0544,0.04662,0.04773,0.04654,0.04711,0.04353,0.0373,0.02435,0.01571
1991,1019,19876,0.93268,0.06445,0.00191,0.00096,0.99733,0.00267,0.49079,0.50921,0.01162,0.04659,0.06068,0.07149,0.07215,0.06832,0.06631,0.07557,0.07235,0.07592,0.06093,0.05776,0.05529,0.05378,0.05016,0.04136,0.03049,0.01821,0.01102
1991,1021,33200,0.88485,0.11232,0.00181,0.00102,0.99611,0.00389,0.48611,0.51389,0.01431,0.05361,0.07048,0.07855,0.07325,0.06892,0.07154,0.07979,0.07422,0.07148,0.05943,0.05117,0.05042,0.04434,0.04235,0.03506,0.02976,0.01825,0.01307
1991,1023,16044,0.55803,0.44166,0.00025,6e-05,0.99763,0.00237,0.47307,0.52693,0.0144,0.0574,0.07292,0.0857,0.08763,0.06301,0.06725,0.07062,0.07049,0.06869,0.05946,0.05011,0.04712,0.04525,0.04351,0.03185,0.02855,0.01995,0.01608
1991,1025,27391,0.5711,0.4266,0.00117,0.00113,0.99668,0.00332,0.47731,0.52269,0.01522,0.05845,0.07981,0.0878,0.08707,0.06882,0.07064,0.07429,0.0701,0.06575,0.05542,0.04994,0.04469,0.04195,0.03738,0.03293,0.02742,0.01855,0.01376
1991,1027,13314,0.83619,0.16261,0.00083,0.00038,0.99812,0.00188,0.48175,0.51825,0.01314,0.04837,0.06467,0.07331,0.07624,0.0709,0.06647,0.07068,0.06572,0.07015,0.05881,0.05348,0.04942,0.04995,0.04439,0.04191,0.03748,0.02456,0.02035
1991,1029,12684,0.95372,0.0447,0.00118,0.00039,0.99724,0.00276,0.49322,0.50678,0.01537,0.05211,0.06859,0.07395,0.07395,0.0719,0.07411,0.07742,0.07182,0.07064,0.06481,0.05196,0.04951,0.04857,0.03958,0.03832,0.02696,0.0164,0.01403
1991,1031,40577,0.81327,0.17404,0.00449,0.00821,0.98861,0.01139,0.48801,0.51199,0.01432,0.05328,0.06523,0.07393,0.0745,0.07179,0.07667,0.07753,0.07549,0.07684,0.06023,0.0523,0.04865,0.04552,0.04121,0.03485,0.02765,0.01666,0.01336
1991,1033,52557,0.82963,0.16588,0.00272,0.00177,0.9965,0.0035,0.4794,0.5206,0.01381,0.05202,0.06536,0.06926,0.06633,0.06815,0.07173,0.07702,0.07419,0.07343,0.06144,0.0551,0.05257,0.05168,0.04913,0.04026,0.02888,0.01724,0.01241
1991,1035,14331,0.57644,0.42181,0.00133,0.00042,0.99609,0.00391,0.47163,0.52837,0.01423,0.05492,0.07473,0.08283,0.07529,0.06064,0.06524,0.07159,0.07041,0.06357,0.05296,0.04494,0.04571,0.05136,0.04864,0.04291,0.03622,0.02547,0.01835
1991,1037,11170,0.65658,0.34199,0.00134,9e-05,0.99875,0.00125,0.49087,0.50913,0.01549,0.0564,0.06902,0.0718,0.07583,0.07073,0.07261,0.07708,0.07198,0.06356,0.05801,0.05049,0.05228,0.05237,0.04476,0.03671,0.0291,0.01898,0.0128
1991,1039,36620,0.86748,0.12949,0.00194,0.00109,0.99675,0.00325,0.47351,0.52649,0.01387,0.05055,0.06712,0.07376,0.07127,0.0621,0.06625,0.07247,0.06805,0.07004,0.0553,0.05216,0.05153,0.05281,0.04989,0.04443,0.03719,0.02441,0.01679
1991,1041,13552,0.741,0.25797,0.00081,0.00022,0.9983,0.0017,0.47277,0.52723,0.01306,0.05379,0.07032,0.07608,0.07748,0.06191,0.06523,0.06767,0.06752,0.06848,0.05394,0.04693,0.04737,0.0504,0.05136,0.04604,0.03837,0.02494,0.01911
1991,1043,68740,0.98777,0.00854,0.00211,0.00159,0.99555,0.00445,0.4865,0.5135,0.01301,0.053,0.06731,0.07127,0.07138,0.06986,0.07235,0.07796,0.07258,0.074,0.05973,0.05307,0.04942,0.05023,0.04502,0.03758,0.0303,0.01887,0.01306
1991,1045,49835,0.79741,0.18254,0.00472,0.01533,0.97636,0.02364,0.50621,0.49379,0.0178,0.06714,0.07565,0.07236,0.07376,0.09814,0.10517,0.08791,0.07312,0.06696,0.04958,0.04316,0.03847,0.03596,0.03168,0.02356,0.01756,0.01202,0.00999
1991,1047,47857,0.41158,0.58518,0.00056,0.00267,0.99789,0.00211,0.45575,0.54425,0.01686,0.06532,0.08392,0.08956,0.08812,0.06618,0.06785,0.07167,0.06875,0.06471,0.04825,0.04557,0.04162,0.04407,0.04104,0.03352,0.02925,0.01812,0.01563
1991,1049,55909,0.97104,0.01839,0.00921,0.00136,0.99503,0.00497,0.48277,0.51723,0.01307,0.0491,0.06772,0.07493,0.07298,0.069,0.0711,0.07868,0.07437,0.07464,0.06019,0.05232,0.04953,0.04815,0.04328,0.03733,0.03064,0.01932,0.01367
1991,1051,50732,0.77373,0.22093,0.00282,0.00252,0.99462,0.00538,0.50445,0.49555,0.01476,0.05452,0.07011,0.07376,0.07408,0.07516,0.08143,0.0877,0.08228,0.07709,0.0577,0.05168,0.04421,0.04102,0.03635,0.02931,0.02302,0.01449,0.01133
1991,1053,35786,0.68449,0.2843,0.02973,0.00148,0.99584,0.00416,0.4919,0.5081,0.01333,0.05259,0.06972,0.07799,0.08059,0.06718,0.07196,0.07774,0.07567,0.07137,0.05723,0.05212,0.04762,0.04717,0.04046,0.03499,0.02867,0.01934,0.01428
1991,1055,100365,0.85412,0.1393,0.0025,0.00408,0.99649,0.00351,0.4735,0.5265,0.01279,0.04824,0.06442,0.07133,0.07383,0.06787,0.06623,0.07469,0.07462,0.0746,0.05704,0.05198,0.04908,0.05183,0.0509,0.04378,0.03376,0.01986,0.01314
1991,1057,18168,0.87693,0.12225,0.00017,0.00066,0.99615,0.00385,0.47787,0.52213,0.01139,0.04893,0.06908,0.07508,0.07871,0.06374,0.06638,0.07244,0.0731,0.07056,0.05983,0.05251,0.04789,0.04789,0.04552,0.0393,0.03512,0.02548,0.01706
1991,1059,28126,0.95204,0.0453,0.00178,0.00089,0.99559,0.00441,0.47725,0.52275,0.01244,0.05173,0.06567,0.07178,0.06951,0.06841,0.06912,0.07523,0.07189,0.07058,0.05952,0.0555,0.05184,0.05223,0.04619,0.03975,0.03253,0.01998,0.01611
1991,1061,24183,0.87777,0.11764,0.00405,0.00054,0.99512,0.00488,0.48224,0.51776,0.0122,0.05094,0.065,0.07257,0.07452,0.065,0.06562,0.07083,0.07005,0.07071,0.05777,0.05516,0.05123,0.05314,0.04731,0.04263,0.03622,0.0234,0.01567
1991,1063,10257,0.1945,0.8055,0.0,0.0,0.99903,0.00097,0.45988,0.54012,0.01784,0.06152,0.09252,0.09779,0.08531,0.05772,0.06405,0.07,0.07127,0.05616,0.04436,0.04095,0.0427,0.04582,0.03685,0.03598,0.03266,0.02593,0.02057
1991,1065,15736,0.40417,0.59437,0.00114,0.00032,0.99689,0.00311,0.46632,0.53368,0.01633,0.06584,0.0835,0.09412,0.08433,0.06056,0.06844,0.07289,0.072,0.05745,0.04588,0.04353,0.03826,0.04417,0.04251,0.03533,0.03114,0.0237,0.02002
1991,1067,15684,0.65041,0.34844,0.00108,6e-05,0.99554,0.00446,0.47271,0.52729,0.01256,0.05445,0.06771,0.07938,0.07696,0.06414,0.06325,0.06912,0.07345,0.07167,0.05636,0.0496,0.04839,0.05024,0.04871,0.04074,0.03571,0.02289,0.01466
1991,1069,82640,0.75649,0.23429,0.00361,0.00561,0.99448,0.00552,0.47412,0.52588,0.01508,0.05902,0.07358,0.07748,0.07402,0.06643,0.07471,0.08258,0.07945,0.07516,0.05848,0.04845,0.04442,0.04437,0.04033,0.03362,0.02527,0.0163,0.01125
1991,1071,48595,0.93534,0.04132,0.02167,0.00167,0.99586,0.00414,0.48334,0.51666,0.01296,0.05046,0.06713,0.07676,0.07427,0.06861,0.07221,0.07787,0.07723,0.07746,0.0639,0.05735,0.05147,0.04692,0.04109,0.03354,0.02603,0.01473,0.01002
1991,1073,656878,0.63744,0.35558,0.00144,0.00554,0.99538,0.00462,0.46718,0.53282,0.01457,0.05522,0.06804,0.0699,0.06695,0.07294,0.07946,0.08488,0.08297,0.07437,0.05442,0.04632,0.04362,0.04647,0.04344,0.03549,0.0282,0.01846,0.01428
1991,1075,15717,0.87994,0.11936,0.00038,0.00032,0.99612,0.00388,0.47821,0.52179,0.0133,0.05052,0.06433,0.0747,0.07603,0.06725,0.07012,0.07323,0.0691,0.0712,0.05841,0.05389,0.04988,0.0495,0.04416,0.03856,0.03328,0.02456,0.01801
1991,1077,81176,0.89855,0.09681,0.00212,0.00251,0.99605,0.00395,0.4772,0.5228,0.01317,0.05069,0.06451,0.06695,0.07245,0.08212,0.07151,0.07767,0.07427,0.07204,0.06054,0.05252,0.04942,0.04872,0.04567,0.03787,0.02777,0.01925,0.01286
1991,1079,32178,0.78258,0.14967,0.06741,0.00034,0.9968,0.0032,0.49148,0.50852,0.01513,0.05737,0.07104,0.07894,0.07909,0.07835,0.07974,0.07828,0.07399,0.07098,0.0602,0.05131,0.04512,0.04335,0.03748,0.03089,0.02471,0.01398,0.01004
1991,1081,89508,0.74861,0.23135,0.00155,0.01848,0.99372,0.00628,0.49543,0.50457,0.01351,0.04938,0.0585,0.06088,0.10757,0.19016,0.08036,0.07328,0.06785,0.06202,0.04729,0.03891,0.0348,0.03119,0.02757,0.02163,0.01643,0.0108,0.00787
1991,1083,55654,0.86403,0.13016,0.00295,0.00286,0.99465,0.00535,0.49876,0.50124,0.01335,0.05514,0.06711,0.07079,0.06979,0.07832,0.08713,0.08982,0.07807,0.0766,0.05935,0.05277,0.04704,0.04111,0.03671,0.02911,0.02325,0.01434,0.01019
