year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
1999,1001,42963,0.81552,0.17548,0.00405,0.00496,0.9872,0.0128,0.48595,0.51405,0.01336,0.05635,0.08289,0.08486,0.07588,0.05414,0.06415,0.06936,0.09133,0.08365,0.06904,0.05872,0.05158,0.04311,0.0344,0.02632,0.01925,0.01187,0.00973
1999,1003,137555,0.88322,0.1066,0.00616,0.00402,0.98318,0.01682,0.4901,0.5099,0.01217,0.04945,0.06795,0.07183,0.06816,0.05064,0.0596,0.06371,0.07731,0.07903,0.07196,0.06506,0.05767,0.05072,0.04725,0.04106,0.03172,0.01953,0.01517
1999,1005,28866,0.52744,0.46633,0.0035,0.00274,0.98687,0.01313,0.51382,0.48618,0.01233,0.05006,0.07223,0.07403,0.07521,0.06648,0.07175,0.0689,0.08148,0.07614,0.06617,0.06388,0.04805,0.0396,0.03679,0.03364,0.02803,0.01788,0.01736
1999,1007,20560,0.77646,0.22247,0.00068,0.00039,0.99475,0.00525,0.51362,0.48638,0.01556,0.05379,0.07417,0.07048,0.06926,0.06819,0.07772,0.07733,0.07787,0.07636,0.06751,0.06085,0.05092,0.04339,0.03351,0.03035,0.02471,0.01226,0.01576
1999,1009,50237,0.98139,0.01246,0.00478,0.00137,0.95591,0.04409,0.49794,0.50206,0.01348,0.0546,0.07092,0.07148,0.06738,0.06015,0.06967,0.0718,0.07829,0.07455,0.06993,0.06487,0.05605,0.04869,0.03943,0.03412,0.02411,0.01718,0.0133
1999,1011,11755,0.25181,0.74624,0.00145,0.00051,0.98835,0.01165,0.51935,0.48065,0.01242,0.0524,0.07733,0.07614,0.0758,0.07044,0.07231,0.06499,0.07809,0.07818,0.06814,0.05708,0.04458,0.03854,0.03284,0.02773,0.0279,0.0222,0.02288
1999,1013,21605,0.58806,0.4106,0.00079,0.00056,0.99685,0.00315,0.46776,0.53224,0.01301,0.05119,0.07322,0.0798,0.0854,0.0554,0.05522,0.05605,0.06947,0.07332,0.07086,0.05975,0.05027,0.0443,0.0418,0.03999,0.0311,0.02611,0.02374
1999,1015,114910,0.80119,0.18796,0.00382,0.00702,0.98521,0.01479,0.47903,0.52097,0.01196,0.05017,0.06681,0.06694,0.07412,0.07288,0.06547,0.06587,0.07425,0.07785,0.07324,0.06606,0.05206,0.04571,0.04114,0.03618,0.02774,0.0176,0.01396
1999,1017,36527,0.61593,0.38276,0.00071,0.0006,0.99469,0.00531,0.47291,0.52709,0.01229,0.05385,0.07165,0.06768,0.06954,0.0602,0.06642,0.0645,0.06946,0.07162,0.06831,0.06387,0.05308,0.04506,0.04375,0.03882,0.03348,0.02478,0.02166
1999,1019,23605,0.93989,0.05719,0.00216,0.00076,0.99411,0.00589,0.49125,0.50875,0.01207,0.04664,0.063,0.06291,0.06054,0.05448,0.06583,0.06605,0.07138,0.07507,0.06918,0.07189,0.06355,0.05791,0.05262,0.0419,0.02919,0.01966,0.01614
1999,1021,38862,0.88889,0.10738,0.00219,0.00154,0.97841,0.02159,0.49269,0.50731,0.01245,0.05586,0.07228,0.07326,0.06945,0.06441,0.06955,0.06927,0.07596,0.07614,0.06809,0.06289,0.05404,0.04593,0.04053,0.03258,0.0262,0.01693,0.01418
1999,1023,15931,0.55383,0.4458,0.00025,0.00013,0.99674,0.00326,0.47097,0.52903,0.01255,0.05687,0.06848,0.07595,0.07501,0.05461,0.06164,0.05963,0.07106,0.07313,0.06917,0.0666,0.05944,0.05097,0.04162,0.03653,0.02988,0.01701,0.01984
1999,1025,27919,0.56252,0.43494,0.00125,0.00129,0.99538,0.00462,0.47351,0.52649,0.01422,0.06035,0.07919,0.07848,0.07969,0.05641,0.06393,0.06422,0.07378,0.07464,0.06458,0.05838,0.05186,0.04621,0.03944,0.03277,0.02464,0.01977,0.01741
1999,1027,14174,0.83893,0.15931,0.00134,0.00042,0.99203,0.00797,0.48631,0.51369,0.01171,0.04946,0.06505,0.06822,0.06999,0.05595,0.06427,0.06279,0.07359,0.07246,0.06597,0.06477,0.05503,0.05327,0.04536,0.04163,0.03238,0.02399,0.02413
1999,1029,14039,0.96075,0.03761,0.00114,0.0005,0.99138,0.00862,0.49804,0.50196,0.01339,0.04772,0.07023,0.06966,0.07009,0.05577,0.06703,0.07087,0.07885,0.07087,0.07301,0.06738,0.05884,0.05,0.04352,0.03405,0.02486,0.01945,0.01439
1999,1031,43667,0.79227,0.18714,0.0095,0.01108,0.97557,0.02443,0.48945,0.51055,0.0131,0.04917,0.06763,0.07259,0.07253,0.06282,0.06891,0.06364,0.07541,0.07667,0.07019,0.06621,0.05322,0.04736,0.04154,0.03547,0.0297,0.01676,0.01708
1999,1033,54715,0.82517,0.16858,0.00384,0.00241,0.99051,0.00949,0.4787,0.5213,0.01237,0.04865,0.06793,0.06779,0.06693,0.05616,0.06342,0.06543,0.0745,0.07683,0.07013,0.06669,0.05788,0.05086,0.04421,0.03981,0.03222,0.02129,0.01689
1999,1035,14158,0.5606,0.43756,0.00134,0.00049,0.9964,0.0036,0.47344,0.52656,0.01144,0.05114,0.07642,0.07423,0.07402,0.05672,0.05841,0.05954,0.07021,0.07141,0.06971,0.0654,0.05474,0.04732,0.04309,0.0428,0.03178,0.02077,0.02084
1999,1037,12135,0.65084,0.34808,0.00099,8e-05,0.99786,0.00214,0.50696,0.49304,0.0117,0.05043,0.06658,0.0693,0.0693,0.05777,0.0651,0.06939,0.07689,0.07721,0.07211,0.0637,0.05496,0.04837,0.0445,0.03972,0.02983,0.01747,0.01566
1999,1039,37843,0.87025,0.12491,0.00336,0.00148,0.99456,0.00544,0.47808,0.52192,0.01173,0.04743,0.06606,0.06873,0.06918,0.05478,0.05779,0.06051,0.07087,0.07552,0.06691,0.06456,0.05515,0.0533,0.04971,0.04225,0.03663,0.02624,0.02265
1999,1041,13584,0.74595,0.25191,0.00191,0.00022,0.99661,0.00339,0.47225,0.52775,0.01097,0.04792,0.07163,0.07155,0.07141,0.05536,0.06346,0.05646,0.07163,0.07288,0.06817,0.06625,0.05256,0.04734,0.04557,0.04093,0.03865,0.02488,0.02238
1999,1043,77065,0.98445,0.0098,0.00376,0.00199,0.98144,0.01856,0.49255,0.50745,0.01327,0.05027,0.067,0.06883,0.0708,0.06087,0.06742,0.06703,0.07587,0.0753,0.06842,0.06544,0.05433,0.04915,0.04203,0.03803,0.03034,0.01928,0.01631
1999,1045,49118,0.77194,0.2073,0.00637,0.01439,0.96848,0.03152,0.49572,0.50428,0.01549,0.06018,0.07555,0.07097,0.07396,0.06712,0.08133,0.07152,0.07745,0.0757,0.06401,0.05851,0.04727,0.04231,0.03736,0.03078,0.02317,0.01407,0.01323
1999,1047,46722,0.36334,0.63298,0.00068,0.003,0.99628,0.00372,0.45475,0.54525,0.01357,0.06053,0.07849,0.0827,0.08733,0.06141,0.06006,0.05747,0.07087,0.07602,0.06629,0.05832,0.04585,0.0436,0.03803,0.03502,0.02815,0.01939,0.01693
1999,1049,63593,0.97092,0.01716,0.01028,0.00164,0.95501,0.04499,0.48842,0.51158,0.01311,0.05254,0.07111,0.06655,0.06941,0.06351,0.07185,0.07064,0.07488,0.07601,0.06691,0.0654,0.05257,0.04601,0.04095,0.03518,0.02774,0.01896,0.01667
1999,1051,64668,0.78099,0.21116,0.00413,0.00373,0.98933,0.01067,0.50654,0.49346,0.01336,0.05272,0.07316,0.07358,0.07,0.06294,0.07627,0.07616,0.08861,0.08242,0.07195,0.06405,0.04692,0.04021,0.03258,0.02663,0.02142,0.01416,0.01288
1999,1053,38336,0.65782,0.30869,0.03135,0.00214,0.991,0.009,0.50626,0.49374,0.0127,0.0493,0.06986,0.06824,0.07301,0.06649,0.07074,0.06589,0.0751,0.07927,0.07033,0.06263,0.05295,0.04766,0.03897,0.03357,0.02762,0.01849,0.01716
1999,1055,104002,0.84316,0.14828,0.00363,0.00493,0.98544,0.01456,0.47801,0.52199,0.0123,0.05096,0.06517,0.06695,0.07009,0.0606,0.06609,0.06525,0.06995,0.07501,0.07038,0.06784,0.05266,0.04743,0.04309,0.04201,0.03464,0.02285,0.01672
1999,1057,18496,0.87732,0.12154,0.00027,0.00087,0.99465,0.00535,0.48308,0.51692,0.01054,0.04925,0.06596,0.06791,0.07396,0.05498,0.06288,0.06169,0.07196,0.07207,0.07126,0.06623,0.05747,0.05234,0.04341,0.04012,0.03244,0.02265,0.02287
1999,1059,31163,0.95331,0.04367,0.00231,0.00071,0.94173,0.05827,0.4892,0.5108,0.01235,0.05051,0.0696,0.06861,0.06986,0.06498,0.06935,0.06691,0.07381,0.07024,0.06761,0.06209,0.05372,0.0508,0.04576,0.03745,0.03004,0.01929,0.01704
1999,1061,25585,0.88458,0.10827,0.00641,0.00074,0.98519,0.01481,0.48626,0.51374,0.01118,0.04448,0.06473,0.07477,0.07016,0.05187,0.05992,0.0641,0.07274,0.07289,0.06938,0.06715,0.05937,0.05429,0.0451,0.04174,0.03221,0.0229,0.02103
1999,1063,10004,0.19292,0.80708,0.0,0.0,0.9984,0.0016,0.46901,0.53099,0.01389,0.06327,0.08407,0.07817,0.08956,0.05498,0.05428,0.05478,0.06747,0.07577,0.07357,0.05348,0.04528,0.04228,0.03898,0.04028,0.02739,0.01789,0.02459
1999,1065,16982,0.4016,0.59693,0.001,0.00047,0.99535,0.00465,0.47079,0.52921,0.01708,0.06442,0.08103,0.08432,0.08209,0.06048,0.06148,0.05995,0.07408,0.07208,0.06572,0.05677,0.04499,0.03869,0.03604,0.03404,0.02715,0.01961,0.02002
1999,1067,16129,0.66892,0.32965,0.0013,0.00012,0.98872,0.01128,0.47411,0.52589,0.01104,0.05109,0.06529,0.06832,0.07384,0.05648,0.05989,0.06299,0.06584,0.0718,0.07434,0.06963,0.05698,0.04786,0.04284,0.04328,0.03261,0.02368,0.0222
1999,1069,88256,0.74106,0.24827,0.004,0.00667,0.98836,0.01164,0.47477,0.52523,0.01414,0.05421,0.07198,0.07481,0.07039,0.05823,0.06656,0.06728,0.07877,0.07814,0.07189,0.06366,0.05187,0.04314,0.03863,0.03471,0.02722,0.01829,0.01611
1999,1071,53433,0.93826,0.03861,0.02085,0.00228,0.99001,0.00999,0.48676,0.51324,0.01235,0.04995,0.0679,0.06803,0.06925,0.05875,0.06984,0.06896,0.0748,0.07662,0.07205,0.069,0.0586,0.05149,0.04233,0.03457,0.02553,0.01643,0.01355
