year,fips,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
1996,1001,40207,0.80954,0.18275,0.00311,0.0046,0.9905,0.0095,0.48586,0.51414,0.01373,0.05934,0.08063,0.08466,0.07829,0.05718,0.06775,0.07541,0.08919,0.08056,0.06994,0.05464,0.0474,0.03989,0.03425,0.02616,0.01883,0.01256,0.00958
1996,1003,125412,0.87697,0.11327,0.00623,0.00353,0.98624,0.01376,0.48871,0.51129,0.01226,0.05198,0.06763,0.07266,0.06958,0.0524,0.06238,0.06904,0.07896,0.07605,0.07176,0.0571,0.05231,0.04971,0.05006,0.04169,0.03053,0.01968,0.01423
1996,1005,28298,0.53442,0.4607,0.00272,0.00216,0.9924,0.0076,0.50505,0.49495,0.01262,0.05453,0.07389,0.07548,0.0775,0.0664,0.07213,0.07205,0.08251,0.07562,0.06375,0.05219,0.0441,0.03954,0.03958,0.03491,0.02838,0.0188,0.01601
1996,1007,18885,0.78247,0.21631,0.00069,0.00053,0.99629,0.00371,0.50495,0.49505,0.01525,0.05539,0.07424,0.07445,0.07514,0.07037,0.07551,0.07757,0.07779,0.07382,0.06931,0.05189,0.04607,0.04146,0.03574,0.03055,0.02558,0.01424,0.01562
1996,1009,45344,0.98211,0.01279,0.00404,0.00106,0.97638,0.02362,0.4938,0.5062,0.01317,0.05397,0.06826,0.07209,0.06927,0.06155,0.07099,0.07461,0.07957,0.07355,0.07264,0.0591,0.0513,0.04638,0.04146,0.03564,0.02534,0.01828,0.01284
1996,1011,11574,0.25868,0.73985,0.00104,0.00043,0.99274,0.00726,0.50804,0.49196,0.01382,0.06039,0.07888,0.07837,0.07837,0.07059,0.07154,0.0705,0.08018,0.07292,0.06325,0.04648,0.04078,0.03672,0.03482,0.0305,0.02912,0.02238,0.02039
1996,1013,21863,0.591,0.40758,0.00073,0.00069,0.99739,0.00261,0.46787,0.53213,0.01326,0.05608,0.07661,0.08128,0.08526,0.05612,0.05713,0.06248,0.07186,0.06984,0.06651,0.0504,0.04579,0.04377,0.04263,0.04117,0.03174,0.02603,0.02205
1996,1015,116684,0.80095,0.18783,0.00357,0.00765,0.98591,0.01409,0.48295,0.51705,0.01182,0.05128,0.06527,0.06853,0.07891,0.07957,0.06956,0.07233,0.07775,0.07488,0.07062,0.05585,0.04748,0.04364,0.04163,0.03523,0.02596,0.01699,0.0127
1996,1017,36907,0.62422,0.37459,0.00068,0.00051,0.99621,0.00379,0.47259,0.52741,0.01252,0.055,0.06993,0.06982,0.07381,0.06427,0.06603,0.06804,0.07218,0.07028,0.06695,0.05397,0.04902,0.04395,0.04552,0.04051,0.03384,0.0249,0.01945
1996,1019,22387,0.9376,0.05945,0.00205,0.00089,0.99549,0.00451,0.49109,0.50891,0.01148,0.04739,0.06178,0.06642,0.06513,0.05869,0.06669,0.0704,0.07384,0.0746,0.07134,0.0641,0.05802,0.05445,0.05195,0.04159,0.02872,0.01948,0.01394
1996,1021,36467,0.88724,0.1093,0.00203,0.00143,0.98854,0.01146,0.48896,0.51104,0.01261,0.05578,0.07122,0.07552,0.07157,0.0643,0.07078,0.07341,0.07739,0.07363,0.06932,0.0558,0.05073,0.04374,0.04182,0.03387,0.02679,0.01782,0.0139
1996,1023,16232,0.55495,0.44468,0.00025,0.00012,0.99729,0.00271,0.47129,0.52871,0.01257,0.05927,0.06974,0.07923,0.08163,0.05865,0.06265,0.06432,0.07307,0.07159,0.06943,0.05643,0.05261,0.04719,0.04232,0.03401,0.0284,0.01848,0.01842
1996,1025,27503,0.56667,0.43093,0.00116,0.00124,0.99625,0.00375,0.4754,0.5246,0.01403,0.06138,0.07843,0.08174,0.08377,0.06112,0.0657,0.06847,0.0745,0.07123,0.06494,0.05199,0.04723,0.04301,0.03905,0.03272,0.02491,0.01967,0.01611
1996,1027,13734,0.83799,0.16048,0.00109,0.00044,0.99549,0.00451,0.48347,0.51653,0.01165,0.04966,0.06407,0.06997,0.07267,0.05956,0.06444,0.0667,0.07245,0.07085,0.06735,0.05738,0.05031,0.04988,0.04667,0.04325,0.03451,0.02541,0.02323
1996,1029,13254,0.95903,0.03931,0.00106,0.0006,0.99404,0.00596,0.49562,0.50438,0.01366,0.04957,0.06881,0.07145,0.07145,0.05998,0.06987,0.07462,0.07824,0.06971,0.0753,0.05862,0.05259,0.04776,0.04316,0.03637,0.0252,0.01901,0.01464
1996,1031,43128,0.80076,0.18192,0.00714,0.01018,0.98252,0.01748,0.48906,0.51094,0.01303,0.0515,0.06578,0.07297,0.07394,0.0652,0.07188,0.06928,0.07747,0.07587,0.0713,0.05806,0.04948,0.04505,0.04225,0.03568,0.02831,0.01709,0.01586
1996,1033,54163,0.82721,0.16753,0.00327,0.00199,0.99357,0.00643,0.4792,0.5208,0.01239,0.05062,0.06619,0.06835,0.06756,0.05934,0.06634,0.07045,0.07695,0.07513,0.07197,0.05945,0.05362,0.0493,0.04664,0.04025,0.03021,0.02003,0.01523
1996,1035,14458,0.56681,0.43125,0.00138,0.00055,0.99661,0.00339,0.47289,0.52711,0.01197,0.05423,0.07525,0.07705,0.07622,0.05858,0.06073,0.06426,0.07297,0.06861,0.0673,0.05457,0.04932,0.04745,0.0451,0.04219,0.03195,0.02248,0.01978
1996,1037,11854,0.65337,0.34528,0.00127,8e-05,0.9984,0.0016,0.5038,0.4962,0.01232,0.0534,0.06639,0.06909,0.07246,0.06259,0.06892,0.07339,0.07702,0.07171,0.07137,0.05475,0.05138,0.04792,0.04581,0.03906,0.02927,0.01839,0.01476
