year,month,       value,state_code
2020,1,79.0,01
2020,2,83.0,01
2020,3,76.0,01
2020,4,59.0,01
2020,5,90.0,01
2020,6,88.0,01
2020,7,88.0,01
2020,8,86.0,01
2020,9,84.0,01
2020,10,95.0,01
2020,11,93.0,01
2020,12,84.0,01
2020,1,20.0,02
2020,2,21.0,02
2020,3,19.0,02
2020,4,12.0,02
2020,5,19.0,02
2020,6,14.0,02
2020,7,19.0,02
2020,8,17.0,02
2020,9,22.0,02
2020,10,20.0,02
2020,11,18.0,02
2020,12,18.0,02
2020,1,127.0,04
2020,2,124.0,04
2020,3,120.0,04
2020,4,69.0,04
2020,5,200.0,04
2020,6,160.0,04
2020,7,98.0,04
2020,8,123.0,04
2020,9,145.0,04
2020,10,129.0,04
2020,11,115.0,04
2020,12,115.0,04
2020,1,57.0,05
2020,2,55.0,05
2020,3,56.0,05
2020,4,41.0,05
2020,5,64.0,05
2020,6,53.0,05
2020,7,54.0,05
2020,8,54.0,05
2020,9,55.0,05
2020,10,60.0,05
2020,11,62.0,05
2020,12,53.0,05
2020,1,656.0,06
2020,2,659.0,06
2020,3,529.0,06
2020,4,460.0,06
2020,5,1019.0,06
2020,6,803.0,06
2020,7,698.0,06
2020,8,610.0,06
2020,9,702.0,06
2020,10,665.0,06
2020,11,566.0,06
2020,12,586.0,06
2020,1,120.0,08
2020,2,115.0,08
2020,3,115.0,08
2020,4,97.0,08
2020,5,182.0,08
2020,6,152.0,08
2020,7,116.0,08
2020,8,107.0,08
2020,9,116.0,08
2020,10,126.0,08
2020,11,100.0,08
2020,12,112.0,08
2020,1,65.0,09
2020,2,73.0,09
2020,3,49.0,09
2020,4,35.0,09
2020,5,106.0,09
2020,6,103.0,09
2020,7,64.0,09
2020,8,60.0,09
2020,9,58.0,09
2020,10,56.0,09
2020,11,48.0,09
2020,12,53.0,09
2020,1,21.0,10
2020,2,20.0,10
2020,3,19.0,10
2020,4,14.0,10
2020,5,23.0,10
2020,6,27.0,10
2020,7,22.0,10
2020,8,23.0,10
2020,9,20.0,10
2020,10,21.0,10
2020,11,20.0,10
2020,12,17.0,10
2020,1,26.0,11
2020,2,22.0,11
2020,3,20.0,11
2020,4,12.0,11
2020,5,19.0,11
2020,6,17.0,11
2020,7,23.0,11
2020,8,24.0,11
2020,9,18.0,11
2020,10,20.0,11
2020,11,22.0,11
2020,12,15.0,11
2020,1,381.0,12
2020,2,371.0,12
2020,3,348.0,12
2020,4,267.0,12
2020,5,506.0,12
2020,6,365.0,12
2020,7,324.0,12
2020,8,316.0,12
2020,9,324.0,12
2020,10,351.0,12
