year,month,       value,state_code
2011,1,5.0,01
2011,2,5.0,01
2011,3,5.1,01
2011,4,4.9,01
2011,5,4.6,01
2011,6,4.3,01
2011,7,3.1,01
2011,8,3.8,01
2011,9,2.9,01
2011,10,3.6,01
2011,11,3.4,01
2011,12,2.9,01
2011,1,2.9,02
2011,2,2.4,02
2011,3,2.2,02
2011,4,2.4,02
2011,5,2.2,02
2011,6,2.2,02
2011,7,2.0,02
2011,8,2.3,02
2011,9,1.9,02
2011,10,2.2,02
2011,11,2.3,02
2011,12,2.1,02
2011,1,5.3,04
2011,2,5.1,04
2011,3,4.7,04
2011,4,4.7,04
2011,5,4.9,04
2011,6,3.8,04
2011,7,3.6,04
2011,8,4.2,04
2011,9,3.2,04
2011,10,3.6,04
2011,11,3.4,04
2011,12,3.4,04
2011,1,4.0,05
2011,2,4.2,05
2011,3,3.5,05
2011,4,3.7,05
2011,5,3.7,05
2011,6,3.5,05
2011,7,2.9,05
2011,8,3.7,05
2011,9,3.6,05
2011,10,3.1,05
2011,11,3.6,05
2011,12,3.4,05
2011,1,6.5,06
2011,2,5.6,06
2011,3,6.0,06
2011,4,5.7,06
2011,5,6.5,06
2011,6,5.9,06
2011,7,5.3,06
2011,8,5.7,06
2011,9,5.1,06
2011,10,4.9,06
2011,11,5.8,06
2011,12,5.4,06
2011,1,4.5,08
2011,2,4.3,08
2011,3,4.3,08
2011,4,4.3,08
2011,5,4.1,08
2011,6,3.9,08
2011,7,4.0,08
2011,8,4.2,08
2011,9,3.4,08
2011,10,4.1,08
2011,11,4.2,08
2011,12,4.2,08
2011,1,4.8,09
2011,2,5.1,09
2011,3,5.2,09
2011,4,4.5,09
2011,5,4.9,09
2011,6,4.7,09
2011,7,4.3,09
2011,8,5.5,09
2011,9,4.2,09
2011,10,4.5,09
2011,11,4.4,09
2011,12,4.3,09
2011,1,4.5,10
2011,2,3.2,10
2011,3,3.5,10
2011,4,2.4,10
2011,5,3.1,10
2011,6,2.8,10
2011,7,1.9,10
2011,8,3.1,10
2011,9,2.4,10
2011,10,3.0,10
2011,11,2.5,10
2011,12,2.1,10
2011,1,2.5,11
2011,2,2.3,11
2011,3,2.5,11
2011,4,1.7,11
2011,5,2.0,11
2011,6,2.2,11
2011,7,2.2,11
2011,8,2.2,11
2011,9,2.0,11
2011,10,2.4,11
2011,11,2.3,11
2011,12,2.0,11
2011,1,5.5,12
2011,2,5.3,12
2011,3,5.2,12
2011,4,5.3,12
2011,5,5.2,12
2011,6,4.9,12
2011,7,4.8,12
2011,8,4.9,12
2011,9,4.7,12
2011,10,4.7,12
2011,11,4.1,12
2011,12,4.1,12
2011,1,5.6,13
2011,2,5.4,13
2011,3,5.4,13
2011,4,5.3,13
2011,5,6.2,13
2011,6,5.5,13
2011,7,5.4,13
2011,8,5.7,13
2011,9,4.4,13
2011,10,5.8,13
2011,11,4.7,13
2011,12,4.5,13
2011,1,2.8,15
2011,2,2.6,15
2011,3,2.6,15
2011,4,2.8,15
2011,5,2.8,15
2011,6,2.7,15
2011,7,2.4,15
2011,8,2.9,15
2011,9,2.4,15
2011,10,2.9,15
2011,11,2.6,15
2011,12,2.5,15
2011,1,5.0,16
2011,2,3.8,16
2011,3,3.8,16
2011,4,3.5,16
2011,5,4.0,16
2011,6,3.2,16
2011,7,3.3,16
2011,8,3.5,16
2011,9,2.8,16
2011,10,3.2,16
2011,11,3.0,16
2011,12,3.1,16
2011,1,4.5,17
2011,2,5.2,17
2011,3,4.4,17
2011,4,4.7,17
2011,5,4.8,17
2011,6,4.3,17
2011,7,4.4,17
2011,8,4.9,17
2011,9,4.2,17
2011,10,4.5,17
2011,11,4.7,17
2011,12,4.7,17
2011,1,4.8,18
2011,2,4.9,18
2011,3,5.1,18
2011,4,3.7,18
2011,5,4.2,18
2011,6,3.7,18
2011,7,3.8,18
2011,8,3.8,18
2011,9,3.6,18
2011,10,3.7,18
2011,11,4.1,18
2011,12,3.7,18
2011,1,3.0,19
2011,2,2.5,19
2011,3,2.7,19
2011,4,2.6,19
2011,5,2.7,19
2011,6,2.3,19
2011,7,2.4,19
2011,8,2.4,19
2011,9,2.2,19
2011,10,2.2,19
2011,11,2.3,19
2011,12,2.3,19
2011,1,3.8,20
2011,2,3.1,20
2011,3,2.9,20
2011,4,2.9,20
2011,5,2.7,20
2011,6,2.6,20
2011,7,2.6,20
2011,8,2.9,20
2011,9,2.9,20
2011,10,2.8,20
2011,11,2.7,20
2011,12,2.7,20
2011,1,4.3,21
2011,2,3.8,21
2011,3,3.3,21
2011,4,4.1,21
2011,5,3.8,21
2011,6,4.4,21
2011,7,3.8,21
2011,8,3.8,21
2011,9,3.2,21
2011,10,3.3,21
2011,11,3.4,21
2011,12,3.0,21
2011,1,3.7,22
2011,2,3.6,22
2011,3,3.4,22
2011,4,3.1,22
2011,5,3.2,22
2011,6,3.5,22
2011,7,2.9,22
2011,8,3.0,22
2011,9,2.6,22
2011,10,3.0,22
2011,11,2.9,22
2011,12,2.9,22
2011,1,3.1,23
2011,2,2.9,23
2011,3,2.9,23
2011,4,3.0,23
2011,5,2.9,23
2011,6,2.9,23
2011,7,2.9,23
2011,8,3.2,23
2011,9,2.4,23
2011,10,2.9,23
2011,11,3.1,23
2011,12,2.7,23
2011,1,4.1,24
2011,2,3.6,24
2011,3,3.5,24
2011,4,3.4,24
2011,5,2.9,24
2011,6,2.8,24
2011,7,2.8,24
2011,8,2.8,24
2011,9,2.9,24
2011,10,3.3,24
2011,11,2.7,24
2011,12,2.6,24
2011,1,3.2,25
2011,2,3.2,25
2011,3,3.0,25
2011,4,3.0,25
2011,5,3.3,25
2011,6,3.0,25
2011,7,3.0,25
2011,8,3.4,25
2011,9,3.0,25
2011,10,3.2,25
2011,11,3.3,25
2011,12,2.8,25
2011,1,5.2,26
2011,2,5.0,26
2011,3,4.7,26
2011,4,5.1,26
2011,5,4.7,26
2011,6,4.4,26
2011,7,4.3,26
2011,8,4.7,26
2011,9,4.4,26
2011,10,4.1,26
2011,11,4.5,26
2011,12,4.0,26
2011,1,3.6,27
2011,2,3.5,27
2011,3,3.3,27
2011,4,3.0,27
2011,5,3.0,27
2011,6,3.3,27
2011,7,3.0,27
2011,8,3.0,27
2011,9,3.0,27
2011,10,3.0,27
2011,11,2.6,27
2011,12,2.7,27
2011,1,6.0,28
2011,2,5.8,28
2011,3,5.1,28
2011,4,5.5,28
2011,5,4.9,28
2011,6,5.0,28
2011,7,4.6,28
2011,8,4.8,28
2011,9,4.1,28
2011,10,4.1,28
2011,11,3.7,28
2011,12,3.8,28
2011,1,4.3,29
2011,2,3.9,29
2011,3,3.9,29
2011,4,4.0,29
2011,5,4.1,29
2011,6,3.9,29
2011,7,3.3,29
2011,8,3.8,29
2011,9,3.5,29
2011,10,3.6,29
2011,11,3.8,29
2011,12,3.5,29
2011,1,3.2,30
2011,2,2.7,30
2011,3,2.3,30
2011,4,2.6,30
2011,5,2.4,30
2011,6,2.2,30
2011,7,2.2,30
2011,8,2.4,30
2011,9,2.1,30
2011,10,2.3,30
2011,11,2.4,30
2011,12,2.2,30
2011,1,2.3,31
2011,2,1.9,31
2011,3,2.1,31
2011,4,1.7,31
2011,5,1.7,31
2011,6,1.5,31
2011,7,1.6,31
2011,8,1.6,31
2011,9,1.6,31
2011,10,1.5,31
2011,11,1.6,31
2011,12,1.5,31
2011,1,6.2,32
2011,2,6.2,32
2011,3,6.1,32
2011,4,6.5,32
2011,5,6.3,32
2011,6,4.6,32
2011,7,5.1,32
2011,8,5.7,32
2011,9,5.3,32
2011,10,5.6,32
2011,11,6.0,32
2011,12,5.0,32
2011,1,2.1,33
2011,2,2.4,33
2011,3,2.2,33
2011,4,2.4,33
2011,5,2.5,33
2011,6,2.4,33
2011,7,2.3,33
2011,8,2.5,33
2011,9,2.1,33
2011,10,2.2,33
2011,11,2.2,33
2011,12,2.2,33
2011,1,4.0,34
