year,month,       value,state_code
2024,1,58.0,01
2024,2,50.0,01
2024,3,53.0,01
2024,4,54.0,01
2024,1,11.0,02
2024,2,13.0,02
2024,3,14.0,02
2024,4,13.0,02
2024,1,76.0,04
2024,2,77.0,04
2024,3,63.0,04
2024,4,81.0,04
2024,1,33.0,05
2024,2,36.0,05
2024,3,34.0,05
2024,4,35.0,05
2024,1,316.0,06
2024,2,333.0,06
2024,3,275.0,06
2024,4,262.0,06
2024,1,87.0,08
2024,2,75.0,08
2024,3,66.0,08
2024,4,104.0,08
2024,1,31.0,09
2024,2,33.0,09
2024,3,33.0,09
2024,4,34.0,09
2024,1,15.0,10
2024,2,14.0,10
2024,3,13.0,10
2024,4,13.0,10
2024,1,14.0,11
2024,2,14.0,11
2024,3,14.0,11
2024,4,12.0,11
2024,1,268.0,12
2024,2,297.0,12
2024,3,273.0,12
2024,4,301.0,12
2024,1,124.0,13
2024,2,108.0,13
2024,3,119.0,13
2024,4,111.0,13
2024,1,12.0,15
2024,2,13.0,15
2024,3,12.0,15
2024,4,12.0,15
2024,1,26.0,16
2024,2,28.0,16
2024,3,24.0,16
2024,4,21.0,16
2024,1,120.0,17
2024,2,113.0,17
2024,3,126.0,17
2024,4,120.0,17
2024,1,75.0,18
2024,2,81.0,18
2024,3,78.0,18
2024,4,81.0,18
2024,1,37.0,19
2024,2,36.0,19
2024,3,35.0,19
2024,4,33.0,19
2024,1,31.0,20
2024,2,32.0,20
2024,3,36.0,20
2024,4,37.0,20
2024,1,54.0,21
2024,2,52.0,21
2024,3,47.0,21
2024,4,48.0,21
2024,1,56.0,22
2024,2,52.0,22
2024,3,46.0,22
2024,4,58.0,22
2024,1,14.0,23
2024,2,14.0,23
2024,3,17.0,23
2024,4,16.0,23
2024,1,62.0,24
2024,2,63.0,24
2024,3,63.0,24
2024,4,61.0,24
2024,1,55.0,25
2024,2,57.0,25
2024,3,59.0,25
2024,4,45.0,25
2024,1,80.0,26
2024,2,85.0,26
2024,3,93.0,26
2024,4,96.0,26
2024,1,53.0,27
2024,2,64.0,27
2024,3,60.0,27
2024,4,64.0,27
2024,1,35.0,28
2024,2,31.0,28
2024,3,28.0,28
2024,4,32.0,28
2024,1,56.0,29
2024,2,73.0,29
2024,3,66.0,29
2024,4,73.0,29
2024,1,17.0,30
2024,2,19.0,30
2024,3,16.0,30
2024,4,17.0,30
2024,1,24.0,31
2024,2,23.0,31
2024,3,22.0,31
2024,4,23.0,31
2024,1,35.0,32
2024,2,45.0,32
2024,3,38.0,32
2024,4,41.0,32
2024,1,16.0,33
2024,2,15.0,33
2024,3,16.0,33
2024,4,15.0,33
2024,1,71.0,34
2024,2,65.0,34
2024,3,88.0,34
2024,4,80.0,34
2024,1,22.0,35
2024,2,21.0,35
2024,3,19.0,35
2024,4,23.0,35
2024,1,154.0,36
2024,2,161.0,36
2024,3,189.0,36
2024,4,173.0,36
2024,1,103.0,37
2024,2,105.0,37
2024,3,116.0,37
2024,4,106.0,37
2024,1,10.0,38
2024,2,11.0,38
2024,3,11.0,38
2024,4,12.0,38
2024,1,112.0,39
2024,2,120.0,39
2024,3,129.0,39
2024,4,151.0,39
2024,1,46.0,40
2024,2,47.0,40
2024,3,43.0,40
2024,4,44.0,40
2024,1,52.0,41
2024,2,51.0,41
2024,3,41.0,41
2024,4,52.0,41
2024,1,122.0,42
2024,2,114.0,42
2024,3,116.0,42
2024,4,115.0,42
2024,1,11.0,44
2024,2,11.0,44
2024,3,12.0,44
2024,4,13.0,44
2024,1,69.0,45
2024,2,72.0,45
2024,3,53.0,45
2024,4,67.0,45
2024,1,12.0,46
2024,2,12.0,46
2024,3,11.0,46
2024,4,14.0,46
2024,1,80.0,47
2024,2,86.0,47
2024,3,91.0,47
2024,4,94.0,47
2024,1,359.0,48
2024,2,381.0,48
2024,3,345.0,48
2024,4,330.0,48
2024,1,49.0,49
2024,2,47.0,49
2024,3,43.0,49
2024,4,45.0,49
2024,1,7.0,50
2024,2,6.0,50
2024,3,7.0,50
2024,4,7.0,50
2024,1,102.0,51
2024,2,95.0,51
2024,3,100.0,51
2024,4,100.0,51
2024,1,71.0,53
2024,2,77.0,53
2024,3,56.0,53
2024,4,64.0,53
2024,1,22.0,54
2024,2,18.0,54
2024,3,22.0,54
2024,4,22.0,54
2024,1,70.0,55
2024,2,67.0,55
2024,3,69.0,55
2024,4,75.0,55
2024,1,10.0,56
2024,2,11.0,56
2024,3,9.0,56
2024,4,9.0,56
