year,month,       value,state_code
2012,1,3.4,01
2012,2,3.5,01
2012,3,4.1,01
2012,4,3.1,01
2012,5,3.2,01
2012,6,3.1,01
2012,7,2.9,01
2012,8,2.7,01
2012,9,3.3,01
2012,10,2.5,01
2012,11,2.5,01
2012,12,2.6,01
2012,1,3.8,02
2012,2,3.2,02
2012,3,3.7,02
2012,4,3.5,02
2012,5,3.5,02
2012,6,3.5,02
2012,7,3.5,02
2012,8,3.5,02
2012,9,3.7,02
2012,10,3.4,02
2012,11,3.7,02
2012,12,3.7,02
2012,1,3.2,04
2012,2,2.6,04
2012,3,3.3,04
2012,4,3.1,04
2012,5,2.9,04
2012,6,3.3,04
2012,7,3.2,04
2012,8,3.0,04
2012,9,2.9,04
2012,10,2.8,04
2012,11,3.2,04
2012,12,3.5,04
2012,1,2.7,05
2012,2,2.2,05
2012,3,2.5,05
2012,4,2.6,05
2012,5,2.6,05
2012,6,2.5,05
2012,7,2.7,05
2012,8,2.6,05
2012,9,2.5,05
2012,10,2.4,05
2012,11,2.6,05
2012,12,2.6,05
2012,1,2.7,06
2012,2,2.3,06
2012,3,2.5,06
2012,4,2.3,06
2012,5,2.4,06
2012,6,2.6,06
2012,7,2.3,06
2012,8,2.4,06
2012,9,2.6,06
2012,10,2.3,06
2012,11,2.6,06
2012,12,2.6,06
2012,1,2.4,08
2012,2,2.1,08
2012,3,2.6,08
2012,4,2.4,08
2012,5,2.5,08
2012,6,2.7,08
2012,7,2.8,08
2012,8,2.5,08
2012,9,3.1,08
2012,10,2.6,08
2012,11,2.7,08
2012,12,2.9,08
2012,1,2.5,09
2012,2,2.4,09
2012,3,2.5,09
2012,4,2.4,09
2012,5,2.5,09
2012,6,2.4,09
2012,7,2.4,09
2012,8,2.3,09
2012,9,2.3,09
2012,10,2.4,09
2012,11,2.4,09
2012,12,2.5,09
2012,1,3.7,10
2012,2,3.0,10
2012,3,3.5,10
2012,4,3.2,10
2012,5,3.5,10
2012,6,3.2,10
2012,7,3.2,10
2012,8,3.0,10
2012,9,3.0,10
2012,10,3.0,10
2012,11,3.0,10
2012,12,3.0,10
2012,1,2.8,11
2012,2,2.3,11
2012,3,2.8,11
2012,4,2.3,11
2012,5,2.5,11
2012,6,2.5,11
2012,7,2.3,11
2012,8,2.3,11
2012,9,2.4,11
2012,10,2.9,11
2012,11,2.5,11
2012,12,2.1,11
2012,1,2.8,12
2012,2,2.9,12
2012,3,3.1,12
2012,4,3.3,12
2012,5,2.6,12
2012,6,2.8,12
2012,7,2.8,12
2012,8,2.9,12
2012,9,3.0,12
2012,10,2.8,12
2012,11,2.8,12
2012,12,2.9,12
2012,1,3.1,13
2012,2,2.5,13
2012,3,2.4,13
2012,4,2.6,13
2012,5,2.7,13
2012,6,2.7,13
2012,7,2.5,13
2012,8,3.0,13
2012,9,2.5,13
2012,10,2.3,13
2012,11,2.6,13
2012,12,2.8,13
2012,1,2.6,15
2012,2,2.7,15
2012,3,2.4,15
2012,4,2.9,15
2012,5,2.7,15
2012,6,3.0,15
2012,7,2.6,15
2012,8,2.8,15
2012,9,2.7,15
2012,10,2.5,15
2012,11,2.8,15
2012,12,2.8,15
2012,1,3.0,16
2012,2,2.5,16
2012,3,3.0,16
2012,4,2.7,16
2012,5,3.3,16
2012,6,3.3,16
2012,7,3.0,16
2012,8,3.0,16
2012,9,3.1,16
2012,10,2.8,16
2012,11,3.7,16
2012,12,3.4,16
2012,1,2.4,17
2012,2,2.7,17
2012,3,2.7,17
2012,4,2.4,17
2012,5,2.7,17
2012,6,2.5,17
2012,7,2.6,17
2012,8,2.7,17
2012,9,2.7,17
2012,10,2.7,17
2012,11,2.6,17
2012,12,2.8,17
2012,1,2.7,18
2012,2,2.8,18
2012,3,3.2,18
2012,4,2.6,18
